O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,687,5167,678,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,789,11743,967,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2161,46475,2104,47004
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,937,19845,917,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,860,7318,842,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,734,9439,699,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1975,37463,1887,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1677,32376,1642,32304
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,874,14884,802,14851
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,913,9464,978,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,483,7414,617,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2161,45430,2189,41940
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,726,10889,871,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1143,18973,1160,19312
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1410,29617,1510,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1065,14426,1031,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1195,15521,1200,15485
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1549,35059,1592,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1396,23714,1440,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,713,11878,679,11874
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1662,37936,1656,40171
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1847,31440,1774,31330
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,786,15375,923,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1374,26283,1444,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,599,5839,623,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1914,46562,2005,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,819,10840,785,11394
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1273,21760,1342,22018
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1797,43651,1771,43910
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2740,69708,2733,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,680,8230,676,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,889,10635,846,10793
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,678,6446,576,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2049,56916,2161,58885
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1410,18359,1324,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1340,18333,1282,18491
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1186,14856,1170,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1694,32594,1609,32376
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,704,8034,757,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1787,47973,1794,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1565,37119,1500,37030
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2101,46682,2147,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2339,59722,2373,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,920,10754,849,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,537,6515,527,6515
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2158,45303,2068,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1715,41681,1767,41818
