O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,789,11744,1062,13642
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2163,43641,2402,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,921,15148,1077,14698
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,744,9161,739,9445
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2224,37405,1953,37514
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1845,32317,1733,32637
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1700,33813,1607,32601
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1290,26432,1308,26131
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1085,18991,1140,12504
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,648,6996,605,8414
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,868,14883,889,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1008,10649,964,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,562,5412,554,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,499,7414,631,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1251,31029,1547,26828
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,779,10889,962,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1065,18585,1101,19316
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1390,29618,1592,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1178,19941,1107,17448
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1800,37870,2065,36762
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1795,39486,1856,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1595,40661,1595,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1397,23694,1423,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,863,11877,685,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,801,7500,680,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1883,37936,1657,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1598,39734,1593,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1835,34407,1791,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,785,15374,1015,15688
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1334,26264,1371,26931
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,998,5838,684,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2280,46558,2055,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,837,10840,790,11358
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1547,28887,1584,28949
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1942,43650,1740,43875
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,699,9586,662,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1209,13267,1010,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,585,6447,560,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2282,56917,2264,58883
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1127,15285,1046,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1411,18347,1416,18771
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1174,14851,1148,14886
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2002,47973,1799,47782
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1759,37119,1530,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2427,46681,2147,46801
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,546,6516,593,6516
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2124,45294,2030,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1713,41680,1928,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3021,72795,3553,75863
