O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,987,11743,1114,13641
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1219,19847,1112,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,966,7266,1056,7258
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,763,9439,728,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2136,35889,3236,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2010,32376,2578,31221
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2189,32002,2635,34254
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1396,26430,1606,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1469,12478,1147,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,717,6397,734,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1405,14230,1305,14950
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1070,9465,1143,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,559,7414,661,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,2060,31028,1767,31503
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1267,17077,1512,18912
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,909,10889,1099,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,2293,31526,1606,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1328,19938,1558,17450
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1581,40659,2077,42153
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1819,39734,2063,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1993,31441,2458,31708
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,1048,15375,935,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1576,26283,1624,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,660,5839,676,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2046,46561,2650,49094
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1905,35020,1922,34862
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1618,21760,1432,19335
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1907,43650,2060,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2877,69707,3351,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,683,9586,697,8230
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,1079,10565,971,12273
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,699,6446,620,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2270,56916,2771,60000
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1187,15577,1119,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1484,18359,1616,18406
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3124,73274,3526,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,922,8034,783,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1988,47972,2220,47781
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2347,46681,2866,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2813,59720,3145,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1069,10101,998,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,536,6516,616,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1006,10722,1120,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1833,39533,1646,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2188,45306,2249,45563
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,3201,41684,2123,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,4658,72800,3766,72582
