O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,587,5167,570,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,693,11744,878,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2002,43650,1987,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,810,15148,969,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,632,6440,630,6399
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,697,7519,684,7242
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1810,32780,1968,32895
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1525,33813,1447,32601
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1146,26432,1200,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1004,12541,900,17970
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,551,6996,557,8413
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,488,5412,480,5394
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2074,45374,1987,45447
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1089,17026,1052,17959
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,721,10889,848,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,962,18579,1023,19320
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1277,29378,1410,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,937,14426,1006,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1180,15521,1166,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1664,40445,1661,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1492,35060,1537,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1300,23693,1281,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,645,11877,617,11873
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1611,37936,1611,37818
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1652,31441,1657,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,708,15374,788,15688
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1241,26263,1272,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,545,5838,605,6019
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1853,46558,1983,46743
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,622,10840,669,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1372,28887,1425,28947
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,661,9299,652,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1156,21750,1197,22019
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2607,69708,2663,69820
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,759,10637,842,12271
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,1954,56917,2149,60366
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,947,15285,917,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1180,18347,1204,18771
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1531,32417,1567,32195
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1568,37119,1461,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,1976,46681,2053,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2168,59721,2303,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,885,10765,798,10702
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1600,41837,1747,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,2921,72795,2903,72582
