O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,580,5167,575,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,781,11743,986,13641
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,685,6492,649,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,925,19845,987,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,781,7318,716,7294
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,633,9439,646,9206
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2063,37463,2064,37181
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1593,32285,1644,32267
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1232,24850,1371,26128
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,833,14884,794,14851
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,885,9465,960,9558
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,499,5412,516,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,497,7414,552,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1389,31026,1481,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2276,45430,2306,42058
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1128,16793,1141,16737
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,839,10889,989,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1125,18973,1162,19312
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1086,14426,1112,14385
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1635,40659,1794,43738
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1609,35059,1693,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1539,23714,1479,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,710,11878,650,11874
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1616,39734,1614,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,771,15375,865,15693
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2101,46562,2125,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,813,10839,917,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1652,28888,1849,28942
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,2090,43651,2120,43910
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,3130,69708,3101,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,666,9586,691,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,954,10565,860,10792
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,585,6446,565,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2354,56916,2437,58885
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1359,18359,1377,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1434,18260,1328,18491
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1959,32594,1939,32375
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,670,7788,665,8050
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2275,46682,2228,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2551,59722,2505,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,977,10100,926,11126
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,810,10722,951,10912
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1895,34114,1888,34078
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2284,45303,2306,46231
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3531,72801,3469,72582
