O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,568,5167,586,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,703,11741,879,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2039,46475,1930,43756
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,821,15166,920,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,635,6492,656,6451
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,669,7231,665,7294
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,619,9439,615,9206
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1495,32376,1603,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1785,32797,1907,32891
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1427,32285,1495,32267
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,806,9464,785,10488
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1252,31025,1324,26832
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,995,16793,1028,16737
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,649,10889,908,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,998,18973,1008,19312
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1329,29621,1443,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,936,14426,982,14385
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1429,40659,1529,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1334,23714,1280,23654
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1608,31440,1626,31330
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1320,26280,1274,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,618,5770,561,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1826,46562,1878,49094
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1152,21760,1200,22015
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,858,10567,775,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,476,6446,460,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2024,56920,2116,58879
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1134,18359,1190,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1292,18266,1180,18486
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1019,14856,1069,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1625,32523,1535,32373
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2814,73275,2795,75470
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1559,37120,1491,37027
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2201,59722,2216,59678
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,445,6515,472,6515
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1590,39302,1630,39988
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,1975,45304,1974,46231
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1637,41681,1650,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,2890,72800,2829,72582
