O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,695,5167,680,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,760,11744,988,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2150,43641,2158,47015
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,832,6440,761,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,945,19849,914,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,736,9433,710,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2002,37458,1976,37176
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1746,31532,1712,32298
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2073,32780,2164,32895
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1165,26432,1318,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1132,14185,1012,19168
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,644,6980,678,7003
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,830,14882,793,14852
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,614,5421,540,5394
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2226,45427,2271,45108
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1152,17080,1098,17618
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,742,10889,837,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1358,29379,1524,31597
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1051,19940,996,20073
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1235,15519,1194,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1752,37870,1850,36187
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1764,40445,1782,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1482,40661,1548,42519
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1375,23694,1425,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,756,11877,715,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,801,7948,653,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1699,37935,1670,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1533,39734,1506,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1893,31441,1806,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,786,15374,853,15626
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1332,26264,1425,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,654,5838,676,7572
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1925,46558,1973,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,836,10836,776,11354
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1750,43650,1742,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2707,69708,2706,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,658,9586,654,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,902,10636,874,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,692,6445,602,6387
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2049,56918,2125,58806
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1404,18334,1338,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1176,14851,1144,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1696,32594,1652,34748
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2888,73275,2873,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,744,7788,757,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1594,37119,1510,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2136,46681,2145,46801
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1042,10756,868,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,553,6515,554,6515
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1639,39303,1669,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2117,45294,2044,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1673,41680,1793,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3123,72796,3211,72581
