O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,556,5167,553,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,1942,43640,2034,47013
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,843,15149,989,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,654,6492,656,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,920,19845,907,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,730,7318,751,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,629,9161,664,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1871,37463,1765,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1584,32376,1551,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1883,32797,1895,32890
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,966,12478,936,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,549,6996,553,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,745,14883,729,14974
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,832,9464,878,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,457,5412,477,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,460,7414,597,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1222,31027,1319,26832
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2066,45430,2010,41940
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1050,16793,1071,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,648,10889,736,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,998,18974,1004,19313
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1295,29617,1427,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1090,17645,1133,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1668,40446,1713,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1538,40672,1556,42573
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1535,35071,1500,37578
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,659,11888,628,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,633,7504,585,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1660,37946,1588,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1486,39733,1441,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1729,31441,1632,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,716,15375,796,15703
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1291,26283,1299,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,543,5770,551,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1918,46571,1883,49094
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1435,28888,1450,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,643,9298,645,9296
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,737,10566,761,10791
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1208,18264,1183,18489
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1063,14856,1053,14931
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,651,8034,625,7811
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1859,47983,1743,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1591,37130,1474,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2046,46692,1989,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2284,59731,2206,59679
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,785,10722,869,11058
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1631,41684,1705,41818
