O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2205,43642,2216,43760
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,919,15149,1110,14700
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,961,19849,1050,20575
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,903,7481,959,7543
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,726,9439,726,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2113,37463,1976,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1795,32376,1685,32304
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1640,33864,1598,32268
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,642,6642,630,8413
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,875,14883,805,14856
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,569,5412,577,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,506,7414,636,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1249,31027,1450,31481
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2294,45428,2259,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1162,17078,1059,17626
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1431,30446,1485,31797
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1073,19938,1078,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1255,15529,1242,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1867,37870,1851,37967
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1807,40445,1849,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1505,40661,1614,42519
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1431,23716,1458,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,749,11877,712,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,726,7500,711,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1767,40407,1714,40172
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1580,39733,1603,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1882,31449,1877,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,801,15375,891,15687
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1385,26286,1449,26930
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,623,5838,641,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2010,49030,2070,49062
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,806,10840,805,11358
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1662,28890,1645,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,796,9299,729,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1365,21750,1422,19334
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1811,43650,1820,43908
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2810,72179,2794,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,682,9586,684,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,861,10637,857,10789
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1102,15836,1074,15160
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1438,18863,1428,19311
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1366,18335,1345,18488
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1202,14847,1206,14922
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1770,32596,1659,32195
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,743,7787,789,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1877,47974,1833,47782
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2440,61870,2534,59679
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,894,10722,970,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1744,39305,1772,39021
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2179,45306,2083,45263
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1761,41841,1854,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3166,72800,3163,75758
