O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,597,5167,550,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2081,43641,1961,47015
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,657,9161,642,9445
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1548,32317,1600,32637
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1471,33813,1537,32601
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1142,26432,1200,26132
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,742,14884,755,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,865,10649,873,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,468,5412,467,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,470,7414,567,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1220,31030,1314,26828
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,1990,45374,2112,45447
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,988,17026,1048,17074
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,667,10889,856,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,948,18585,1018,19316
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1286,29618,1377,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,944,14426,977,14386
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1123,15521,1150,19049
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1476,35060,1587,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1305,23694,1309,23985
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1587,37936,1655,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1469,39734,1471,39530
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,706,15374,766,15688
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,563,5769,604,5984
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1377,28887,1454,28949
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,616,9299,647,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1179,21750,1197,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1693,43650,1663,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2581,69708,2677,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,609,9586,611,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,777,10568,794,10789
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,486,6447,479,6390
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1173,18347,1248,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1234,18266,1226,18488
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2757,73275,2807,72940
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1790,47973,1784,47782
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,1965,46681,2102,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2185,59721,2341,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,852,10033,800,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,470,6516,468,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1609,39303,1572,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,1994,45294,1955,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1698,41837,1857,41472
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3117,72796,3004,76047
