O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,711,5167,650,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2171,43650,2154,47015
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,913,7519,888,7488
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,713,9161,726,9402
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2008,38506,2017,37518
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2244,32788,2059,32889
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1779,32574,1616,32605
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,667,6996,587,8383
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,512,7414,657,6449
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1230,18584,1092,19316
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1108,19938,1075,17450
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1279,15521,1251,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1776,37870,1793,37971
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1871,40445,1798,39685
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1525,40661,1591,42519
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1613,35060,1649,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1421,23716,1421,23649
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1595,39733,1624,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,792,15374,851,15687
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1364,26286,1406,26928
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,614,5769,613,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1984,46558,2055,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,718,10840,734,11358
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1593,28888,1598,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,684,9299,702,9296
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2753,69708,2755,69853
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,664,9586,668,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,886,10568,822,10789
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,591,6447,545,6390
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1054,15285,1057,15175
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1351,18266,1293,18488
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1150,14847,1142,14922
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1668,32348,1586,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2953,73096,2954,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,682,7788,724,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1826,47974,1837,47782
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1570,37119,1563,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2180,46681,2218,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2398,59720,2504,59679
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,555,6516,550,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,883,10722,941,11058
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2128,45306,2009,45263
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3174,72800,3228,75863
