O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,693,5167,653,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,860,11743,987,13641
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,806,6440,804,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1143,19847,943,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,724,9439,703,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2170,37464,2490,38074
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1788,32376,2149,31221
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1654,33864,2081,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1344,26430,1578,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1523,12478,1066,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,653,6664,728,7020
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1406,14230,899,14950
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,581,5412,581,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,509,7414,638,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1662,31028,1543,31503
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2378,41028,2774,41940
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,827,10889,929,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1307,18974,1406,19313
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1839,31526,1586,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1198,15521,1247,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1997,36701,1905,37971
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1842,40053,1778,39693
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1687,35059,1702,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1563,29609,1564,27225
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,864,11877,829,11874
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1580,39734,1672,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,940,15375,1007,15693
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,593,5839,606,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2071,46561,2093,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,840,10839,796,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,788,9299,720,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1423,20736,1347,22022
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1857,43650,1930,43909
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,646,9586,668,9640
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,710,6446,563,6388
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1084,14911,973,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1343,18333,1388,18489
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1180,14844,1201,14920
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1654,32594,1547,32196
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3017,73274,3088,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,744,8034,731,7811
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1638,37119,1661,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2301,46681,2269,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2566,59720,2507,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,944,10755,957,10379
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,571,6516,653,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1684,39533,1667,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2077,45306,2070,45260
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3997,72800,3774,72582
