O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,781,11741,958,13641
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,774,6492,797,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,906,19845,893,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,866,7318,835,7322
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1959,37463,1899,37181
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1269,24850,1339,26127
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1076,12619,1002,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,631,6996,635,8327
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,943,9465,1032,9545
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1237,31025,1428,31502
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2188,45430,2182,45114
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1133,16793,1101,16737
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1133,18973,1130,19312
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1808,37869,1801,37977
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1480,40659,1568,42518
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1625,23714,1535,27529
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,738,11878,704,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,693,7504,657,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1661,37936,1636,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1526,39734,1489,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1836,31440,1739,31330
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,771,15375,860,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1689,26280,1954,26932
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1899,46562,2006,48226
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,1011,10818,754,11393
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1671,35021,2019,28938
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,771,9298,703,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1291,21760,1842,25926
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1751,43651,2259,46361
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2698,69709,3017,74367
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,642,9586,658,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,867,10637,992,10709
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1389,18359,1348,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1338,18335,1438,18387
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1700,32592,1821,32373
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,689,8034,705,8050
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1572,37120,2026,39515
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2122,46682,2102,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2348,59722,2350,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,931,10754,843,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,521,6515,548,6515
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1738,39302,1681,39988
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1734,41681,1764,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3129,72800,3147,72582
