O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,656,5167,676,5154
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2130,43641,2373,47384
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,925,6440,778,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,915,19849,939,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,974,7266,904,7339
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,734,9439,744,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2182,37623,2113,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,2150,32376,1735,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2465,32797,2202,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,2036,32285,1623,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1467,24851,1374,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1103,12620,1140,19044
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,690,6397,608,8326
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,921,14883,991,14709
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,546,5412,571,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,505,7414,689,6449
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1278,17078,1220,17626
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,778,10889,971,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1493,29618,1537,31798
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1144,19938,1139,17450
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1834,36702,1991,36756
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1842,40445,1855,39693
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1715,41248,1627,42519
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1516,23714,1523,23653
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,815,13715,682,11873
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1652,39735,1686,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,2052,31443,1864,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,792,15375,1110,15687
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1421,26283,1490,26931
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2287,48175,2068,49062
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,966,10838,752,11357
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1737,28888,1595,34861
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1938,43650,1780,43908
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2950,72182,2782,72207
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,636,6446,549,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2404,56917,2248,60366
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1086,15333,1090,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1414,18778,1442,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1684,21562,1496,18389
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1791,35226,1620,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3233,73276,2943,75295
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,723,8034,734,8050
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2439,46682,2198,49155
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2616,59721,2530,59679
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,985,10722,998,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1670,39305,1650,39259
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1718,41841,2373,41818
