O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2044,43641,2073,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,861,15148,1011,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,806,6440,702,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,858,19849,885,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,856,7266,824,7270
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,701,9433,656,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1831,37458,1880,37176
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1946,32780,1990,32895
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1497,33866,1564,32262
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1159,26432,1291,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1064,12721,966,19168
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,863,14882,750,14852
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,562,5421,510,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,485,7414,599,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1188,30791,1361,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2067,45427,2141,45108
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1095,17080,1098,17618
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,722,10889,843,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1330,29379,1386,31597
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1033,19940,996,20073
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1702,37870,1719,36187
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1679,40445,1762,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1488,35060,1540,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1369,23694,1344,23652
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,704,7948,652,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1640,37935,1628,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1478,39734,1466,39530
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,763,15374,809,15626
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,605,5838,626,7572
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,715,10836,723,11354
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1487,28886,1541,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,670,9299,708,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1256,21750,1324,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1689,43650,1739,43875
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,636,9586,639,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,834,10636,843,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,569,6445,513,6387
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,1970,56918,2112,58806
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1302,18347,1270,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1342,18334,1331,20963
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1101,14851,1064,14886
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1640,32594,1612,34748
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,675,7788,669,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1782,47974,1753,47783
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,894,10756,816,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,497,6515,528,6515
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1637,41680,1651,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,2908,72796,2939,72581
