O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,764,11744,995,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,926,15148,1129,14698
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,933,19849,915,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,749,9161,708,9445
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2075,32780,2245,32895
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1618,34262,1613,32264
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1183,26432,1349,26132
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,636,6648,640,8333
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1051,10649,1003,9558
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,567,5421,572,5394
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1246,30791,1431,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2207,45823,2219,45110
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1198,17026,1069,17619
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1129,18975,1130,19320
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1389,29379,1462,31559
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1026,19940,1010,20074
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1243,15521,1239,15485
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1509,40661,1610,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1593,35060,1664,37524
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1424,23694,1462,23652
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,830,7948,681,7533
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1919,31441,1826,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,789,15374,853,15625
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1952,46558,2042,49098
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,794,10838,771,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1738,28887,1640,34862
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,790,9292,779,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1359,21750,1386,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1767,43650,1781,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2736,69708,2823,72174
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,673,9586,682,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,931,10637,922,10716
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1081,14666,1049,15175
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1430,18335,1374,18414
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1203,14851,1191,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2962,73096,3001,75295
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,758,7788,749,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1582,37119,1521,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2167,46681,2212,49156
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2422,59720,2388,59681
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1065,10756,910,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,521,6516,543,6516
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2177,45294,2131,45227
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3168,72795,3203,72581
