O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,780,11743,931,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2225,46475,2169,47004
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,913,15150,1015,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,771,6492,693,6451
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,850,19845,883,20056
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,783,7312,839,7322
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,708,9439,727,9445
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1983,37463,1901,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1693,32376,1668,32304
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2074,32797,2019,32890
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1576,33864,1527,32267
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1048,14043,1017,19042
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,645,6996,587,8413
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,499,5412,530,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,497,7414,579,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1230,31026,1395,31502
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2278,45430,2134,41940
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,732,10889,934,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1359,29617,1533,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1073,14426,1112,20105
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1190,18983,1201,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1759,37869,1835,36192
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1722,40446,1753,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1483,40659,1566,42515
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1375,23714,1364,23654
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1712,37936,1622,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1532,39734,1521,39562
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1984,46562,1980,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,734,10840,748,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1540,28888,1564,28942
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1308,21760,1266,22018
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1804,43651,1775,43876
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,960,10635,866,10792
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,564,6446,542,6388
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1132,14856,1143,14931
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1854,32415,1596,32197
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3029,73097,2852,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,672,8034,678,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1839,47973,1807,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1594,37120,1511,37030
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2083,46682,2142,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,960,10754,900,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,501,6516,539,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,881,10722,1006,11713
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1684,39305,1692,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2087,45306,2059,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1692,41681,1851,42262
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3034,72801,3153,72582
