O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,703,5167,668,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,764,11743,1005,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2197,43650,2198,47015
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,925,19849,1122,20904
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,761,9161,729,9402
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2137,31994,2100,32889
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1931,33811,1580,32605
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,881,14883,1046,14856
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1051,10649,1010,9545
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,507,7414,659,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1250,31027,1774,26833
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1260,17025,1120,17963
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,735,10889,888,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1385,18585,1096,19316
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1510,29618,1601,31798
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1163,19938,1074,17450
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1248,16510,1266,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1779,37870,1944,37971
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1868,40445,1841,39685
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1634,35060,1640,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1493,23716,1421,23649
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,730,11877,687,11873
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1746,37936,1711,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1572,39733,1684,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1970,31441,1836,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,783,15374,869,15687
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1381,26286,1406,26928
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,745,10840,749,11358
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,692,9299,721,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1296,21750,1587,21916
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1755,43650,1768,43908
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2766,69708,2757,69853
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,594,6447,539,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2027,56917,2153,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1085,15333,1040,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1456,18124,1376,18807
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2996,73275,2963,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,723,7788,709,7812
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1839,47974,1826,47782
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2170,46681,2242,46801
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,993,10033,864,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,521,6516,532,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1651,39303,1761,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2291,45306,2128,45263
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1718,41841,2089,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3132,72800,3349,75863
