O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,698,5167,688,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,864,11743,995,13641
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,988,15149,1096,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,818,6492,830,6451
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,703,9161,697,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1952,38559,2003,37181
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2187,36498,2280,36657
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1610,33864,1621,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1178,26430,1367,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1112,12478,1008,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,655,6996,664,8468
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,871,14883,794,14856
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,490,7414,611,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1279,31028,1484,31503
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1130,17077,1143,16736
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1188,18974,1203,19405
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1477,29618,1542,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1050,19937,1113,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1182,15521,1196,15485
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1656,40670,1686,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1728,35070,1678,37523
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1450,23714,1514,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,874,11888,767,11874
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1856,37946,1787,40171
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1957,31440,1875,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,896,15375,995,15703
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1436,26283,1532,26932
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2104,46571,2209,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,791,10839,773,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1767,28888,1727,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,750,9298,693,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1305,21760,1374,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1888,43661,1958,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2889,69718,2981,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,644,9586,673,9640
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2231,56927,2306,57797
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1077,14911,981,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1354,18359,1353,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1309,18264,1331,18489
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3126,73285,3067,75294
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,723,8034,754,7811
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1720,37130,1704,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2316,46692,2333,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2610,59731,2568,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,932,10754,865,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,550,6516,567,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,888,10722,963,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1747,39533,1695,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2152,45306,2086,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1813,41684,1830,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3389,72800,3338,72582
