O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,772,11744,968,13642
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2031,43641,1954,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,895,15148,920,14698
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,623,6440,601,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,835,19849,864,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,740,7519,692,7242
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,658,9161,629,9445
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1546,32317,1594,32637
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,1824,32788,1866,36601
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1478,33813,1528,32601
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,542,6996,530,8414
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,734,14883,755,14852
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,449,5412,460,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,469,7414,554,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1215,31029,1313,26828
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2003,45374,2140,45447
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,999,17026,1071,17074
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,666,10889,840,12136
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,954,18585,998,19316
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1290,29618,1358,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,944,14426,1003,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1146,15521,1170,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1679,37870,1702,37971
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1709,39486,1660,39971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1429,40661,1562,42518
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1462,35060,1537,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1267,23694,1239,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,651,11877,614,11873
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1458,39734,1457,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1618,31441,1663,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,703,15374,750,15688
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1252,26264,1227,26931
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,543,5838,583,5984
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1834,46558,1994,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,621,10840,665,11358
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1340,28887,1427,28949
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,633,9299,641,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1175,21750,1181,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1695,43650,1667,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2580,69708,2654,69820
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,611,9586,609,9606
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,770,10637,806,10788
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,470,6447,474,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,1969,56917,2146,58883
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,972,15285,978,15175
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1203,18347,1241,18771
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1555,32596,1567,32195
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2761,73275,2814,72940
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1772,47973,1770,47782
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,1956,46681,2037,46801
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,841,10103,799,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,473,6516,496,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,754,10722,840,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1597,39303,1575,39025
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1695,41680,1736,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3051,72795,2912,72637
