O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,637,5167,640,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,792,11743,953,13641
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,725,6440,865,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1282,18081,1335,17975
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,911,7179,1026,7488
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,703,9161,688,9564
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1724,31534,2134,38361
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2131,32788,2188,32889
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1797,33864,2248,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1482,26432,1583,21779
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1355,12478,1024,19044
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1256,14137,952,14856
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,576,5412,579,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,505,7414,639,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1675,31027,1979,31481
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2252,42478,2815,41409
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1122,17855,1230,18087
852,"40.7002349733,-111.996183843" ,1647,"40.6218715135,-111.859731914" ,1251,18582,1286,25979
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,1854,29618,1623,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1151,19938,1411,14385
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1187,15521,1251,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,2124,37870,2198,37971
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1707,40661,2175,43739
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1725,35060,2073,35556
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1476,23716,1701,23649
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,796,13715,901,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,658,7500,640,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1759,39487,2254,40172
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1594,39733,2040,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1815,31441,2146,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,971,15375,1169,15625
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1359,26286,1641,26928
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,619,5769,577,6019
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2247,46558,2411,47058
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,768,10840,770,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1796,28888,1668,28948
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1254,21750,1314,22019
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2911,69708,3122,70170
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,637,9586,652,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,887,10568,850,10789
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,661,6447,565,6390
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2390,56917,2718,58884
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1323,18359,1413,18807
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1173,14847,1224,14922
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3067,73096,3299,73291
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,2060,47974,2155,47782
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1794,37119,1677,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2422,46681,2656,49356
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,916,10756,889,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,536,6516,607,6516
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1640,39303,1596,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2032,45306,2049,45263
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3977,72800,3298,75863
