O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,683,5167,693,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,1027,11743,988,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2362,43650,2214,47015
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1134,20697,1140,20904
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,928,7519,965,7488
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2146,38506,2513,36970
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1900,32322,2342,31817
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1757,32574,2263,32605
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1221,26432,1499,26130
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1133,14043,1012,19044
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,682,6996,641,8383
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1006,15264,830,14856
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,564,5412,586,5394
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1400,31027,1477,31481
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2457,45374,2692,41737
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1244,17025,1502,18483
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,896,10889,1050,12136
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1183,19938,1223,14386
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1219,15521,1277,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1904,40445,1884,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1577,35060,1797,35170
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1498,23716,1528,23649
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,785,11877,734,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,735,7509,723,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1721,37936,1861,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1677,39733,1676,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1935,31441,1963,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1396,26286,1508,26928
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1377,21750,1404,22019
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1826,43650,1833,43908
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2781,69708,2955,69853
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,943,10568,1032,13343
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2127,56917,2388,58884
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1155,15285,1061,14656
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1430,18266,1543,21041
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1177,14847,1188,14922
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1832,32348,1772,32195
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,790,7788,858,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1888,47974,1932,47782
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2582,59720,2714,59679
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1178,10765,938,10702
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,543,6516,578,6516
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,940,10722,1000,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1759,39303,1754,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2241,45306,2140,45263
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2153,41841,1852,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3733,72800,3236,75863
