O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,689,5167,707,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,758,11744,987,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2114,43641,2162,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,874,15148,1136,14698
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,915,19849,927,20058
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,749,9433,718,9446
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,1960,38559,2081,37176
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1840,31532,1753,32298
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1267,26432,1316,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1114,12620,1024,19168
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,643,6980,578,8476
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1034,9465,1014,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,548,5412,563,5394
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1246,30791,1526,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2305,42371,2263,45108
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1117,19940,1093,17447
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1804,37870,1855,36186
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1494,40661,1563,42519
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,753,7948,667,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1640,40407,1676,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1564,39734,1532,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1893,34407,1855,31319
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1360,26264,1342,26930
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1997,46558,2013,46708
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,768,10836,742,11354
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1540,28886,1631,28948
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,705,9299,729,9290
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1340,21750,1393,22019
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2767,69708,2764,69820
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,930,10636,835,13264
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,618,6445,551,6387
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2040,56918,2120,58806
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1384,18347,1408,18771
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1181,14851,1142,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,2934,73275,2910,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,678,7788,674,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1554,37119,1524,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2167,46681,2193,46801
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2390,59721,2418,59680
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1000,10756,866,10702
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1619,39303,1599,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2076,45294,2011,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1709,41680,1883,41817
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3055,72796,3218,72581
