O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,704,5167,713,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,816,11743,1030,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2195,43641,2206,43755
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,958,15149,1131,14701
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,817,6440,768,6399
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,984,19847,918,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,880,7266,920,7488
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,731,9439,725,9564
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2067,37464,1979,37181
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1140,14043,1021,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,675,6996,667,8555
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,876,14883,829,14856
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,570,5412,633,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,494,7414,673,6449
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1247,31028,1441,31503
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1178,16793,1114,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,747,10889,860,12136
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1022,19938,1083,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1214,15521,1242,15485
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1767,40446,1806,39971
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1635,35059,1654,37523
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,806,7588,645,7534
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1747,37935,1725,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1562,39734,1594,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,803,15375,887,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,1415,26283,1493,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,662,5770,658,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2026,46561,2078,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,841,10839,830,11394
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,783,9299,757,9296
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2769,69707,2824,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,651,9586,665,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,891,10566,862,10791
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,705,6446,612,6388
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1055,15333,1066,14656
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1414,18359,1499,18804
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1225,14844,1261,14920
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1734,32524,1658,32196
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,732,8034,765,8050
213,"41.2581611606,-112.015602983" ,609,"40.889133505,-111.888931822" ,1870,47972,1819,47781
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1601,37119,1554,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2287,46681,2242,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2493,59720,2489,59678
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,1026,10755,1019,10379
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,545,6516,567,6516
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1753,41684,1838,41818
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,3266,72800,3261,72582
