O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,677,5167,662,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,910,11743,983,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2899,43641,2217,43755
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,774,6440,781,6399
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2091,38559,3220,37181
1743,"40.5504323408,-111.838388035" ,972,"40.7660876563,-111.889660847" ,1928,30768,2412,40879
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2122,32797,2321,34254
1763,"40.5090001685,-111.875919319" ,972,"40.7660876563,-111.889660847" ,1994,31519,2629,32268
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1608,22270,1627,22272
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1563,12478,1090,19184
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,686,6664,730,8468
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1026,9465,1023,13537
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,595,5412,589,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,561,7414,639,6449
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2482,42371,2834,51043
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1270,17077,1277,16736
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,852,10889,906,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,2323,31526,1756,31558
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1204,19938,1282,20072
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1207,15521,1285,15485
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1670,35059,2179,41620
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1892,29609,1572,23654
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,781,11877,828,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,741,7588,637,7534
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1672,39734,2188,39529
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,943,15375,896,15693
570,"40.985157543,-111.8864262" ,383,"41.1912699262,-111.943197091" ,2271,34238,1540,26932
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,675,5839,606,6018
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,2107,46561,2802,49094
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,1084,14697,869,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1747,28888,2036,34862
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1433,20736,1584,22022
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2843,69707,3652,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,667,9586,682,8230
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,831,7268,605,6388
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1387,18359,1397,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1420,18333,1421,18489
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1721,32594,1760,32196
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,759,8034,819,7811
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1596,37119,1847,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2266,46681,3070,49154
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2631,59720,3281,59678
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,1063,10583,1306,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1920,34113,1778,39017
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2137,45306,2208,45260
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,2959,41684,2073,41818
