O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966135" ,1075,"40.7635231122,-111.844001402" ,673,5167,703,5154
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,847,11743,989,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2321,43640,2160,47013
1153,"40.729610314,-111.850966053" ,1075,"40.7635231122,-111.844001402" ,844,6492,915,6451
1530,"40.5456096957,-112.013648996" ,1400,"40.5172534,-112.0970321" ,735,9439,702,9566
1530,"40.5456096957,-112.013648996" ,972,"40.7660876563,-111.889660847" ,2099,38275,2557,37335
1743,"40.5504323408,-111.838388037" ,1075,"40.7635231122,-111.844001402" ,2091,32797,2294,32051
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1385,26430,1694,22272
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,1400,15038,1031,14914
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1040,9465,1022,9558
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,651,5412,633,5394
1324,"40.6726892565,-111.818289797" ,1657,"40.6323959258,-111.811036752" ,510,7414,654,6449
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1192,16793,1238,18912
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,763,10889,847,12136
852,"40.7002349733,-111.996183844" ,1600,"40.5087626519,-111.899714647" ,2166,31498,1628,31558
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1217,15521,1284,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1922,37870,1872,37987
637,"40.8605977528,-111.864157057" ,1657,"40.6323959258,-111.811036752" ,1868,40053,1875,39693
520,"41.0314446881,-111.953212183" ,669,"40.7768665731,-112.012243655" ,1553,40672,1686,42573
520,"41.0314446881,-111.953212184" ,972,"40.7660876563,-111.889660847" ,1620,35071,1771,37578
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,787,11888,752,11874
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,696,7504,654,7535
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1756,37946,1868,40171
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1822,39734,1726,39529
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1902,31441,1981,31330
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,616,5770,616,6018
469,"41.1174540933,-112.021162866" ,364,"41.1916789322,-111.986637648" ,783,10839,839,11394
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1700,35031,1665,28942
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,779,9298,766,9296
359,"41.2202940206,-111.942716395" ,468,"41.098871553,-112.031130041" ,1334,21760,1386,22017
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1780,43661,1848,43909
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2755,69718,2937,72207
152,"41.2988910355,-112.035010724" ,215,"41.2636773225,-111.998400377" ,651,9586,652,9640
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,913,10566,924,12273
296,"41.1656460013,-112.036667144" ,364,"41.1916789322,-111.986637648" ,681,6446,595,6388
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2103,56927,2345,60365
268,"41.1810342356,-112.112721726" ,327,"41.2248585899,-111.971789543" ,1140,15772,1030,15325
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1358,18359,1400,18804
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1411,18264,1466,21571
191,"41.3086296347,-111.959284707" ,480,"41.1122950258,-111.983491621" ,1738,32346,1602,32196
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,746,7809,740,7832
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1625,37130,1607,37029
467,"41.0963910392,-112.0549463" ,972,"40.7660876563,-111.889660847" ,2147,46692,2368,49154
467,"41.0963910392,-112.0549465" ,480,"41.1122950258,-111.983491621" ,989,10754,852,10697
934,"40.6457884605,-112.020107496" ,811,"40.7004608099,-112.027377005" ,538,6515,598,6549
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,979,10625,1252,11058
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2145,45306,2088,45260
969,"40.7682608222,-111.88966139" ,2384,"40.2504896532,-111.649761944" ,5005,72800,3944,75136
