TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
11,30011,3,1,1,195.7,128.8,70.5,28.4,14.3,5.1,11.5,0.0,7.0,0.0,40.9,24.8,3.6,0.0,3.7,0.0,0.8,0.8,2.9,2.8,0.0,0.0,0.0,0.0,14.3,0.0,0.0,5.1
12,30012,3,1,1,292.8,191.1,159.8,68.5,19.9,13.9,27.0,0.2,16.1,0.0,91.5,58.7,7.8,0.0,8.0,0.0,2.3,2.3,7.2,7.2,0.0,0.0,0.0,0.0,19.9,0.0,0.0,13.9
13,30013,3,1,2,109.3,109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,30014,3,1,2,109.4,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,30015,3,1,1,575.8,1231.6,65.1,617.1,1.5,124.5,1.3,367.6,1.0,0.0,5.1,196.2,0.4,0.0,0.5,0.0,55.2,51.6,1.6,1.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,124.5
16,30016,3,1,2,276.5,546.1,23.1,251.6,1.9,49.5,1.2,99.3,1.0,0.0,4.8,137.8,0.4,0.0,0.4,0.0,14.3,13.2,1.1,1.2,0.0,0.0,0.0,0.0,1.9,0.0,0.0,49.5
17,30017,3,1,1,143.8,123.1,29.3,11.7,4.7,2.3,4.6,0.0,3.1,0.0,17.1,10.3,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,4.7,0.0,0.0,2.3
18,30018,3,1,1,1260.2,2876.9,172.4,1523.1,0.0,292.4,0.0,1108.3,0.0,0.0,1.0,257.6,0.0,0.0,0.0,0.0,168.2,154.9,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.4
19,30019,3,1,2,3096.6,1567.2,2452.4,1139.0,449.2,226.2,372.4,18.4,230.8,61.5,1373.1,851.8,126.5,0.0,129.2,0.0,57.0,52.7,161.4,154.7,0.0,0.0,2.0,0.0,449.2,0.0,0.0,226.2
20,30020,3,1,3,1756.6,1503.3,1342.9,1032.7,161.8,217.6,221.4,142.8,140.0,52.7,717.1,668.8,42.0,0.0,43.1,0.0,60.7,56.2,117.4,112.2,0.0,0.0,1.0,0.0,161.8,0.0,0.0,217.6
21,30021,3,1,2,749.8,1724.5,117.6,910.7,0.0,192.3,0.0,759.0,0.0,0.0,1.0,45.6,0.0,0.0,0.0,0.0,115.2,105.8,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.3
22,30022,3,1,2,113.7,122.5,20.3,25.7,3.8,5.7,2.8,15.5,1.9,0.0,10.5,7.2,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,3.8,0.0,0.0,5.7
23,30023,3,1,2,206.7,315.0,40.9,127.3,6.8,27.0,4.6,71.9,3.1,0.0,17.5,43.7,1.7,0.0,1.7,0.0,10.6,10.0,1.6,1.6,0.0,0.0,0.0,0.0,6.8,0.0,0.0,27.0
24,30024,3,1,2,1819.4,843.6,1418.6,591.3,271.3,114.3,219.7,3.8,135.9,0.0,814.0,499.4,75.4,0.0,77.0,0.0,25.8,23.8,66.9,64.3,3.0,0.0,1.0,0.0,271.3,0.0,0.0,114.3
25,30025,3,1,3,4016.2,3160.3,3283.5,2550.7,499.9,368.7,468.4,151.8,312.9,21.8,1816.0,1304.1,164.4,743.2,167.8,0.0,116.7,108.0,231.1,221.7,5.0,0.0,1.0,0.0,499.9,0.0,0.0,368.7
26,30026,3,1,3,2576.0,2218.6,2014.5,1589.0,270.4,334.6,285.3,223.5,192.4,80.6,1058.8,980.6,76.4,0.0,78.0,0.0,107.3,98.9,214.3,205.5,1.0,0.0,1.0,0.0,270.4,0.0,0.0,334.6
27,30027,3,1,2,109.5,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,224.9,405.0,30.0,168.7,1.7,39.2,1.5,144.9,1.0,0.0,4.9,3.6,0.4,0.0,0.4,0.0,21.5,19.8,0.4,0.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,39.2
29,30029,3,1,3,2910.1,1444.0,2384.2,1030.3,327.9,207.3,404.6,5.4,241.3,0.0,1334.6,869.9,110.8,0.0,113.1,0.0,45.5,42.3,117.3,112.6,16.0,0.0,1.0,0.0,327.9,0.0,0.0,207.3
30,30030,3,1,3,2845.3,2140.2,2345.6,1596.3,287.4,326.6,372.2,105.1,248.3,56.9,1300.8,1148.8,72.3,6.6,73.8,16.3,77.5,71.6,198.7,190.9,1.0,0.0,1.0,0.0,287.4,0.0,0.0,326.6
31,30031,3,1,3,2881.8,2762.8,2301.6,1964.2,216.7,436.8,284.5,290.8,192.3,133.3,1026.5,903.3,62.1,0.0,63.4,0.0,222.3,205.0,449.6,431.8,0.0,0.0,1.0,0.0,216.7,0.0,0.0,436.8
32,30032,3,1,3,1257.8,718.2,1021.8,501.9,127.2,101.7,160.9,4.5,106.2,0.0,588.1,423.2,43.8,0.0,44.8,0.0,21.8,20.2,56.3,54.0,0.0,0.0,0.0,0.0,127.2,0.0,0.0,101.7
33,30033,3,1,3,1591.2,1048.2,1328.7,755.4,130.7,155.6,211.0,18.5,143.3,0.0,764.1,626.8,46.2,0.0,47.2,0.0,33.9,31.3,82.1,78.9,0.0,0.0,1.0,0.0,130.7,0.0,0.0,155.6
34,30034,3,1,3,2170.1,1288.9,1832.4,938.4,184.5,192.7,287.6,35.2,190.0,8.7,1044.7,749.9,77.4,0.0,79.1,0.0,44.6,41.3,108.1,103.2,0.0,0.0,1.0,0.0,184.5,0.0,0.0,192.7
35,30035,3,1,3,2742.3,1665.4,2401.4,1242.3,181.1,256.6,380.2,5.7,254.7,0.0,1373.6,1049.9,91.1,0.0,93.0,0.0,54.8,50.9,142.0,135.7,11.0,0.0,1.0,0.0,181.1,0.0,0.0,256.6
36,30036,3,1,3,820.4,565.4,658.7,364.5,41.1,76.3,114.0,12.5,70.9,0.0,372.1,299.5,23.0,0.0,23.5,0.0,16.3,15.1,38.9,37.3,0.0,0.0,0.0,0.0,41.1,0.0,0.0,76.3
37,30037,3,1,2,388.3,762.2,23.0,326.8,0.0,68.8,0.0,136.3,0.0,0.0,1.0,170.9,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.8
38,30038,3,1,3,2244.8,5696.6,432.1,3161.8,0.0,751.2,0.0,2732.6,0.0,0.0,2.0,32.3,0.0,0.0,0.0,0.0,416.3,385.4,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,751.2
39,30039,3,1,4,943.3,1072.3,682.0,713.4,50.9,152.2,99.8,36.1,62.1,69.6,345.0,497.8,29.3,0.0,30.1,0.0,30.1,28.1,84.6,81.8,0.0,0.0,1.0,0.0,50.9,0.0,0.0,152.2
40,30040,3,1,4,3049.9,3016.6,2549.2,2223.5,190.5,482.5,370.3,238.5,253.4,160.2,1304.2,1375.6,71.4,0.0,72.9,0.0,141.3,131.1,329.7,318.0,4.0,0.0,2.0,0.0,190.5,0.0,0.0,482.5
41,30041,3,1,4,2165.8,3576.8,1714.1,2585.0,68.8,606.4,141.8,116.1,95.2,895.2,471.2,662.1,24.3,0.0,24.9,0.0,199.8,185.1,754.9,726.5,1.0,0.0,1.0,0.0,68.8,0.0,0.0,606.4
42,30042,3,1,3,708.8,705.8,524.9,469.9,49.3,96.9,87.2,20.8,56.4,0.0,294.7,403.9,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,49.3,0.0,0.0,96.9
43,30043,3,1,3,2015.2,2714.5,1723.6,2298.7,120.1,238.0,263.2,109.7,174.6,0.0,952.6,824.1,63.6,1178.8,65.0,0.0,67.2,62.2,129.3,124.0,6.0,0.0,2.0,0.0,120.1,0.0,0.0,238.0
44,30044,3,1,3,1140.4,659.5,958.2,438.5,59.4,91.2,159.2,2.5,98.7,0.0,543.2,371.0,43.4,0.0,44.4,0.0,18.7,17.5,49.6,47.5,0.0,0.0,1.0,0.0,59.4,0.0,0.0,91.2
45,30045,3,1,2,1043.2,663.0,870.9,441.0,50.4,93.2,145.5,41.0,89.8,0.0,493.7,339.8,38.3,0.0,39.2,0.0,17.6,16.4,45.7,43.8,0.0,0.0,1.0,0.0,50.4,0.0,0.0,93.2
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.4,104.0,19.1,7.3,1.3,1.7,2.7,0.0,1.8,0.0,11.1,6.6,0.8,0.0,1.0,0.0,0.1,0.1,0.6,0.6,0.0,0.0,1.0,0.0,1.3,0.0,0.0,1.7
48,30048,3,1,1,199.3,148.6,79.9,33.3,8.6,6.9,13.2,0.0,8.2,0.0,46.0,28.9,4.0,0.0,4.1,0.0,0.9,1.0,3.4,3.3,0.0,0.0,0.0,0.0,8.6,0.0,0.0,6.9
49,30049,3,1,2,730.7,1334.4,525.4,901.8,0.0,211.7,0.0,56.3,0.0,359.3,14.0,10.6,0.0,0.0,0.0,0.0,121.1,112.5,376.4,363.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,211.7
50,30050,3,1,3,503.8,1417.1,200.7,918.5,4.9,200.9,4.9,422.6,3.3,4.3,18.3,300.0,1.6,0.0,1.7,29.6,83.0,77.8,87.1,84.2,0.0,0.0,1.0,0.0,4.9,0.0,0.0,200.9
51,30051,3,1,3,216.4,404.4,58.8,203.2,2.9,47.2,6.4,106.9,4.7,0.0,25.3,78.5,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,2.9,0.0,0.0,47.2
52,30052,3,1,3,1960.2,6849.1,526.4,4534.8,40.3,938.1,62.3,790.3,44.5,0.0,219.3,3578.7,10.8,0.0,11.1,0.0,145.0,135.1,31.4,30.6,0.0,0.0,2.0,0.0,40.3,0.0,0.0,938.1
53,30053,3,1,4,4878.5,9281.6,3673.5,6718.4,136.2,1501.8,301.9,830.8,212.4,1260.7,1048.6,2535.0,52.3,0.0,53.5,178.6,563.9,524.2,1436.8,1389.0,0.0,0.0,4.0,0.0,136.2,0.0,0.0,1501.8
54,30054,3,1,4,2542.0,3711.9,1994.6,2664.6,97.1,599.8,208.7,580.6,137.8,119.6,797.6,1288.7,66.4,0.0,67.9,0.0,264.1,245.4,446.1,430.2,0.0,0.0,6.0,0.0,97.1,0.0,0.0,599.8
55,30055,3,1,3,2171.4,3170.4,1802.5,2670.6,183.4,313.3,244.3,226.9,161.3,0.0,925.8,917.2,77.4,0.0,79.1,1228.0,123.7,115.2,190.0,183.2,1.0,0.0,0.0,0.0,183.4,0.0,0.0,313.3
56,30056,3,1,3,515.2,311.1,369.1,168.4,43.6,35.1,61.4,0.5,37.8,0.0,209.9,142.9,17.0,0.0,17.4,0.0,6.9,6.6,18.8,18.4,0.0,0.0,0.0,0.0,43.6,0.0,0.0,35.1
57,30057,3,1,3,646.0,388.3,496.4,227.7,42.3,47.6,82.5,1.6,50.9,0.0,282.1,192.5,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,42.3,0.0,0.0,47.6
58,30058,3,1,2,196.5,394.8,22.6,177.6,0.0,44.0,0.0,156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
59,30059,3,1,2,109.3,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.4,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3166.4,1560.8,2829.6,1134.3,153.4,235.5,443.0,4.0,273.6,0.0,1620.0,957.3,154.8,0.0,157.9,0.0,49.9,46.9,129.4,126.0,0.0,0.0,1.0,0.0,153.4,0.0,0.0,235.5
62,30062,3,1,3,2497.5,1314.1,2196.9,948.5,136.3,198.3,336.8,7.4,219.1,8.5,1259.3,787.6,114.6,0.0,116.9,0.0,41.4,38.8,108.7,106.2,0.0,0.0,0.0,0.0,136.3,0.0,0.0,198.3
63,30063,3,1,4,495.5,2881.9,374.1,2596.5,11.0,175.6,26.0,219.5,18.0,0.0,100.2,347.0,7.2,0.0,7.4,1825.3,95.8,89.6,118.6,115.1,0.0,0.0,1.0,0.0,11.0,0.0,0.0,175.6
64,30064,3,1,3,3446.1,2655.5,2952.5,1881.0,149.2,426.8,383.7,178.0,238.6,114.9,1389.0,932.5,127.8,0.0,130.4,0.0,217.1,202.7,464.0,452.9,0.0,0.0,2.0,0.0,149.2,0.0,0.0,426.8
65,30065,3,1,4,2977.1,2207.9,2619.8,1643.0,150.6,357.0,379.1,27.4,258.7,177.5,1407.9,1080.3,98.7,0.0,100.8,0.0,90.7,85.1,280.8,272.6,0.0,0.0,3.0,0.0,150.6,0.0,0.0,357.0
66,30066,3,1,3,1624.9,1860.5,1358.1,1351.1,68.2,308.9,162.5,61.3,112.1,248.1,570.9,605.2,29.4,0.0,30.1,0.0,115.8,108.6,336.3,328.0,1.0,0.0,0.0,0.0,68.2,0.0,0.0,308.9
67,30067,3,1,4,1965.4,1927.8,1671.3,1400.5,88.9,320.4,197.1,33.6,134.8,351.6,769.9,593.1,64.7,0.0,66.2,0.0,94.5,88.4,344.0,333.8,0.0,0.0,0.0,0.0,88.9,0.0,0.0,320.4
68,30068,3,1,3,1913.5,1203.7,1662.7,877.1,111.5,183.0,238.1,45.0,169.0,0.0,960.0,704.2,80.1,0.0,81.8,0.0,40.8,38.1,92.0,89.7,0.0,0.0,1.0,0.0,111.5,0.0,0.0,183.0
69,30069,3,1,3,396.1,298.3,286.6,179.5,29.5,37.5,42.0,4.7,28.5,0.0,167.0,155.1,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,0.0,0.0,0.0,0.0,29.5,0.0,0.0,37.5
70,30070,3,1,2,898.4,684.2,765.4,502.0,57.4,104.4,123.2,15.3,84.2,0.0,438.3,417.5,23.8,0.0,24.4,0.0,20.2,19.1,51.3,50.1,0.0,0.0,0.0,0.0,57.4,0.0,0.0,104.4
71,30071,3,1,2,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1177.0,906.4,903.9,634.7,136.0,131.6,127.2,30.1,91.5,8.6,519.1,521.3,43.1,0.0,44.1,0.0,24.1,22.5,53.8,52.1,0.0,0.0,1.0,0.0,136.0,0.0,0.0,131.6
73,30073,3,1,2,160.9,143.4,31.6,13.5,6.1,3.1,4.8,1.0,3.3,0.0,18.1,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.1,0.0,0.0,3.1
74,30074,3,1,2,109.5,109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2033.0,1816.0,1663.7,1285.0,120.3,274.2,225.3,211.8,141.1,41.7,824.9,691.0,76.5,0.0,78.1,53.5,104.6,98.3,192.2,188.5,14.0,0.0,7.0,0.0,120.3,0.0,0.0,274.2
76,30076,3,1,3,1122.5,612.8,952.3,404.5,48.3,85.0,150.4,9.3,92.7,0.0,545.1,334.8,50.3,0.0,51.5,0.0,17.8,16.7,44.7,43.7,0.0,0.0,0.0,0.0,48.3,0.0,0.0,85.0
77,30077,3,1,3,2054.7,5266.7,1328.4,3941.5,47.5,649.0,131.1,1112.6,83.5,0.0,480.4,1203.8,44.2,0.0,45.0,1106.1,261.7,245.1,279.5,273.9,0.0,0.0,3.0,0.0,47.5,0.0,0.0,649.0
78,30078,3,1,3,4803.5,3991.5,4205.9,2951.1,221.4,656.5,567.5,102.9,390.2,329.5,2124.6,1733.2,142.8,0.0,145.7,0.0,217.5,203.5,594.6,581.9,19.0,0.0,4.0,0.0,221.4,0.0,0.0,656.5
79,30079,3,1,3,1832.8,4207.0,1415.7,3267.3,19.9,545.3,52.7,376.5,37.5,417.2,200.2,389.4,13.4,1026.9,13.8,0.0,336.8,315.1,760.2,742.2,0.0,0.0,1.0,0.0,19.9,0.0,0.0,545.3
80,30080,3,1,3,2589.0,3001.5,2182.6,2182.3,98.3,510.5,212.3,271.6,147.8,246.7,801.1,796.2,55.6,0.0,56.8,0.0,285.5,267.3,614.5,600.5,8.0,0.0,1.0,0.0,98.3,0.0,0.0,510.5
81,30081,3,1,2,373.5,786.5,228.9,551.3,27.8,117.2,26.3,87.7,19.1,0.0,96.1,389.8,4.6,0.0,4.8,0.0,34.7,32.7,42.4,41.1,0.0,0.0,1.0,0.0,27.8,0.0,0.0,117.2
82,30082,3,1,3,3836.3,4433.9,3211.9,3226.2,144.0,727.8,400.4,323.4,276.9,315.4,1423.4,1662.1,74.1,0.0,75.7,0.0,286.5,268.3,673.0,657.0,0.0,0.0,2.0,0.0,144.0,0.0,0.0,727.8
83,30083,3,1,3,1391.5,2443.3,1055.7,1680.9,0.0,420.0,0.0,160.2,0.0,482.7,7.0,26.9,0.0,0.0,0.0,0.0,294.5,276.8,747.3,734.3,0.0,0.0,7.0,0.0,0.0,0.0,0.0,420.0
84,30084,3,1,3,1001.1,2090.0,721.2,1448.1,0.0,357.8,0.0,177.5,0.0,429.9,1.0,142.9,0.0,0.0,0.0,0.0,195.9,184.0,523.2,513.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,357.8
85,30085,3,1,3,765.5,978.0,492.9,603.1,37.2,133.7,70.1,147.2,43.7,12.7,247.6,360.4,22.1,0.0,22.5,0.0,35.6,33.4,50.3,49.3,0.0,0.0,1.0,0.0,37.2,0.0,0.0,133.7
86,30086,3,1,2,543.2,927.3,370.6,605.5,1.1,148.0,1.3,41.2,1.0,224.5,11.5,3.4,0.4,0.0,0.4,0.0,89.1,83.7,260.1,252.8,0.0,0.0,7.0,0.0,1.1,0.0,0.0,148.0
87,30087,3,1,2,102.1,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.2,110.6,30.1,12.6,1.6,2.9,4.5,0.1,3.2,0.0,17.5,10.8,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.9
89,30089,3,1,2,3207.3,4303.9,2555.6,2962.7,35.9,730.6,115.4,377.8,72.5,431.6,403.3,345.7,32.0,0.0,32.8,0.0,602.7,564.2,1286.9,1243.2,1.0,0.0,9.0,0.0,35.9,0.0,0.0,730.6
90,30090,3,1,3,4137.0,7996.6,3331.0,5781.0,33.6,1432.3,90.8,487.5,56.3,2277.7,323.2,291.1,28.3,0.0,28.9,0.0,641.9,603.8,2157.6,2120.9,0.0,0.0,4.0,0.0,33.6,0.0,0.0,1432.3
91,30091,3,1,3,2459.1,1513.4,2159.2,1084.5,108.4,232.1,348.1,138.0,214.4,0.0,1212.0,807.1,107.3,0.0,109.5,0.0,41.7,39.3,103.3,100.1,21.0,0.0,2.0,0.0,108.4,0.0,0.0,232.1
92,30092,3,1,3,2605.3,1562.8,2255.8,1101.9,132.2,234.4,363.5,66.2,222.4,0.0,1272.4,879.1,114.0,0.0,116.4,0.0,50.3,47.4,111.9,109.2,2.0,0.0,3.0,0.0,132.2,0.0,0.0,234.4
93,30093,3,1,2,95.8,95.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,355.2,247.8,232.7,113.8,12.1,23.9,36.4,11.2,22.7,0.0,133.5,88.1,12.5,0.0,12.9,0.0,4.7,4.6,10.1,9.8,0.0,0.0,0.0,0.0,12.1,0.0,0.0,23.9
95,30095,3,1,2,3628.1,3181.5,3175.1,2473.2,140.3,390.0,440.2,139.8,258.9,77.1,1604.5,1034.4,157.8,704.9,161.1,0.0,171.7,160.8,369.8,356.2,6.0,0.0,5.0,0.0,140.3,0.0,0.0,390.0
96,30096,3,1,2,3161.3,1968.0,2798.5,1417.1,132.6,309.3,424.3,48.5,260.1,89.9,1483.9,936.8,131.3,0.0,134.0,0.0,100.2,94.0,256.7,247.8,0.0,0.0,8.0,0.0,132.6,0.0,0.0,309.3
97,30097,3,1,1,109.5,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.1,100.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.1,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,306.4,219.7,189.2,92.7,10.4,19.2,32.6,3.3,19.3,0.0,106.8,75.8,8.2,0.0,8.4,0.0,3.9,3.8,10.2,9.8,0.0,0.0,0.0,0.0,10.4,0.0,0.0,19.2
101,30101,3,1,2,5125.8,3269.9,4541.5,2394.6,231.6,502.8,750.1,112.4,430.5,30.5,2475.3,1815.8,193.5,0.0,197.5,0.0,140.1,131.2,317.5,304.7,21.0,0.0,16.0,0.0,231.6,0.0,0.0,502.8
102,30102,3,1,1,100.2,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2495.7,1397.8,2181.3,1002.9,118.1,194.1,377.3,18.5,214.5,0.0,1232.9,831.9,96.8,0.0,99.0,0.0,45.8,43.3,114.2,109.2,0.0,0.0,1.0,0.0,118.1,0.0,0.0,194.1
104,30104,3,1,2,951.6,1571.8,765.8,1264.8,34.8,152.2,111.7,134.8,64.8,0.0,365.4,406.6,28.4,476.4,29.0,88.3,68.1,64.1,98.5,94.5,0.0,0.0,0.0,0.0,34.8,0.0,0.0,152.2
105,30105,3,1,2,406.2,324.9,288.0,178.3,13.4,38.5,41.3,8.5,25.5,8.8,137.6,107.8,9.8,0.0,10.0,0.0,16.8,15.9,39.0,37.3,8.0,0.0,0.0,0.0,13.4,0.0,0.0,38.5
106,30106,3,1,2,217.6,258.8,108.6,121.5,3.8,28.3,10.8,10.0,6.8,43.3,38.7,25.0,3.1,0.0,3.1,0.0,8.5,8.0,36.5,35.0,0.0,0.0,1.0,0.0,3.8,0.0,0.0,28.3
107,30107,3,1,1,88.6,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
