I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.08
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      1.72,         0,         0,         0,         0,      1.72
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2916.16,         0,     66.85,   2316.23,   1116.98,         0,         0,         0,    359.57,    570.29,    513.01,         0,         0,   7859.09
    4,    2,     19.76,         0,         0,     38.40,     45.00,         0,         0,         0,     33.49,     22.36,      8.27,         0,         0,    167.28
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     62.65,         0,         0,         0,         0,     62.65
    4,    4,  40766.62,         0,  40514.17, 256708.41,  73583.12,         0,         0,         0,  40813.85,  10942.38,   8920.68,         0,         0, 472249.23
    4,    5,  27992.77,   2906.00,   3785.64,  73617.50,  22843.21,         0,         0,         0,   4394.83,   3866.71,   3217.49,         0,         0, 142624.15
    4,    6,      2.91,         0,         0,     79.22,      9.38,         0,         0,         0,     76.81,      0.75,      0.12,         0,         0,    169.19
    4,    7,      1.14,         0,         0,      1.32,      0.30,         0,         0,         0,     45.04,         0,         0,         0,         0,     47.80
    4,    8,  19361.74,    421.00,   2139.53,  33578.96,  11591.50,         0,         0,         0,   2548.16,    758.53,    129.30,         0,         0,  70528.72
    4,    9,   2820.79,         0,     74.27,   2149.44,   1415.50,         0,         0,         0,    467.76,    215.47,     42.81,         0,         0,   7186.04
    4,   10,         0,         0,         0,      4.93,      0.27,         0,         0,         0,      2.25,         0,         0,         0,         0,      7.45
    4,   11,    838.75,         0,      0.10,    561.28,    116.33,         0,         0,         0,    108.53,    134.90,     45.94,         0,         0,   1805.83
    4,   12,   2900.56,     41.00,      3.00,   2824.26,    697.92,         0,         0,         0,    487.29,    538.47,    177.28,         0,         0,   7669.78
    4,   13,   1320.85,      3.00,         0,   1213.04,    293.30,         0,         0,         0,    145.67,    110.96,     23.13,         0,         0,   3109.95
    4,   14,   2760.08,    234.00,      1.09,   3128.51,    942.03,         0,         0,         0,    422.01,    399.33,     70.09,         0,         0,   7957.14
    4,   15,     41.56,         0,         0,     35.74,     16.22,         0,         0,         0,     18.58,     41.14,     10.55,         0,         0,    163.79
    4,   16,    431.68,      1.00,      0.13,    519.08,    255.60,         0,         0,         0,    180.25,    189.72,     57.17,         0,         0,   1634.63
    4,   17,    400.26,         0,      0.02,    614.31,    243.25,         0,         0,         0,    166.89,    149.61,     35.56,         0,         0,   1609.90
    4,   18,      4.58,         0,         0,      4.94,      3.12,         0,         0,         0,      2.84,      1.11,      0.01,         0,         0,     16.60
    4,   19,      1.55,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.48,      0.72,         0,         0,      2.76
    4,   20,    117.59,         0,         0,     21.77,     16.34,         0,         0,         0,     35.76,    149.45,     38.69,         0,         0,    379.60
    4,   21,     69.66,     79.00,         0,      0.02,      0.03,         0,         0,         0,      5.22,     23.29,     25.54,         0,         0,    202.76
    4,   22,      8.98,         0,         0,         0,         0,         0,         0,         0,      0.12,      0.08,      9.87,         0,         0,     19.05
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.02
    4,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  11066.62,         0,         0,         0,         0,         0,    624.67,   1093.75,  12785.04
    5,    1,    604.73,         0,     13.54,    179.08,    528.11,         0,         0,         0,    157.26,    370.33,    350.28,         0,         0,   2203.33
    5,    2,      4.14,         0,         0,      5.32,     26.43,         0,         0,         0,     14.10,     15.56,      6.57,         0,         0,     72.12
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      3.84,         0,         0,         0,         0,      3.84
    5,    4,  10131.33,         0,   2449.55,  23666.63,  22046.66,         0,         0,         0,   4573.10,   3825.79,   3246.75,         0,         0,  69939.81
    5,    5,  32844.07,   5164.00,  17439.50, 171879.29,  91703.80,         0,         0,         0,  23503.29,  11071.91,   8513.39,         0,         0, 362119.25
    5,    6,      3.06,         0,         0,     70.02,     16.73,         0,         0,         0,     97.60,      1.34,      0.35,         0,         0,    189.10
    5,    7,      0.29,         0,         0,      0.10,      0.34,         0,         0,         0,      9.48,         0,         0,         0,         0,     10.21
    5,    8,   9180.57,    239.00,    711.54,  10529.19,  11077.29,         0,         0,         0,   2250.55,    719.84,    134.28,         0,         0,  34842.26
    5,    9,   1826.16,         0,     52.78,   1176.43,   1969.02,         0,         0,         0,    538.55,    241.00,     45.70,         0,         0,   5849.64
    5,   10,         0,         0,         0,      3.36,      0.91,         0,         0,         0,     10.34,         0,         0,         0,         0,     14.61
    5,   11,    485.66,         0,      0.23,    206.54,    157.22,         0,         0,         0,    122.27,    148.09,     42.60,         0,         0,   1162.61
    5,   12,   1692.43,     20.00,      2.80,   1500.42,    930.44,         0,         0,         0,    546.58,    588.70,    171.35,         0,         0,   5452.72
    5,   13,    742.51,      2.00,      0.05,    471.27,    388.94,         0,         0,         0,    162.87,    124.43,     25.60,         0,         0,   1917.67
    5,   14,   1601.20,    244.00,      2.38,   1160.18,   1219.37,         0,         0,         0,    494.49,    447.04,     73.72,         0,         0,   5242.38
    5,   15,     22.75,         0,      0.11,     17.01,     41.40,         0,         0,         0,     31.63,     52.64,      9.31,         0,         0,    174.85
    5,   16,    232.28,      2.00,      0.65,    203.84,    399.74,         0,         0,         0,    235.98,    225.08,     54.85,         0,         0,   1354.42
    5,   17,    216.84,         0,      0.28,    237.81,    361.94,         0,         0,         0,    212.84,    174.84,     36.70,         0,         0,   1241.25
    5,   18,      2.37,         0,         0,      3.60,      6.82,         0,         0,         0,      4.33,      1.39,      0.03,         0,         0,     18.54
    5,   19,      0.83,         0,         0,         0,         0,         0,         0,         0,      0.18,      2.06,      0.42,         0,         0,      3.49
    5,   20,     56.59,         0,         0,     19.40,     52.49,         0,         0,         0,     71.21,    207.79,     29.20,         0,         0,    436.68
    5,   21,     30.30,     26.00,         0,      0.62,      0.25,         0,         0,         0,     15.39,     52.04,     20.50,         0,         0,    145.10
    5,   22,      3.60,         0,         0,         0,         0,         0,         0,         0,      0.76,      0.67,      6.93,         0,         0,     11.96
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,      0.04
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6665.31,         0,         0,         0,         0,         0,    558.90,    464.16,   7688.37
    6,    1,      1.21,         0,      0.01,      0.38,      0.05,         0,         0,         0,      4.80,      0.02,      0.01,         0,         0,      6.48
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      0.97,         0,         0,         0,         0,      0.99
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    4,     17.96,         0,      6.02,     63.64,      8.84,         0,         0,         0,    117.02,      0.74,      0.15,         0,         0,    214.37
    6,    5,     30.63,         0,      8.27,    134.31,     16.77,         0,         0,         0,    114.64,      1.34,      0.38,         0,         0,    306.34
    6,    6,      0.01,         0,         0,      4.66,      0.37,         0,         0,         0,    407.82,      0.02,         0,         0,         0,    412.88
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,    8,     11.41,         0,      0.79,     13.24,      2.92,         0,         0,         0,     17.56,      0.02,         0,         0,         0,     45.94
    6,    9,      2.75,         0,      0.13,      2.71,      0.43,         0,         0,         0,      1.43,         0,         0,         0,         0,      7.45
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.42,         0,         0,         0,         0,      1.42
    6,   11,      0.74,         0,         0,      0.65,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.42
    6,   12,      2.54,         0,         0,      1.70,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.32
    6,   13,      1.35,         0,         0,      1.30,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.66
    6,   14,      2.03,         0,         0,      2.34,      0.17,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      4.62
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.14,         0,         0,      0.13,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.13,         0,         0,      0.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.27
    6,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.54,         0,         0,         0,         0,         0,         0,         0,      5.54
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.21,         0,         0,         0,     50.92,         0,         0,         0,         0,     51.13
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,      8.28,         0,         0,         0,         0,      8.60
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    7,         0,         0,         0,         0,      0.07,         0,         0,         0,    302.64,         0,         0,         0,         0,    302.71
    7,    8,         0,         0,         0,         0,      2.11,         0,         0,         0,    161.24,         0,         0,         0,         0,    163.35
    7,    9,         0,         0,         0,         0,      0.21,         0,         0,         0,     84.12,         0,         0,         0,         0,     84.33
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.28,         0,         0,         0,         0,      1.28
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.40,         0,         0,         0,         0,      1.42
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,      9.62,         0,         0,         0,         0,     19.65
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.20,         0,         0,         0,         0,      3.21
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      5.84,         0,         0,         0,         0,      5.93
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.16,         0,         0,         0,         0,      0.16
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    875.58,         0,     16.71,    334.42,    426.35,         0,         0,         0,    163.02,    124.43,     23.96,         0,         0,   1964.47
    8,    2,      5.53,         0,         0,     11.06,     20.67,         0,         0,         0,     12.51,      5.89,      0.33,         0,         0,     55.99
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.59,         0,         0,         0,         0,      0.59
    8,    4,  11493.38,         0,   2567.33,  28158.36,  11069.60,         0,         0,         0,   2597.73,    752.60,    153.06,         0,         0,  56792.06
    8,    5,  16478.25,   4075.00,   1290.70,  29920.07,  10831.47,         0,         0,         0,   2239.64,    720.52,    159.43,         0,         0,  65715.08
    8,    6,      1.58,         0,         0,     19.77,      2.84,         0,         0,         0,     15.27,      0.02,         0,         0,         0,     39.48
    8,    7,      3.38,         0,         0,      4.19,      2.20,         0,         0,         0,    127.82,         0,         0,         0,         0,    137.59
    8,    8,  82074.21,   1036.00,  68261.12, 445059.76, 153094.18,         0,         0,         0,  42642.98,   2336.22,    113.32,         0,         0, 794617.79
    8,    9,  11681.48,         0,    912.37,  24419.19,   8344.41,         0,         0,         0,   1768.27,    206.46,      7.93,         0,         0,  47340.11
    8,   10,         0,         0,         0,     33.56,      4.58,         0,         0,         0,     54.30,         0,         0,         0,         0,     92.44
    8,   11,   2543.75,         0,      6.10,   1551.47,    465.71,         0,         0,         0,    274.09,     68.37,      4.32,         0,         0,   4913.81
    8,   12,   9094.27,    196.00,     48.14,   8850.71,   2999.42,         0,         0,         0,   1274.53,    275.92,     13.97,         0,         0,  22752.96
    8,   13,   3918.58,     19.00,      0.86,   4185.67,   1374.31,         0,         0,         0,    411.92,     56.86,      2.01,         0,         0,   9969.21
    8,   14,   8415.52,    944.00,     48.69,   9156.57,   3891.58,         0,         0,         0,   1208.11,    191.93,      4.04,         0,         0,  23860.44
    8,   15,    117.81,         0,      4.76,    152.90,    141.82,         0,         0,         0,     91.17,     21.99,      0.30,         0,         0,    530.75
    8,   16,   1196.18,     15.00,     18.35,   1394.73,   1075.60,         0,         0,         0,    573.66,     89.44,      1.78,         0,         0,   4364.74
    8,   17,   1116.43,         0,     11.43,   1538.85,    957.31,         0,         0,         0,    506.47,     68.52,      1.18,         0,         0,   4200.19
    8,   18,     13.65,         0,         0,     41.05,     28.59,         0,         0,         0,     12.72,      0.68,         0,         0,         0,     96.69
    8,   19,      4.24,         0,         0,      1.31,      1.82,         0,         0,         0,      4.12,      2.52,         0,         0,         0,     14.01
    8,   20,    313.16,         0,      2.09,    370.01,    351.47,         0,         0,         0,    269.88,    165.63,      0.22,         0,         0,   1472.46
    8,   21,    182.05,    427.00,         0,    104.47,     42.56,         0,         0,         0,    107.18,     71.03,      0.14,         0,         0,    934.43
    8,   22,     30.70,         0,         0,      0.15,         0,         0,         0,         0,      8.25,      5.65,      0.01,         0,         0,     44.76
    8,   23,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   24,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    8,   25,      0.31,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.03,         0,         0,         0,      0.52
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7390.12,         0,         0,         0,         0,         0,    483.59,    471.29,   8345.00
    9,    1,    114.69,         0,      0.92,     40.13,     67.73,         0,         0,         0,     47.00,     46.62,     15.09,         0,         0,    332.18
    9,    2,      0.41,         0,         0,      2.33,      5.26,         0,         0,         0,      4.58,      2.62,      0.26,         0,         0,     15.46
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1020.04,         0,     48.69,    863.92,   1099.38,         0,         0,         0,    424.05,    207.17,     67.00,         0,         0,   3730.25
    9,    5,   1751.89,    918.00,     51.54,   1799.36,   1611.50,         0,         0,         0,    501.83,    235.55,     72.38,         0,         0,   6942.05
    9,    6,      0.07,         0,         0,      2.45,      0.30,         0,         0,         0,      1.06,         0,         0,         0,         0,      3.88
    9,    7,      0.07,         0,         0,      0.30,      0.14,         0,         0,         0,     64.25,         0,         0,         0,         0,     64.76
    9,    8,   6170.62,    220.00,   2090.26,  12875.69,   7322.72,         0,         0,         0,   1729.58,    200.24,     10.79,         0,         0,  30619.90
    9,    9,  29843.02,         0,  33239.89, 219231.57,  93901.87,         0,         0,         0,  24552.06,   1327.93,    101.51,         0,         0, 402197.85
    9,   10,         0,         0,         0,     15.73,      2.58,         0,         0,         0,     35.77,         0,         0,         0,         0,     54.08
    9,   11,   3840.20,         0,     37.64,   3091.75,   1000.15,         0,         0,         0,    362.11,     88.07,     11.51,         0,         0,   8431.43
    9,   12,  14669.67,    322.00,    633.73,  21940.55,   7488.65,         0,         0,         0,   2033.34,    419.26,     47.91,         0,         0,  47555.11
    9,   13,   6318.32,     94.00,     11.61,  12188.99,   3286.79,         0,         0,         0,    654.69,     94.69,     11.32,         0,         0,  22660.41
    9,   14,  14067.26,   1328.00,    524.41,  22160.59,   8712.48,         0,         0,         0,   1749.01,    278.78,     13.88,         0,         0,  48834.41
    9,   15,    142.69,         0,     18.50,    161.89,    247.78,         0,         0,         0,    106.27,     23.93,      0.89,         0,         0,    701.95
    9,   16,   1528.67,     35.00,    114.22,   1836.41,   2213.53,         0,         0,         0,    682.96,    111.19,      6.94,         0,         0,   6528.92
    9,   17,   1468.42,         0,    134.58,   2126.01,   2035.83,         0,         0,         0,    614.22,     88.16,      5.09,         0,         0,   6472.31
    9,   18,     16.94,         0,         0,     32.01,     46.20,         0,         0,         0,     14.95,      0.79,         0,         0,         0,    110.89
    9,   19,      4.04,         0,      0.89,      4.40,     17.29,         0,         0,         0,     11.69,      7.61,         0,         0,         0,     45.92
    9,   20,    327.78,         0,     22.93,    348.57,    614.84,         0,         0,         0,    333.49,    225.80,      0.41,         0,         0,   1873.82
    9,   21,    161.97,    401.00,      2.10,    315.48,    311.33,         0,         0,         0,    210.68,    144.79,      0.16,         0,         0,   1547.51
    9,   22,     26.88,         0,      0.03,     13.58,     31.46,         0,         0,         0,     38.83,     35.22,         0,         0,         0,    146.00
    9,   23,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    9,   24,         0,         0,         0,      0.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.03
