Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       44245.10,       31204.82,      142061.76,        3654.62,       10749.32,       25838.46,       54340.53,        1253.76,              0,          40.96,           5.11,        1982.54,              0,          45.01,           6.49,        3777.53,        1985.84,        5353.98,        1039.49,         407.57,        2084.44,         107.09,        3183.75,        3018.66,         175.79,          36.04,         242.52,         212.79,          75.19,         630.17,          60.23,          41.03,         153.43
        17,       41937.95,       27916.43,      126283.48,        3304.01,        9311.66,       20422.90,       42783.82,        1357.26,              0,          39.41,           3.26,        1703.34,              0,          60.92,           7.48,        3317.34,        1737.91,        4867.03,         993.49,         391.60,        1926.29,         102.43,        3790.26,        2927.35,         197.28,          33.09,         231.17,         191.49,          67.17,         621.12,          51.72,          34.97,         132.61
        18,       40920.75,       23069.69,      110848.05,        2874.39,        7698.61,       19034.47,       37205.31,         832.81,              0,          75.73,          16.71,        2937.98,              0,          82.44,          21.88,        2911.64,        1608.97,        4454.50,         916.31,         344.26,        1746.54,          88.41,        3120.79,        2735.53,         171.46,          29.02,         213.20,         190.62,          69.24,         595.13,          51.33,          33.81,         131.84
        19,       42392.60,       20411.79,      103691.80,        2402.18,        6112.37,       19376.15,       37828.37,         765.74,              0,          25.44,           6.30,        2391.15,              0,          43.04,          10.77,        2706.47,        1431.97,        4013.36,         848.76,         325.33,        1598.76,          84.76,        3166.15,        2560.45,         179.57,          29.31,         200.51,         179.31,          70.67,         545.08,          52.20,          35.80,         129.81
        20,       41423.19,       15539.19,       90311.43,        2006.37,        5019.38,       19265.07,       35819.03,        1012.23,              0,          56.91,           3.58,        5936.51,              0,          69.64,           8.99,        2370.89,        1272.05,        3636.56,         777.81,         290.08,        1444.23,          85.21,        3244.60,        2419.12,         191.38,          26.18,         184.89,         162.93,          61.04,         499.18,          41.56,          28.41,         112.21
        21,       41776.52,       14884.30,       81834.45,        1736.97,        4427.08,       15405.38,       28150.89,         805.08,              0,          50.05,          19.96,        4084.01,              0,          74.18,          26.47,        2161.07,        1190.03,        3402.74,         738.86,         273.09,        1364.77,          69.54,        2769.83,        2070.53,         148.34,          21.07,         152.85,         145.77,          44.11,         404.42,          29.15,          19.72,          82.29
        22,       41876.75,       12667.23,       74729.18,        1540.64,        3751.45,       13968.11,       24760.44,         985.97,              0,          80.67,          12.40,        4090.57,              0,         119.69,          20.54,        1908.22,        1142.10,        3225.43,         708.52,         245.31,        1281.50,          68.29,        2784.22,        1921.04,         154.24,          17.95,         138.75,         165.63,          44.99,         364.14,          31.82,          21.20,          81.69
        23,       39732.32,       10490.58,       67357.16,        1371.87,        2966.22,       14377.96,       25531.57,         470.50,              0,          78.57,          26.07,        1938.62,              0,          94.72,          31.37,        1675.24,         983.78,        2849.03,         640.03,         235.48,        1148.63,          64.50,        2515.23,        1836.32,         145.65,          19.37,         137.54,         170.18,          42.68,         339.05,          28.59,          19.23,          75.87
        24,       36825.48,        8568.71,       59910.66,        1188.92,        2740.22,       13987.97,       23541.28,         739.33,              0,          98.89,          20.88,        3273.48,              0,          95.18,          24.17,        1491.14,         884.56,        2628.05,         599.91,         220.42,        1050.76,          67.23,        2641.44,        1651.18,         164.96,          17.07,         121.86,         165.12,          45.29,         334.85,          26.55,          17.52,          71.77
        25,       34787.38,        7449.75,       56583.47,        1029.71,        2055.85,       11956.01,       19276.91,         527.05,              0,          54.03,          26.10,        1821.09,              0,          87.57,          34.39,        1285.86,         821.06,        2469.37,         562.51,         194.48,         986.30,          68.10,        2574.61,        1488.41,         144.08,          13.62,         105.85,         155.11,          37.71,         274.02,          24.50,          15.94,          64.53
        26,       33971.56,        6945.79,       51526.83,         884.44,        1756.82,       11256.41,       17774.38,         764.67,              0,          56.85,          32.04,        3876.43,              0,          78.23,          31.27,        1106.55,         722.14,        2227.62,         526.47,         177.92,         894.85,          58.22,        2357.78,        1409.00,         135.33,          13.54,         102.66,         146.61,          30.28,         236.38,          17.95,          11.97,          55.00
        27,       33238.78,        5733.77,       46770.61,         786.73,        1629.90,       10548.57,       16957.68,         882.90,              0,          47.79,          15.26,        2810.11,              0,          60.83,          27.63,        1051.48,         682.80,        2129.24,         497.83,         172.98,         845.53,          58.32,        2257.96,        1315.58,         130.41,          13.58,          94.35,         120.60,          33.09,         224.06,          21.03,          14.06,          57.39
        28,       31668.71,        4773.10,       42738.31,         713.34,        1312.42,        9801.74,       15018.21,         746.96,              0,         106.25,          80.58,        3357.12,              0,         116.11,          78.62,         881.87,         646.50,        2038.10,         487.85,         178.08,         819.92,          53.43,        2032.27,        1214.07,         117.35,          11.12,          86.47,         109.38,          34.64,         216.47,          22.79,          15.73,          54.68
        29,       30977.23,        4148.94,       40891.12,         673.03,        1159.12,        9715.85,       14604.41,        1180.11,              0,          95.01,          64.59,        3267.54,              0,         106.76,          68.63,         791.39,         596.61,        1890.06,         453.87,         153.54,         752.66,          49.75,        1923.24,        1116.50,         109.60,           8.95,          76.06,         104.55,          20.42,         165.52,          12.70,           7.84,          33.22
        30,       31241.73,        3541.92,       37442.94,         571.68,         931.75,        8777.00,       12391.98,         639.23,              0,         109.77,          28.80,        2583.63,              0,         115.39,          42.60,         676.81,         533.13,        1767.79,         424.30,         149.73,         699.43,          51.21,        1888.15,        1045.45,         109.93,           7.87,          69.35,         103.50,          22.69,         148.79,          15.40,          10.18,          34.91
        31,       29507.37,        3331.70,       35549.52,         517.07,         817.08,        8561.94,       12330.30,        1187.54,              0,         142.17,         113.32,        4328.88,              0,         156.71,         118.59,         612.88,         500.31,        1669.98,         411.44,         138.87,         659.77,          51.85,        1741.26,         940.29,          98.81,           7.64,          63.66,          96.80,          21.22,         144.88,          12.12,           8.19,          29.49
        32,       28101.30,        2920.57,       32668.51,         447.80,         694.79,        8254.44,       11279.55,        1110.34,              0,          86.55,          31.57,        2653.37,              0,          93.39,          48.02,         565.87,         467.24,        1582.71,         390.31,         137.71,         627.75,          48.97,        1605.12,         933.68,          91.85,          10.19,          67.61,          93.03,          18.16,         132.61,          10.60,           6.36,          26.66
        33,       24836.53,        2646.15,       33275.41,         413.05,         639.92,        7862.56,       10565.63,        1138.91,              0,         164.49,          93.42,        4356.05,              0,         146.25,         102.26,         484.96,         445.62,        1547.53,         376.40,         129.57,         600.08,          48.87,        1549.16,         919.52,          84.62,           7.62,          65.78,          88.39,          17.97,         118.50,          11.53,           7.12,          26.22
        34,       23276.79,        2256.02,       28423.93,         379.72,         586.31,        7713.72,        9915.97,        1100.74,              0,         104.04,         126.46,        3628.32,              0,         154.57,         136.44,         422.45,         412.57,        1463.30,         357.39,         119.12,         561.56,          44.18,        1460.96,         890.41,          80.62,           7.20,          65.57,          72.90,          13.52,          96.45,           9.17,           5.60,          20.67
        35,       23639.11,        1980.45,       25451.70,         346.67,         525.80,        6663.64,        8714.64,        1051.43,              0,         114.58,          62.19,        4314.10,              0,         147.11,          79.28,         435.08,         382.55,        1392.61,         343.45,         115.32,         541.72,          47.36,        1488.46,         859.17,          82.40,           7.25,          64.27,          70.54,          12.91,          84.82,           8.49,           5.59,          20.02
        36,       22512.24,        1972.47,       24331.84,         299.09,         482.00,        6315.51,        8229.83,        1181.91,              0,         186.39,         101.80,        3900.60,              0,         198.66,         115.06,         359.52,         344.38,        1323.03,         320.34,         109.80,         503.36,          39.60,        1261.75,         802.49,          74.09,           6.23,          58.07,          70.46,          14.58,          84.30,           7.55,           4.95,          18.76
        37,       20774.80,        1691.25,       22589.40,         285.20,         495.17,        6346.11,        7914.96,        1522.47,              0,         182.17,         106.22,        3875.86,              0,         184.95,         136.82,         290.38,         367.60,        1295.06,         320.71,         113.40,         507.35,          41.35,        1254.25,         778.78,          75.94,           5.39,          55.00,          74.06,          12.13,          70.13,           7.66,           4.92,          17.34
        38,       19312.68,        1529.35,       20717.17,         278.50,         432.72,        6428.48,        7831.91,        1173.07,              0,         176.68,         183.38,        2723.95,              0,         207.30,         153.67,         210.06,         351.79,        1265.06,         312.71,         121.84,         497.21,          41.78,        1153.25,         744.86,          73.85,           5.56,          50.90,          65.74,          13.61,          67.26,           8.53,           5.36,          16.72
        39,       18746.42,        1409.89,       20616.22,         256.25,         417.11,        5822.77,        6944.86,        1508.18,              0,         211.10,         242.25,        3666.33,              0,         221.68,         301.57,         196.62,         338.23,        1214.12,         306.19,         104.37,         472.43,          38.23,        1103.35,         762.27,          73.56,           5.48,          53.26,          68.37,          12.91,          71.59,           8.06,           5.38,          18.41
        40,       18079.01,        1249.84,       18945.39,         236.24,         367.14,        5268.34,        6224.87,        1390.77,              0,         172.02,         182.32,        3496.79,              0,         188.17,         175.06,         186.83,         303.71,        1167.40,         289.27,          97.82,         435.33,          37.37,        1086.64,         709.55,          69.23,           5.04,          49.39,          55.21,          11.06,          55.43,           7.77,           5.14,          14.84
        41,       17037.44,        1202.06,       17371.29,         205.43,         349.95,        5204.45,        6224.36,        1184.47,              0,         118.37,          89.44,        4022.46,              0,         143.02,         126.98,         157.58,         279.49,        1112.31,         269.97,          89.32,         402.78,          33.87,         970.50,         689.65,          61.78,           4.82,          44.89,          56.90,          12.69,          61.40,           9.00,           6.00,          16.71
        42,       16384.98,        1140.99,       16293.48,         180.85,         360.35,        4932.88,        5738.43,        1525.90,              0,         138.59,          78.08,        3198.15,              0,         158.23,         100.71,         153.21,         272.84,        1089.27,         270.32,          86.76,         389.16,          35.49,         953.96,         665.28,          64.91,           4.54,          39.70,          52.51,          10.65,          56.61,           7.57,           4.78,          14.64
        43,       15400.72,        1002.83,       16139.03,         174.73,         328.62,        4830.39,        5397.67,        1451.86,              0,         184.67,         134.42,        3548.26,              0,         207.08,         163.54,         146.88,         264.97,        1059.28,         252.14,          81.05,         368.00,          33.53,         895.01,         660.60,          62.78,           4.31,          39.19,          50.24,          10.20,          52.53,           7.82,           4.83,          14.09
        44,       14445.73,         864.36,       15216.28,         175.05,         313.98,        4606.45,        5080.01,        1469.31,              0,         155.71,         128.39,        3170.80,              0,         170.61,         118.49,         135.28,         249.27,        1010.84,         252.42,          77.72,         350.51,          34.15,         909.14,         634.18,          64.36,           3.96,          37.78,          52.83,          10.16,          51.35,           7.73,           4.86,          14.93
        45,       13941.23,         827.28,       14257.79,         161.35,         308.63,        4529.77,        4928.33,        1801.06,              0,         159.63,          97.20,        2886.97,              0,         188.02,         142.81,         134.89,         235.66,         970.49,         240.72,          68.83,         329.71,          33.52,         871.41,         592.69,          65.60,           3.57,          34.27,          43.94,          11.01,          52.37,           8.39,           4.78,          14.27
        46,       13515.36,         831.60,       13110.45,         140.58,         314.40,        4358.23,        4712.25,        1207.06,              0,         168.91,         124.93,        2085.76,              0,         203.04,         166.55,          91.92,         220.44,         915.37,         234.05,          71.14,         313.14,          35.63,         854.24,         611.25,          67.33,           4.12,          36.30,          49.27,           9.00,          41.99,           7.43,           4.02,          14.51
        47,       12570.02,         733.28,       12926.24,         136.28,         272.22,        4034.81,        4361.41,        1522.26,              0,         125.28,         142.76,        1918.03,              0,         142.38,         169.96,          27.44,         206.72,         888.58,         220.42,          71.83,         300.12,          32.49,         766.88,         584.17,          61.44,           3.72,          35.47,          47.54,          12.24,          47.34,          10.21,           5.17,          15.67
        48,       12588.16,         717.27,       11968.46,         131.01,         273.85,        3752.59,        3894.34,        1388.15,              0,         152.17,          84.24,        1794.61,              0,         179.24,         125.25,           0.69,         187.98,         839.03,         209.11,          62.61,         276.34,          25.82,         654.47,         551.93,          53.11,           2.69,          33.22,          43.99,           9.60,          41.96,           7.62,           3.88,          13.19
        49,       11989.66,         723.97,       11283.14,         129.62,         287.47,        3744.13,        3951.76,        1424.45,              0,         157.93,         148.10,        1431.36,              0,         190.53,         162.92,           0.07,         179.63,         808.10,         202.94,          66.91,         265.40,          24.69,         607.42,         556.95,          49.37,           3.02,          31.23,          40.59,           9.20,          36.89,           7.64,           3.77,          12.65
        50,       11123.40,         676.24,       10783.15,         106.95,         260.89,        3564.07,        3690.22,        1316.04,              0,          74.66,         169.06,        1541.20,              0,         103.80,         197.99,              0,         184.43,         787.81,         203.82,          64.23,         260.40,          22.94,         592.19,         529.05,          44.80,           2.76,          30.13,          37.92,          10.21,          38.88,           8.85,           4.30,          13.84
        51,        9997.85,         559.94,       10120.32,         103.28,         279.91,        3476.05,        3534.24,        1366.69,              0,         110.27,          65.64,        1072.72,              0,         128.36,         111.53,              0,         173.76,         765.44,         197.55,          65.69,         251.99,          21.89,         581.06,         535.42,          47.62,           3.28,          31.41,          32.31,           8.15,          34.89,           6.92,           3.00,          11.60
        52,        9268.65,         538.57,        9528.44,          90.01,         252.46,        3317.37,        3315.00,        1616.49,              0,         123.69,         113.56,        1541.50,              0,         157.53,         158.67,              0,         161.86,         727.86,         185.29,          61.12,         239.31,          22.26,         579.97,         537.59,          45.20,           2.85,          30.13,          31.60,           9.37,          35.67,           8.52,           4.11,          13.15
        53,        8856.92,         482.58,        9375.44,          88.44,         257.40,        2953.73,        3020.20,        1224.26,              0,         122.27,         109.98,         949.29,              0,         151.24,         149.48,              0,         157.02,         687.45,         179.63,          59.51,         232.04,          19.54,         488.14,         499.42,          39.79,           2.97,          27.38,          29.32,           9.36,          37.67,           8.42,           3.98,          12.47
        54,        8536.54,         464.67,        9023.12,          88.59,         253.01,        2975.17,        3128.30,        1306.65,              0,         102.16,         154.52,        1491.37,              0,         132.74,         202.30,              0,         151.28,         660.81,         167.55,          59.89,         228.16,          17.12,         434.91,         479.55,          35.83,           2.66,          26.64,          23.08,           9.47,          37.92,           8.31,           3.86,          12.07
        55,        7940.05,         457.06,        8257.77,          83.06,         219.86,        2775.50,        2890.30,        1283.92,              0,          65.55,         154.87,        1079.87,              0,         104.18,         182.82,              0,         148.37,         638.85,         163.93,          53.19,         218.37,          16.06,         425.83,         471.28,          35.65,           3.27,          25.90,          21.20,          10.06,          35.91,           8.87,           4.30,          12.18
        56,        7454.17,         434.66,        7864.01,          78.01,         196.92,        2570.66,        2654.15,        1497.02,              0,          92.73,          42.80,        1364.89,              0,         123.59,          88.35,              0,         142.68,         631.96,         167.00,          54.32,         211.85,          16.88,         421.25,         454.36,          34.22,           2.99,          25.74,          18.13,          10.41,          35.47,          10.11,           4.72,          12.80
        57,        7099.91,         459.27,        7616.20,          72.98,         189.88,        2452.28,        2495.95,        1317.99,              0,          71.94,         128.12,        1109.45,              0,          93.19,         195.88,              0,         127.05,         594.25,         159.74,          50.35,         200.70,          13.62,         361.35,         435.20,          29.36,           3.31,          23.45,          19.80,           9.87,          42.11,           8.54,           4.08,          12.34
        58,        6767.67,         410.00,        7259.32,          67.04,         161.32,        2343.52,        2297.57,        1332.07,              0,         109.44,          77.78,         949.52,              0,         125.50,         112.02,              0,         120.14,         576.49,         152.36,          49.28,         190.61,          13.71,         349.84,         413.28,          29.53,           2.76,          21.70,          22.15,          11.84,          38.68,          11.57,           5.53,          14.85
        59,        6425.02,         416.67,        6992.60,          68.26,         157.64,        2345.14,        2337.07,        1390.02,              0,         108.25,         144.20,        1123.18,              0,         138.99,         185.97,              0,         115.25,         547.97,         146.40,          44.65,         182.32,          12.44,         322.17,         409.56,          26.74,           3.11,          20.56,          21.09,          10.31,          40.61,           9.32,           4.40,          12.81
        60,        5929.59,         378.15,        6601.71,          63.92,         156.77,        2218.30,        2121.28,        1296.19,              0,          93.54,         151.14,         768.86,              0,         111.57,         218.01,              0,         115.35,         525.77,         142.92,          43.22,         176.88,          11.95,         327.23,         382.99,          25.17,           2.72,          18.92,          18.63,           9.38,          37.98,           8.73,           4.11,          11.54
        61,        5886.34,         373.96,        6205.42,          54.71,         141.47,        2061.93,        2024.27,        1238.17,              0,         107.90,          89.50,         749.87,              0,         141.06,         115.92,              0,         115.19,         500.42,         139.67,          41.45,         169.99,          10.59,         317.15,         388.31,          24.47,           3.21,          19.51,          18.30,           8.18,          34.64,           7.74,           3.50,          11.67
        62,        5274.42,         327.09,        5711.46,          50.58,         138.58,        1969.08,        1984.59,         939.57,              0,          94.59,          77.28,         716.00,              0,         134.74,         125.33,              0,         114.72,         475.30,         141.95,          38.22,         160.89,           9.69,         275.11,         379.70,          21.09,           2.63,          19.93,          17.12,           8.47,          39.68,           7.51,           3.47,          11.30
        63,        5282.19,         304.14,        5601.80,          51.98,         128.55,        2113.81,        1928.37,        1062.47,              0,          93.07,          99.43,         553.40,              0,         127.23,         123.92,              0,         117.08,         473.52,         145.43,          43.28,         159.30,           7.98,         265.74,         376.60,          20.17,           2.47,          19.20,          13.15,           6.91,          36.63,           6.01,           2.65,           9.57
        64,        5073.17,         333.49,        5376.17,          47.93,         131.35,        1882.40,        1860.87,         885.92,              0,          60.69,          62.54,         796.59,              0,         108.27,          96.46,              0,         111.94,         458.92,         139.17,          44.18,         150.70,           7.86,         249.78,         363.39,          18.70,           2.37,          18.97,          11.95,           6.51,          36.40,           4.71,           2.12,           7.62
        65,        4578.83,         308.44,        5209.00,          46.50,         114.81,        1964.78,        1799.17,         962.55,              0,          54.24,          69.60,         756.44,              0,          78.57,          89.48,              0,         110.28,         456.78,         141.31,          43.69,         141.44,           9.82,         266.15,         343.06,          18.93,           1.73,          15.26,          11.87,           5.76,          29.87,           3.83,           1.54,           6.99
        66,        3915.33,         284.34,        4800.92,          48.79,         131.09,        1777.61,        1664.87,         782.90,              0,          54.45,          80.19,         705.28,              0,          87.10,          82.47,              0,         109.76,         450.49,         139.29,          39.41,         134.95,           7.55,         230.09,         333.44,          16.56,           2.12,          15.92,          11.28,           6.34,          27.99,           4.44,           1.97,           7.08
        67,        4004.68,         300.34,        4680.39,          40.65,         100.44,        1682.07,        1622.56,         862.34,              0,          49.07,          39.74,         734.43,              0,          74.67,          66.33,              0,         113.38,         457.91,         141.45,          40.23,         136.11,           8.01,         241.39,         323.54,          16.19,           1.95,          15.38,          10.53,           4.75,          28.23,           3.26,           1.32,           6.32
        68,        3778.07,         318.66,        4469.18,          37.80,          93.84,        1650.91,        1573.78,         887.38,              0,          29.32,          76.13,         615.47,              0,          48.34,          90.17,              0,         107.28,         447.20,         137.48,          39.51,         132.07,           6.40,         160.95,         309.52,          12.17,           1.47,          14.26,           9.17,           4.55,          22.54,           3.11,           1.28,           5.42
        69,        3476.38,         331.16,        4220.81,          35.69,          94.91,        1610.47,        1421.88,         916.64,              0,          51.44,          21.95,         708.88,              0,          72.35,          29.87,              0,         105.37,         435.33,         131.69,          37.18,         126.63,           5.59,         148.03,         300.71,          12.44,           1.83,          12.70,           9.98,           4.85,          26.19,           3.15,           1.38,           5.63
        70,        3480.31,         335.90,        4069.38,          37.19,          77.75,        1514.58,        1339.54,        1005.99,              0,          47.05,          43.66,         757.94,              0,          68.58,          56.07,              0,         106.70,         441.98,         136.53,          38.96,         130.21,           6.20,         163.95,         296.80,          11.13,           1.92,          13.49,           9.02,           3.67,          22.98,           2.22,           0.95,           4.79
        71,        3188.94,         337.29,        3875.04,          36.57,          68.53,        1450.91,        1286.57,         655.48,              0,          53.53,          30.81,         609.37,              0,          72.95,          44.23,              0,         101.54,         432.70,         135.64,          39.12,         126.25,           4.88,         131.84,         271.28,          10.31,           1.94,          12.42,           8.88,           3.83,          20.79,           2.63,           0.99,           4.36
        72,        2896.74,         308.85,        3786.60,          35.26,          62.94,        1484.05,        1228.01,         664.72,              0,          55.91,          39.79,         771.40,              0,          86.05,          47.46,              0,          91.45,         411.67,         128.50,          35.51,         119.83,           4.78,         135.48,         265.09,           9.87,           1.74,          11.42,           8.45,           4.51,          21.34,           3.11,           1.43,           5.85
        73,        2798.24,         287.40,        3694.65,          34.89,          66.90,        1329.55,        1170.45,         824.06,              0,          59.33,          63.26,         643.39,              0,          85.62,          68.76,              0,          91.74,         406.68,         123.55,          35.86,         115.53,           4.39,         136.94,         246.33,          10.03,           1.24,          10.12,           7.98,           2.88,          18.15,           1.96,           0.79,           3.67
        74,        2790.97,         289.63,        3455.74,          31.50,          60.06,        1234.57,        1083.06,         626.20,              0,          43.15,          32.02,         614.34,              0,          66.20,          46.41,              0,          91.14,         404.03,         127.07,          35.60,         117.92,           5.18,         173.84,         250.72,          11.76,           1.85,          11.43,          10.07,           4.14,          17.75,           3.28,           1.39,           4.61
        75,        2468.54,         284.93,        3134.63,          34.56,          56.31,        1187.66,        1039.02,         565.83,              0,          45.25,          38.79,         667.03,              0,          64.89,          43.57,              0,          88.99,         401.82,         127.03,          38.34,         117.84,           4.44,         103.58,         235.50,           7.84,           1.55,          10.40,           8.65,           2.78,          16.22,           2.03,           0.88,           3.60
        76,        2488.36,         286.70,        3026.66,          33.96,          54.33,        1142.63,        1022.97,         783.52,              0,          52.80,          35.33,         577.92,              0,          67.84,          47.68,              0,          89.21,         393.56,         126.64,          37.35,         116.07,           4.48,         111.23,         230.45,           7.65,           1.27,          10.19,           7.70,           3.42,          19.81,           2.34,           1.00,           3.97
        77,        2330.33,         302.89,        2863.96,          28.48,          47.11,        1070.98,         941.35,         569.56,              0,          48.38,          71.96,         471.32,              0,          52.59,          45.87,              0,          80.18,         371.29,         118.16,          34.49,         106.90,           4.40,         110.84,         226.23,           8.92,           1.18,           9.77,           9.23,           3.35,          16.49,           2.75,           1.33,           3.93
        78,        2218.14,         281.77,        2890.89,          29.70,          37.77,        1028.68,         908.84,         695.22,              0,          50.39,          48.74,         565.40,              0,          63.30,          77.96,              0,          80.04,         362.83,         114.60,          31.40,         104.09,           5.25,         112.98,         226.86,           8.67,           1.07,           9.74,           7.88,           2.96,          20.16,           2.23,           1.14,           3.62
