Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       63573.52,       72424.12,      282273.42,       16993.81,       24253.06,       41297.90,      102636.47,        2107.66,              0,         101.28,          18.10,        3120.15,              0,         127.33,          25.33,        7462.36,        3747.58,        9931.21,        1841.57,         849.14,        3854.41,         204.29,        5489.94,        5882.95,         276.38,          63.73,         471.67,         269.14,         126.27,        1108.61,          92.54,          60.66,         227.62
        11,       64127.31,       58700.96,      249394.54,        9736.48,       17401.99,       38004.48,       91681.37,        1393.76,              0,          57.62,           8.87,        4448.51,              0,          86.74,          16.06,        6599.24,        3255.19,        9025.93,        1772.27,         787.92,        3555.97,         183.91,        5293.20,        5343.03,         298.31,          56.93,         430.02,         286.79,         123.61,        1096.41,          91.73,          61.47,         237.65
        12,       64972.87,       46242.69,      211562.83,        5323.40,       14633.38,       35638.82,       76951.23,        1660.58,              0,          53.47,          12.11,        7152.53,              0,          84.90,          23.03,        6002.99,        3110.29,        8116.01,        1634.46,         649.91,        3236.70,         173.50,        5215.49,        4781.61,         301.95,          54.81,         379.84,         324.17,         115.79,        1033.02,          85.09,          57.82,         222.39
        13,       65082.67,       37525.08,      179703.88,        4210.58,       10917.92,       33621.08,       66866.43,        1316.21,              0,         109.38,          27.75,        6110.74,              0,         129.94,          39.26,        5007.72,        2661.10,        7487.76,        1477.91,         592.98,        2907.71,         146.63,        4893.40,        4493.69,         263.47,          50.71,         359.32,         300.86,         108.40,         932.35,          84.44,          56.72,         213.97
        14,       64825.51,       27970.54,      155934.27,        3279.34,        8164.02,       30805.13,       57775.58,        1512.62,              0,         182.32,          37.17,        6640.33,              0,         222.33,          37.21,        4499.68,        2402.62,        6669.88,        1355.28,         506.07,        2597.85,         140.60,        5095.84,        4249.74,         277.05,          45.13,         325.22,         271.80,          94.37,         816.79,          67.17,          45.44,         176.89
        15,       68120.36,       22535.98,      136561.13,        2664.03,        6097.07,       38224.00,       63005.28,        1542.33,              0,         128.30,         137.41,        5049.91,              0,         153.66,         135.06,        3854.68,        2326.77,        6270.87,        1268.56,         486.12,        2430.56,         128.08,        5114.73,        3726.27,         289.48,          39.35,         278.37,         269.12,          91.51,         728.35,          64.68,          43.88,         169.06
        16,       67094.76,       16901.66,      114767.35,        2181.72,        4605.01,       25558.83,       43935.50,        1280.82,              0,         166.67,          38.59,        3758.30,              0,         198.19,          52.79,        3399.15,        1874.06,        5334.65,        1150.06,         457.49,        2154.38,         126.92,        5250.34,        3174.88,         284.37,          31.48,         235.67,         274.41,          79.85,         655.22,          55.69,          37.37,         147.66
        17,       61970.59,       12414.11,       95776.99,        1765.12,        3604.40,       21839.20,       35810.25,        1525.25,              0,          72.46,         121.79,        5723.71,              0,         100.90,         132.32,        2783.13,        1606.40,        4645.01,        1029.37,         376.48,        1857.41,         105.25,        4088.08,        2943.91,         243.77,          32.42,         219.70,         249.99,          66.44,         528.46,          41.01,          27.01,         111.84
        18,       57402.17,        9791.37,       83393.13,        1427.92,        2665.18,       19772.82,       31083.05,        2007.35,              0,         148.70,          42.37,        7462.54,              0,         203.86,          63.30,        2296.69,        1412.82,        4178.33,         938.43,         331.04,        1661.70,         101.90,        4122.74,        2532.56,         240.78,          24.47,         182.75,         278.53,          73.81,         481.78,          49.46,          33.41,         122.25
        19,       54497.24,        7500.01,       74096.66,        1199.17,        2082.65,       18687.97,       27968.10,        1972.08,              0,         259.68,         145.58,        9106.96,              0,         280.39,         171.25,        1923.95,        1277.12,        3793.40,         880.09,         314.77,        1526.17,          95.40,        3851.56,        2212.65,         222.36,          20.98,         155.40,         227.99,          55.70,         400.06,          35.37,          22.81,          87.21
        20,       53022.82,        5949.50,       65801.83,         951.65,        1515.10,       18149.42,       25580.82,        2196.19,              0,         293.02,         143.49,        6107.04,              0,         379.00,         174.50,        1744.75,        1160.99,        3523.90,         808.83,         290.19,        1396.37,          94.55,        3467.98,        2015.65,         203.28,          17.60,         141.52,         189.52,          45.11,         324.33,          28.48,          19.03,          75.55
        21,       50448.91,        4926.57,       57272.91,         784.57,        1251.17,       15559.74,       21046.13,        2627.50,              0,         331.85,         181.94,        6831.83,              0,         317.03,         250.38,        1332.74,         994.71,        3127.46,         751.34,         262.52,        1249.18,          94.58,        3295.23,        1821.44,         187.63,          15.59,         127.30,         171.14,          40.58,         282.72,          24.16,          15.45,          63.32
        22,       47066.32,        3960.25,       54599.17,         661.59,        1003.96,       13970.76,       18535.07,        2669.72,              0,         278.78,         267.70,        6932.60,              0,         344.57,         257.14,        1126.47,         881.03,        2871.34,         700.10,         252.02,        1143.19,          88.84,        2922.83,        1692.85,         165.08,          14.46,         121.25,         159.53,          33.22,         238.54,          20.40,          13.06,          50.70
        23,       43095.43,        3491.52,       46839.50,         570.92,         943.55,       13534.98,       16755.54,        2476.81,              0,         325.19,         336.84,        5595.63,              0,         360.90,         299.83,         974.74,         783.56,        2640.43,         643.40,         230.11,        1043.56,          87.35,        2743.42,        1594.49,         159.91,          12.34,         113.56,         146.22,          28.99,         192.67,          18.25,          11.56,          40.89
        24,       40048.08,        2810.29,       40526.50,         500.58,         773.80,       11465.91,       14123.33,        2628.41,              0,         301.54,         280.52,        5846.44,              0,         337.88,         385.22,         810.32,         705.90,        2446.00,         605.22,         208.28,         961.08,          82.03,        2432.71,        1527.42,         145.13,          11.55,         107.24,         134.96,          25.63,         168.63,          16.35,          10.52,          36.00
        25,       35634.15,        2438.45,       35389.17,         419.00,         688.37,       10214.03,       12231.92,        2989.68,              0,         256.29,         208.09,        6172.21,              0,         317.80,         251.28,         669.83,         622.65,        2220.31,         545.93,         182.93,         856.14,          71.01,        2078.17,        1429.84,         133.30,          11.99,          98.87,         129.23,          23.04,         142.93,          15.16,           9.31,          32.89
        26,       33458.94,        2105.42,       32077.29,         373.58,         659.92,        9754.34,       11240.37,        2344.11,              0,         338.45,         303.55,        4265.33,              0,         380.72,         351.79,         550.59,         572.28,        2123.58,         522.14,         173.98,         815.93,          70.47,        1965.94,        1307.52,         126.63,           9.35,          85.99,         114.42,          25.35,         135.74,          17.56,          10.49,          34.23
        27,       29905.01,        1859.63,       28271.96,         322.15,         614.84,        8906.12,       10011.32,        3019.11,              0,         359.49,         243.91,        4650.14,              0,         391.13,         301.93,         435.48,         529.50,        1981.31,         487.17,         162.78,         749.64,          61.17,        1648.61,        1233.46,         107.29,           8.53,          77.93,         119.69,          24.62,         119.19,          19.13,          11.59,          33.88
        28,       27204.34,        1520.29,       24844.02,         289.52,         564.09,        8039.72,        8570.34,        2666.97,              0,         245.37,         236.79,        2839.36,              0,         252.41,         300.90,         327.97,         481.28,        1845.96,         453.00,         153.05,         688.38,          63.29,        1682.27,        1210.91,         113.42,           8.46,          72.93,          93.61,          19.25,         102.04,          14.16,           7.72,          26.10
        29,       24929.03,        1349.60,       23380.57,         249.14,         524.46,        7594.96,        8148.84,        2587.08,              0,         222.57,         200.19,        2588.75,              0,         288.44,         281.25,         257.54,         477.40,        1838.83,         458.58,         156.61,         677.93,          52.44,        1367.58,        1116.68,         102.87,           6.61,          65.55,          91.94,          22.45,          92.04,          19.39,          10.50,          30.72
        30,       23152.71,        1247.78,       20877.65,         214.46,         501.76,        7093.48,        7294.70,        2525.76,              0,         170.44,         268.84,        2434.34,              0,         250.48,         302.10,         231.59,         451.60,        1730.10,         428.73,         138.24,         619.42,          52.32,        1387.94,        1077.15,         101.21,           6.53,          63.74,          81.74,          21.18,          93.16,          17.96,           8.93,          27.86
        31,       20994.47,        1171.93,       19279.38,         189.22,         458.85,        6676.39,        6699.82,        2159.95,              0,         200.96,         172.22,        2360.71,              0,         260.11,         308.05,         205.37,         406.83,        1611.28,         402.25,         121.08,         567.43,          48.07,        1222.61,        1054.56,          95.48,           6.57,          61.22,          82.58,          23.33,          81.57,          21.65,          10.83,          32.14
        32,       19875.15,         970.61,       17445.29,         171.39,         385.29,        6188.46,        6190.66,        2466.91,              0,         185.39,         132.34,        1640.42,              0,         229.45,         224.49,         166.51,         396.85,        1564.94,         388.42,         129.51,         549.94,          42.33,        1127.74,         953.80,          90.20,           5.93,          50.61,          65.04,          23.29,          83.71,          21.27,          10.46,          29.41
        33,       18026.95,         885.41,       15918.12,         152.93,         378.46,        5766.80,        5684.04,        1849.92,              0,         196.07,         211.09,        1701.83,              0,         228.13,         278.18,         152.61,         350.37,        1450.96,         360.75,         117.28,         489.89,          44.60,        1092.83,         915.40,          84.85,           6.03,          47.69,          59.88,          18.47,          77.51,          16.48,           8.10,          26.64
        34,       16327.85,         813.83,       15165.01,         136.42,         360.63,        5141.11,        5000.66,        2298.19,              0,         122.92,         259.09,        1294.12,              0,         207.60,         325.78,          97.62,         312.17,        1329.18,         335.01,         103.29,         441.77,          41.96,        1037.15,         870.00,          77.56,           5.13,          44.35,          52.08,          16.57,          79.11,          14.60,           6.76,          25.13
        35,       15383.56,         786.37,       13768.32,         124.65,         312.61,        4543.18,        4307.30,        1696.82,              0,         105.28,         153.04,        1891.26,              0,         147.60,         233.86,          50.93,         291.15,        1240.24,         316.98,         102.93,         417.84,          32.19,         819.29,         826.45,          65.03,           4.74,          42.16,          39.16,          13.36,          67.04,          11.48,           4.95,          19.42
        36,       14377.37,         739.14,       12306.65,         109.12,         285.53,        4364.69,        4048.23,        1845.08,              0,         138.61,          97.40,        1343.25,              0,         168.11,         110.02,          25.72,         264.04,        1173.95,         297.18,         103.76,         394.02,          27.74,         718.31,         737.03,          56.10,           4.02,          37.02,          35.96,          15.60,          80.46,          11.84,           5.61,          19.15
        37,       12621.08,         725.35,       10871.62,          96.99,         216.57,        3887.43,        3671.58,        1651.82,              0,         127.75,         128.37,        1397.04,              0,         172.34,         179.53,           3.28,         250.72,        1104.37,         283.78,          95.37,         372.84,          22.39,         605.63,         679.69,          46.90,           3.64,          32.70,          28.47,           9.67,          62.17,           7.18,           3.15,          13.13
        38,       11298.59,         631.86,        9969.52,          90.89,         218.29,        3620.14,        3320.05,        2027.39,              0,         103.23,          92.13,        1603.45,              0,         169.85,         120.57,           0.80,         234.35,        1042.04,         274.46,          89.63,         353.31,          20.03,         530.56,         656.82,          40.94,           4.05,          32.26,          24.47,          10.21,          58.10,           6.43,           2.87,          11.93
        39,       10090.44,         633.25,        9231.80,          88.70,         188.48,        3442.95,        3017.63,        1542.37,              0,          99.43,          96.09,        1163.41,              0,         141.05,         116.75,           0.17,         215.10,         974.51,         259.76,          83.14,         329.32,          16.63,         450.16,         631.33,          36.08,           4.43,          30.92,          20.62,           7.91,          50.33,           5.25,           2.19,           9.93
        40,        8986.78,         603.41,        8292.62,          78.27,         178.29,        2993.23,        2700.66,        1488.42,              0,         111.23,          90.84,        1254.39,              0,         163.52,         103.76,              0,         206.31,         900.15,         241.29,          74.10,         301.77,          14.71,         424.51,         589.11,          31.13,           3.99,          28.49,          18.50,           7.91,          48.05,           5.18,           2.15,           9.57
        41,        8082.61,         591.16,        7437.09,          75.05,         150.23,        2788.90,        2363.83,        1471.98,              0,         100.96,          68.18,        1106.03,              0,         138.51,         101.61,              0,         197.25,         845.08,         233.28,          67.73,         281.32,          14.00,         422.27,         569.93,          30.83,           3.64,          25.25,          19.80,           8.02,          42.82,           5.61,           2.31,          10.59
        42,        7362.98,         603.63,        6994.22,          71.98,         110.70,        2534.84,        2269.66,        1071.81,              0,          89.21,          81.54,         925.17,              0,         113.47,         100.72,              0,         192.02,         810.71,         232.60,          70.63,         266.17,          11.04,         401.59,         519.18,          27.67,           2.50,          20.23,          18.04,           6.88,          41.86,           4.81,           2.09,           8.55
        43,        6772.72,         615.04,        6033.25,          60.33,          85.95,        2331.43,        2018.28,        1074.18,              0,          64.49,          99.51,         940.35,              0,          81.06,          99.27,              0,         176.88,         761.23,         226.27,          66.99,         239.61,          11.52,         334.74,         480.99,          22.44,           2.70,          17.82,          19.53,           7.58,          38.76,           5.65,           2.64,           9.73
        44,        5985.96,         588.41,        5879.68,          60.21,          70.29,        1963.80,        1765.79,        1193.47,              0,          62.04,         113.44,         901.09,              0,          94.43,         112.57,              0,         173.67,         737.73,         225.27,          63.98,         225.83,          10.94,         342.10,         448.28,          23.57,           1.94,          15.61,          14.98,           5.62,          34.12,           4.34,           2.20,           7.66
        45,        5559.76,         565.34,        5541.59,          63.96,          45.78,        1960.88,        1631.01,        1115.25,              0,          66.68,          62.62,         865.24,              0,          75.18,          72.45,              0,         168.23,         715.52,         217.09,          62.32,         214.66,          11.51,         301.21,         420.73,          20.52,           1.39,          13.25,          18.12,           6.84,          36.38,           5.41,           2.57,           8.84
        46,        5076.05,         552.85,        5097.41,          57.48,          37.62,        1726.86,        1495.01,         812.55,              0,          58.32,          78.53,         736.44,              0,          79.10,          90.26,              0,         167.45,         714.65,         223.10,          61.53,         212.11,          10.50,         309.58,         397.14,          22.85,           1.47,          13.57,          16.33,           6.91,          39.30,           5.43,           2.76,           8.83
        47,        4688.67,         498.99,        4693.34,          52.38,          24.47,        1719.94,        1399.37,         764.01,              0,          51.70,          50.66,         766.69,              0,          78.32,          58.38,              0,         161.61,         691.75,         219.67,          63.43,         203.78,          10.00,         278.85,         382.24,          20.67,           1.56,          12.93,          14.90,           7.25,          43.27,           5.65,           2.87,           8.76
        48,        4455.95,         478.25,        4243.53,          52.36,          16.18,        1546.69,        1258.96,         743.77,              0,          49.33,          35.08,         536.61,              0,          66.84,          41.54,              0,         150.09,         673.45,         212.02,          60.32,         193.96,          10.55,         323.79,         373.33,          24.27,           1.82,          12.71,          14.11,           7.74,          44.80,           6.19,           3.40,           9.33
        49,        3854.05,         432.92,        3990.75,          46.99,          16.09,        1428.19,        1186.39,         724.75,              0,          43.89,          25.38,         430.58,              0,          65.74,          34.38,              0,         151.60,         658.39,         206.53,          60.42,         190.48,          10.20,         293.28,         373.10,          23.06,           1.85,          13.46,          13.59,           8.75,          55.24,           6.50,           3.79,          10.82
        50,        3689.57,         461.00,        4021.26,          37.47,          10.12,        1340.22,        1130.58,         682.65,              0,          55.38,          21.23,         453.25,              0,          62.62,          22.76,              0,         145.15,         647.25,         198.99,          60.33,         184.40,           9.35,         293.55,         372.83,          24.32,           1.79,          13.17,          13.26,          10.31,          59.99,           7.94,           4.89,          12.29
        51,        3367.55,         452.69,        3694.06,          37.88,           5.52,        1279.94,        1021.91,         805.43,              0,          39.08,          26.01,         395.31,              0,          50.18,          25.33,              0,         137.92,         623.96,         200.77,          57.94,         181.37,           9.06,         306.42,         353.97,          28.09,           2.32,          13.40,          12.80,          11.16,          64.87,           8.39,           5.49,          12.57
        52,        3383.87,         431.34,        3422.48,          33.78,           5.37,        1199.51,         951.49,         816.60,              0,          34.68,          16.50,         305.62,              0,          43.53,          19.89,              0,         123.27,         576.93,         182.52,          51.43,         164.30,           7.96,         280.48,         341.64,          24.73,           2.08,          12.54,          13.53,          13.09,          67.91,          10.29,           6.56,          15.61
        53,        3200.11,         432.50,        3162.09,          31.65,           1.70,        1023.22,         898.25,         728.52,              0,          30.42,          29.58,         282.35,              0,          42.66,          25.48,              0,         115.22,         548.07,         171.33,          49.09,         154.08,           8.03,         274.58,         334.35,          25.10,           2.43,          12.80,          15.09,          13.92,          75.17,          11.61,           7.79,          17.12
        54,        3104.46,         443.74,        3197.10,          26.43,           1.48,         994.79,         844.83,         691.69,              0,          41.69,          27.05,         278.54,              0,          46.30,          22.47,              0,         105.10,         514.67,         162.42,          44.71,         144.91,           9.00,         292.91,         345.85,          29.44,           3.11,          16.24,          13.25,          13.10,          75.00,          10.33,           7.18,          16.39
        55,        3054.29,         393.08,        3149.97,          24.61,           0.54,         919.36,         764.94,         728.39,              0,          45.24,          29.04,         198.36,              0,          55.12,          23.68,              0,         100.02,         478.23,         150.49,          40.60,         134.93,           6.97,         247.15,         320.08,          24.48,           2.52,          14.78,          11.47,          14.56,          76.68,          12.18,           8.51,          19.07
        56,        2787.19,         387.32,        2770.85,          20.79,           0.02,         838.68,         696.46,         623.78,              0,          38.95,          35.40,         183.78,              0,          50.69,          28.25,              0,          89.31,         440.07,         137.50,          37.45,         121.90,           6.57,         241.12,         304.51,          21.88,           2.42,          14.01,           9.41,          14.03,          76.02,          11.58,           8.08,          19.39
        57,        2832.11,         384.40,        2618.46,          18.40,           2.50,         785.62,         653.84,         676.66,              0,          35.29,          60.03,         186.96,              0,          45.05,          58.86,              0,          82.53,         419.20,         131.44,          35.13,         115.03,           4.70,         212.98,         283.63,          19.34,           1.80,          13.29,           8.31,          14.45,          75.62,          11.45,           8.63,          19.07
        58,        2741.81,         387.89,        2421.79,          18.69,              0,         726.12,         588.01,         640.51,              0,          41.62,          73.88,         115.76,              0,          47.89,          66.92,              0,          70.64,         374.73,         120.73,          32.29,         103.24,           5.15,         202.74,         272.22,          18.25,           1.99,          14.22,           5.60,          12.19,          70.30,           9.29,           7.04,          16.39
        59,        2550.74,         368.05,        2186.49,          15.16,              0,         662.20,         512.36,         618.60,              0,          46.67,          80.07,          98.83,              0,          49.71,          83.74,              0,          63.57,         339.48,         108.75,          27.77,          92.69,           4.41,         186.03,         261.92,          16.25,           1.72,          12.44,           3.31,          11.17,          64.74,           8.67,           6.80,          15.81
        60,        2346.43,         300.92,        2011.52,          13.97,              0,         588.07,         471.25,         697.03,              0,          42.46,          88.86,          95.08,              0,          57.24,          82.33,              0,          59.24,         315.57,         101.57,          26.86,          87.63,           3.22,         171.16,         237.04,          13.37,           0.88,          10.37,           1.70,          10.97,          68.14,           8.12,           6.07,          14.80
        61,        2157.57,         278.46,        1829.02,          11.84,              0,         604.54,         427.35,         661.37,              0,          47.94,         138.83,          69.23,              0,          53.59,         162.91,              0,          50.22,         284.00,          87.69,          23.46,          75.64,           2.97,         171.17,         230.16,          13.00,           0.77,           9.95,           0.97,           8.72,          59.87,           5.76,           4.62,          11.89
        62,        2011.86,         238.49,        1811.26,           8.47,              0,         517.75,         367.83,         538.70,              0,          39.56,          78.82,          71.20,              0,          53.48,          97.24,              0,          44.38,         262.02,          85.28,          25.08,          72.05,           2.51,         208.27,         214.79,          14.81,           0.84,           9.74,           0.65,           7.96,          53.81,           5.38,           4.38,          11.63
        63,        1906.40,         196.26,        1712.96,           7.01,              0,         461.58,         327.54,         419.06,              0,          42.93,         117.69,          59.80,              0,          53.46,         127.91,              0,          40.04,         236.21,          78.41,          21.59,          65.55,           2.30,         144.07,         194.14,          11.86,           0.83,           9.01,           0.16,           6.04,          48.10,           4.04,           3.20,           9.68
        64,        1705.66,         195.33,        1723.68,           5.44,              0,         435.90,         289.49,         399.72,              0,          47.24,          96.11,          96.50,              0,          48.00,         123.25,              0,          32.62,         212.74,          71.31,          19.73,          58.14,           1.64,         132.29,         178.01,          10.74,           0.80,           8.11,           0.09,           6.36,          49.61,           4.06,           3.31,           9.47
        65,        1703.25,         223.60,        1416.81,           4.32,              0,         363.94,         239.61,         411.24,              0,          37.11,         140.76,         103.61,              0,          46.26,         158.56,              0,          25.66,         186.39,          62.03,          17.82,          50.28,           2.11,         131.42,         172.48,          10.08,           0.76,           8.77,           0.05,           5.62,          45.48,           3.15,           2.79,           9.59
        66,        1585.41,         189.06,        1269.61,           4.25,              0,         318.64,         192.54,         515.82,              0,          43.61,         120.64,         133.20,              0,          42.13,         134.17,              0,          22.14,         165.97,          53.30,          13.62,          42.93,           1.07,         127.97,         166.06,          11.97,           0.93,           8.63,           0.01,           6.35,          45.87,           4.07,           3.77,          11.69
        67,        1472.97,         139.25,        1150.73,           2.79,              0,         269.43,         163.55,         452.07,              0,          48.87,         130.87,         150.05,              0,          55.80,         168.92,              0,          20.60,         150.42,          49.79,          13.35,          40.31,           0.76,         115.92,         155.55,          10.93,           0.91,           9.40,              0,           5.05,          39.20,           3.24,           3.40,          10.29
        68,        1442.77,          86.72,         918.67,           1.75,              0,         278.11,         143.02,         384.03,              0,          45.00,         165.51,         160.36,              0,          50.56,         168.15,              0,          17.28,         132.52,          47.04,          11.78,          35.05,           0.55,         103.56,         147.98,          10.05,           0.89,           9.20,              0,           4.32,          36.45,           2.74,           2.86,           9.38
        69,        1271.60,          70.48,         868.11,           1.73,              0,         214.98,         100.87,         416.98,              0,          54.08,         180.70,         198.90,              0,          58.35,         269.50,              0,          15.47,         120.41,          42.49,          11.55,          33.09,           0.56,          89.81,         140.84,           8.65,           0.74,           9.87,              0,           5.72,          40.85,           3.22,           3.62,          10.95
        70,        1231.82,          61.24,         734.54,           1.15,              0,         186.52,          73.40,         371.92,              0,          34.64,         208.30,         299.73,              0,          48.36,         289.65,              0,           8.40,          92.07,          34.10,           6.99,          23.03,           0.21,          77.81,         123.07,           8.03,           0.96,           8.42,              0,           6.06,          37.60,           3.80,           4.66,          13.81
        71,        1067.43,          53.54,         606.58,           0.76,              0,         138.46,          52.11,         417.10,              0,          36.44,         250.29,         301.25,              0,          48.20,         289.85,              0,           9.91,          87.37,          31.48,           6.77,          23.48,           0.07,          73.59,         113.92,           7.06,           0.66,           7.10,              0,           6.71,          36.82,           4.32,           5.54,          13.52
        72,         919.98,          40.28,         631.99,           0.59,              0,         132.05,          43.58,         327.19,              0,          35.89,         259.47,         327.42,              0,          37.43,         333.04,              0,           4.72,          71.64,          27.33,           5.64,          17.62,           0.07,          61.87,         109.54,           6.28,           0.55,           7.37,              0,           4.55,          32.08,           2.62,           3.71,          10.25
        73,         827.22,          28.41,         527.73,           0.20,              0,         112.77,          30.63,         285.51,              0,          25.79,         232.68,         365.62,              0,          39.88,         350.64,              0,           6.75,          67.44,          26.23,           5.81,          18.24,           0.09,          53.74,         112.53,           5.27,           0.70,           7.73,              0,           5.12,          31.85,           2.62,           4.18,          11.29
        74,         702.44,          21.34,         416.03,           0.25,              0,          75.43,          22.72,         273.98,              0,          32.82,         250.08,         326.28,              0,          39.56,         254.04,              0,           3.79,          58.85,          23.64,           3.94,          14.07,           0.03,          43.09,          99.07,           3.13,           0.76,           7.32,              0,           4.40,          28.68,           2.45,           3.70,          10.56
        75,         673.52,          17.71,         310.49,           0.07,              0,          70.62,          13.11,         230.92,              0,          28.11,         215.03,         224.81,              0,          44.94,         282.81,              0,           1.84,          46.59,          20.87,           3.38,          11.16,           0.09,          39.55,          95.41,           3.39,           0.60,           6.64,              0,           3.95,          26.65,           1.97,           3.31,           8.86
        76,         550.69,          10.57,         240.34,           0.20,              0,          50.23,           5.31,         195.95,              0,          27.28,         239.03,         255.48,              0,          40.06,         274.14,              0,           1.16,          39.01,          19.06,           2.36,           9.55,              0,          29.49,          86.97,           2.23,           0.60,           6.23,              0,           3.60,          23.82,           1.62,           2.83,           7.79
        77,         568.80,           7.16,         182.71,           0.16,              0,          27.86,          29.76,         226.66,              0,          35.52,         233.83,         337.63,              0,          45.72,         356.76,              0,           2.88,          36.41,          15.38,           2.25,           8.40,              0,          25.87,          89.82,           2.24,           0.91,           6.15,              0,           2.97,          21.52,           1.25,           2.19,           6.81
        78,         555.09,           5.67,         137.45,           0.06,              0,          96.98,           0.98,         187.33,              0,          26.28,         219.47,         161.55,              0,          41.04,         262.42,              0,           0.19,          26.28,          15.86,           1.92,           6.22,              0,          21.77,          81.15,           1.45,           0.82,           5.72,              0,           2.56,          18.36,           1.20,           2.03,           6.30
        79,         472.43,           3.36,         118.67,           0.04,              0,          15.96,           1.84,         205.86,              0,          22.99,         267.07,         154.30,              0,          31.53,         346.63,              0,           0.02,          20.41,          13.80,           1.66,           5.25,              0,          27.66,          82.26,           1.62,           0.63,           5.56,              0,           2.37,          14.81,           1.21,           1.89,           5.70
