Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       61112.72,        6900.74,       72616.77,        1052.14,        1734.07,       18085.27,       24616.54,        1374.19,              0,         213.83,          94.54,        5949.39,              0,         239.15,         118.60,        1774.55,        1203.59,        3763.38,         866.61,         295.35,        1490.79,         104.14,        3411.38,        2059.17,         195.51,          17.96,         145.06,         176.67,          39.70,         223.78,          26.67,          17.31,          57.91
        11,       55233.94,        4922.60,       60809.65,         812.41,        1324.90,       15408.01,       19998.27,        1395.68,              0,         285.56,          96.70,        5464.87,              0,         291.71,         121.43,        1383.88,        1016.14,        3291.05,         778.08,         258.21,        1301.69,          92.04,        2975.08,        1824.12,         176.04,          15.61,         130.91,         170.94,          33.41,         186.60,          20.78,          13.71,          47.01
        12,       48700.99,        3705.95,       51026.97,         666.53,        1163.98,       13789.81,       17291.03,        2141.39,              0,         295.25,         201.72,        6113.51,              0,         314.04,         231.47,        1100.94,         885.03,        2957.54,         706.64,         244.68,        1164.17,          88.48,        2661.02,        1631.46,         167.12,          12.78,         113.76,         146.50,          27.47,         151.82,          17.87,          11.63,          40.80
        13,       43917.12,        2992.77,       44034.77,         560.63,         941.89,       12113.83,       14814.28,        2077.51,              0,         371.90,         358.42,        7349.18,              0,         373.39,         371.81,         894.16,         778.21,        2696.02,         657.56,         228.00,        1053.74,          80.84,        2276.78,        1589.09,         150.88,          11.26,         109.35,         123.67,          23.86,         124.24,          15.86,          10.29,          33.50
        14,       40651.78,        2585.28,       38539.06,         444.45,         825.65,       10849.03,       12847.91,        2303.31,              0,         249.66,         189.97,        6176.59,              0,         289.11,         224.40,         705.28,         684.66,        2481.78,         599.64,         204.19,         951.52,          71.69,        1969.02,        1428.65,         138.89,           7.61,          89.31,         112.34,          20.58,         102.61,          14.54,           8.90,          29.66
        15,       36459.80,        2248.29,       33307.09,         371.30,         718.10,       10166.55,       11584.87,        2190.65,              0,         311.94,         236.38,        7229.15,              0,         341.99,         263.56,         536.75,         619.58,        2323.63,         570.28,         198.54,         882.41,          67.18,        1819.32,        1395.22,         136.59,           8.75,          87.96,         101.06,          20.16,          95.48,          14.81,           8.82,          27.08
        16,       32938.47,        1807.10,       29644.22,         317.32,         715.94,        8695.83,        9716.82,        2450.51,              0,         270.65,         226.30,        7103.95,              0,         322.88,         271.90,         389.44,         553.13,        2127.85,         529.96,         180.21,         801.66,          59.13,        1564.57,        1264.23,         121.27,           7.89,          78.15,          85.37,          18.35,          83.34,          13.87,           7.66,          25.18
        17,       28956.68,        1450.33,       25526.20,         279.08,         655.36,        7706.06,        8373.16,        2630.05,              0,         305.17,         272.89,        7194.22,              0,         353.92,         326.61,         300.25,         488.28,        1940.28,         478.90,         156.76,         715.72,          50.67,        1291.95,        1182.69,         102.11,           6.38,          70.61,          76.06,          19.12,          75.94,          15.04,           8.54,          24.31
        18,       26239.98,        1309.80,       22528.93,         232.20,         574.89,        7225.12,        7584.56,        2478.96,              0,         289.37,         201.38,        5862.16,              0,         322.87,         244.48,         173.19,         451.37,        1818.42,         442.07,         150.19,         653.64,          43.99,        1167.08,        1100.40,          95.47,           6.25,          62.45,          61.61,          17.13,          71.48,          13.59,           7.13,          22.14
        19,       22844.88,        1110.02,       19843.08,         204.12,         523.50,        6536.81,        6745.59,        2951.57,              0,         309.27,         254.95,        7382.60,              0,         362.93,         316.15,         144.88,         408.66,        1686.74,         414.20,         135.17,         595.39,          39.62,        1061.15,        1074.23,          83.42,           6.21,          63.21,          48.02,          16.10,          66.94,          12.78,           6.54,          19.96
        20,       20506.01,        1051.92,       17415.60,         172.16,         502.21,        6060.87,        6122.78,        3064.04,              0,         322.24,         375.88,        6042.25,              0,         367.42,         436.14,          71.20,         391.83,        1612.87,         402.50,         129.33,         560.56,          34.26,         933.00,        1033.71,          73.04,           6.12,          59.26,          45.67,          15.69,          63.85,          13.22,           6.19,          19.92
        21,       18152.48,         966.81,       15664.04,         153.85,         404.75,        5163.42,        5295.02,        3432.54,              0,         243.96,         279.70,        4166.52,              0,         337.25,         377.27,          47.47,         349.98,        1470.05,         373.66,         114.48,         505.56,          29.97,         765.40,         939.89,          62.13,           4.81,          51.92,          41.76,          16.69,          66.94,          14.94,           6.67,          21.48
        22,       16346.94,         818.45,       14273.13,         135.46,         331.08,        4685.91,        4787.05,        2852.09,              0,         248.64,         281.07,        3875.46,              0,         313.67,         361.67,          26.30,         316.00,        1355.87,         343.44,         105.48,         458.72,          22.75,         672.70,         850.88,          53.82,           5.26,          44.76,          38.57,          18.04,          69.26,          16.26,           7.53,          23.05
        23,       14217.58,         751.88,       12805.96,         124.51,         278.50,        4263.87,        4235.12,        2963.45,              0,         179.39,         186.52,        2802.66,              0,         239.12,         274.65,          22.87,         281.48,        1265.97,         319.31,          96.48,         419.48,          18.27,         538.10,         841.47,          43.15,           6.76,          45.59,          37.28,          21.70,          79.15,          20.33,           9.42,          27.80
        24,       12323.62,         735.24,       11309.62,         106.46,         256.48,        3946.96,        3884.94,        2978.87,              0,         156.60,         206.80,        2295.77,              0,         217.43,         284.71,           1.51,         265.79,        1210.44,         314.34,          97.88,         397.27,          16.13,         444.79,         787.78,          36.39,           5.63,          40.21,          33.65,          19.23,          77.78,          18.00,           8.06,          23.97
        25,       11396.08,         686.42,       10039.39,          92.99,         222.57,        3782.20,        3660.78,        2659.38,              0,         180.73,         240.90,        2613.68,              0,         244.01,         335.36,           0.15,         253.63,        1153.02,         307.69,         100.99,         379.32,          16.25,         375.67,         776.01,          30.85,           6.44,          38.68,          40.11,          22.30,          82.50,          20.81,           9.80,          28.39
        26,       10574.89,         655.36,        9370.76,          81.78,         199.40,        3616.85,        3441.31,        2517.15,              0,         197.81,         235.96,        2160.86,              0,         259.72,         318.95,              0,         238.05,        1088.18,         291.36,          96.48,         361.19,          13.02,         297.74,         744.65,          25.30,           5.92,          38.77,          31.26,          19.05,          75.99,          16.65,           7.57,          22.50
        27,        9479.60,         643.07,        8591.60,          80.76,         150.68,        3347.25,        3055.18,        2083.27,              0,         124.31,         136.81,        1492.70,              0,         161.13,         173.96,              0,         228.00,        1017.54,         271.83,          91.03,         341.62,          11.25,         250.80,         691.76,          21.73,           6.02,          38.84,          26.64,          15.69,          63.97,          12.58,           5.66,          18.93
        28,        8651.84,         611.51,        7907.01,          76.29,         124.22,        2971.37,        2671.65,        2152.18,              0,         176.03,         169.64,        1801.47,              0,         246.87,         218.93,              0,         210.02,         943.61,         250.70,          76.32,         313.04,           9.50,         252.04,         634.83,          19.61,           3.96,          28.73,          20.07,          13.24,          55.99,           9.49,           4.19,          14.47
        29,        7931.72,         613.41,        7667.74,          68.09,         101.57,        2782.25,        2419.10,        2010.22,              0,         153.72,         144.14,        1575.55,              0,         213.36,         185.65,              0,         213.48,         914.71,         252.70,          83.49,         308.33,          11.39,         199.83,         581.25,          17.34,           3.78,          25.67,          17.70,          10.35,          49.87,           7.00,           3.11,          10.68
        30,        6963.46,         665.07,        6632.98,          68.89,          80.03,        2400.72,        2127.41,        2186.06,              0,         126.19,          78.08,        1516.08,              0,         189.35,         105.58,              0,         198.60,         852.71,         245.28,          73.87,         283.97,           9.32,         179.84,         524.50,          14.86,           3.45,          24.27,          17.54,           8.27,          40.99,           6.05,           2.68,           9.27
        31,        6330.56,         702.51,        6105.30,          64.89,          54.66,        2233.98,        1929.17,        2008.57,              0,         142.05,          89.00,        1460.25,              0,         190.53,         114.27,              0,         193.10,         818.26,         239.47,          75.84,         268.40,           9.48,         226.58,         491.98,          16.63,           3.26,          23.52,          16.91,           7.49,          44.17,           4.98,           2.26,           8.25
        32,        5876.17,         665.34,        5629.04,          56.87,          31.88,        2022.62,        1746.88,        1644.72,              0,          88.86,          98.48,        1202.05,              0,         128.78,         114.78,              0,         195.72,         793.02,         237.06,          68.76,         255.77,          10.42,         190.46,         456.97,          15.78,           2.92,          21.00,          16.89,           7.71,          47.36,           5.31,           2.70,           8.24
        33,        5287.75,         660.80,        5261.22,          54.92,          16.67,        1871.30,        1620.54,        1542.70,              0,          92.04,         125.18,        1238.55,              0,         125.08,         131.45,              0,         185.08,         752.18,         233.04,          66.04,         237.09,           9.26,         190.79,         440.55,          17.15,           3.20,          21.57,          16.24,           8.95,          52.60,           6.51,           3.57,          10.11
        34,        5045.28,         685.11,        5148.24,          56.26,           7.20,        1791.19,        1498.15,        1377.18,              0,         109.65,         128.38,        1219.33,              0,         139.76,         139.47,              0,         193.53,         764.02,         235.55,          68.74,         237.63,          11.46,         234.35,         448.96,          20.83,           2.85,          23.14,          17.90,          11.20,          67.34,           7.30,           3.90,          12.19
        35,        4622.62,         649.29,        4667.59,          49.41,           1.23,        1656.11,        1392.95,        1320.32,              0,          89.78,         117.36,        1136.62,              0,         117.84,         120.80,              0,         176.69,         740.82,         233.13,          66.62,         226.38,          11.22,         240.54,         430.64,          22.13,           2.77,          21.63,          17.40,          11.47,          71.13,           8.06,           4.45,          14.41
        36,        4159.00,         633.52,        4148.96,          46.48,           0.08,        1515.32,        1237.95,        1171.40,              0,          79.71,          57.21,        1095.55,              0,         104.12,          66.85,              0,         166.97,         705.20,         220.51,          62.42,         210.72,          11.23,         271.98,         411.33,          26.16,           2.89,          19.49,          17.36,          14.88,          85.44,          10.27,           6.50,          16.70
        37,        3903.37,         577.56,        3700.15,          41.82,              0,        1374.80,        1124.68,        1168.56,              0,          67.60,          34.84,        1037.02,              0,          89.88,          41.62,              0,         157.00,         679.41,         215.37,          60.21,         202.06,           9.26,         270.85,         379.35,          25.42,           2.82,          16.21,          15.06,          14.40,          81.86,          10.82,           7.17,          17.69
        38,        3415.71,         462.46,        3233.81,          36.75,              0,        1296.26,        1061.58,        1238.34,              0,          57.28,          21.56,        1016.18,              0,          86.54,          30.83,              0,         141.61,         639.67,         202.33,          57.55,         186.64,           8.95,         271.69,         360.10,          25.72,           2.52,          15.31,          13.55,          15.03,          82.21,          11.81,           7.76,          18.63
        39,        3270.43,         478.17,        3180.14,          35.52,              0,        1209.30,        1009.85,        1115.99,              0,          73.22,          30.27,        1032.63,              0,          99.12,          38.62,              0,         148.52,         647.60,         207.28,          61.41,         192.27,           8.88,         292.25,         363.28,          30.17,           2.99,          15.89,          14.16,          17.42,          88.26,          14.06,           9.87,          21.51
        40,        3002.37,         407.22,        2861.23,          31.64,              0,        1095.88,         943.46,        1121.01,              0,          60.57,          28.40,         865.91,              0,          85.38,          32.63,              0,         124.70,         595.39,         187.01,          52.01,         168.38,           6.33,         242.58,         326.02,          23.48,           2.18,          14.07,          12.13,          12.86,          75.53,          10.13,           7.04,          16.65
        41,        2672.68,         267.50,        2492.49,          24.62,              0,        1014.82,         892.79,         985.72,              0,          54.58,          21.96,         630.28,              0,          71.58,          26.69,              0,         116.49,         562.42,         182.27,          52.30,         160.83,           5.67,         250.66,         310.82,          24.70,           2.46,          14.20,           9.18,          13.34,          78.26,          10.52,           7.28,          18.20
        42,        2510.78,         235.41,        2369.23,          25.17,              0,         916.11,         795.98,         849.56,              0,          48.91,          32.14,         716.11,              0,          66.86,          32.06,              0,         103.76,         517.76,         164.69,          48.29,         144.90,           4.73,         226.38,         277.16,          21.03,           2.06,          12.99,           8.48,          12.54,          71.52,          10.28,           7.60,          17.02
        43,        2273.33,         229.96,        2179.38,          19.61,              0,         847.31,         725.83,         860.57,              0,          56.47,          40.89,         561.37,              0,          67.38,          37.89,              0,          94.52,         477.03,         151.98,          41.09,         131.65,           3.73,         222.37,         259.12,          19.02,           1.51,          10.40,           7.09,          11.55,          66.84,           9.20,           6.64,          15.33
        44,        2111.94,         188.29,        1945.45,          17.52,              0,         831.82,         690.32,         774.55,              0,          42.31,          45.17,         361.56,              0,          53.36,          44.05,              0,          91.45,         461.88,         148.71,          43.16,         129.76,           3.60,         203.58,         250.17,          18.21,           1.55,          10.84,           5.07,           9.92,          65.39,           7.97,           5.73,          14.60
        45,        1926.57,         169.22,        1905.44,          15.28,              0,         703.79,         595.08,         713.06,              0,          39.46,          50.39,         314.72,              0,          48.45,          47.28,              0,          77.02,         420.79,         137.75,          38.26,         116.19,           2.66,         208.18,         232.93,          18.85,           1.64,          10.26,           3.34,          11.26,          66.60,           8.57,           6.74,          15.89
        46,        1874.92,         156.67,        1758.96,          12.26,              0,         633.65,         525.45,         708.79,              0,          40.50,          60.75,         200.06,              0,          49.12,          64.98,              0,          67.69,         384.40,         124.93,          33.83,         104.45,           2.12,         190.93,         215.06,          15.82,           1.46,          11.34,           2.13,           8.97,          60.63,           6.31,           4.95,          13.56
        47,        1696.33,         154.50,        1627.10,          11.27,              0,         624.55,         484.64,         612.49,              0,          65.28,          93.42,         241.64,              0,          78.11,          95.85,              0,          58.32,         351.51,         113.19,          30.56,          93.39,           1.15,         172.79,         200.94,          15.30,           1.29,          10.67,           1.51,           9.61,          59.24,           7.40,           5.88,          14.45
        48,        1539.70,         133.41,        1453.99,           7.14,              0,         485.63,         397.03,         711.63,              0,          53.08,         120.30,         157.34,              0,          67.67,         124.21,              0,          52.73,         311.86,         106.02,          28.24,          86.33,           0.82,         168.37,         185.24,          15.15,           1.52,          10.55,           0.63,           8.84,          57.19,           6.70,           5.54,          14.30
        49,        1429.34,         112.74,        1306.15,           5.17,              0,         423.03,         346.54,         717.76,              0,          45.92,          91.08,         134.20,              0,          59.61,         102.48,              0,          40.29,         276.73,          95.62,          22.39,          72.64,           0.44,         144.73,         169.98,          11.72,           1.14,          10.38,           0.10,           6.98,          51.54,           5.14,           4.40,          12.61
        50,        1295.37,          99.15,        1159.96,           4.71,              0,         385.36,         300.53,         534.36,              0,          42.04,         122.31,         103.57,              0,          53.61,         134.00,              0,          34.01,         251.13,          88.37,          22.92,          65.77,           0.33,         135.25,         153.40,          10.20,           0.97,           9.62,           0.01,           6.02,          46.09,           4.11,           3.53,          11.48
        51,        1182.47,          87.89,        1019.07,           3.45,              0,         342.21,         262.21,         505.97,              0,          33.92,         106.82,          86.78,              0,          45.49,         129.77,              0,          26.55,         221.76,          74.59,          19.74,          55.69,           0.11,         118.30,         138.89,           9.29,           0.96,           9.60,              0,           5.63,          41.22,           4.17,           3.91,          11.02
        52,        1129.09,          72.03,         966.49,           1.72,              0,         289.53,         218.14,         506.49,              0,          33.74,          93.43,          88.63,              0,          45.89,         114.03,              0,          21.91,         191.91,          68.61,          16.94,          47.30,           0.05,         101.55,         122.25,           7.81,           0.68,           8.07,              0,           5.26,          34.80,           3.91,           4.16,          10.45
        53,        1116.31,          61.32,         950.56,           1.83,              0,         258.47,         179.50,         507.94,              0,          29.76,         114.68,          82.58,              0,          42.99,         148.32,              0,          19.47,         175.15,          60.71,          14.66,          42.82,              0,          93.15,         115.55,           7.41,           0.80,           8.69,              0,           4.71,          30.22,           3.37,           3.78,          10.38
        54,        1047.42,          61.00,         883.17,           0.56,              0,         216.16,         142.05,         422.67,              0,          37.87,         171.55,         101.45,              0,          53.10,         224.48,              0,          14.84,         153.25,          53.35,          12.69,          36.55,              0,          76.97,         105.87,           6.00,           0.45,           8.21,              0,           3.92,          28.62,           2.69,           3.05,           8.76
        55,         981.11,          53.68,         848.17,           0.27,              0,         193.74,         116.32,         542.53,              0,          31.37,         110.84,         137.17,              0,          47.01,         145.20,              0,          13.19,         138.43,          48.71,          10.75,          33.82,              0,          68.17,         105.38,           5.18,           0.52,           9.09,              0,           3.63,          25.25,           2.43,           2.78,           7.63
        56,         908.85,          42.85,         849.75,           0.11,              0,         150.87,          85.08,         532.02,              0,          29.75,         115.75,         214.44,              0,          43.97,         166.12,              0,           9.56,         118.58,          42.19,           9.78,          28.62,              0,          65.55,          97.16,           5.34,           0.59,           7.03,              0,           3.30,          24.01,           1.88,           2.47,           7.82
        57,         859.33,          38.50,         712.26,           0.02,              0,         133.76,          71.36,         353.28,              0,          20.50,         113.91,         140.03,              0,          32.51,         148.45,              0,           7.83,         109.13,          41.79,           8.99,          26.65,              0,          59.75,          95.47,           5.33,           0.52,           7.25,              0,           3.46,          23.81,           1.77,           2.50,           8.54
        58,         766.75,          31.33,         621.76,              0,              0,         115.43,          52.42,         367.27,              0,          16.77,         120.95,         132.72,              0,          26.66,         162.76,              0,           5.88,          97.45,          38.53,           7.81,          23.99,              0,          54.24,          96.42,           4.36,           0.94,           7.55,              0,           3.15,          23.14,           1.64,           2.21,           8.29
        59,         750.83,          24.28,         570.39,              0,              0,         102.27,          36.23,         297.93,              0,          24.26,         144.59,         295.19,              0,          36.04,         189.91,              0,           4.45,          88.36,          36.47,           6.94,          21.49,              0,          50.46,          97.43,           4.73,           0.61,           6.90,              0,           3.62,          24.97,           1.87,           2.52,           8.06
        60,         725.00,          20.70,         531.49,              0,              0,          91.51,          26.17,         320.75,              0,          22.17,         129.87,         222.58,              0,          35.32,         209.85,              0,           3.56,          85.66,          35.87,           7.38,          21.48,              0,          53.35,         105.28,           5.23,           0.83,           7.02,              0,           4.97,          27.22,           2.54,           3.68,          10.97
        61,         641.44,          15.05,         426.82,              0,              0,          70.41,          14.25,         346.24,              0,          23.42,         174.63,         218.51,              0,          35.25,         245.26,              0,           2.38,          72.75,          30.97,           4.82,          17.52,              0,          51.96,          97.24,           5.00,           0.57,           5.98,              0,           4.96,          27.66,           2.67,           4.26,          11.36
        62,         551.49,          10.64,         327.21,              0,              0,          55.08,           6.61,         375.84,              0,          28.33,         231.80,         254.83,              0,          38.24,         307.97,              0,           1.47,          59.05,          26.80,           4.55,          15.12,              0,          43.40,          87.95,           4.59,           0.78,           5.19,              0,           5.34,          27.01,           2.91,           4.83,          12.45
        63,         503.58,           7.87,         252.03,              0,              0,          39.50,           2.35,         325.68,              0,          32.29,         234.26,         253.75,              0,          44.76,         308.19,              0,           0.52,          52.09,          24.63,           3.67,          12.54,              0,          31.99,          87.11,           2.82,           0.77,           5.58,              0,           4.83,          23.05,           2.52,           4.08,          10.02
        64,         442.31,           4.24,         209.06,              0,              0,          26.47,           0.81,         309.97,              0,          32.08,         240.38,         220.35,              0,          43.40,         305.95,              0,           0.42,          42.64,          21.93,           2.84,          10.34,              0,          26.13,          81.99,           2.20,           0.80,           4.84,              0,           4.67,          21.93,           2.30,           3.88,           9.51
        65,         385.83,           2.53,         149.27,              0,              0,          18.31,           0.24,         294.90,              0,          41.10,         315.43,         306.00,              0,          52.22,         370.89,              0,           0.31,          36.69,          18.95,           2.74,           8.78,              0,          21.15,          70.99,           1.71,           0.51,           3.61,              0,           3.53,          18.72,           1.76,           3.03,           8.02
        66,         336.29,           0.60,          99.68,              0,              0,           9.77,           0.04,         265.64,              0,          36.46,         331.85,         273.30,              0,          46.94,         405.67,              0,           0.06,          28.77,          17.03,           1.97,           6.44,              0,          13.83,          64.70,           0.72,           0.53,           3.52,              0,           3.15,          16.07,           1.74,           2.70,           6.96
        67,         306.35,           0.03,          57.18,              0,              0,           5.46,              0,         264.66,              0,          40.49,         458.29,         286.97,              0,          51.96,         536.06,              0,              0,          24.77,          15.25,           1.62,           5.01,              0,          10.19,          62.42,           0.46,           0.67,           3.43,              0,           2.94,          14.33,           1.84,           2.80,           6.61
        68,         258.45,              0,          33.59,              0,              0,           1.75,              0,         277.81,              0,          23.95,         227.42,         192.10,              0,          33.76,         312.77,              0,           0.01,          21.05,          14.77,           1.49,           4.69,              0,           9.51,          58.28,           0.53,           0.69,           2.92,              0,           2.95,          13.69,           1.99,           3.02,           7.01
        69,         205.84,              0,          35.73,              0,              0,           0.68,              0,         290.52,              0,          23.96,         215.38,         170.66,              0,          33.06,         260.52,              0,              0,          15.33,          12.19,           1.05,           3.25,              0,           7.76,          46.01,           0.32,           0.29,           1.69,              0,           2.47,          13.44,           1.77,           2.53,           6.33
        70,         170.07,              0,           6.33,              0,              0,           0.12,              0,         264.80,              0,          20.38,         131.30,         158.45,              0,          28.68,         171.29,              0,              0,          11.63,          10.25,           0.51,           2.34,              0,           7.50,          41.49,           0.16,           0.35,           1.48,              0,           2.54,          13.87,           1.88,           2.91,           6.99
        71,         132.86,              0,           2.53,              0,              0,              0,              0,         221.08,              0,          16.07,         128.51,          92.95,              0,          20.99,         171.32,              0,              0,           8.28,           9.66,           0.47,           1.87,              0,           6.87,          34.49,           0.31,           0.37,           1.27,              0,           2.48,          14.36,           2.00,           2.96,           7.10
        72,         105.39,              0,           1.11,              0,              0,              0,              0,         243.40,              0,          13.70,         126.92,         114.14,              0,          19.24,         166.15,              0,              0,           5.13,           8.21,           0.23,           1.14,              0,           5.25,          29.10,           0.16,           0.35,           0.84,              0,           2.03,          13.00,           1.60,           2.66,           6.51
        73,          81.05,              0,              0,              0,              0,              0,              0,         238.55,              0,          15.71,         181.22,          96.61,              0,          22.70,         236.93,              0,              0,           3.50,           7.36,           0.12,           0.63,              0,           4.54,          22.10,           0.15,           0.20,           0.45,              0,           2.07,          12.80,           1.90,           2.97,           7.61
        74,          61.31,              0,           1.00,              0,              0,              0,              0,         216.56,              0,          16.49,         118.48,          87.43,              0,          22.26,         151.15,              0,              0,           2.04,           6.61,           0.10,           0.50,              0,           3.53,          17.31,           0.18,           0.17,           0.33,              0,           1.87,          12.84,           1.72,           2.60,           6.54
        75,          44.68,              0,           2.00,              0,              0,              0,              0,         185.62,              0,           9.69,          94.81,          39.90,              0,          12.87,         117.31,              0,              0,           1.02,           5.52,           0.15,           0.30,              0,           2.44,          11.96,           0.10,           0.19,           0.25,              0,           1.69,          11.72,           1.63,           2.44,           6.57
        76,          33.49,              0,           1.00,              0,              0,              0,              0,         165.27,              0,          11.98,         102.44,          33.61,              0,          14.75,         115.89,              0,              0,           0.34,           4.63,              0,           0.08,              0,           1.32,           8.60,           0.01,           0.09,           0.07,              0,           1.46,          10.68,           1.63,           2.41,           6.20
        77,          20.70,              0,              0,              0,              0,              0,              0,         167.68,              0,           8.71,          81.80,          15.53,              0,          12.82,          77.11,              0,              0,           0.05,           3.14,              0,           0.02,              0,           0.86,           4.29,           0.04,           0.10,              0,              0,           1.19,           8.96,           1.56,           2.33,           6.16
        78,          12.91,              0,              0,              0,              0,              0,              0,         133.65,              0,           8.07,          46.13,           7.73,              0,          11.87,          47.99,              0,              0,              0,           1.90,              0,              0,              0,           0.37,           2.28,              0,           0.05,              0,              0,           0.90,           6.81,           1.11,           1.82,           4.94
        79,           7.36,              0,              0,              0,              0,              0,              0,         130.51,              0,           8.79,          39.82,           3.70,              0,          10.89,          36.80,              0,              0,              0,           1.90,              0,              0,              0,           0.18,           1.16,              0,           0.05,              0,              0,           0.91,           6.60,           1.38,           1.94,           5.53
        80,           2.91,              0,              0,              0,              0,              0,              0,         127.66,              0,           7.91,          33.31,           1.95,              0,           9.96,          28.27,              0,              0,              0,           1.15,              0,              0,              0,           0.06,           0.19,              0,           0.02,              0,              0,           0.43,           6.56,           0.95,           1.36,           4.48
        81,           0.98,              0,              0,              0,              0,              0,              0,         114.27,              0,          10.27,          23.51,           1.14,              0,          13.09,          20.83,              0,              0,              0,           0.90,              0,              0,              0,              0,           0.04,              0,              0,              0,              0,           0.53,           5.29,           1.16,           1.63,           4.77
        82,           0.24,              0,              0,              0,              0,              0,              0,         102.64,              0,           7.03,          15.84,           0.78,              0,           8.83,          14.24,              0,              0,              0,           0.92,              0,              0,              0,              0,              0,              0,           0.01,              0,              0,           0.47,           4.81,           1.06,           1.48,           4.82
