TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
11,30011,3,1,1,196.4,129.2,70.5,28.5,15.0,5.3,11.5,0.0,7.0,0.0,40.9,24.8,3.6,0.0,3.7,0.0,0.8,0.9,2.8,2.8,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.3
12,30012,3,1,1,292.5,191.8,160.0,68.6,19.4,14.4,27.1,0.2,16.1,0.0,91.4,58.8,7.8,0.0,8.0,0.0,2.3,2.3,7.3,7.2,0.0,0.0,0.0,0.0,19.4,0.0,0.0,14.4
13,30013,3,1,2,109.3,109.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,30014,3,1,2,109.4,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,30015,3,1,1,575.6,1237.9,65.3,617.8,1.6,130.4,1.3,367.4,1.0,0.0,5.2,196.8,0.4,0.0,0.5,0.0,55.3,51.8,1.6,1.7,0.0,0.0,0.0,0.0,1.6,0.0,0.0,130.4
16,30016,3,1,2,277.3,549.4,23.2,252.1,2.2,51.8,1.2,99.5,1.0,0.0,4.8,138.2,0.4,0.0,0.4,0.0,14.3,13.2,1.1,1.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,51.8
17,30017,3,1,1,145.3,123.3,29.5,11.8,5.9,2.4,4.7,0.0,3.1,0.0,17.2,10.3,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.4
18,30018,3,1,1,1268.1,2899.1,172.6,1523.3,0.0,306.0,0.0,1108.0,0.0,0.0,1.0,258.3,0.0,0.0,0.0,0.0,168.4,154.8,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.0
19,30019,3,1,2,3119.8,1580.5,2452.7,1141.8,471.6,236.5,372.4,18.4,230.9,61.5,1373.0,854.0,126.5,0.0,129.2,0.0,57.1,52.9,161.6,154.9,0.0,0.0,2.0,0.0,471.6,0.0,0.0,236.5
20,30020,3,1,3,1762.3,1515.3,1343.1,1035.1,167.0,227.0,221.5,143.0,140.1,52.7,717.2,670.7,42.1,0.0,43.1,0.0,60.7,56.3,117.5,112.4,0.0,0.0,1.0,0.0,167.0,0.0,0.0,227.0
21,30021,3,1,2,750.7,1735.4,117.6,911.0,0.0,201.0,0.0,758.7,0.0,0.0,1.0,45.9,0.0,0.0,0.0,0.0,115.3,106.1,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,201.0
22,30022,3,1,2,114.4,122.9,20.4,25.8,4.3,5.9,2.9,15.5,1.9,0.0,10.6,7.3,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,4.3,0.0,0.0,5.9
23,30023,3,1,2,207.0,316.6,41.0,127.5,7.2,28.3,4.6,72.0,3.1,0.0,17.5,43.9,1.7,0.0,1.7,0.0,10.6,10.0,1.6,1.6,0.0,0.0,0.0,0.0,7.2,0.0,0.0,28.3
24,30024,3,1,2,1835.6,850.5,1418.6,592.9,287.4,119.5,219.6,3.8,135.9,0.0,813.9,500.9,75.4,0.0,77.0,0.0,25.7,23.9,67.0,64.4,3.0,0.0,1.0,0.0,287.4,0.0,0.0,119.5
25,30025,3,1,3,4033.4,3180.9,3284.6,2555.3,515.3,384.8,468.5,151.8,313.0,21.9,1815.9,1307.7,164.4,743.7,167.8,0.0,116.9,108.2,231.3,222.0,6.0,0.0,1.0,0.0,515.3,0.0,0.0,384.8
26,30026,3,1,3,2581.0,2237.6,2014.6,1592.4,274.8,349.2,285.3,223.7,192.4,80.6,1058.8,983.2,76.4,0.0,78.0,0.0,107.3,99.1,214.4,205.7,1.0,0.0,1.0,0.0,274.8,0.0,0.0,349.2
27,30027,3,1,2,109.6,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,225.1,407.2,30.2,169.0,1.8,40.9,1.5,145.1,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.5,19.9,0.4,0.4,0.0,0.0,0.0,0.0,1.8,0.0,0.0,40.9
29,30029,3,1,3,2913.2,1455.9,2384.3,1032.9,330.5,216.1,404.6,5.4,241.4,0.0,1334.5,872.3,110.8,0.0,113.1,0.0,45.6,42.4,117.3,112.9,16.0,0.0,1.0,0.0,330.5,0.0,0.0,216.1
30,30030,3,1,3,2843.8,2158.9,2345.3,1600.2,285.7,341.0,372.3,105.2,248.4,57.0,1301.2,1152.1,72.3,6.6,73.8,16.3,77.6,71.9,198.8,191.2,0.0,0.0,1.0,0.0,285.7,0.0,0.0,341.0
31,30031,3,1,3,2882.0,2786.6,2301.7,1968.2,216.3,455.9,284.5,291.0,192.2,133.4,1026.5,905.9,62.1,0.0,63.4,0.0,222.4,205.3,449.6,432.6,0.0,0.0,1.0,0.0,216.3,0.0,0.0,455.9
32,30032,3,1,3,1257.4,724.1,1021.8,503.2,126.6,106.1,160.8,4.5,106.2,0.0,588.1,424.4,43.8,0.0,44.8,0.0,21.8,20.2,56.2,54.1,0.0,0.0,0.0,0.0,126.6,0.0,0.0,106.1
33,30033,3,1,3,1594.8,1057.0,1328.7,757.3,134.1,162.3,211.0,18.5,143.3,0.0,763.9,628.5,46.2,0.0,47.2,0.0,34.0,31.3,82.2,79.0,0.0,0.0,1.0,0.0,134.1,0.0,0.0,162.3
34,30034,3,1,3,2176.4,1299.8,1832.8,940.6,190.2,201.0,287.7,35.3,190.2,8.7,1044.8,751.8,77.4,0.0,79.1,0.0,44.6,41.4,108.1,103.4,0.0,0.0,1.0,0.0,190.2,0.0,0.0,201.0
35,30035,3,1,3,2750.9,1679.8,2402.0,1245.7,188.8,267.3,380.5,5.8,254.8,0.0,1373.6,1052.9,91.1,0.0,93.0,0.0,54.9,51.0,142.1,136.0,11.0,0.0,1.0,0.0,188.8,0.0,0.0,267.3
36,30036,3,1,3,822.5,569.7,658.7,365.4,42.9,79.4,113.8,12.5,71.0,0.0,372.2,300.4,23.0,0.0,23.5,0.0,16.3,15.2,39.0,37.3,0.0,0.0,0.0,0.0,42.9,0.0,0.0,79.4
37,30037,3,1,2,388.2,766.0,23.0,327.5,0.0,72.1,0.0,136.3,0.0,0.0,1.0,171.4,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.1
38,30038,3,1,3,2239.1,5726.1,432.2,3162.3,0.0,784.0,0.0,2732.6,0.0,0.0,2.0,32.5,0.0,0.0,0.0,0.0,416.4,385.7,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,784.0
39,30039,3,1,4,944.8,1081.1,682.2,715.0,51.8,158.8,99.9,36.3,62.1,69.7,345.0,499.0,29.4,0.0,30.1,0.0,30.1,28.1,84.7,81.9,0.0,0.0,1.0,0.0,51.8,0.0,0.0,158.8
40,30040,3,1,4,3053.7,3042.5,2549.3,2228.1,193.6,503.0,370.3,238.5,253.4,160.3,1304.2,1379.5,71.4,0.0,72.9,0.0,141.3,131.4,329.7,318.4,4.0,0.0,2.0,0.0,193.6,0.0,0.0,503.0
41,30041,3,1,4,2167.2,3607.4,1713.5,2589.1,70.1,632.2,141.9,116.3,95.2,895.8,471.3,664.0,24.3,0.0,24.9,0.0,200.0,185.6,754.9,727.5,0.0,0.0,1.0,0.0,70.1,0.0,0.0,632.2
42,30042,3,1,3,711.5,711.3,526.2,471.2,50.6,100.9,87.3,20.8,56.4,0.0,294.8,405.1,17.0,0.0,17.4,0.0,15.2,14.2,32.2,31.1,5.0,0.0,1.0,0.0,50.6,0.0,0.0,100.9
43,30043,3,1,3,2019.8,2728.5,1723.0,2302.5,124.9,247.8,263.4,109.9,174.7,0.0,952.6,826.4,63.6,1179.6,65.0,0.0,67.2,62.4,129.5,124.2,5.0,0.0,2.0,0.0,124.9,0.0,0.0,247.8
44,30044,3,1,3,1142.8,664.6,958.1,439.7,61.8,95.0,159.1,2.5,98.7,0.0,543.0,372.0,43.4,0.0,44.4,0.0,18.8,17.5,49.6,47.7,0.0,0.0,1.0,0.0,61.8,0.0,0.0,95.0
45,30045,3,1,2,1046.1,668.3,870.9,442.3,53.1,97.0,145.3,41.1,89.9,0.0,493.6,340.8,38.3,0.0,39.2,0.0,17.7,16.5,45.8,43.8,0.0,0.0,1.0,0.0,53.1,0.0,0.0,97.0
46,30046,3,1,2,90.1,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,129.6,103.9,19.1,7.4,1.4,1.8,2.7,0.0,1.8,0.0,11.1,6.7,0.9,0.0,1.0,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.4,0.0,0.0,1.8
48,30048,3,1,1,199.6,149.1,80.0,33.4,8.7,7.2,13.2,0.0,8.2,0.0,46.1,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.4,3.4,0.0,0.0,0.0,0.0,8.7,0.0,0.0,7.2
49,30049,3,1,2,731.1,1345.1,525.6,902.3,0.0,221.3,0.0,56.2,0.0,359.4,14.0,10.7,0.0,0.0,0.0,0.0,121.1,112.5,376.4,363.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,221.3
50,30050,3,1,3,505.0,1427.0,201.0,919.4,5.3,209.6,4.9,422.5,3.3,4.3,18.3,300.8,1.6,0.0,1.7,29.6,83.2,77.9,87.2,84.3,0.0,0.0,1.0,0.0,5.3,0.0,0.0,209.6
51,30051,3,1,3,216.9,407.2,59.0,203.8,3.0,49.0,6.5,107.2,4.7,0.0,25.4,78.7,2.0,0.0,2.0,0.0,12.8,12.1,5.8,5.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,49.0
52,30052,3,1,3,1962.1,6900.0,526.6,4544.9,41.2,978.0,62.3,790.2,44.5,0.0,219.4,3588.8,10.8,0.0,11.1,0.0,145.0,135.2,31.5,30.7,0.0,0.0,2.0,0.0,41.2,0.0,0.0,978.0
53,30053,3,1,4,4885.0,9355.5,3673.0,6728.8,142.0,1564.2,301.8,830.6,212.4,1261.5,1048.6,2542.2,52.4,0.0,53.5,178.6,563.8,525.0,1436.5,1390.9,0.0,0.0,4.0,0.0,142.0,0.0,0.0,1564.2
54,30054,3,1,4,2546.4,3742.1,1994.4,2668.9,101.0,624.8,208.5,580.4,137.8,119.6,797.5,1292.4,66.5,0.0,67.9,0.0,264.0,245.5,446.1,430.9,0.0,0.0,6.0,0.0,101.0,0.0,0.0,624.8
55,30055,3,1,3,2178.1,3186.6,1802.5,2673.3,189.7,326.2,244.4,227.0,161.3,0.0,925.7,919.7,77.4,0.0,79.1,1227.7,123.5,115.4,190.1,183.5,1.0,0.0,0.0,0.0,189.7,0.0,0.0,326.2
56,30056,3,1,3,517.0,313.3,369.2,168.8,45.2,36.7,61.4,0.5,37.8,0.0,210.0,143.2,17.0,0.0,17.4,0.0,6.9,6.6,18.8,18.4,0.0,0.0,0.0,0.0,45.2,0.0,0.0,36.7
57,30057,3,1,3,648.0,390.9,496.7,228.3,43.9,49.5,82.5,1.6,50.9,0.0,282.2,193.1,22.8,0.0,23.2,0.0,9.4,9.0,25.6,24.8,0.0,0.0,0.0,0.0,43.9,0.0,0.0,49.5
58,30058,3,1,2,196.6,396.7,22.6,177.8,0.0,45.7,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7
59,30059,3,1,2,109.4,110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,109.4,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3173.9,1574.1,2829.9,1137.4,160.1,245.2,443.0,4.1,273.7,0.0,1619.9,960.1,154.8,0.0,157.9,0.0,50.0,47.0,129.5,126.2,0.0,0.0,1.0,0.0,160.1,0.0,0.0,245.2
62,30062,3,1,3,2503.3,1325.0,2196.9,951.0,141.9,206.4,336.8,7.4,219.2,8.6,1259.2,789.7,114.6,0.0,116.9,0.0,41.5,38.9,108.8,106.4,0.0,0.0,0.0,0.0,141.9,0.0,0.0,206.4
63,30063,3,1,4,496.2,2890.4,374.2,2597.3,11.4,182.9,26.0,219.6,18.0,0.0,100.2,348.0,7.2,0.0,7.4,1824.6,95.7,89.8,118.8,115.3,0.0,0.0,1.0,0.0,11.4,0.0,0.0,182.9
64,30064,3,1,3,3452.7,2677.9,2952.8,1885.3,155.3,444.4,383.8,178.1,238.6,115.0,1389.1,935.2,127.8,0.0,130.4,0.0,217.2,203.3,464.0,453.7,0.0,0.0,2.0,0.0,155.3,0.0,0.0,444.4
65,30065,3,1,4,2983.8,2227.0,2619.7,1646.6,156.8,371.8,379.1,27.4,258.7,177.6,1407.5,1083.4,98.8,0.0,100.8,0.0,90.9,85.2,280.9,273.0,0.0,0.0,3.0,0.0,156.8,0.0,0.0,371.8
66,30066,3,1,3,1627.9,1876.4,1358.0,1353.8,70.9,321.8,162.4,61.3,112.1,248.3,570.6,606.9,29.4,0.0,30.1,0.0,116.0,108.7,336.4,328.6,1.0,0.0,0.0,0.0,70.9,0.0,0.0,321.8
67,30067,3,1,4,1969.8,1944.0,1671.2,1403.1,93.0,333.4,197.0,33.6,134.9,351.8,769.8,594.7,64.8,0.0,66.2,0.0,94.6,88.6,344.0,334.4,0.0,0.0,0.0,0.0,93.0,0.0,0.0,333.4
68,30068,3,1,3,1919.2,1213.7,1662.9,879.4,116.6,190.4,238.1,44.9,169.0,0.0,960.1,706.3,80.1,0.0,81.8,0.0,40.8,38.2,92.1,89.9,0.0,0.0,1.0,0.0,116.6,0.0,0.0,190.4
69,30069,3,1,3,397.5,300.4,286.7,180.1,30.6,39.0,42.0,4.7,28.5,0.0,167.1,155.5,14.1,0.0,14.5,0.0,6.1,5.8,14.3,14.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,39.0
70,30070,3,1,2,901.2,690.0,765.4,503.4,60.0,108.5,123.0,15.4,84.2,0.0,438.3,418.7,23.8,0.0,24.4,0.0,20.3,19.1,51.4,50.2,0.0,0.0,0.0,0.0,60.0,0.0,0.0,108.5
71,30071,3,1,2,40.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1181.7,913.9,904.0,636.4,140.4,137.0,127.2,30.1,91.5,8.6,519.1,522.9,43.1,0.0,44.1,0.0,24.1,22.6,53.8,52.2,0.0,0.0,1.0,0.0,140.4,0.0,0.0,137.0
73,30073,3,1,2,161.2,143.7,31.7,13.6,6.3,3.2,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,3.2
74,30074,3,1,2,109.5,109.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2032.7,1830.7,1665.0,1287.7,118.3,285.9,225.4,211.7,141.1,41.8,824.9,693.2,76.6,0.0,78.1,53.5,104.8,98.7,192.2,188.8,15.0,0.0,7.0,0.0,118.3,0.0,0.0,285.9
76,30076,3,1,3,1124.8,617.4,952.3,405.5,50.5,88.4,150.4,9.3,92.7,0.0,545.0,335.7,50.3,0.0,51.5,0.0,17.8,16.8,44.7,43.7,0.0,0.0,0.0,0.0,50.5,0.0,0.0,88.4
77,30077,3,1,3,2057.3,5298.1,1328.5,3945.8,49.5,675.6,131.0,1112.8,83.4,0.0,480.3,1207.3,44.2,0.0,45.1,1105.7,261.9,245.6,279.6,274.3,0.0,0.0,3.0,0.0,49.5,0.0,0.0,675.6
78,30078,3,1,3,4811.0,4025.9,4205.5,2957.8,228.7,683.4,567.5,103.2,390.3,329.8,2124.1,1738.2,142.8,0.0,145.7,0.0,217.4,204.0,594.8,582.7,19.0,0.0,4.0,0.0,228.7,0.0,0.0,683.4
79,30079,3,1,3,1835.0,4233.3,1415.9,3271.2,20.9,567.2,52.7,376.6,37.5,417.4,200.4,390.5,13.4,1027.5,13.8,0.0,337.0,315.7,760.1,743.4,0.0,0.0,1.0,0.0,20.9,0.0,0.0,567.2
80,30080,3,1,3,2592.2,3027.2,2182.8,2186.1,101.1,531.9,212.2,271.6,147.8,246.8,801.2,798.5,55.6,0.0,56.8,0.0,285.6,267.8,614.6,601.4,8.0,0.0,1.0,0.0,101.1,0.0,0.0,531.9
81,30081,3,1,2,374.9,793.0,229.2,552.8,28.5,122.0,26.3,87.9,19.1,0.0,96.2,391.0,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.2,0.0,0.0,1.0,0.0,28.5,0.0,0.0,122.0
82,30082,3,1,3,3844.5,4470.6,3212.1,3233.0,151.3,756.9,400.5,323.5,276.9,315.7,1423.0,1666.9,74.1,0.0,75.7,0.0,286.8,268.7,673.1,658.2,0.0,0.0,2.0,0.0,151.3,0.0,0.0,756.9
83,30083,3,1,3,1392.0,2463.8,1055.8,1682.9,0.0,438.0,0.0,160.1,0.0,482.9,7.0,27.0,0.0,0.0,0.0,0.0,294.4,277.3,747.4,735.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,438.0
84,30084,3,1,3,1001.6,2107.7,721.3,1450.2,0.0,373.1,0.0,177.6,0.0,430.3,1.0,143.3,0.0,0.0,0.0,0.0,196.0,184.5,523.2,514.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,373.1
85,30085,3,1,3,767.1,985.3,493.1,604.5,38.2,139.3,70.1,147.4,43.8,12.7,247.6,361.5,22.1,0.0,22.5,0.0,35.7,33.4,50.4,49.4,0.0,0.0,1.0,0.0,38.2,0.0,0.0,139.3
86,30086,3,1,2,543.4,934.6,370.7,606.1,1.0,154.5,1.3,41.4,1.0,224.6,11.5,3.4,0.4,0.0,0.4,0.0,89.1,83.7,260.1,253.1,0.0,0.0,7.0,0.0,1.0,0.0,0.0,154.5
87,30087,3,1,2,102.1,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,127.4,110.8,30.2,12.7,1.7,3.0,4.5,0.1,3.2,0.0,17.5,10.9,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.7,0.0,0.0,3.0
89,30089,3,1,2,3209.8,4336.2,2555.6,2966.5,37.9,758.9,115.2,377.7,72.6,432.0,403.3,346.8,32.0,0.0,32.8,0.0,602.7,565.0,1287.0,1245.0,1.0,0.0,9.0,0.0,37.9,0.0,0.0,758.9
90,30090,3,1,3,4138.9,8063.3,3331.1,5787.6,34.7,1491.5,90.9,487.2,56.3,2279.4,323.2,292.0,28.4,0.0,29.0,0.0,641.8,604.6,2157.6,2124.5,0.0,0.0,4.0,0.0,34.7,0.0,0.0,1491.5
91,30091,3,1,3,2465.1,1525.5,2158.8,1087.4,114.4,241.0,347.9,138.2,214.4,0.0,1211.6,809.6,107.3,0.0,109.5,0.0,41.8,39.3,103.4,100.2,21.0,0.0,2.0,0.0,114.4,0.0,0.0,241.0
92,30092,3,1,3,2611.1,1575.6,2256.0,1105.0,137.7,243.9,363.6,66.3,222.4,0.0,1272.2,881.7,114.0,0.0,116.4,0.0,50.4,47.5,112.1,109.4,2.0,0.0,3.0,0.0,137.7,0.0,0.0,243.9
93,30093,3,1,2,95.8,95.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,355.9,249.0,232.7,114.0,12.6,24.9,36.3,11.2,22.7,0.0,133.4,88.3,12.5,0.0,12.9,0.0,4.8,4.6,10.1,9.9,0.0,0.0,0.0,0.0,12.6,0.0,0.0,24.9
95,30095,3,1,2,3636.5,3200.8,3175.1,2477.4,148.3,404.8,440.3,139.8,258.9,77.2,1604.3,1037.5,157.8,705.2,161.1,0.0,171.8,161.0,369.9,356.7,6.0,0.0,5.0,0.0,148.3,0.0,0.0,404.8
96,30096,3,1,2,3169.3,1983.6,2798.6,1420.7,140.2,321.0,424.2,48.5,260.1,90.1,1483.7,939.5,131.3,0.0,134.0,0.0,100.4,94.4,256.8,248.2,0.0,0.0,8.0,0.0,140.2,0.0,0.0,321.0
97,30097,3,1,1,109.4,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,110.2,100.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,100.2,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,307.2,220.9,189.3,93.0,11.0,20.0,32.6,3.3,19.4,0.0,106.8,76.0,8.2,0.0,8.4,0.0,3.9,3.8,10.2,9.8,0.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0
101,30101,3,1,2,5138.9,3294.8,4541.3,2400.9,244.3,521.2,750.0,112.7,430.4,30.5,2475.1,1821.1,193.5,0.0,197.6,0.0,140.1,131.5,317.7,305.1,21.0,0.0,16.0,0.0,244.3,0.0,0.0,521.2
102,30102,3,1,1,100.2,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2502.7,1406.9,2181.7,1005.4,124.7,200.6,377.4,18.6,214.5,0.0,1233.1,834.1,96.8,0.0,98.9,0.0,45.8,43.4,114.2,109.4,0.0,0.0,1.0,0.0,124.7,0.0,0.0,200.6
104,30104,3,1,2,954.3,1579.2,766.3,1266.7,36.9,157.7,111.8,135.0,64.8,0.0,365.5,407.7,28.4,476.6,29.0,88.4,68.1,64.3,98.6,94.7,0.0,0.0,0.0,0.0,36.9,0.0,0.0,157.7
105,30105,3,1,2,406.0,326.6,286.8,178.7,14.2,39.7,41.2,8.5,25.6,8.9,137.5,108.1,9.8,0.0,10.0,0.0,16.8,15.9,39.0,37.4,7.0,0.0,0.0,0.0,14.2,0.0,0.0,39.7
106,30106,3,1,2,218.1,260.0,108.7,121.7,4.0,29.3,10.8,10.0,6.8,43.4,38.8,25.1,3.1,0.0,3.1,0.0,8.5,8.0,36.6,35.1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,29.3
107,30107,3,1,1,88.6,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
