Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       45863.16,       31301.60,      143058.33,        3538.36,       10325.48,       25682.68,       53953.55,        1725.53,              0,          45.20,           5.00,        1703.71,              0,          65.22,           7.10,        3844.49,        1982.99,        5410.99,        1076.53,         431.65,        2123.90,          96.66,        2983.46,        3217.52,         177.49,          46.30,         299.49,         252.37,          73.58,         726.90,          57.32,          39.09,         157.82
        17,       43699.10,       27068.09,      126221.60,        3157.54,        9017.85,       21160.26,       43732.34,        1137.70,              0,         108.63,          12.63,        2108.97,              0,         116.90,          17.30,        3372.18,        1727.57,        4871.80,         989.42,         384.99,        1922.50,          96.97,        3455.20,        2886.22,         185.36,          36.66,         254.05,         238.33,          74.77,         716.48,          56.31,          38.89,         150.73
        18,       42853.42,       23791.12,      113415.87,        2731.33,        7212.71,       19263.63,       37900.00,         854.59,              0,          27.35,           8.36,        2404.99,              0,          41.08,          12.75,        2987.42,        1602.05,        4448.47,         927.78,         348.64,        1745.84,          81.14,        2961.52,        2749.19,         165.98,          36.33,         241.82,         234.33,          73.31,         642.40,          56.00,          38.56,         145.69
        19,       41961.44,       18037.54,      102499.63,        2325.03,        5877.01,       20807.87,       39472.25,        1142.79,              0,          44.69,           4.74,        4058.48,              0,          55.36,           9.32,        2794.85,        1417.08,        4031.38,         858.51,         325.52,        1598.55,          80.30,        3087.15,        2537.62,         175.28,          31.30,         220.66,         191.97,          64.19,         591.85,          44.02,          30.15,         120.04
        20,       42627.78,       15863.68,       88804.13,        1959.85,        5007.64,       17849.94,       33140.19,         705.39,              0,          44.67,          19.57,        3702.03,              0,          69.21,          23.23,        2380.99,        1254.15,        3618.79,         785.78,         297.88,        1457.89,          74.94,        2846.87,        2365.94,         169.34,          31.02,         199.59,         198.30,          58.74,         533.67,          39.14,          28.52,         112.15
        21,       42982.39,       14066.61,       83521.79,        1726.84,        4324.59,       16279.48,       28830.36,         876.25,              0,          82.98,          11.10,        3600.82,              0,         112.17,          18.67,        2210.73,        1238.09,        3490.03,         762.39,         266.91,        1385.31,          65.18,        2713.98,        2049.45,         150.22,          23.15,         169.13,         190.08,          49.13,         453.82,          32.72,          22.42,          92.66
        22,       43310.99,       12093.22,       74301.45,        1480.59,        3479.00,       14181.87,       25403.55,         528.04,              0,          62.75,          22.60,        1895.23,              0,          85.63,          28.51,        1912.17,        1050.19,        3054.31,         678.46,         240.40,        1217.74,          59.46,        2515.17,        1934.40,         140.48,          23.22,         161.29,         200.92,          44.17,         414.78,          28.93,          20.40,          84.76
        23,       39544.03,       10058.88,       66627.33,        1264.13,        3001.52,       14615.03,       24934.67,         408.79,              0,          95.61,          17.86,        2505.13,              0,         106.86,          21.32,        1683.50,         968.29,        2856.11,         647.70,         236.93,        1139.41,          60.31,        2446.74,        1730.79,         144.13,          21.25,         141.70,         208.31,          49.45,         402.79,          31.30,          21.76,          86.49
        24,       36226.20,        8042.97,       60782.83,        1132.86,        2423.80,       12927.79,       21928.53,         414.51,              0,          52.21,          28.19,        1551.07,              0,          62.90,          34.78,        1489.92,         893.06,        2654.93,         611.08,         223.61,        1063.95,          61.03,        2407.76,        1548.33,         140.25,          18.39,         125.04,         184.46,          39.80,         342.14,          25.46,          17.27,          70.99
        25,       35625.18,        7257.08,       55347.32,         954.42,        2014.69,       12211.12,       19667.32,         711.73,              0,          47.09,          25.39,        3279.68,              0,          59.81,          28.97,        1251.99,         772.24,        2363.74,         551.30,         191.40,         945.47,          51.81,        2127.85,        1484.00,         121.32,          19.21,         123.74,         192.48,          31.85,         295.63,          18.44,          12.85,          62.80
        26,       33553.22,        6396.86,       50355.07,         826.46,        1737.53,       11477.71,       18177.77,         710.57,              0,          27.96,          16.44,        2698.48,              0,          40.43,          24.63,        1104.62,         715.34,        2206.20,         513.28,         170.68,         873.05,          51.18,        2100.25,        1356.72,         123.50,          17.00,         110.77,         185.80,          40.76,         314.98,          24.91,          16.80,          75.53
        27,       32621.56,        5273.00,       46491.21,         767.49,        1460.26,       10171.00,       16129.61,         648.15,              0,          98.59,          82.96,        2629.65,              0,         111.26,          78.11,        1030.54,         659.03,        2082.73,         498.71,         176.50,         834.57,          49.78,        2089.65,        1297.00,         120.83,          15.24,         105.74,         158.37,          37.30,         280.98,          23.83,          15.78,          63.36
        28,       32240.72,        4624.35,       42661.75,         651.20,        1248.74,       10384.09,       15449.67,         941.93,              0,         107.80,          47.03,        2914.01,              0,         118.37,          50.98,         874.07,         601.12,        1928.07,         460.56,         159.72,         759.17,          47.30,        1919.55,        1178.03,         109.89,          13.21,          96.89,         153.26,          28.18,         233.68,          17.19,          11.47,          48.88
        29,       31555.39,        4005.43,       39413.45,         606.47,        1082.91,        9116.40,       13499.06,         688.92,              0,         110.10,          38.00,        2502.82,              0,         108.07,          47.27,         752.23,         551.89,        1804.70,         432.29,         147.64,         709.85,          46.68,        1817.09,        1113.20,         105.14,          12.38,          88.22,         148.83,          26.95,         211.96,          18.09,          12.43,          45.23
        30,       29647.52,        3439.30,       38379.75,         555.73,         963.14,        9104.34,       13007.12,        1085.03,              0,         117.07,         106.30,        3937.00,              0,         135.05,         112.92,         653.82,         504.78,        1682.91,         407.07,         136.23,         658.26,          45.46,        1633.12,        1047.81,          95.37,          12.77,          87.02,         152.55,          26.11,         210.18,          16.47,          11.31,          40.56
        31,       28662.56,        3168.96,       34291.37,         477.17,         745.63,        8189.12,       11640.18,         958.17,              0,          75.05,          33.56,        2227.10,              0,          75.18,          49.42,         611.38,         469.77,        1612.46,         391.93,         140.22,         633.54,          44.38,        1509.98,        1020.51,          86.98,          14.17,          85.82,         161.47,          26.40,         197.09,          16.46,          11.12,          40.35
        32,       26796.51,        2606.62,       33672.71,         418.20,         679.45,        7714.95,       10525.18,        1134.53,              0,         149.80,          89.87,        4240.21,              0,         157.58,          93.36,         532.45,         414.48,        1455.90,         355.55,         117.17,         565.36,          42.36,        1446.76,         943.50,          87.34,          12.98,          81.16,         142.75,          22.79,         180.12,          13.53,           8.63,          35.42
        33,       25183.21,        2365.16,       29192.25,         398.79,         568.42,        7722.62,       10210.04,         865.29,              0,          81.70,         121.40,        3152.42,              0,         108.83,         132.56,         452.08,         411.55,        1430.89,         351.96,         119.78,         551.68,          42.36,        1411.84,         930.37,          78.73,          12.14,          82.60,         137.76,          22.14,         161.45,          14.46,           9.70,          34.41
        34,       22948.75,        2077.03,       27147.42,         350.16,         566.11,        7324.88,        9462.10,         952.24,              0,         150.66,          46.16,        3972.35,              0,         160.37,          58.70,         430.29,         386.42,        1365.35,         340.16,         113.84,         526.42,          39.38,        1311.91,         922.39,          76.48,          10.88,          79.63,         126.48,          19.07,         146.60,          12.02,           8.13,          29.66
        35,       22667.81,        1814.57,       25103.22,         322.99,         512.99,        6621.49,        8491.04,        1286.80,              0,         146.37,         111.42,        4239.23,              0,         173.20,         134.47,         389.22,         370.97,        1326.39,         321.77,         113.48,         508.48,          38.12,        1244.18,         864.29,          70.74,          10.47,          75.37,         140.39,          20.46,         131.76,          12.69,           8.77,          30.56
        36,       21482.15,        1758.09,       23609.96,         290.37,         444.55,        6310.11,        8146.32,        1203.72,              0,         223.73,          89.39,        3435.30,              0,         223.67,         102.73,         353.27,         328.13,        1238.79,         301.34,         107.12,         472.56,          37.51,        1202.90,         831.65,          71.39,          10.78,          69.20,         128.94,          19.24,         117.81,          11.22,           7.91,          28.44
        37,       19716.42,        1603.20,       21655.76,         268.93,         449.50,        6368.83,        7625.21,        1174.37,              0,         123.99,         244.42,        2536.50,              0,         145.29,         253.98,         256.78,         343.63,        1217.72,         306.81,         117.88,         484.12,          35.46,        1086.33,         794.02,          74.07,           9.89,          65.06,         133.11,          20.75,         117.54,          12.83,           8.71,          31.30
        38,       19060.57,        1346.53,       20239.43,         237.63,         388.27,        5739.69,        7076.75,        1347.55,              0,         219.11,         189.80,        3871.79,              0,         238.51,         206.66,         200.43,         308.50,        1135.29,         288.86,         101.55,         439.57,          34.10,        1011.37,         756.54,          67.20,           8.24,          62.96,         117.54,          17.50,         106.65,          11.63,           8.46,          26.44
        39,       17736.05,        1275.07,       18890.46,         230.77,         372.41,        5491.96,        6531.61,        1237.21,              0,         137.48,         144.54,        3148.70,              0,         147.30,         145.88,         217.05,         280.21,        1095.57,         267.27,          92.87,         405.60,          32.27,         970.50,         718.66,          64.11,           8.58,          59.30,         109.96,          16.81,          97.17,          11.36,           8.10,          23.77
        40,       17236.81,        1118.31,       17787.76,         210.34,         358.63,        5372.57,        6152.67,        1208.97,              0,          82.80,          85.93,        3986.80,              0,         106.07,         128.57,         167.75,         265.25,        1062.92,         259.15,          84.84,         381.95,          33.69,         945.60,         710.86,          63.56,           8.11,          57.22,         109.87,          17.93,         101.17,          12.07,           8.23,          25.81
        41,       16125.85,        1027.11,       16956.30,         182.47,         304.66,        5050.09,        5761.30,        1331.33,              0,         182.93,          87.62,        3449.53,              0,         203.51,          96.14,         138.56,         253.98,        1021.45,         245.73,          83.00,         365.67,          29.85,         862.67,         680.66,          59.46,           7.34,          49.93,          96.66,          17.37,          95.24,          12.79,           8.60,          24.25
        42,       15496.94,         999.42,       15673.77,         162.35,         315.50,        4790.27,        5557.06,        1508.77,              0,         137.30,         113.17,        3326.37,              0,         154.36,         152.50,         135.02,         237.67,         970.00,         239.54,          74.24,         341.94,          33.72,         899.92,         668.70,          61.80,           7.25,          48.26,          80.92,          13.80,          82.13,           9.71,           6.68,          20.78
        43,       14607.05,         882.39,       15022.05,         165.79,         304.44,        4514.59,        5133.11,        1721.39,              0,         170.93,         107.00,        3032.69,              0,         193.33,         118.28,         130.47,         226.63,         957.85,         232.53,          72.09,         329.48,          30.12,         827.15,         632.79,          63.44,           6.98,          45.93,          85.68,          14.17,          88.32,          10.05,           6.67,          21.34
        44,       13830.65,         858.71,       14044.44,         149.16,         275.43,        4180.26,        4596.91,        1127.17,              0,         159.50,         109.99,        2567.19,              0,         189.99,         150.54,         161.83,         206.36,         895.27,         219.55,          65.57,         299.78,          33.16,         835.61,         630.23,          62.07,           6.73,          45.93,          88.27,          15.80,          88.63,          11.99,           7.55,          22.65
        45,       13104.05,         767.44,       13111.18,         138.67,         274.24,        4303.51,        4643.05,        1280.15,              0,         141.17,         127.13,        2114.39,              0,         158.72,         156.12,         112.44,         210.16,         891.77,         222.30,          70.04,         302.44,          29.74,         758.96,         611.30,          60.00,           7.27,          44.55,          80.25,          15.91,          86.10,          12.15,           7.06,          21.41
        46,       12884.58,         714.03,       12701.75,         128.02,         289.08,        3931.53,        4250.51,        1513.03,              0,         143.84,         127.67,        1824.17,              0,         163.09,         148.51,          85.91,         186.71,         812.25,         206.29,          61.73,         269.01,          26.14,         648.76,         583.91,          52.01,           5.90,          42.50,          76.06,          15.55,          77.63,          11.85,           6.82,          20.57
        47,       12387.62,         652.77,       11776.86,         126.51,         237.81,        3828.95,        4178.15,        1320.30,              0,         146.86,         102.01,        1685.14,              0,         186.26,         136.07,          26.06,         181.73,         792.82,         201.14,          62.11,         265.72,          22.96,         570.23,         568.91,          48.07,           5.54,          38.62,          71.70,          11.80,          62.09,           9.23,           4.61,          17.79
        48,       11489.26,         641.55,       11360.88,         122.35,         264.00,        3782.27,        3752.35,        1053.97,              0,         107.77,         145.31,        1308.24,              0,         135.10,         183.21,           0.60,         178.19,         782.14,         195.88,          60.67,         256.43,          21.76,         555.91,         560.36,          45.63,           5.16,          38.46,          71.91,          13.03,          66.09,          10.89,           4.95,          18.47
        49,       11030.20,         542.04,       11099.31,         103.47,         250.23,        3370.41,        3525.02,        1481.16,              0,          97.07,         123.17,        1499.29,              0,         102.93,         140.84,           0.03,         164.06,         751.65,         189.65,          61.04,         241.12,          19.96,         532.99,         548.23,          43.44,           4.87,          37.11,          66.41,          11.23,          56.58,           8.91,           4.76,          17.15
        50,       10271.84,         604.14,       10204.25,          95.04,         222.57,        3214.73,        3366.97,        1142.05,              0,         134.04,          86.39,        1470.52,              0,         174.01,          91.84,              0,         166.79,         742.62,         193.99,          61.69,         238.73,          20.21,         522.77,         549.77,          41.93,           4.65,          36.90,          60.89,          11.60,          54.96,          10.01,           5.00,          16.84
        51,        9243.19,         529.14,        9175.10,          94.64,         255.18,        3068.98,        3067.33,        1243.06,              0,          82.22,         161.41,        1099.45,              0,         123.54,         209.61,              0,         159.09,         712.67,         188.56,          60.11,         229.40,          16.81,         423.42,         494.33,          36.35,           4.21,          31.98,          57.16,          10.86,          54.78,           8.93,           4.31,          15.50
        52,        8566.30,         512.89,        9222.29,          79.98,         236.56,        2995.90,        3102.26,        1500.45,              0,         124.20,         123.66,        1306.56,              0,         134.90,         171.59,              0,         152.69,         690.74,         178.87,          60.81,         227.05,          17.18,         428.95,         493.97,          36.65,           4.46,          32.10,          45.76,          11.32,          52.75,           8.94,           4.50,          14.65
        53,        8292.29,         489.26,        8469.59,          83.07,         224.42,        2837.25,        2872.71,        1225.97,              0,          60.20,         128.10,        1190.50,              0,         109.04,         160.95,              0,         146.40,         651.95,         167.72,          55.10,         217.19,          15.39,         400.95,         481.38,          34.75,           4.56,          30.11,          40.90,          11.03,          51.90,           9.26,           4.80,          14.83
        54,        7957.66,         462.05,        8404.15,          76.88,         224.10,        2682.88,        2773.88,        1308.17,              0,          68.19,          72.53,        1418.82,              0,          93.19,         105.80,              0,         136.06,         619.20,         161.22,          55.00,         208.59,          14.74,         380.84,         460.50,          31.75,           4.28,          30.01,          41.02,          12.75,          53.80,          10.94,           5.59,          16.85
        55,        7432.34,         431.06,        7692.30,          70.98,         188.08,        2581.34,        2629.56,        1261.84,              0,          87.92,         102.61,         880.40,              0,         122.27,         154.50,              0,         135.62,         600.76,         155.80,          51.35,         201.69,          14.52,         349.99,         448.85,          32.03,           4.82,          28.76,          35.83,          10.94,          54.15,           8.93,           4.07,          14.71
        56,        7046.70,         397.46,        7220.78,          70.93,         165.83,        2447.10,        2535.97,        1263.79,              0,         100.19,          84.41,        1151.41,              0,         112.32,         126.01,              0,         123.99,         573.55,         150.49,          49.08,         187.46,          13.65,         332.59,         436.84,          29.40,           4.63,          26.90,          36.57,          12.73,          56.35,          11.65,           5.30,          16.19
        57,        6440.30,         367.89,        7195.98,          64.88,         149.95,        2488.54,        2387.29,        1077.66,              0,         126.27,         149.62,         874.79,              0,         150.46,         200.90,              0,         115.40,         552.76,         147.11,          46.96,         182.87,          12.59,         318.66,         422.37,          28.07,           4.66,          24.37,          38.40,          13.16,          59.52,          11.51,           5.57,          17.63
        58,        6609.84,         373.91,        6643.75,          61.39,         154.56,        2289.13,        2291.11,        1159.30,              0,         111.64,         146.68,         857.33,              0,         120.52,         209.28,              0,         110.99,         536.90,         143.48,          43.20,         176.62,          13.05,         350.66,         411.88,          29.76,           4.68,          24.37,          31.33,          11.03,          52.44,           9.56,           4.31,          14.85
        59,        5968.00,         348.36,        6623.54,          53.08,         141.99,        2166.99,        2152.95,        1088.99,              0,          67.39,         103.04,         602.48,              0,         117.67,         136.56,              0,         108.50,         515.74,         139.71,          42.01,         172.34,           9.69,         287.27,         391.43,          23.50,           4.32,          22.97,          31.79,          11.07,          55.45,           9.58,           4.39,          14.52
        60,        5719.93,         339.53,        6017.25,          56.28,         136.67,        2111.90,        2014.37,         809.26,              0,         101.88,          76.64,         677.82,              0,         139.93,         118.14,              0,         109.34,         503.88,         138.68,          39.71,         165.01,           9.06,         260.17,         400.93,          22.12,           4.61,          24.43,          29.10,          10.33,          51.66,           8.74,           3.98,          14.22
        61,        5379.85,         321.39,        5825.47,          51.47,         137.44,        2067.63,        1931.67,         871.30,              0,          69.23,         107.53,         546.66,              0,         102.81,         158.29,              0,         108.14,         478.43,         135.87,          40.79,         158.81,          10.36,         276.88,         395.80,          25.04,           4.53,          24.90,          28.76,          10.84,          59.02,           8.13,           3.60,          13.13
        62,        5196.15,         281.47,        5652.46,          44.96,         127.28,        1944.79,        1864.58,         922.76,              0,          75.30,          75.11,         676.87,              0,         116.67,         107.15,              0,         106.22,         455.77,         136.00,          43.91,         155.01,           9.50,         266.70,         383.08,          21.60,           3.97,          23.99,          26.89,           8.78,          50.05,           7.01,           3.10,          12.03
        63,        4821.26,         263.45,        5376.11,          44.45,         127.28,        1907.41,        1847.76,         824.74,              0,          59.02,          63.63,         636.98,              0,          92.17,         101.41,              0,         107.23,         433.78,         135.53,          39.56,         144.11,           9.74,         246.53,         373.13,          20.65,           3.56,          20.41,          26.71,           8.44,          48.53,           5.67,           2.40,           9.99
        64,        4890.12,         268.10,        4954.13,          43.69,         116.80,        1767.91,        1724.82,         741.33,              0,          57.65,          77.13,         628.00,              0,          79.33,          99.64,              0,         109.56,         440.76,         134.20,          40.05,         140.43,           8.84,         269.39,         352.76,          21.27,           4.05,          21.21,          24.96,           9.29,          51.13,           6.78,           3.16,          11.27
        65,        4472.27,         302.85,        4799.84,          40.81,         101.83,        1825.41,        1718.83,         860.14,              0,          34.31,          80.29,         550.99,              0,          64.21,          92.22,              0,         110.06,         437.60,         136.78,          39.60,         135.93,           7.75,         191.91,         341.80,          16.50,           3.62,          18.01,          23.21,           7.77,          44.08,           6.12,           2.69,          10.06
        66,        3970.09,         287.16,        4559.33,          39.82,         109.52,        1771.87,        1642.08,         854.94,              0,          36.91,          47.56,         557.89,              0,          52.28,          68.02,              0,         101.70,         420.06,         129.31,          35.08,         123.99,           6.80,         170.72,         329.12,          16.42,           3.88,          18.68,          23.34,           8.41,          46.09,           6.06,           2.68,          10.43
        67,        3829.32,         302.96,        4632.50,          36.72,          87.78,        1662.84,        1537.26,         812.33,              0,          57.25,          34.27,         605.16,              0,          77.82,          45.04,              0,         105.45,         426.85,         126.57,          38.22,         122.56,           7.40,         180.51,         324.32,          14.92,           3.36,          17.90,          21.44,           6.01,          40.56,           4.32,           2.02,           8.22
        68,        3553.44,         288.96,        4073.56,          33.97,          80.90,        1545.13,        1401.00,         669.11,              0,          41.44,          45.52,         625.91,              0,          63.36,          55.89,              0,          94.85,         409.97,         129.43,          36.12,         118.35,           6.29,         173.15,         309.50,          16.05,           4.05,          17.62,          22.71,           7.27,          39.11,           5.75,           2.52,           8.88
        69,        3471.35,         288.96,        4226.50,          32.39,          74.49,        1569.29,        1372.08,         716.60,              0,          58.27,          26.61,         645.12,              0,          87.73,          35.49,              0,          92.83,         398.57,         124.79,          35.45,         114.75,           5.86,         145.88,         293.41,          13.80,           4.06,          16.49,          22.77,           7.85,          41.54,           6.18,           2.71,           9.73
        70,        3364.67,         264.34,        3749.72,          31.90,          70.25,        1426.45,        1279.35,         614.09,              0,          57.40,          48.81,         603.56,              0,          73.83,          60.45,              0,          90.17,         394.41,         122.04,          35.09,         113.06,           5.05,         153.89,         276.67,          13.63,           3.29,          15.71,          24.88,           8.58,          41.42,           6.73,           3.24,          10.04
        71,        3086.88,         258.57,        3585.92,          32.39,          60.60,        1380.67,        1173.44,         657.09,              0,          45.84,          55.85,         505.34,              0,          76.58,          66.97,              0,          90.22,         389.36,         121.74,          34.45,         112.36,           5.91,         192.35,         268.74,          15.54,           3.09,          14.90,          21.04,           6.83,          35.77,           5.45,           2.35,           8.14
        72,        2755.69,         259.65,        3449.84,          31.11,          54.35,        1419.43,        1195.28,         543.89,              0,          40.43,          48.47,         522.35,              0,          69.43,          54.53,              0,          87.68,         388.43,         121.25,          35.91,         111.38,           5.04,         136.90,         261.28,          12.79,           3.60,          15.31,          22.81,           7.08,          34.74,           5.85,           2.61,           8.39
        73,        2799.43,         262.69,        3522.84,          32.34,          57.99,        1340.65,        1124.15,         622.09,              0,          50.71,          34.13,         551.11,              0,          58.01,          43.33,              0,          87.09,         374.49,         121.87,          36.90,         111.00,           5.72,         139.53,         257.64,          12.27,           2.93,          14.56,          20.21,           7.13,          37.92,           5.85,           2.75,           8.50
        74,        2641.70,         255.73,        3144.62,          25.22,          54.22,        1223.85,        1068.93,         576.95,              0,          46.10,          49.91,         505.77,              0,          59.83,          48.94,              0,          82.25,         366.84,         118.43,          34.79,         105.95,           5.37,         133.85,         252.24,          12.47,           3.09,          14.77,          19.53,           6.80,          34.45,           5.56,           2.45,           7.67
        75,        2476.78,         258.98,        3185.15,          26.02,          49.75,        1160.80,        1026.02,         645.22,              0,          41.99,          57.08,         413.74,              0,          51.33,          69.03,              0,          77.70,         346.90,         109.58,          29.66,          98.89,           5.41,         131.62,         245.52,          10.96,           2.58,          12.82,          20.76,           7.58,          39.64,           6.24,           3.09,           8.89
        76,        2348.46,         268.18,        2949.57,          25.45,          50.44,        1141.77,         963.92,         514.15,              0,          63.35,          64.02,         509.84,              0,          72.81,          69.19,              0,          78.96,         343.96,         111.26,          31.39,          99.11,           5.91,         137.79,         245.08,          12.42,           2.89,          14.05,          19.63,           6.49,          37.75,           4.90,           2.49,           7.36
        77,        2181.24,         250.55,        2891.35,          26.82,          46.22,        1094.25,         963.98,         575.38,              0,          35.91,          52.70,         389.04,              0,          46.28,          55.17,              0,          76.18,         331.17,         107.42,          31.84,          96.05,           5.80,         138.78,         230.47,          11.79,           2.64,          13.66,          17.72,           7.11,          38.87,           5.91,           2.87,           7.90
        78,        2075.83,         280.16,        2770.91,          27.12,          39.67,        1008.68,         879.41,         515.72,              0,          41.39,          40.66,         563.44,              0,          53.39,          41.13,              0,          71.27,         317.83,         100.56,          30.65,          90.51,           5.27,         137.17,         216.20,          11.81,           1.86,          11.41,          16.35,           7.33,          38.37,           6.13,           3.33,           8.22
