Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       68057.19,       71835.10,      287866.84,       15924.12,       22500.21,       41029.49,      102547.18,        2103.04,              0,          70.15,          17.65,        2933.88,              0,         102.82,          27.06,        7708.32,        3799.64,       10152.64,        1929.45,         872.09,        3965.33,         207.51,        5583.85,        6333.87,         297.97,          80.49,         596.00,         377.70,         155.68,        1358.89,         115.59,          79.22,         296.10
        11,       69266.30,       57748.25,      252035.25,        8273.66,       16698.88,       41381.15,       95294.73,        1706.99,              0,          52.53,          12.54,        5435.61,              0,          81.98,          22.28,        6886.90,        3447.21,        9384.35,        1866.88,         809.97,        3713.39,         180.74,        5325.31,        5425.03,         315.08,          73.14,         503.38,         402.29,         131.51,        1313.00,          96.04,          65.54,         261.15
        12,       68968.90,       45451.33,      211164.03,        5102.64,       13154.56,       36533.01,       77095.86,        1414.30,              0,         122.63,          16.01,        6210.41,              0,         157.93,          26.98,        6092.85,        3110.86,        8320.05,        1684.58,         677.89,        3310.85,         163.38,        4999.02,        5024.17,         286.22,          71.36,         471.41,         370.19,         121.02,        1147.46,          93.70,          64.31,         246.90
        13,       68116.65,       34265.19,      177012.65,        3850.89,        9816.42,       34499.41,       66324.37,        1437.21,              0,          99.85,          34.11,        6056.57,              0,         135.01,          41.25,        5121.06,        2632.83,        7442.28,        1496.24,         565.22,        2886.06,         141.59,        4947.81,        4655.30,         270.66,          59.43,         408.20,         373.18,         108.72,        1051.76,          79.32,          55.13,         219.00
        14,       71525.06,       25740.24,      155726.29,        3100.71,        7372.87,       31803.16,       57748.22,        1064.87,              0,         201.56,         118.25,        4171.99,              0,         222.22,         107.56,        4565.48,        2436.86,        6801.36,        1402.18,         537.33,        2653.69,         127.40,        4777.19,        4101.23,         274.69,          52.33,         357.17,         345.11,         100.02,         893.55,          70.74,          48.79,         194.82
        15,       70930.59,       20001.64,      132461.78,        2480.73,        5452.62,       37136.23,       59768.59,        1236.05,              0,         121.66,          66.77,        3442.87,              0,         138.64,          79.89,        3914.55,        2235.33,        6151.10,        1267.93,         480.82,        2398.65,         113.75,        4710.93,        3525.30,         263.35,          43.06,         294.71,         344.65,          93.75,         828.29,          63.47,          43.96,         175.26
        16,       67540.60,       14232.00,      107416.04,        1924.38,        4191.17,       25128.95,       42638.29,        1404.55,              0,          69.12,         107.97,        5139.95,              0,         100.40,         115.35,        3262.82,        1804.72,        5185.79,        1131.22,         439.02,        2090.09,         108.75,        4611.07,        3154.80,         261.18,          41.76,         265.87,         350.25,          80.01,         707.26,          51.34,          36.32,         149.45
        17,       61886.72,       11083.60,       91420.56,        1542.19,        3107.63,       22043.08,       34493.95,        1765.79,              0,         156.56,          36.78,        6933.41,              0,         195.04,          50.69,        2697.31,        1560.25,        4589.18,        1031.49,         374.39,        1831.15,          90.82,        3893.02,        2777.54,         226.40,          34.95,         228.79,         341.50,          77.64,         632.15,          49.43,          33.81,         133.09
        18,       57201.04,        8328.97,       79916.48,        1266.77,        2278.93,       19824.69,       30106.84,        1728.83,              0,         241.28,         127.82,        8185.60,              0,         281.78,         162.87,        2236.65,        1387.31,        4106.00,         945.93,         336.86,        1637.93,          93.92,        3856.89,        2376.59,         226.62,          28.55,         191.00,         315.00,          63.39,         506.93,          41.44,          27.57,         110.42
        19,       56446.38,        6649.96,       70956.60,        1004.84,        1748.96,       18995.25,       27909.35,        2123.91,              0,         282.39,         159.69,        5881.99,              0,         315.14,         185.03,        1882.70,        1257.86,        3774.09,         869.67,         312.64,        1501.18,          86.19,        3450.80,        2153.03,         199.89,          25.98,         177.26,         298.23,          58.31,         476.37,          35.55,          24.27,         103.17
        20,       53107.50,        5006.19,       61162.00,         832.95,        1312.48,       16962.55,       22797.62,        2399.66,              0,         312.24,         234.82,        7085.56,              0,         338.10,         252.88,        1573.90,        1049.48,        3298.57,         781.19,         276.58,        1305.32,          86.39,        3162.34,        1962.88,         183.89,          24.34,         163.37,         277.50,          50.95,         394.90,          30.93,          20.63,          84.52
        21,       49278.07,        4242.63,       58197.54,         702.55,        1062.12,       14726.42,       19693.81,        2360.20,              0,         310.52,         237.37,        6171.70,              0,         339.73,         277.24,        1258.83,         922.10,        3000.88,         729.85,         258.20,        1188.86,          83.63,        2918.97,        1858.96,         169.27,          23.15,         158.44,         259.05,          44.46,         342.85,          27.47,          18.86,          68.00
        22,       45788.95,        3418.68,       48550.60,         573.52,         915.78,       13550.76,       17711.15,        2626.49,              0,         326.56,         307.77,        5978.94,              0,         361.11,         326.96,        1030.99,         805.58,        2711.23,         657.36,         238.52,        1065.92,          79.12,        2593.04,        1723.05,         159.49,          22.35,         147.78,         264.50,          39.63,         304.06,          25.06,          16.75,          62.79
        23,       41114.03,        2859.81,       41543.64,         497.34,         763.95,       12267.78,       14292.59,        2535.19,              0,         248.58,         292.81,        6182.48,              0,         309.96,         324.27,         912.01,         706.48,        2418.06,         596.82,         199.68,         942.29,          77.41,        2374.94,        1684.95,         148.40,          20.55,         142.21,         273.03,          40.33,         274.16,          26.58,          18.51,          61.73
        24,       37389.00,        2402.18,       36368.29,         415.68,         711.30,       10683.30,       12842.65,        2798.42,              0,         282.89,         243.08,        5539.30,              0,         328.56,         310.97,         720.27,         618.20,        2234.63,         550.36,         186.05,         857.84,          66.79,        1981.12,        1522.98,         133.68,          20.50,         126.59,         239.36,          38.63,         249.27,          24.83,          16.14,          55.77
        25,       33481.11,        2058.65,       31772.96,         360.89,         621.85,        9727.20,       11201.27,        2395.45,              0,         388.40,         222.82,        4756.58,              0,         405.14,         268.95,         588.85,         560.20,        2064.16,         513.11,         173.34,         789.64,          64.55,        1786.02,        1376.26,         116.63,          17.11,         107.19,         224.73,          38.08,         218.99,          27.09,          18.07,          55.59
        26,       29942.30,        1711.22,       28440.77,         312.63,         568.40,        9058.18,        9865.23,        2678.00,              0,         237.49,         255.97,        3563.71,              0,         278.45,         319.96,         468.35,         514.71,        1922.37,         469.55,         158.74,         725.87,          59.50,        1681.24,        1306.18,         114.79,          14.55,          98.83,         195.97,          31.23,         186.12,          22.80,          14.30,          45.80
        27,       27172.38,        1480.66,       25194.61,         263.67,         537.68,        7983.77,        8709.34,        2383.23,              0,         266.58,         234.90,        3187.91,              0,         344.71,         300.09,         341.32,         457.61,        1811.29,         443.00,         154.16,         667.80,          50.83,        1399.91,        1236.55,         100.83,          12.35,          88.67,         188.72,          32.85,         165.42,          26.10,          15.73,          46.73
        28,       25165.58,        1319.01,       23032.52,         230.13,         505.44,        7550.05,        7959.66,        2321.30,              0,         186.20,         247.61,        2349.78,              0,         242.83,         318.49,         271.28,         459.91,        1746.75,         437.10,         149.80,         644.32,          51.07,        1354.27,        1147.04,          99.40,          11.18,          79.05,         159.50,          29.19,         154.24,          23.79,          13.19,          40.77
        29,       22948.85,        1203.78,       20638.61,         203.22,         431.40,        7122.89,        7113.44,        2205.83,              0,         165.30,         200.23,        2372.73,              0,         217.34,         259.61,         256.67,         418.87,        1635.48,         405.83,         124.71,         585.12,          46.26,        1244.45,        1125.55,          96.17,           9.99,          72.91,         135.73,          28.07,         136.88,          23.19,          12.26,          40.20
        30,       21426.79,         996.03,       19075.48,         178.61,         406.41,        6463.81,        6656.01,        2332.81,              0,         208.17,         138.03,        1914.31,              0,         253.21,         244.99,         211.13,         391.27,        1555.71,         382.21,         124.36,         545.31,          40.85,        1090.43,        1037.93,          86.41,           9.67,          66.25,         115.36,          28.29,         132.33,          23.92,          12.13,          39.45
        31,       19421.32,         905.57,       17219.54,         156.57,         414.82,        6207.26,        6131.73,        1994.17,              0,         206.28,         228.18,        1613.56,              0,         253.11,         295.40,         207.73,         364.42,        1496.07,         368.64,         124.40,         512.26,          42.77,        1086.27,         969.10,          86.61,           9.57,          58.37,         106.97,          22.18,         115.99,          18.47,           9.11,          32.97
        32,       17837.50,         851.37,       16267.20,         140.99,         344.88,        5502.67,        5372.90,        2050.93,              0,         120.97,         297.38,        1490.03,              0,         207.47,         370.51,         133.43,         319.63,        1366.04,         343.67,         106.03,         454.64,          36.14,         893.53,         921.37,          70.64,           8.96,          56.38,          94.68,          21.23,         116.16,          17.57,           8.45,          32.06
        33,       16691.06,         790.31,       14463.97,         125.99,         322.05,        4866.48,        4673.72,        1576.19,              0,         116.04,         129.63,        1556.70,              0,         150.42,         235.21,         107.37,         291.78,        1259.85,         319.77,          97.65,         413.61,          36.68,         899.35,         872.27,          72.69,           7.52,          50.37,          73.46,          18.87,         109.34,          14.59,           6.71,          26.45
        34,       15478.50,         745.46,       12845.36,         103.12,         259.28,        4608.18,        4313.63,        1584.58,              0,         136.32,         132.78,        1278.55,              0,         175.37,         143.27,          68.73,         266.20,        1207.14,         307.29,         103.73,         394.36,          28.39,         736.34,         800.23,          61.96,           8.01,          49.30,          67.81,          20.37,         117.34,          14.81,           6.80,          25.82
        35,       13504.18,         655.10,       11645.97,         102.59,         263.24,        4235.94,        3914.56,        1656.94,              0,         113.29,         116.04,        1252.11,              0,         159.26,         189.61,          32.21,         255.97,        1144.25,         297.42,         100.32,         380.06,          22.41,         564.92,         741.54,          47.70,           8.65,          46.06,          58.49,          16.21,         105.44,          11.31,           5.13,          21.30
        36,       11794.19,         640.41,       10542.46,          91.30,         205.34,        3768.89,        3571.13,        1701.50,              0,         101.00,         108.87,        1405.21,              0,         163.01,         129.82,           6.50,         238.81,        1075.40,         277.93,          92.84,         358.19,          20.81,         528.27,         719.14,          46.03,           8.29,          43.10,          55.33,          16.79,          97.65,          12.29,           5.43,          20.95
        37,       10747.08,         580.24,        9736.14,          85.99,         218.17,        3678.37,        3256.66,        1479.31,              0,         109.38,         106.82,        1029.42,              0,         151.23,         149.22,           1.32,         220.10,         998.05,         263.08,          85.57,         332.13,          17.02,         453.98,         696.99,          42.38,           9.69,          43.84,          49.26,          16.42,          96.68,          11.91,           5.34,          20.23
        38,        9757.85,         570.20,        8700.43,          70.21,         179.76,        3232.51,        2836.60,        1393.16,              0,         104.00,          92.51,        1141.09,              0,         148.68,         110.58,           0.59,         210.84,         944.10,         252.03,          78.30,         314.04,          16.85,         454.56,         647.36,          38.87,           8.18,          38.68,          47.38,          16.27,          90.83,          12.41,           5.46,          19.39
        39,        8733.75,         573.98,        7791.93,          71.38,         143.46,        3006.86,        2582.39,        1388.01,              0,          92.55,          67.50,         986.22,              0,         123.05,          81.67,              0,         197.18,         879.64,         233.03,          70.88,         289.57,          14.30,         491.92,         603.38,          38.70,           6.33,          32.32,          50.24,          15.53,          83.17,          12.60,           6.00,          20.20
        40,        7945.45,         594.18,        7490.95,          62.92,         119.00,        2814.16,        2478.38,         962.80,              0,          81.43,          95.30,         906.70,              0,         111.54,         109.78,              0,         183.16,         823.69,         227.69,          70.03,         271.30,          13.69,         391.13,         545.58,          30.05,           5.78,          26.91,          51.26,          16.37,          81.63,          13.49,           6.54,          20.69
        41,        7248.15,         552.73,        6345.76,          55.88,          96.56,        2392.14,        2044.49,        1154.93,              0,          68.28,          90.52,         865.88,              0,          92.72,          96.98,              0,         168.77,         747.67,         219.00,          62.95,         238.93,          12.89,         376.20,         513.03,          29.91,           4.96,          23.19,          41.94,          13.63,          77.50,          10.78,           5.36,          17.26
        42,        6662.86,         528.67,        6059.37,          60.26,          71.87,        2156.24,        1895.31,        1201.45,              0,          59.38,         107.26,        1026.18,              0,          82.96,         120.10,              0,         173.31,         736.63,         224.18,          64.61,         231.89,          11.86,         337.36,         452.43,          26.41,           3.32,          18.53,          39.10,          12.73,          70.65,          10.18,           4.83,          15.62
        43,        5931.48,         516.86,        5815.86,          59.95,          55.82,        1983.40,        1661.99,         868.98,              0,          67.10,          74.53,         728.98,              0,          79.98,          70.86,              0,         163.06,         701.90,         211.57,          60.54,         210.40,          11.92,         343.97,         433.91,          26.23,           2.74,          17.46,          36.15,          12.85,          69.43,          10.20,           4.99,          15.85
        44,        5527.57,         488.24,        5122.77,          50.40,          32.98,        1895.15,        1601.26,         777.46,              0,          51.41,          46.83,         867.66,              0,          84.47,          68.62,              0,         159.23,         681.16,         213.43,          61.62,         200.86,          10.97,         317.36,         404.83,          23.97,           2.93,          17.37,          30.83,          12.08,          70.45,          10.14,           5.42,          15.24
        45,        5005.16,         448.52,        4741.26,          51.03,          26.28,        1726.40,        1397.29,         738.08,              0,          55.13,          57.00,         684.26,              0,          80.98,          65.46,              0,         158.66,         675.88,         216.88,          62.30,         198.49,           9.54,         297.74,         392.41,          23.61,           2.32,          17.30,          25.68,          11.34,          70.59,           8.83,           4.54,          13.34
        46,        4219.96,         429.74,        4199.62,          45.46,          19.33,        1603.04,        1297.16,         733.56,              0,          50.60,          27.47,         587.65,              0,          62.32,          37.61,              0,         148.48,         647.48,         200.08,          58.39,         183.38,          10.84,         351.33,         376.84,          27.54,           2.48,          16.37,          25.35,          12.99,          79.21,          10.03,           5.78,          15.99
        47,        3993.92,         434.52,        4246.97,          38.34,          13.43,        1501.83,        1200.38,         747.16,              0,          48.42,          26.01,         576.65,              0,          63.42,          32.58,              0,         148.50,         636.67,         200.38,          58.35,         183.04,          10.51,         341.22,         366.73,          27.89,           2.15,          16.47,          23.05,          13.67,          79.74,          10.59,           6.10,          15.49
        48,        3556.20,         425.04,        3882.14,          36.25,          11.69,        1418.70,        1111.26,         717.84,              0,          31.06,          27.29,         529.00,              0,          45.71,          28.38,              0,         139.04,         621.64,         197.41,          58.22,         177.43,          10.54,         333.10,         357.15,          30.69,           3.20,          17.80,          21.97,          15.38,          86.43,          11.86,           7.46,          18.23
        49,        3661.33,         434.98,        3557.06,          35.07,           6.61,        1288.68,        1002.43,         771.26,              0,          40.70,          20.76,         448.41,              0,          43.81,          24.59,              0,         129.23,         575.88,         186.24,          53.96,         165.97,           8.65,         305.02,         341.28,          25.81,           2.63,          16.39,          21.96,          17.57,          96.33,          14.33,           8.81,          20.55
        50,        3308.37,         432.36,        3326.20,          29.02,           6.44,        1122.58,         948.67,         729.81,              0,          39.38,          23.16,         360.62,              0,          40.87,          19.56,              0,         115.46,         538.96,         167.61,          49.29,         149.58,           9.29,         323.78,         349.86,          29.16,           3.39,          19.99,          25.17,          18.28,          99.60,          15.12,           9.86,          22.80
        51,        3271.65,         380.19,        3278.63,          26.83,           2.27,        1076.93,         882.94,         710.19,              0,          40.20,          24.26,         383.65,              0,          53.82,          19.96,              0,         110.53,         513.57,         160.63,          44.77,         143.14,           8.70,         311.42,         346.85,          32.32,           4.02,          21.50,          21.39,          18.08,         100.10,          14.70,           9.61,          22.34
        52,        3003.43,         392.70,        3156.51,          21.94,           2.86,         952.30,         802.44,         711.09,              0,          46.20,          22.66,         238.43,              0,          52.51,          21.94,              0,         103.73,         472.93,         149.36,          41.45,         134.43,           6.89,         270.39,         322.96,          25.55,           3.48,          20.99,          16.50,          18.53,          98.87,          15.07,          10.17,          23.73
        53,        2916.67,         391.18,        2817.40,          22.99,           0.94,         883.42,         727.87,         663.48,              0,          38.26,          32.23,         236.27,              0,          53.60,          31.34,              0,          92.03,         436.21,         136.26,          37.32,         120.19,           7.03,         262.68,         306.11,          22.87,           3.02,          19.93,          17.50,          20.28,         102.48,          16.86,          11.43,          26.80
        54,        2901.42,         401.49,        2602.46,          20.06,           0.33,         846.63,         677.95,         693.92,              0,          43.00,          50.10,         225.52,              0,          49.33,          38.55,              0,          84.29,         409.83,         128.95,          36.53,         113.10,           5.40,         237.35,         299.90,          21.56,           3.60,          21.92,          12.92,          17.22,          92.74,          13.38,           9.43,          22.42
        55,        2650.47,         369.31,        2327.39,          16.50,              0,         755.22,         603.38,         604.53,              0,          43.69,          57.17,         146.37,              0,          50.25,          45.83,              0,          73.15,         367.44,         117.08,          32.58,         100.48,           5.52,         224.92,         285.51,          19.97,           3.12,          20.73,           9.34,          17.20,          92.14,          13.79,          10.11,          23.10
        56,        2503.25,         300.07,        2213.82,          14.43,           0.01,         658.24,         521.00,         665.98,              0,          43.59,          54.20,         120.83,              0,          54.61,          59.71,              0,          65.49,         326.04,         105.19,          27.20,          90.84,           4.04,         205.94,         262.10,          17.04,           2.19,          17.36,           5.92,          14.60,          84.45,          11.33,           8.16,          19.08
        57,        2253.82,         267.68,        1911.28,          14.27,              0,         630.02,         506.52,         748.55,              0,          55.74,          92.91,         113.13,              0,          55.83,          87.12,              0,          58.10,         304.52,          93.82,          26.63,          81.74,           3.40,         181.27,         245.74,          14.71,           1.40,          15.02,           4.10,          13.81,          84.19,           9.81,           7.31,          18.51
        58,        2060.21,         216.67,        1883.24,          10.57,              0,         612.21,         441.38,         561.53,              0,          39.99,          81.33,          71.39,              0,          60.10,         101.83,              0,          50.61,         274.50,          86.20,          23.88,          74.06,           3.02,         221.55,         233.67,          14.06,           1.28,          15.67,           3.13,          11.09,          70.99,           7.68,           5.71,          15.27
        59,        1940.81,         210.98,        1845.51,           8.66,              0,         515.78,         387.62,         464.19,              0,          46.40,         112.84,          56.58,              0,          51.07,         108.92,              0,          47.62,         259.13,          83.10,          24.80,          71.88,           2.76,         170.34,         219.90,          14.56,           1.34,          14.78,           1.45,           9.12,          64.45,           6.44,           5.13,          13.48
        60,        1802.28,         251.86,        1733.51,           6.87,              0,         493.62,         357.35,         380.21,              0,          44.46,          80.61,          57.02,              0,          55.79,          95.84,              0,          40.93,         228.35,          74.77,          22.38,          62.93,           2.21,         151.08,         196.14,          11.71,           1.02,          13.18,           0.50,           8.41,          62.12,           5.37,           3.94,          12.12
        61,        1749.13,         195.72,        1584.23,           6.58,              0,         430.01,         287.09,         401.53,              0,          39.74,         112.92,          85.02,              0,          48.60,         138.61,              0,          30.04,         202.06,          64.53,          18.39,          52.88,           1.84,         143.03,         188.80,          10.55,           1.09,          14.22,           0.42,           7.78,          58.05,           4.75,           3.85,          12.64
        62,        1600.30,         152.80,        1354.65,           5.61,              0,         364.38,         246.67,         454.90,              0,          46.11,         114.90,          88.33,              0,          47.73,         129.38,              0,          28.37,         180.00,          59.76,          17.02,          49.00,           1.01,         134.15,         191.37,          11.69,           1.50,          16.49,           0.20,           7.67,          55.61,           5.34,           4.73,          13.93
        63,        1517.76,         105.49,        1200.55,           3.35,              0,         315.45,         194.08,         456.36,              0,          46.39,         102.83,          92.35,              0,          47.59,         130.24,              0,          25.60,         163.53,          50.41,          13.54,          42.13,           1.06,         124.46,         180.15,          11.22,           1.37,          16.42,           0.03,           6.07,          43.82,           4.32,           3.91,          12.16
        64,        1474.24,          96.69,        1008.39,           2.63,              0,         323.04,         191.92,         384.28,              0,          46.05,         143.82,         100.11,              0,          56.16,         169.68,              0,          20.09,         142.53,          47.26,          13.96,          37.19,           0.98,         117.33,         186.02,          11.42,           1.64,          17.73,              0,           6.66,          48.69,           4.01,           3.75,          11.59
        65,        1329.29,          75.86,         923.61,           2.00,              0,         258.00,         135.06,         362.20,              0,          49.12,         170.10,         131.61,              0,          59.17,         222.20,              0,          18.87,         127.27,          45.26,          11.53,          34.63,           0.48,          87.89,         166.18,           7.81,           1.31,          17.93,              0,           7.17,          45.63,           4.90,           4.79,          15.38
        66,        1175.13,          70.76,         820.70,           1.37,              0,         213.04,         102.18,         347.34,              0,          38.66,         197.22,         184.72,              0,          50.77,         243.38,              0,          12.79,         106.49,          36.90,           9.50,          27.91,           0.17,          85.21,         154.69,           8.23,           1.18,          15.74,              0,           8.09,          43.90,           5.50,           5.91,          15.44
        67,        1035.95,          49.82,         757.51,           0.77,              0,         147.02,          82.68,         381.41,              0,          34.50,         269.36,         240.24,              0,          46.88,         299.11,              0,          10.96,          92.25,          31.52,           7.25,          23.68,           0.24,          74.56,         142.14,           6.32,           0.87,          13.81,              0,           7.16,          38.82,           4.61,           5.55,          13.91
        68,         865.51,          38.28,         677.89,           0.41,              0,         159.33,          59.68,         345.94,              0,          37.41,         206.38,         265.47,              0,          39.79,         335.28,              0,           7.83,          81.79,          29.23,           6.63,          20.24,           0.28,          72.15,         148.15,           7.78,           1.21,          14.49,              0,           5.86,          36.33,           3.53,           4.32,          11.63
        69,         813.74,          31.70,         587.74,           0.30,              0,         130.87,          44.00,         282.40,              0,          28.13,         255.98,         287.27,              0,          42.51,         318.33,              0,           8.77,          76.63,          27.44,           6.31,          19.90,           0.08,          51.14,         136.21,           4.34,           1.28,          14.64,              0,           4.92,          33.54,           2.70,           3.81,          11.57
        70,         726.93,          27.43,         442.54,           0.24,              0,         104.83,          33.56,         266.48,              0,          28.83,         243.90,         358.95,              0,          38.91,         280.88,              0,           5.38,          64.27,          24.35,           4.43,          15.22,           0.18,          45.20,         131.74,           3.27,           1.17,          13.60,              0,           6.41,          34.19,           3.49,           4.98,          12.16
        71,         650.67,          17.75,         361.27,           0.36,              0,          85.21,          20.47,         222.07,              0,          31.81,         222.96,         197.75,              0,          45.81,         327.06,              0,           2.83,          51.02,          21.25,           3.43,          11.74,              0,          37.84,         121.05,           3.29,           1.04,          12.25,              0,           4.83,          28.96,           2.44,           3.61,           9.46
        72,         628.61,          15.25,         310.59,           0.06,              0,          62.20,          15.38,         217.53,              0,          28.69,         231.23,         276.98,              0,          47.04,         325.10,              0,           5.36,          53.42,          20.16,           3.74,          12.67,           0.02,          31.32,         122.53,           2.39,           1.07,          11.52,              0,           4.06,          23.99,           1.96,           2.90,           8.47
        73,         627.58,          12.78,         239.73,           0.04,              0,         122.78,          34.31,         218.23,              0,          33.51,         275.17,         348.23,              0,          44.97,         318.02,              0,           1.30,          35.84,          16.00,           1.78,           7.73,              0,          29.77,         117.64,           2.12,           1.42,          11.52,              0,           2.90,          21.40,           1.41,           2.16,           6.43
        74,         495.25,          10.42,         162.19,           0.15,              0,          30.37,           4.37,         190.17,              0,          29.23,         273.33,         171.72,              0,          42.52,         352.39,              0,           0.86,          31.53,          16.69,           2.51,           7.59,              0,          28.90,         114.61,           1.68,           0.89,           9.98,              0,           3.30,          19.29,           1.69,           2.54,           7.36
        75,         431.64,           6.04,         164.86,           0.06,              0,          25.11,           2.63,         181.04,              0,          20.20,         286.89,         180.01,              0,          28.60,         306.04,              0,           0.52,          26.90,          15.22,           1.73,           6.87,              0,          22.74,         108.45,           1.97,           0.92,           8.91,              0,           2.94,          15.68,           1.47,           2.25,           6.84
        76,         357.76,           4.25,          98.43,           0.08,              0,          17.00,           2.45,         160.04,              0,          26.71,         187.40,         151.99,              0,          35.21,         279.47,              0,           0.23,          22.03,          12.68,           1.43,           5.00,              0,          24.11,          99.50,           1.77,           0.77,           7.68,              0,           3.05,          15.17,           1.37,           2.16,           6.41
        77,         283.34,           2.21,          78.89,           0.09,              0,          13.23,           0.23,         138.72,              0,          26.16,         112.38,         106.35,              0,          39.87,         186.93,              0,              0,          15.95,           9.73,           1.12,           3.67,              0,          15.98,          92.56,           1.04,           0.80,           6.08,              0,           3.26,          15.79,           1.51,           2.22,           6.83
        78,         283.63,           1.09,          46.43,           0.03,              0,           8.33,           0.54,         120.40,              0,          13.59,         183.81,          82.73,              0,          21.16,         162.86,              0,           0.05,          14.39,           9.94,           0.68,           3.34,              0,          14.21,          86.37,           0.95,           0.64,           5.99,              0,           3.14,          14.45,           1.62,           2.41,           7.12
        79,         226.26,           0.88,          30.82,              0,              0,           3.81,           0.12,         115.15,              0,          12.12,         140.74,         106.40,              0,          22.11,         224.65,              0,              0,           9.40,           7.53,           0.64,           2.02,              0,          14.63,          82.19,           0.93,           0.73,           5.89,              0,           3.63,          14.29,           2.15,           3.32,           8.81
