Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        12,       49141.03,        3725.27,       52011.08,         676.67,        1172.94,       13655.61,       17357.11,        1810.45,              0,         256.10,         179.34,        5513.95,              0,         283.22,         207.04,        1196.16,         866.73,        2882.39,         686.01,         233.36,        1126.86,          78.34,        2494.71,        1703.76,         155.81,          21.14,         141.69,         255.22,          41.13,         254.99,          26.51,          18.41,          61.94
        13,       43842.56,        2954.72,       44715.95,         552.02,         904.84,       12110.41,       14931.99,        1771.93,              0,         348.90,         319.96,        6381.50,              0,         345.34,         326.99,         973.70,         755.86,        2605.51,         631.61,         218.70,        1013.76,          69.61,        2075.03,        1585.50,         139.11,          18.57,         129.08,         227.65,          35.98,         212.52,          22.93,          16.21,          53.62
        14,       40831.93,        2581.07,       38600.82,         432.43,         785.84,       10705.94,       12845.82,        2001.08,              0,         227.53,         181.46,        5593.93,              0,         248.60,         209.68,         769.62,         653.44,        2357.66,         567.01,         191.44,         901.11,          63.17,        1822.07,        1425.11,         127.67,          14.09,         108.61,         191.93,          28.20,         173.88,          19.33,          13.38,          43.72
        15,       36187.47,        2198.58,       33004.07,         362.88,         659.69,        9802.11,       11336.99,        2007.97,              0,         284.47,         238.35,        6683.92,              0,         312.68,         261.47,         603.12,         593.32,        2205.09,         543.87,         191.67,         839.92,          60.64,        1687.34,        1374.78,         125.03,          14.82,         105.96,         186.77,          30.22,         169.39,          21.06,          13.48,          43.27
        16,       32544.59,        1715.78,       29503.68,         306.24,         668.35,        8456.87,        9601.43,        2260.70,              0,         257.87,         213.04,        6838.36,              0,         304.56,         255.08,         461.77,         521.16,        1999.79,         497.17,         170.02,         754.38,          53.43,        1431.71,        1252.70,         110.95,          13.29,          95.35,         163.33,          26.68,         152.51,          20.20,          12.30,          38.79
        17,       28603.91,        1415.15,       25310.72,         271.08,         595.61,        7683.77,        8325.22,        2431.15,              0,         289.30,         246.66,        6827.99,              0,         335.88,         301.82,         366.13,         453.10,        1804.17,         443.91,         146.40,         666.95,          45.95,        1170.25,        1171.69,          94.65,          11.69,          85.52,         139.76,          25.47,         131.56,          19.46,          11.77,          34.19
        18,       26115.94,        1289.47,       22630.71,         226.00,         539.42,        6992.07,        7417.46,        2232.55,              0,         272.06,         197.49,        5728.31,              0,         297.00,         232.91,         230.52,         420.34,        1699.07,         412.20,         143.44,         614.17,          39.25,        1045.21,        1112.68,          88.57,          11.54,          79.66,         122.64,          22.95,         115.12,          17.27,           9.51,          30.32
        19,       22935.39,        1082.33,       19693.19,         197.21,         476.44,        6332.96,        6582.21,        2774.20,              0,         285.34,         239.97,        6941.72,              0,         337.59,         293.28,         186.78,         386.40,        1580.68,         388.46,         129.12,         563.67,          36.05,         954.44,        1063.35,          78.70,          10.96,          75.63,         105.72,          22.41,         107.01,          17.42,           9.43,          30.16
        20,       20579.07,        1021.34,       17522.25,         166.70,         482.46,        5950.10,        6030.39,        2937.29,              0,         308.79,         353.61,        6326.09,              0,         349.76,         409.25,         101.91,         356.28,        1498.97,         370.06,         120.53,         521.29,          31.70,         864.89,        1024.59,          71.27,           9.71,          71.04,          94.40,          20.87,         100.95,          16.57,           8.35,          28.44
        21,       18496.33,         917.47,       15661.96,         151.11,         391.06,        5132.81,        5263.43,        3094.87,              0,         226.11,         256.86,        3898.47,              0,         308.98,         341.41,          69.32,         329.13,        1387.29,         348.83,         106.21,         476.85,          28.11,         694.41,         947.44,          59.99,           8.07,          61.97,          82.15,          20.34,         100.29,          16.96,           7.84,          28.16
        22,       16722.59,         769.18,       14267.83,         131.07,         337.62,        4749.35,        4849.89,        2615.57,              0,         233.08,         270.05,        3700.15,              0,         292.15,         340.17,          41.66,         295.26,        1288.03,         322.54,          98.49,         432.76,          23.34,         636.48,         873.77,          56.27,           8.97,          56.39,          76.63,          21.97,         104.33,          18.21,           8.56,          29.74
        23,       14641.61,         687.45,       12888.06,         119.89,         272.53,        4252.61,        4273.09,        2716.49,              0,         173.39,         176.64,        2673.46,              0,         241.06,         254.93,          33.05,         267.34,        1206.86,         304.94,          88.32,         396.62,          19.58,         531.57,         857.16,          46.40,           9.38,          53.62,          68.13,          24.79,         108.16,          21.79,          10.22,          32.42
        24,       12680.78,         650.93,       11404.28,         102.50,         253.20,        3947.82,        3895.82,        2555.68,              0,         148.77,         206.08,        2442.88,              0,         203.58,         292.23,           7.41,         253.32,        1168.36,         301.06,          92.58,         378.76,          18.61,         467.60,         812.57,          43.75,           9.14,          48.49,          60.90,          23.18,         108.79,          19.85,           9.18,          29.41
        25,       11835.28,         627.31,       10199.55,          89.55,         228.68,        3798.65,        3698.35,        2417.17,              0,         179.07,         231.87,        2296.18,              0,         236.09,         314.47,           2.85,         242.08,        1125.28,         297.38,          96.03,         361.82,          17.18,         388.44,         794.92,          37.26,           9.33,          46.66,          65.51,          25.32,         113.32,          22.40,          10.37,          32.58
        26,       11048.72,         581.77,        9558.23,          76.02,         208.14,        3651.57,        3487.15,        2216.19,              0,         184.75,         247.19,        1902.66,              0,         248.64,         340.13,           0.06,         229.46,        1073.00,         286.38,          94.65,         348.44,          15.65,         341.59,         767.68,          34.13,           8.80,          45.15,          54.51,          22.93,         108.28,          19.07,           8.47,          28.12
        27,        9978.51,         577.66,        8727.92,          73.62,         161.62,        3459.43,        3167.68,        2151.53,              0,         130.25,         147.58,        1423.54,              0,         175.69,         202.64,              0,         220.63,         996.73,         263.64,          88.05,         328.53,          13.23,         299.87,         730.82,          31.26,           9.84,          46.11,          53.94,          20.95,          98.33,          16.93,           7.96,          25.80
        28,        9174.87,         543.09,        8155.35,          70.65,         136.69,        3081.40,        2776.78,        1909.60,              0,         169.54,         171.39,        1589.45,              0,         238.73,         222.70,              0,         204.96,         929.50,         244.49,          75.53,         306.80,          11.27,         304.24,         654.28,          28.10,           7.11,          35.21,          43.72,          18.06,          88.17,          13.49,           5.94,          20.55
        29,        8423.69,         543.31,        7897.27,          61.22,         113.97,        2888.72,        2510.76,        1682.74,              0,         147.86,         152.84,        1331.33,              0,         203.30,         198.48,              0,         202.72,         897.79,         241.07,          82.43,         300.48,          13.36,         250.21,         604.56,          26.09,           6.91,          32.93,          42.63,          16.58,          84.45,          12.54,           5.40,          18.30
        30,        7532.04,         583.86,        6737.59,          62.68,          92.86,        2570.54,        2241.47,        1685.73,              0,         110.46,          83.20,        1201.88,              0,         158.74,         111.76,              0,         187.35,         840.48,         232.64,          71.94,         278.36,          11.17,         238.35,         555.76,          23.19,           6.45,          31.07,          42.15,          14.16,          75.63,          11.13,           5.48,          16.65
        31,        6698.87,         635.77,        6249.79,          55.56,          73.75,        2387.51,        2025.69,        1779.22,              0,         134.36,         102.68,        1220.90,              0,         181.42,         128.36,              0,         180.70,         801.31,         226.52,          71.52,         263.74,          10.51,         273.45,         519.82,          23.28,           6.38,          30.25,          38.99,          14.24,          76.61,          10.50,           4.87,          15.83
        32,        6138.19,         595.88,        5754.01,          50.39,          52.79,        2152.02,        1831.16,        1379.14,              0,          82.24,          92.48,        1032.59,              0,         121.32,         111.03,              0,         183.24,         764.43,         222.43,          65.41,         251.32,          11.55,         245.32,         483.42,          22.56,           5.82,          28.58,          37.78,          14.42,          82.39,          11.54,           5.85,          16.41
        33,        5519.62,         571.61,        5289.84,          51.17,          34.04,        1922.58,        1660.12,        1323.60,              0,          81.37,         116.40,        1036.06,              0,         116.02,         124.10,              0,         173.79,         718.28,         217.49,          61.94,         231.74,           9.78,         235.03,         462.05,          22.78,           5.76,          29.67,          33.70,          15.44,          84.07,          12.50,           6.51,          17.41
        34,        5188.01,         610.88,        5102.74,          49.04,          15.97,        1852.53,        1554.18,        1168.71,              0,         103.51,         126.17,        1037.67,              0,         134.90,         138.86,              0,         179.88,         714.62,         218.83,          64.62,         227.20,          11.83,         270.82,         460.87,          25.34,           5.22,          30.50,          35.36,          17.82,          97.97,          12.94,           6.71,          19.20
        35,        4696.84,         590.17,        4581.53,          45.94,           7.93,        1676.92,        1405.32,        1181.88,              0,          83.38,         115.03,         967.44,              0,         107.69,         121.11,              0,         164.65,         684.96,         215.93,          61.80,         212.32,          11.63,         271.43,         434.27,          25.14,           4.42,          27.88,          31.71,          17.50,         100.22,          13.04,           6.80,          20.59
        36,        4158.19,         584.83,        4092.23,          43.37,           1.73,        1556.83,        1277.31,        1001.17,              0,          73.35,          54.02,        1008.19,              0,          99.90,          65.72,              0,         157.34,         655.71,         205.45,          58.51,         195.38,          10.95,         301.49,         406.80,          28.68,           4.61,          24.87,          27.44,          20.27,         111.03,          14.38,           8.64,          22.47
        37,        3820.82,         517.21,        3606.25,          36.25,           0.13,        1420.67,        1136.74,        1040.81,              0,          62.54,          34.49,         942.44,              0,          83.95,          44.26,              0,         147.53,         631.18,         199.05,          56.23,         186.42,           9.65,         299.42,         379.80,          27.53,           3.99,          21.62,          24.48,          19.15,         104.28,          14.92,           9.21,          23.22
        38,        3383.45,         412.27,        3130.26,          34.60,              0,        1310.32,        1065.20,        1065.80,              0,          58.78,          20.65,         943.22,              0,          86.96,          31.14,              0,         135.00,         596.72,         188.11,          54.06,         172.34,           9.48,         298.26,         360.96,          29.17,           3.49,          20.34,          21.36,          19.23,         104.08,          15.33,           9.86,          23.47
        39,        3189.03,         434.33,        3059.71,          36.14,              0,        1270.82,        1006.02,         940.19,              0,          67.63,          31.27,         989.48,              0,          92.71,          40.58,              0,         140.94,         599.70,         192.48,          57.07,         177.02,           9.29,         309.89,         358.77,          30.54,           3.63,          20.42,          22.72,          21.48,         108.53,          17.62,          11.86,          26.61
        40,        2881.23,         400.45,        2753.97,          27.16,              0,        1107.27,         910.82,        1021.01,              0,          60.66,          27.57,         885.03,              0,          84.44,          33.09,              0,         117.90,         554.70,         173.83,          48.61,         155.18,           6.51,         260.85,         322.88,          24.13,           2.75,          19.07,          18.23,          16.02,          91.81,          12.80,           8.42,          19.89
        41,        2558.74,         248.51,        2377.79,          25.23,              0,        1020.42,         872.90,         931.43,              0,          51.06,          19.91,         715.25,              0,          69.07,          26.07,              0,         111.19,         524.23,         169.42,          49.22,         147.54,           5.92,         263.69,         308.54,          25.17,           3.08,          20.01,          15.70,          16.88,          93.91,          13.62,           9.00,          22.25
        42,        2336.99,         215.17,        2268.47,          24.07,              0,         922.32,         789.06,         745.47,              0,          47.07,          28.43,         761.56,              0,          66.37,          29.63,              0,         101.04,         484.94,         154.87,          45.65,         134.39,           4.80,         240.68,         281.11,          21.43,           2.74,          17.96,          14.00,          15.83,          86.84,          13.29,           9.39,          20.96
        43,        2290.83,         215.99,        2123.15,          18.79,              0,         844.03,         720.70,         801.56,              0,          54.18,          31.68,         618.80,              0,          63.91,          29.92,              0,          92.32,         450.17,         143.25,          38.92,         123.23,           3.93,         234.15,         259.98,          19.43,           1.89,          14.95,          11.56,          14.37,          81.17,          11.76,           7.94,          18.41
        44,        2077.59,         174.66,        1871.26,          17.61,              0,         830.01,         697.70,         742.51,              0,          39.97,          31.86,         452.02,              0,          50.93,          28.27,              0,          88.88,         433.46,         138.42,          40.90,         120.74,           3.87,         213.47,         252.61,          17.91,           1.97,          15.59,           8.55,          12.36,          77.65,          10.01,           6.92,          17.17
        45,        1897.44,         151.26,        1888.27,          15.50,              0,         712.71,         600.42,         670.66,              0,          39.35,          32.12,         395.09,              0,          48.29,          29.89,              0,          75.57,         397.88,         126.90,          36.77,         108.20,           3.10,         217.56,         240.45,          19.17,           2.40,          15.38,           6.04,          13.73,          79.18,          10.90,           7.95,          18.69
        46,        1819.27,         142.82,        1700.74,          13.27,              0,         701.37,         561.08,         645.98,              0,          38.32,          43.73,         264.96,              0,          48.05,          41.35,              0,          68.40,         364.52,         117.29,          32.51,          98.09,           2.50,         196.82,         224.00,          15.87,           2.15,          17.36,           4.55,          11.42,          74.05,           8.55,           6.11,          16.59
        47,        1630.91,         142.45,        1608.68,          11.15,              0,         565.97,         465.61,         590.74,              0,          63.32,          70.97,         329.98,              0,          75.21,          66.43,              0,          59.65,         331.62,         105.80,          29.33,          87.78,           1.47,         180.55,         212.71,          15.63,           2.27,          16.82,           3.89,          11.66,          69.81,           9.47,           6.92,          17.05
        48,        1509.99,         128.65,        1410.47,           7.85,              0,         494.24,         409.28,         675.53,              0,          53.04,          79.47,         207.92,              0,          66.95,          82.05,              0,          52.27,         295.27,          98.19,          27.31,          80.83,           1.30,         171.79,         207.21,          15.20,           2.59,          17.89,           2.29,          11.50,          69.01,           8.63,           6.55,          17.44
        49,        1386.41,         103.86,        1274.71,           6.31,              0,         428.25,         360.78,         702.86,              0,          44.60,          69.60,         171.20,              0,          59.82,          76.67,              0,          41.25,         264.10,          89.50,          22.03,          68.92,           0.62,         149.56,         192.23,          11.88,           2.03,          18.35,           1.19,           9.09,          61.89,           6.78,           5.29,          15.30
        50,        1277.27,          93.84,        1131.87,           6.42,              0,         397.38,         316.00,         532.07,              0,          40.41,          89.76,         119.00,              0,          52.08,          97.44,              0,          34.83,         238.01,          80.99,          21.54,          61.22,           0.64,         140.30,         183.26,          10.79,           2.21,          18.61,           0.58,           8.49,          56.59,           6.22,           4.91,          14.72
        51,        1160.10,          86.58,        1001.91,           4.93,              0,         349.41,         279.35,         458.27,              0,          33.75,          82.54,          99.25,              0,          45.47,          91.57,              0,          28.40,         213.17,          70.31,          19.31,          53.12,           0.18,         123.36,         168.45,           9.66,           1.87,          17.14,           0.13,           7.77,          48.69,           5.84,           5.04,          13.84
        52,        1100.92,          72.64,         973.87,           2.83,              0,         307.68,         241.51,         518.61,              0,          33.04,          73.11,          84.79,              0,          45.45,          91.95,              0,          23.55,         187.01,          64.94,          16.63,          45.33,           0.12,         104.86,         154.11,           8.06,           1.63,          16.00,           0.15,           6.76,          42.25,           5.27,           5.06,          12.99
        53,        1099.16,          58.86,         959.87,           3.15,              0,         270.75,         203.39,         448.97,              0,          32.10,          89.87,          74.78,              0,          44.71,         114.06,              0,          21.40,         170.41,          57.83,          14.60,          41.30,           0.01,          93.41,         145.50,           7.43,           1.78,          15.81,           0.01,           6.40,          35.90,           4.70,           4.64,          12.54
        54,        1028.31,          57.81,         911.32,           1.75,              0,         234.65,         167.71,         446.59,              0,          36.09,         143.94,          94.95,              0,          53.26,         172.40,              0,          16.78,         149.76,          50.20,          12.63,          35.36,           0.02,          80.31,         134.85,           6.34,           1.18,          15.38,              0,           5.21,          33.09,           3.98,           3.90,          10.85
        55,         956.72,          52.43,         919.68,           0.69,              0,         210.60,         140.73,         471.75,              0,          29.73,          89.78,          88.72,              0,          43.32,         124.87,              0,          16.07,         137.94,          47.05,          11.07,          33.44,              0,          68.72,         134.69,           5.16,           0.90,          16.22,              0,           4.70,          28.80,           3.30,           3.39,           9.45
        56,         917.13,          45.06,         863.15,           0.41,              0,         167.75,         107.29,         491.05,              0,          29.55,         101.95,         155.35,              0,          46.56,         147.69,              0,          12.09,         119.14,          40.97,          10.37,          29.07,           0.02,          67.75,         126.48,           5.55,           1.03,          13.37,              0,           4.13,          26.85,           2.60,           2.92,           8.83
        57,         854.51,          42.98,         732.09,           0.38,              0,         145.60,          91.98,         338.12,              0,          20.27,          96.68,          94.06,              0,          29.94,         126.83,              0,          10.33,         109.00,          40.48,           9.01,          26.58,              0,          60.03,         123.36,           5.04,           1.03,          13.80,              0,           4.28,          26.41,           2.63,           3.10,           9.32
        58,         801.57,          37.58,         664.44,              0,              0,         134.01,          75.57,         344.62,              0,          15.51,         101.29,          92.16,              0,          26.83,         135.40,              0,           8.16,          99.51,          37.14,           8.04,          24.12,              0,          54.85,         124.39,           4.31,           1.35,          14.12,              0,           4.08,          24.98,           2.18,           2.62,           9.05
        59,         770.06,          31.28,         623.45,              0,              0,         120.11,          58.19,         293.38,              0,          26.53,         124.55,         216.18,              0,          39.36,         159.97,              0,           6.62,          92.97,          36.22,           7.72,          22.61,              0,          51.46,         126.89,           4.56,           0.84,          13.06,              0,           4.21,          25.55,           2.32,           2.84,           8.60
        60,         727.77,          27.83,         598.34,              0,              0,         113.19,          48.41,         295.77,              0,          20.69,         113.10,         165.58,              0,          33.73,         179.21,              0,           6.42,          89.49,          35.03,           7.80,          22.34,              0,          55.56,         133.49,           5.50,           1.18,          12.63,              0,           5.58,          28.90,           3.18,           4.13,          11.67
        61,         668.74,          20.59,         497.01,              0,              0,          92.73,          31.78,         317.96,              0,          22.72,         145.43,         172.42,              0,          33.75,         198.77,              0,           4.93,          78.26,          30.94,           5.18,          18.73,              0,          50.08,         124.77,           4.57,           0.92,          10.86,              0,           5.37,          29.15,           3.12,           4.39,          11.48
        62,         574.22,          17.08,         403.13,              0,              0,          72.25,          19.65,         346.76,              0,          26.24,         198.17,         184.91,              0,          35.55,         273.00,              0,           3.27,          63.81,          26.50,           4.83,          15.83,              0,          43.66,         114.00,           4.46,           0.95,           9.56,              0,           5.66,          26.49,           3.20,           4.78,          11.94
        63,         526.88,          13.20,         321.34,              0,              0,          58.21,          10.29,         290.11,              0,          33.06,         210.94,         193.45,              0,          45.93,         305.03,              0,           2.27,          59.27,          24.95,           4.35,          14.22,              0,          32.48,         112.00,           2.77,           0.98,           9.69,              0,           5.26,          23.46,           2.78,           4.24,          10.28
        64,         486.02,           9.44,         289.92,              0,              0,          42.96,           4.10,         287.49,              0,          31.80,         219.25,         183.03,              0,          41.34,         292.83,              0,           1.44,          48.83,          21.76,           3.19,          11.46,              0,          26.17,         104.57,           2.05,           0.93,           7.81,              0,           4.68,          20.58,           2.21,           3.55,           8.83
        65,         428.44,           7.07,         219.99,              0,              0,          34.22,           2.12,         273.88,              0,          40.85,         302.53,         281.50,              0,          54.59,         381.35,              0,           0.75,          43.08,          18.96,           3.17,           9.79,              0,          21.94,          94.86,           1.70,           0.75,           6.84,              0,           3.71,          18.47,           1.78,           2.96,           7.90
        66,         375.01,           3.17,         165.64,              0,              0,          24.55,           0.52,         236.14,              0,          35.67,         335.18,         257.30,              0,          45.96,         427.77,              0,           0.33,          35.15,          17.32,           2.35,           7.59,              0,          13.31,          88.39,           0.67,           0.75,           6.83,              0,           3.12,          14.91,           1.56,           2.47,           6.44
        67,         324.90,           1.54,         118.93,              0,              0,          16.78,           0.13,         237.10,              0,          40.14,         439.15,         284.92,              0,          51.85,         529.18,              0,           0.08,          32.81,          16.31,           2.15,           6.76,              0,          11.41,          86.64,           0.54,           0.94,           6.72,              0,           3.13,          13.76,           1.81,           2.67,           6.17
        68,         293.10,           0.36,          93.39,              0,              0,           8.76,              0,         242.00,              0,          24.22,         232.11,         196.99,              0,          35.23,         321.26,              0,           0.02,          28.58,          15.37,           1.99,           6.22,              0,           9.82,          80.61,           0.59,           0.83,           5.73,              0,           3.07,          12.94,           1.95,           2.86,           6.74
        69,         249.67,           0.08,          38.22,              0,              0,           4.65,              0,         274.78,              0,          24.01,         216.76,         218.36,              0,          32.21,         267.56,              0,           0.02,          22.51,          12.40,           1.46,           4.55,              0,           8.31,          66.43,           0.36,           0.44,           4.05,              0,           2.27,          13.03,           1.51,           2.24,           5.75
        70,         208.57,           0.03,          16.18,              0,              0,           1.74,              0,         231.37,              0,          20.02,         131.51,         167.39,              0,          28.15,         172.70,              0,              0,          18.27,          11.20,           0.79,           3.60,              0,           8.63,          61.59,           0.28,           0.45,           3.36,              0,           2.62,          13.16,           1.80,           2.83,           6.57
        71,         169.91,              0,           9.05,              0,              0,           0.56,              0,         205.53,              0,          15.84,         134.07,         117.53,              0,          21.63,         167.71,              0,              0,          14.47,          10.15,           0.93,           2.97,              0,           7.51,          50.51,           0.29,           0.45,           2.82,              0,           2.55,          13.59,           1.78,           2.66,           6.24
        72,         134.00,              0,           3.71,              0,              0,           0.06,              0,         221.85,              0,          14.06,         131.97,         144.34,              0,          20.34,         171.07,              0,              0,          11.04,           9.32,           0.63,           2.13,              0,           6.33,          45.50,           0.23,           0.49,           2.26,              0,           2.17,          12.66,           1.53,           2.52,           6.36
        73,         108.95,              0,           0.52,              0,              0,           0.01,              0,         211.39,              0,          15.52,         191.76,         137.39,              0,          22.36,         236.01,              0,              0,           7.35,           8.02,           0.22,           1.43,              0,           5.53,          37.63,           0.19,           0.29,           1.33,              0,           2.14,          11.73,           1.70,           2.78,           6.95
        74,          88.20,              0,           0.03,              0,              0,              0,              0,         207.37,              0,          16.14,         130.61,         134.66,              0,          21.87,         160.52,              0,              0,           5.84,           7.31,           0.44,           1.24,              0,           4.24,          33.06,           0.25,           0.27,           1.26,              0,           1.96,          12.03,           1.59,           2.51,           6.11
        75,          70.64,              0,           2.00,              0,              0,              0,              0,         170.77,              0,          10.36,         107.64,          58.90,              0,          14.07,         133.74,              0,              0,           3.90,           6.46,           0.25,           0.93,              0,           3.13,          25.70,           0.14,           0.35,           0.98,              0,           1.75,          11.02,           1.41,           2.18,           5.61
        76,          55.92,              0,           1.00,              0,              0,              0,              0,         155.08,              0,          11.59,         119.16,          51.35,              0,          14.51,         132.46,              0,              0,           2.15,           5.12,           0.04,           0.50,              0,           2.12,          20.84,           0.03,           0.22,           0.56,              0,           1.65,           9.41,           1.59,           2.39,           5.61
        77,          42.88,              0,              0,              0,              0,              0,              0,         148.49,              0,           8.91,          87.74,          26.76,              0,          13.17,          94.13,              0,              0,           1.32,           3.75,           0.08,           0.22,              0,           1.35,          13.51,           0.05,           0.17,           0.23,              0,           1.31,           8.03,           1.36,           2.30,           5.44
        78,          30.11,              0,              0,              0,              0,              0,              0,         123.43,              0,           7.99,          60.45,          16.46,              0,          11.82,          71.43,              0,              0,           0.42,           2.38,              0,           0.12,              0,           0.81,           8.54,           0.01,           0.12,           0.20,              0,           1.07,           6.10,           1.07,           1.61,           4.50
        79,          21.33,              0,              0,              0,              0,              0,              0,         123.39,              0,           8.80,          61.59,           9.02,              0,          11.57,          64.10,              0,              0,           0.12,           2.37,              0,           0.02,              0,           0.44,           6.24,              0,           0.11,           0.04,              0,           0.91,           5.47,           1.15,           1.71,           4.66
        80,          14.08,              0,              0,              0,              0,              0,              0,         121.59,              0,           8.27,          38.79,           4.86,              0,          10.28,          38.55,              0,              0,              0,           1.69,              0,              0,              0,           0.20,           3.78,              0,           0.04,              0,              0,           0.55,           5.39,           0.80,           1.18,           3.95
        81,           9.03,              0,              0,              0,              0,              0,              0,         117.38,              0,          10.32,          31.51,           2.49,              0,          13.32,          29.61,              0,              0,              0,           1.39,              0,              0,              0,           0.03,           2.03,              0,           0.04,              0,              0,           0.67,           4.54,           1.02,           1.45,           4.13
