TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
32,30032,3,1,3,1246.6,704.6,1021.7,501.7,111.8,84.0,161.0,4.5,106.2,0.0,588.0,423.0,43.8,0.0,44.8,0.0,21.7,20.2,56.3,54.1,0.0,0.0,0.0,0.0,111.8,0.0,0.0,84.0
33,30033,3,1,3,1592.8,1020.5,1328.5,754.9,133.0,128.8,210.9,18.5,143.2,0.0,764.0,626.4,46.3,0.0,47.1,0.0,33.8,31.2,82.1,78.9,0.0,0.0,1.0,0.0,133.0,0.0,0.0,128.8
34,30034,3,1,3,2152.8,1259.6,1832.6,938.0,163.4,159.8,287.6,35.2,190.1,8.6,1044.8,749.5,77.4,0.0,79.1,0.0,44.7,41.3,108.0,103.3,0.0,0.0,1.0,0.0,163.4,0.0,0.0,159.8
35,30035,3,1,3,2769.0,1628.0,2401.6,1242.0,200.5,212.1,380.3,5.8,254.7,0.0,1373.6,1049.3,91.1,0.0,93.0,0.0,54.8,50.9,141.9,135.9,11.0,0.0,1.0,0.0,200.5,0.0,0.0,212.1
36,30036,3,1,3,821.4,554.2,658.8,364.4,40.3,63.4,113.9,12.6,71.0,0.0,372.2,299.3,23.0,0.0,23.5,0.0,16.2,15.1,39.0,37.3,0.0,0.0,0.0,0.0,40.3,0.0,0.0,63.4
37,30037,3,1,2,344.0,704.2,23.0,326.8,0.0,57.8,0.0,136.2,0.0,0.0,1.0,170.9,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.8
38,30038,3,1,3,2055.9,5360.5,432.1,3160.6,0.0,624.4,0.0,2731.5,0.0,0.0,2.0,32.3,0.0,0.0,0.0,0.0,416.4,385.2,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,624.4
39,30039,3,1,4,928.1,1033.0,681.9,712.8,48.6,126.2,99.8,36.1,62.1,69.5,344.9,497.4,29.4,0.0,30.1,0.0,30.1,28.1,84.6,81.7,0.0,0.0,1.0,0.0,48.6,0.0,0.0,126.2
40,30040,3,1,4,3024.3,2910.5,2548.8,2221.8,185.4,400.0,370.2,238.3,253.4,160.0,1304.1,1374.6,71.4,0.0,72.9,0.0,141.2,131.0,329.6,317.9,4.0,0.0,2.0,0.0,185.4,0.0,0.0,400.0
41,30041,3,1,4,2091.0,3391.8,1713.2,2582.3,69.8,502.6,141.8,116.0,95.2,893.3,471.2,661.4,24.3,0.0,24.9,0.0,199.9,185.0,754.9,726.4,0.0,0.0,1.0,0.0,69.8,0.0,0.0,502.6
42,30042,3,1,3,710.7,685.3,524.9,469.7,54.9,80.0,87.2,20.8,56.5,0.0,294.6,403.6,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,54.9,0.0,0.0,80.0
43,30043,3,1,3,2033.4,2687.0,1723.3,2310.0,136.6,197.5,263.3,109.6,174.6,0.0,952.3,823.4,63.6,1190.8,65.0,0.0,67.1,62.3,129.3,124.0,6.0,0.0,2.0,0.0,136.6,0.0,0.0,197.5
44,30044,3,1,3,1155.0,649.5,958.0,438.2,68.8,75.8,159.2,2.4,98.6,0.0,543.0,370.7,43.4,0.0,44.4,0.0,18.7,17.5,49.6,47.6,0.0,0.0,1.0,0.0,68.8,0.0,0.0,75.8
45,30045,3,1,2,1052.6,652.6,870.6,440.9,54.9,77.6,145.5,41.0,89.9,0.0,493.6,339.5,38.3,0.0,39.2,0.0,17.6,16.4,45.6,43.9,0.0,0.0,1.0,0.0,54.9,0.0,0.0,77.6
46,30046,3,1,2,94.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,133.8,108.7,19.1,7.4,1.1,1.4,2.7,0.0,1.9,0.0,11.0,6.6,0.9,0.0,0.9,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.1,0.0,0.0,1.4
48,30048,3,1,1,202.9,151.6,79.7,33.4,7.6,5.9,13.2,0.0,8.2,0.0,45.9,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.4,3.4,0.0,0.0,0.0,0.0,7.6,0.0,0.0,5.9
49,30049,3,1,2,712.5,1280.3,525.2,901.1,0.0,177.6,0.0,56.1,0.0,358.7,14.0,10.7,0.0,0.0,0.0,0.0,120.9,112.4,376.3,363.2,0.0,0.0,14.0,0.0,0.0,0.0,0.0,177.6
50,30050,3,1,3,489.0,1366.9,201.0,918.1,4.3,167.4,4.8,422.4,3.3,4.3,18.4,299.9,1.6,0.0,1.7,29.6,83.1,77.7,87.1,84.2,0.0,0.0,1.0,0.0,4.3,0.0,0.0,167.4
51,30051,3,1,3,201.7,381.3,58.8,203.2,2.9,39.3,6.4,107.1,4.7,0.0,25.3,78.5,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,2.9,0.0,0.0,39.3
52,30052,3,1,3,1782.9,6490.9,526.5,4532.0,38.2,778.4,62.3,789.9,44.5,0.0,219.3,3576.4,10.8,0.0,11.1,0.0,145.0,135.0,31.5,30.7,0.0,0.0,2.0,0.0,38.2,0.0,0.0,778.4
53,30053,3,1,4,4739.4,8855.3,3673.5,6714.3,153.2,1246.6,301.8,830.4,212.4,1259.7,1048.5,2533.2,52.4,0.0,53.5,178.9,564.0,524.0,1436.8,1388.1,0.0,0.0,4.0,0.0,153.2,0.0,0.0,1246.6
54,30054,3,1,4,2533.6,3587.0,1994.3,2662.9,108.6,498.3,208.6,580.3,137.8,119.5,797.6,1287.8,66.5,0.0,67.9,0.0,264.0,245.3,446.0,430.0,0.0,0.0,6.0,0.0,108.6,0.0,0.0,498.3
55,30055,3,1,3,2217.8,3123.4,1802.4,2672.3,225.9,259.5,244.4,226.6,161.3,0.0,925.7,916.3,77.4,0.0,79.1,1231.2,123.6,115.1,190.1,183.1,1.0,0.0,0.0,0.0,225.9,0.0,0.0,259.5
56,30056,3,1,3,530.4,309.9,369.2,168.2,54.2,29.3,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,54.2,0.0,0.0,29.3
57,30057,3,1,3,657.6,385.1,496.2,227.5,49.4,39.6,82.4,1.6,50.9,0.0,282.0,192.3,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,49.4,0.0,0.0,39.6
58,30058,3,1,2,189.8,380.1,22.6,177.4,0.0,36.8,0.0,156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8
59,30059,3,1,2,114.2,114.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,114.2,114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3162.9,1528.5,2829.2,1133.2,142.0,196.9,442.9,4.0,273.7,0.0,1619.7,956.5,154.8,0.0,157.9,0.0,49.9,46.9,129.4,125.8,0.0,0.0,1.0,0.0,142.0,0.0,0.0,196.9
62,30062,3,1,3,2497.8,1285.7,2197.2,947.7,131.6,165.6,336.8,7.5,219.2,8.5,1259.4,787.0,114.6,0.0,116.9,0.0,41.5,38.8,108.8,105.9,0.0,0.0,0.0,0.0,131.6,0.0,0.0,165.6
63,30063,3,1,4,498.3,2858.3,374.1,2598.6,10.4,146.5,26.0,219.6,18.1,0.0,100.1,346.8,7.2,0.0,7.4,1827.7,95.7,89.6,118.6,114.9,0.0,0.0,1.0,0.0,10.4,0.0,0.0,146.5
64,30064,3,1,3,3459.0,2590.0,2952.6,1879.8,155.0,356.3,383.6,178.1,238.6,115.2,1389.0,931.8,127.8,0.0,130.4,0.0,217.1,202.6,464.0,452.2,0.0,0.0,2.0,0.0,155.0,0.0,0.0,356.3
65,30065,3,1,4,2977.5,2137.7,2619.8,1641.6,160.3,297.6,379.2,27.4,258.7,177.5,1407.8,1079.4,98.7,0.0,100.8,0.0,90.7,85.0,280.8,272.3,0.0,0.0,3.0,0.0,160.3,0.0,0.0,297.6
66,30066,3,1,3,1618.9,1791.3,1357.7,1350.2,78.5,257.7,162.4,61.3,112.1,248.5,570.8,604.7,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.4,1.0,0.0,0.0,0.0,78.5,0.0,0.0,257.7
67,30067,3,1,4,1950.0,1846.0,1671.3,1399.5,99.7,267.1,197.1,33.7,134.9,351.5,769.8,592.5,64.8,0.0,66.2,0.0,94.5,88.4,344.1,333.5,0.0,0.0,0.0,0.0,99.7,0.0,0.0,267.1
68,30068,3,1,3,1926.6,1174.1,1662.6,876.2,124.0,153.7,238.0,44.9,169.1,0.0,959.9,703.6,80.1,0.0,81.8,0.0,40.7,38.1,92.0,89.6,0.0,0.0,1.0,0.0,124.0,0.0,0.0,153.7
69,30069,3,1,3,405.9,292.7,287.6,179.4,37.5,31.0,42.0,4.7,28.6,0.0,167.0,155.0,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,1.0,0.0,0.0,0.0,37.5,0.0,0.0,31.0
70,30070,3,1,2,909.4,668.5,765.2,501.7,67.1,87.5,123.2,15.4,84.2,0.0,438.2,417.2,23.8,0.0,24.4,0.0,20.3,19.1,51.3,50.0,0.0,0.0,0.0,0.0,67.1,0.0,0.0,87.5
71,30071,3,1,2,42.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1184.3,876.9,903.7,634.2,150.0,109.0,127.1,29.9,91.5,8.6,519.1,520.9,43.1,0.0,44.0,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,150.0,0.0,0.0,109.0
73,30073,3,1,2,166.7,148.6,31.8,13.6,6.3,2.6,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.6
74,30074,3,1,2,114.2,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2013.6,1767.4,1663.3,1284.2,104.4,229.7,225.2,211.6,141.1,41.8,824.8,690.7,76.5,0.0,78.1,53.5,104.5,98.3,192.1,188.2,14.0,0.0,7.0,0.0,104.4,0.0,0.0,229.7
76,30076,3,1,3,1119.6,603.5,952.2,404.0,40.7,71.3,150.3,9.3,92.7,0.0,545.0,334.4,50.3,0.0,51.5,0.0,17.8,16.7,44.6,43.6,0.0,0.0,0.0,0.0,40.7,0.0,0.0,71.3
77,30077,3,1,3,2009.3,5110.3,1328.2,3939.6,44.7,542.5,131.0,1111.9,83.4,0.0,480.2,1202.8,44.2,0.0,45.0,1106.8,261.9,244.7,279.5,273.3,0.0,0.0,3.0,0.0,44.7,0.0,0.0,542.5
78,30078,3,1,3,4793.3,3861.3,4206.4,2949.4,229.2,548.6,567.4,103.0,390.3,330.3,2124.3,1731.9,142.8,0.0,145.7,0.0,217.3,203.3,594.6,580.9,20.0,0.0,4.0,0.0,229.2,0.0,0.0,548.6
79,30079,3,1,3,1817.8,4090.2,1415.4,3260.0,22.7,455.9,52.8,376.3,37.5,418.1,200.2,389.0,13.4,1020.9,13.8,0.0,336.8,314.8,759.9,740.9,0.0,0.0,1.0,0.0,22.7,0.0,0.0,455.9
80,30080,3,1,3,2591.7,2916.1,2181.5,2180.6,102.1,427.8,212.2,271.4,147.8,247.3,801.1,795.5,55.6,0.0,56.8,0.0,285.5,267.0,614.5,599.3,7.0,0.0,1.0,0.0,102.1,0.0,0.0,427.8
81,30081,3,1,2,367.0,759.0,228.9,551.0,29.1,98.0,26.3,87.8,19.1,0.0,96.0,389.5,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.1,0.0,0.0,1.0,0.0,29.1,0.0,0.0,98.0
82,30082,3,1,3,3823.6,4283.0,3211.7,3223.6,158.1,609.8,400.3,323.1,276.8,316.1,1423.3,1660.6,74.1,0.0,75.7,0.0,286.5,268.0,672.9,655.8,0.0,0.0,2.0,0.0,158.1,0.0,0.0,609.8
83,30083,3,1,3,1378.3,2359.8,1055.4,1679.8,0.0,351.5,0.0,160.0,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.4,747.2,732.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,351.5
84,30084,3,1,3,975.9,2004.0,721.0,1447.7,0.0,298.9,0.0,177.3,0.0,431.3,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.7,523.1,512.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,298.9
85,30085,3,1,3,761.7,940.8,492.8,602.7,47.2,111.9,70.0,147.2,43.8,12.8,247.6,360.1,22.1,0.0,22.5,0.0,35.5,33.3,50.3,49.2,0.0,0.0,1.0,0.0,47.2,0.0,0.0,111.9
86,30086,3,1,2,535.8,895.6,370.4,605.2,0.9,124.6,1.3,41.3,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.9,83.6,260.0,252.6,0.0,0.0,7.0,0.0,0.9,0.0,0.0,124.6
87,30087,3,1,2,106.6,105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,131.1,114.8,30.1,12.5,1.3,2.5,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,2.5
89,30089,3,1,2,3217.9,4210.4,2555.7,2963.4,30.6,620.4,115.3,377.4,72.5,433.8,403.4,345.5,32.0,0.0,32.7,0.0,602.8,563.8,1286.9,1242.8,1.0,0.0,9.0,0.0,30.6,0.0,0.0,620.4
90,30090,3,1,3,3976.8,7594.2,3330.8,5780.4,31.4,1199.3,90.8,487.1,56.2,2283.6,323.2,290.9,28.4,0.0,28.9,0.0,641.8,602.8,2157.5,2116.1,0.0,0.0,4.0,0.0,31.4,0.0,0.0,1199.3
91,30091,3,1,3,2446.6,1481.2,2159.0,1083.5,92.7,197.0,348.0,137.9,214.4,0.0,1211.9,806.5,107.3,0.0,109.5,0.0,41.6,39.3,103.3,99.9,21.0,0.0,2.0,0.0,92.7,0.0,0.0,197.0
92,30092,3,1,3,2616.0,1525.0,2254.9,1101.1,142.7,196.9,363.7,66.2,222.4,0.0,1272.3,878.5,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,142.7,0.0,0.0,196.9
93,30093,3,1,2,100.0,99.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,353.2,245.1,232.5,113.9,9.7,20.6,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.9,0.0,4.7,4.7,10.1,9.8,0.0,0.0,0.0,0.0,9.7,0.0,0.0,20.6
95,30095,3,1,2,3606.3,3137.4,3174.4,2479.7,113.4,333.7,440.2,139.9,258.7,77.6,1604.1,1033.7,157.8,711.6,161.1,0.0,171.8,160.7,369.6,356.2,6.0,0.0,5.0,0.0,113.4,0.0,0.0,333.7
96,30096,3,1,2,3142.3,1925.1,2798.3,1416.6,110.8,263.7,424.2,48.5,260.1,90.5,1483.8,936.0,131.3,0.0,134.0,0.0,100.1,93.9,256.7,247.7,0.0,0.0,8.0,0.0,110.8,0.0,0.0,263.7
97,30097,3,1,1,114.3,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,115.0,105.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,104.7,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,308.6,221.2,189.0,92.9,8.5,16.8,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,8.5,0.0,0.0,16.8
101,30101,3,1,2,5081.6,3200.9,4541.2,2393.8,186.2,433.1,750.1,112.4,430.3,30.7,2475.1,1814.9,193.5,0.0,197.5,0.0,140.2,131.2,317.5,304.7,21.0,0.0,16.0,0.0,186.2,0.0,0.0,433.1
102,30102,3,1,1,104.7,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2477.8,1380.1,2181.0,1004.0,95.6,170.2,377.4,18.6,214.5,0.0,1232.8,832.7,96.7,0.0,98.9,0.0,45.7,43.4,114.0,109.4,0.0,0.0,1.0,0.0,95.6,0.0,0.0,170.2
104,30104,3,1,2,950.3,1561.4,765.6,1268.5,28.0,132.0,111.6,134.7,64.8,0.0,365.3,406.6,28.4,480.3,29.0,88.1,68.0,64.1,98.4,94.7,0.0,0.0,0.0,0.0,28.0,0.0,0.0,132.0
105,30105,3,1,2,407.4,324.7,287.6,178.4,10.9,33.6,41.2,8.4,25.6,8.9,137.4,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,10.9,0.0,0.0,33.6
106,30106,3,1,2,218.1,257.3,108.8,121.8,2.9,24.7,10.8,10.0,6.8,43.6,38.9,25.1,3.1,0.0,3.1,0.0,8.5,8.1,36.6,35.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,24.7
107,30107,3,1,1,92.5,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
