ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,21454.4,45696.3,32291.8,38670.4,138112.9,19870.4,39780.0,29951.4,36465.6,126067.4,896.0,4616.7,1552.2,1467.0,8531.9,654.9,1183.8,752.9,661.8,3253.4,33.1,115.8,35.3,76.0,260.2
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,27876.0,59010.7,40260.4,50393.7,177540.8,25123.7,49219.9,36194.0,46429.0,156966.6,1407.4,7214.0,2486.5,2370.7,13478.6,1244.7,2226.6,1465.6,1356.1,6293.0,100.2,350.2,114.3,237.9,802.6
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36724.1,67834.4,52945.9,56316.8,213821.2,33960.3,58223.7,48686.9,52829.2,193700.1,1439.9,7143.9,2675.7,2102.6,13362.1,1144.9,2000.3,1400.6,1113.3,5659.1,179.0,466.5,182.7,271.7,1099.9
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,64384.7,124572.7,86732.0,99588.9,375278.3,55270.8,95604.0,74748.6,86597.6,312221.0,3432.1,17134.3,5791.0,5275.7,31633.1,3750.1,6958.2,4200.9,3923.5,18832.7,1931.7,4876.2,1991.5,3792.1,12591.5
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34128.3,67833.4,50695.6,55980.8,208638.1,31343.7,57839.8,46402.0,52172.7,187758.2,1521.6,7453.6,2792.9,2304.1,14072.2,1123.8,2155.6,1367.2,1221.7,5868.3,139.2,384.4,133.5,282.3,939.4
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,33003.3,71328.3,48823.7,58734.4,211889.7,30284.2,60949.6,44584.1,54862.1,190680.0,1558.9,8014.8,2799.9,2530.0,14903.6,1075.7,2105.9,1366.3,1203.0,5750.9,84.5,258.0,73.4,139.3,555.2
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,54541.3,98468.8,72776.0,80184.4,305970.5,47716.8,76406.6,63539.8,70108.7,257771.9,2660.4,13268.6,4629.4,4016.8,24575.2,2374.0,4342.5,2727.1,2472.5,11916.1,1790.1,4451.1,1879.7,3586.4,11707.3
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18400.4,33001.1,24205.9,29120.3,104727.7,17196.6,28443.4,22407.5,27799.7,95847.2,453.4,2845.9,841.4,637.4,4778.1,728.4,1626.7,922.6,669.2,3946.9,22.0,85.1,34.4,14.0,155.5
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,55915.2,101086.1,75976.9,79678.3,312656.5,48779.4,79966.8,66442.8,69621.9,264810.9,2192.3,10925.4,3836.9,3288.7,20243.3,3420.0,6382.1,4032.3,3650.9,17485.3,1523.5,3811.8,1664.9,3116.8,10117.0
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,45741.1,83972.9,62725.0,67649.0,260088.0,40019.1,67515.5,54974.3,59440.5,221949.4,1538.6,7687.7,2715.4,2301.0,14242.7,2716.8,5093.2,3399.6,2882.5,14092.1,1466.6,3676.5,1635.7,3025.0,9803.8
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,32442.8,58872.0,43974.2,50392.9,185681.9,29076.1,49397.8,39479.2,45163.7,163116.8,636.6,3384.5,1199.5,984.3,6204.9,1434.7,2805.6,1779.1,1518.6,7538.0,1295.4,3284.1,1516.4,2726.3,8822.2
