ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,14036.4,26088.5,17533.3,18819.0,76477.2,11222.9,19174.2,14209.6,14679.1,59285.8,282.2,1349.5,469.5,453.4,2554.6,1178.8,2207.7,1447.1,1251.4,6085.0,1352.5,3357.1,1407.1,2435.1,8551.8
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,43383.6,79103.6,57366.2,60097.6,239951.0,36321.3,57111.9,47979.1,50213.1,191625.4,2426.4,12160.0,4287.3,3625.5,22499.2,2689.9,4902.5,3119.1,2766.9,13478.4,1946.0,4929.2,1980.7,3492.1,12348.0
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14429.2,26313.0,21162.1,21626.0,83530.3,13071.3,22359.1,18871.7,20262.1,74564.2,638.4,3086.9,1130.4,916.6,5772.3,606.7,600.0,1000.3,298.6,2505.6,112.8,267.0,159.7,148.7,688.2
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36501.6,69067.9,48391.8,51855.0,205816.3,30455.7,47667.6,40357.7,42819.6,161300.6,2635.2,13171.9,4633.9,3956.9,24397.9,1457.2,3236.6,1439.0,1476.5,7609.3,1953.5,4991.8,1961.2,3602.0,12508.5
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53468.0,101896.2,72658.4,79256.6,307279.2,45277.2,74726.1,61505.2,67411.5,248920.0,3437.5,17068.5,6043.4,5180.7,31730.1,2583.9,4709.8,2982.3,2661.1,12937.1,2169.4,5391.8,2127.5,4003.3,13692.0
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,33228.9,57013.2,42197.6,46771.7,179211.4,29372.5,44899.5,36829.1,41190.3,152291.4,1257.2,6324.2,2108.8,1905.3,11595.5,1801.0,3565.0,2245.1,2036.7,9647.8,798.2,2224.5,1014.6,1639.4,5676.7
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44538.9,88975.6,63005.2,71442.8,267962.5,38503.7,69280.0,54477.9,63058.7,225320.3,2125.8,11332.6,3877.5,3577.8,20913.7,2868.4,5511.1,3561.0,2938.1,14878.6,1041.0,2851.9,1088.8,1868.2,6849.9
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,84503.2,167443.0,118829.0,131381.2,502156.4,74215.5,132776.3,104871.9,116713.0,428576.7,4313.7,22470.7,7556.3,6988.3,41329.0,4199.5,7631.7,4665.1,4403.0,20899.3,1774.5,4564.3,1735.7,3276.9,11351.4
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68873.3,118841.7,92513.2,98616.8,378845.0,61881.0,97810.4,82901.1,89931.0,332523.5,2769.3,12880.3,4886.7,3651.6,24187.9,3459.1,6333.8,4100.2,3531.9,17425.0,763.9,1817.2,625.2,1502.3,4708.6
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,42305.3,78972.8,60627.8,58740.2,240646.1,38119.1,66287.5,54727.0,54145.8,213279.4,1622.6,8028.7,2961.0,2143.1,14755.4,2182.3,3659.0,2551.6,1847.3,10240.2,381.3,997.6,388.2,604.0,2371.1
