I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        11,      218.46,       87.38,        5.58,       60.97,           0,           0,           0,        6.55,        1.92,           0,           0,           0,       13.10,       27.09,       16.03,           0,           0,           0,       66.56,        8.43,           0,       60.97,       97.57,        9.99,        6.74,        0.28,           0,        0.63,        6.38,        2.77,        0.95,        2.37,           0,       16.70,        7.97,        2.13,        0.14,        0.21,           0,        1.70,        6.74,        1.36,        2.24,        3.99,           0,           0,           0,           0,           0,           0
         1,        12,     1041.68,      284.79,        9.70,      438.44,        0.12,           0,        9.00,       43.40,       20.24,           0,           0,           0,       59.42,      115.52,       61.54,           0,           0,        0.12,      448.14,       63.57,      168.00,      270.44,      318.03,       33.19,       44.25,        0.88,           0,        2.65,       30.37,       12.11,        4.12,       10.19,        0.02,       71.35,       35.13,        8.08,        0.41,        0.55,           0,        6.46,       30.63,        4.27,        6.94,       13.25,           0,           0,           0,           0,           0,           0
         1,        13,      388.71,      123.00,       10.23,      170.64,           0,           0,        2.00,       20.23,       15.49,           0,           0,           0,       18.46,       22.33,        6.43,           0,           0,           0,      180.86,       35.69,           0,      170.64,      144.63,       21.45,       20.41,        0.19,           0,        0.55,       11.07,        3.73,        1.09,        2.02,           0,       13.94,        7.26,        1.10,           0,        0.03,           0,        0.20,        4.93,        0.11,        0.15,        1.04,           0,           0,           0,           0,           0,           0
         1,        14,      939.74,      323.00,       13.32,      383.14,           0,           0,        7.00,       52.66,       25.36,           0,           0,           0,       40.80,       72.21,       23.27,           0,           0,           0,      396.46,       77.80,           0,      383.14,      356.57,       33.51,       55.19,        2.83,           0,        2.81,       23.27,        8.47,        1.09,        5.24,           0,       48.35,       21.77,        1.88,        0.02,        0.24,           0,        1.31,       17.26,        0.43,        0.72,        3.55,           0,           0,           0,           0,           0,           0
         1,        15,        8.76,        2.45,           0,        0.48,           0,           0,           0,           0,           0,           0,           0,           0,        0.18,        1.51,        4.14,           0,           0,           0,        0.48,           0,           0,        0.48,        2.46,        0.03,           0,           0,           0,           0,        0.04,        0.11,        0.01,        0.02,           0,        1.26,        0.22,        0.03,           0,           0,           0,        0.12,        1.57,        0.15,        0.36,        1.94,           0,           0,           0,           0,           0,           0
         1,        16,      109.54,       39.00,        1.25,       21.09,           0,           0,           0,        2.08,        0.52,           0,           0,           0,        7.86,       17.34,       20.59,           0,           0,           0,       22.34,        2.60,           0,       21.09,       41.69,        2.73,        2.08,           0,           0,           0,        4.02,        2.96,        0.27,        0.63,           0,       12.76,        4.12,        0.46,           0,           0,           0,        0.77,       12.26,        0.85,        1.77,        4.94,           0,           0,           0,           0,           0,           0
         1,        17,      107.50,       38.56,        1.61,       27.78,           0,           0,           0,        2.16,        0.52,           0,           0,           0,        8.38,       15.74,       12.94,           0,           0,           0,       29.39,        2.68,           0,       27.78,       41.75,        3.52,        2.16,           0,           0,           0,        4.75,        2.92,        0.19,        0.52,           0,       11.31,        4.07,        0.37,           0,           0,           0,        0.32,        8.92,        0.29,        0.66,        2.75,           0,           0,           0,           0,           0,           0
         1,        18,        0.18,        0.10,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,        0.06,           0,           0,        0.06,        0.10,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       10.78,        1.79,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.06,        0.99,        7.94,           0,           0,           0,           0,           0,           0,           0,        1.90,        0.16,           0,           0,           0,           0,           0,        0.06,           0,           0,           0,           0,        0.99,           0,           0,           0,           0,        0.12,        1.65,        1.53,        2.17,        2.47,           0,           0,           0,           0,           0,           0
         1,        21,        7.25,           0,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        2.25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,        0.91,        1.25,        0.04,           0,           0,           0,           0,           0,           0
         1,        22,        1.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.49,        0.56,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,    10170.75,           0,           0,           0,           0,           0,           0,           0,           0,     9399.36,           0,           0,           0,           0,           0,      541.09,      230.62,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      541.09,           0,           0,      230.62,           0,           0
         2,         1,     3494.13,      542.77,      405.61,     1337.59,      270.61,      342.37,           0,       73.29,      167.49,           0,           0,           0,      290.09,       46.06,       18.42,           0,           0,      612.98,     1743.19,      240.69,           0,     1337.59,      601.82,       59.01,       77.83,        4.58,      258.44,        5.78,       17.00,        2.28,        0.69,        5.92,        0.09,        2.36,       40.91,        0.65,        0.39,        1.66,        2.51,        1.22,       11.13,        0.78,        0.32,        2.46,           0,           0,           0,           0,           0,           0
         2,         2,     3005.99,       67.18,      165.45,     1572.98,           0,           0,           0,       73.32,      273.11,           0,           0,           0,      820.64,       28.68,        4.64,           0,           0,           0,     1738.43,      346.43,           0,     1572.98,       74.64,        7.46,       76.47,        3.15,      802.03,        3.88,        9.72,        0.73,        0.27,        4.01,        0.03,        0.50,       27.31,        0.10,        0.09,        0.64,        0.14,        0.27,        3.71,        0.07,        0.03,        0.42,           0,           0,           0,           0,           0,           0
         2,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      556.98,      129.12,        5.98,      208.26,       39.31,       10.39,           0,       30.37,       36.88,           0,           0,           0,       63.87,       24.04,        8.83,           0,           0,       49.70,      214.24,       67.24,           0,      208.26,      144.27,       15.16,       32.15,        1.79,       43.02,        3.20,       11.12,        2.10,        0.41,        4.02,        0.02,        1.29,       21.26,        0.37,        0.29,        0.81,        1.21,        1.06,        3.75,        0.80,        0.42,        1.59,           0,           0,           0,           0,           0,           0
         2,         5,      342.37,       86.46,        8.03,      145.35,       14.19,        2.72,           0,       20.26,       22.10,           0,           0,           0,       19.64,       16.83,        6.97,           0,           0,       16.91,      153.39,       42.30,           0,      145.35,       97.91,       11.51,       21.82,        1.55,        5.34,        2.41,        7.17,        1.59,        0.39,        2.74,        0.03,        1.12,       14.50,        0.23,        0.22,        0.73,        0.80,        0.58,        3.95,        0.37,        0.16,        1.11,           0,           0,           0,           0,           0,           0
         2,         6,        1.63,        0.01,           0,        0.27,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        1.33,           0,           0,           0,           0,           0,        0.27,        0.02,           0,        0.27,        0.01,           0,        0.01,           0,        1.33,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      238.02,       56.67,        4.38,      102.45,       21.61,        0.23,           0,       17.00,       17.56,           0,           0,           0,       13.02,        5.11,        0.14,           0,           0,       21.84,      106.83,       34.52,           0,      102.45,       65.68,        9.10,       18.38,        1.40,        0.58,        2.02,        6.55,        1.35,        0.30,        2.22,           0,        0.11,        4.55,        0.01,        0.03,        0.41,        0.02,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         9,       84.97,       20.39,        4.59,       39.07,        3.06,           0,           0,        4.84,        5.70,           0,           0,           0,        5.01,        2.29,        0.09,           0,           0,        3.06,       43.65,       10.54,           0,       39.07,       23.46,        3.06,        5.18,        0.34,           0,        0.53,        2.76,        0.62,        0.14,        0.96,           0,        0.01,        2.04,           0,           0,        0.24,           0,           0,        0.09,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       16.87,        9.52,        0.42,        5.14,           0,           0,           0,        0.18,           0,           0,           0,           0,        0.68,        0.67,        0.30,           0,           0,           0,        5.55,        0.18,           0,        5.14,       10.71,        1.24,        0.19,        0.01,           0,        0.01,        0.40,        0.12,        0.03,        0.12,           0,        0.23,        0.41,        0.03,           0,           0,           0,        0.01,        0.17,           0,        0.02,        0.10,           0,           0,           0,           0,           0,           0
         2,        12,       80.94,       33.45,        0.84,       36.38,           0,           0,           0,        1.81,        0.40,           0,           0,           0,        3.85,        3.19,        1.13,           0,           0,           0,       37.21,        2.20,        4.00,       32.38,       38.23,        4.83,        1.85,        0.06,           0,        0.06,        2.16,        0.69,        0.12,        0.83,           0,        1.21,        1.84,        0.12,        0.01,        0.01,           0,        0.04,        0.75,        0.02,        0.02,        0.30,           0,           0,           0,           0,           0,           0
         2,        13,       44.78,       14.66,        1.76,       24.59,           0,           0,           0,        1.17,        0.42,           0,           0,           0,        1.45,        0.71,        0.13,           0,           0,           0,       26.30,        1.58,           0,       24.59,       17.74,        3.09,        1.20,        0.02,           0,        0.03,        0.88,        0.26,        0.03,        0.25,           0,        0.18,        0.53,           0,           0,           0,           0,           0,        0.12,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        14,       81.52,       36.70,        1.35,       36.08,           0,           0,           0,        1.71,        0.24,           0,           0,           0,        3.08,        2.14,        0.40,           0,           0,           0,       37.39,        1.95,           0,       36.08,       41.96,        5.33,        1.76,        0.05,           0,        0.02,        2.14,        0.49,        0.02,        0.41,           0,        0.59,        1.55,        0.02,           0,           0,           0,           0,        0.37,           0,           0,        0.03,           0,           0,           0,           0,           0,           0
         2,        15,        0.20,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,        0.07,           0,           0,           0,           0,           0,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.06,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        16,        4.48,        3.53,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.38,        0.19,        0.38,           0,           0,           0,           0,           0,           0,           0,        3.98,        0.53,           0,           0,           0,           0,        0.19,        0.17,           0,        0.03,           0,        0.03,        0.16,           0,           0,           0,           0,           0,        0.34,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        17,        4.85,        3.93,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.42,        0.22,        0.28,           0,           0,           0,           0,           0,           0,           0,        4.42,        0.55,           0,           0,           0,           0,        0.19,        0.19,           0,        0.04,           0,        0.03,        0.19,           0,           0,           0,           0,           0,        0.27,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      549.50,           0,           0,           0,           0,           0,           0,           0,           0,      544.66,           0,           0,           0,           0,           0,        3.65,        1.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.65,           0,           0,        1.20,           0,           0
         3,         1,        0.47,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.47,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.47,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       34.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       34.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       34.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,      111.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      111.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      111.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,       11.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       11.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       11.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        1.89,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.89,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.89,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
