TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
11,30011,3,1,1,177.6,115.2,70.4,28.5,10.6,4.2,11.5,0.0,7.0,0.0,40.9,24.8,3.6,0.0,3.7,0.0,0.8,0.8,2.8,2.8,0.0,0.0,0.0,0.0,10.6,0.0,0.0,4.2
12,30012,3,1,1,275.8,175.0,159.8,68.5,16.7,11.6,27.0,0.2,16.1,0.0,91.4,58.8,7.8,0.0,8.0,0.0,2.3,2.3,7.3,7.1,0.0,0.0,0.0,0.0,16.7,0.0,0.0,11.6
13,30013,3,1,2,95.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,30014,3,1,2,95.1,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,30015,3,1,1,486.5,1123.3,65.0,616.9,1.2,104.0,1.3,367.3,1.0,0.0,5.1,196.2,0.4,0.0,0.5,0.0,55.2,51.6,1.6,1.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,104.0
16,30016,3,1,2,230.2,492.7,23.1,251.2,1.5,41.2,1.2,99.0,1.0,0.0,4.8,137.8,0.4,0.0,0.4,0.0,14.3,13.2,1.1,1.2,0.0,0.0,0.0,0.0,1.5,0.0,0.0,41.2
17,30017,3,1,1,128.3,107.9,29.3,11.8,3.4,1.8,4.6,0.0,3.1,0.0,17.0,10.4,1.6,0.0,1.7,0.0,0.3,0.3,1.1,1.1,0.0,0.0,0.0,0.0,3.4,0.0,0.0,1.8
18,30018,3,1,1,1097.3,2662.8,172.4,1522.3,0.0,246.8,0.0,1107.5,0.0,0.0,1.0,257.7,0.0,0.0,0.0,0.0,168.2,154.9,2.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,246.8
19,30019,3,1,2,2964.6,1509.1,2452.1,1138.4,335.2,186.6,372.2,18.3,230.8,61.3,1373.1,851.3,126.5,0.0,129.2,0.0,56.9,52.7,161.3,154.8,0.0,0.0,2.0,0.0,335.2,0.0,0.0,186.6
20,30020,3,1,3,1709.8,1438.1,1342.8,1031.8,140.8,179.6,221.5,142.8,140.0,52.5,717.0,668.2,42.1,0.0,43.1,0.0,60.7,56.1,117.4,112.2,0.0,0.0,1.0,0.0,140.8,0.0,0.0,179.6
21,30021,3,1,2,673.2,1614.0,117.6,910.1,0.0,160.6,0.0,758.2,0.0,0.0,1.0,45.7,0.0,0.0,0.0,0.0,115.2,105.9,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.6
22,30022,3,1,2,101.5,110.2,20.4,25.8,2.9,4.7,2.8,15.6,2.0,0.0,10.6,7.2,1.0,0.0,1.0,0.0,2.3,2.2,0.8,0.8,0.0,0.0,0.0,0.0,2.9,0.0,0.0,4.7
23,30023,3,1,2,181.5,286.3,40.8,127.1,4.8,22.5,4.6,71.8,3.1,0.0,17.5,43.7,1.7,0.0,1.7,0.0,10.7,10.0,1.6,1.6,0.0,0.0,0.0,0.0,4.8,0.0,0.0,22.5
24,30024,3,1,2,1739.8,814.4,1418.4,591.0,199.9,94.5,219.6,3.8,135.9,0.0,813.8,499.1,75.4,0.0,77.0,0.0,25.7,23.9,67.0,64.2,3.0,0.0,1.0,0.0,199.9,0.0,0.0,94.5
25,30025,3,1,3,3907.8,3080.3,3284.1,2541.8,396.2,304.4,468.4,151.5,313.0,21.8,1815.8,1303.1,164.4,735.7,167.8,0.0,116.5,108.0,231.2,221.7,6.0,0.0,1.0,0.0,396.2,0.0,0.0,304.4
26,30026,3,1,3,2506.4,2132.3,2014.4,1587.8,225.6,276.1,285.4,223.3,192.4,80.4,1058.9,979.8,76.4,0.0,78.0,0.0,107.1,98.8,214.3,205.4,1.0,0.0,1.0,0.0,225.6,0.0,0.0,276.1
27,30027,3,1,2,95.2,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,30028,3,1,2,202.6,375.0,30.0,168.7,1.4,32.5,1.5,144.9,1.0,0.0,5.0,3.6,0.4,0.0,0.4,0.0,21.4,19.8,0.4,0.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,32.5
29,30029,3,1,3,2842.5,1395.0,2383.9,1029.5,271.8,171.0,404.7,5.3,241.2,0.0,1334.5,869.3,110.8,0.0,113.1,0.0,45.5,42.3,117.2,112.6,16.0,0.0,1.0,0.0,271.8,0.0,0.0,171.0
30,30030,3,1,3,2799.4,2069.6,2345.5,1594.8,253.6,269.5,372.2,105.0,248.3,56.8,1300.9,1147.8,72.3,6.5,73.7,16.4,77.5,71.6,198.6,190.8,1.0,0.0,1.0,0.0,253.6,0.0,0.0,269.5
31,30031,3,1,3,2862.4,2684.0,2301.3,1962.7,198.2,360.3,284.3,290.7,192.3,133.0,1026.4,902.4,62.1,0.0,63.4,0.0,222.3,204.8,449.6,431.9,0.0,0.0,1.0,0.0,198.2,0.0,0.0,360.3
32,30032,3,1,3,1235.4,693.0,1021.7,501.5,111.6,84.0,160.9,4.5,106.2,0.0,588.0,422.8,43.8,0.0,44.8,0.0,21.7,20.2,56.3,54.1,0.0,0.0,0.0,0.0,111.6,0.0,0.0,84.0
33,30033,3,1,3,1584.6,1012.0,1328.5,754.7,132.8,128.7,210.9,18.5,143.2,0.0,764.1,626.2,46.3,0.0,47.1,0.0,33.8,31.2,82.1,78.9,0.0,0.0,1.0,0.0,132.8,0.0,0.0,128.7
34,30034,3,1,3,2141.6,1248.7,1832.4,937.7,163.1,159.7,287.6,35.2,190.1,8.6,1044.6,749.2,77.4,0.0,79.1,0.0,44.6,41.3,108.0,103.2,0.0,0.0,1.0,0.0,163.1,0.0,0.0,159.7
35,30035,3,1,3,2759.0,1617.4,2401.4,1241.4,200.1,212.0,380.3,5.8,254.7,0.0,1373.5,1048.9,91.1,0.0,93.0,0.0,54.8,50.9,141.9,135.8,11.0,0.0,1.0,0.0,200.1,0.0,0.0,212.0
36,30036,3,1,3,808.2,540.4,658.7,364.2,40.3,63.3,113.9,12.6,71.0,0.0,372.2,299.2,23.0,0.0,23.5,0.0,16.2,15.1,38.9,37.3,0.0,0.0,0.0,0.0,40.3,0.0,0.0,63.3
37,30037,3,1,2,319.1,679.2,23.0,326.6,0.0,57.7,0.0,136.1,0.0,0.0,1.0,170.8,0.0,0.0,0.0,0.0,19.8,18.4,1.2,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.7
38,30038,3,1,3,2075.0,5382.7,432.1,3159.7,0.0,624.1,0.0,2730.9,0.0,0.0,2.0,32.3,0.0,0.0,0.0,0.0,416.3,385.0,11.8,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,624.1
39,30039,3,1,4,907.0,1012.6,681.8,712.6,48.5,126.1,99.8,36.1,62.1,69.5,344.9,497.2,29.3,0.0,30.1,0.0,30.0,28.0,84.6,81.7,0.0,0.0,1.0,0.0,48.5,0.0,0.0,126.1
40,30040,3,1,4,3011.8,2898.5,2548.8,2221.0,185.1,399.8,370.2,238.2,253.4,160.0,1304.1,1374.1,71.4,0.0,72.9,0.0,141.2,130.9,329.6,317.8,4.0,0.0,2.0,0.0,185.1,0.0,0.0,399.8
41,30041,3,1,4,2044.0,3344.6,1713.1,2581.6,69.7,502.3,141.8,116.0,95.2,893.2,471.2,661.3,24.3,0.0,24.9,0.0,199.8,184.9,754.9,726.2,0.0,0.0,1.0,0.0,69.7,0.0,0.0,502.3
42,30042,3,1,3,698.7,672.9,524.9,469.6,54.7,80.0,87.1,20.8,56.5,0.0,294.6,403.5,17.0,0.0,17.4,0.0,15.2,14.2,32.1,31.0,4.0,0.0,1.0,0.0,54.7,0.0,0.0,80.0
43,30043,3,1,3,2025.8,2678.6,1723.2,2309.3,136.3,197.4,263.2,109.5,174.6,0.0,952.4,823.0,63.6,1190.6,65.0,0.0,67.1,62.2,129.3,123.9,6.0,0.0,2.0,0.0,136.3,0.0,0.0,197.4
44,30044,3,1,3,1140.0,633.5,958.0,437.9,68.7,75.8,159.1,2.4,98.7,0.0,543.1,370.5,43.4,0.0,44.4,0.0,18.7,17.4,49.6,47.6,0.0,0.0,1.0,0.0,68.7,0.0,0.0,75.8
45,30045,3,1,2,1037.6,636.8,870.6,440.7,54.8,77.6,145.4,41.0,89.9,0.0,493.6,339.4,38.3,0.0,39.2,0.0,17.6,16.4,45.6,43.9,0.0,0.0,1.0,0.0,54.8,0.0,0.0,77.6
46,30046,3,1,2,78.3,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,30047,3,1,1,114.8,92.0,19.1,7.4,1.1,1.4,2.7,0.0,1.9,0.0,11.0,6.6,0.9,0.0,0.9,0.0,0.1,0.1,0.6,0.7,0.0,0.0,1.0,0.0,1.1,0.0,0.0,1.4
48,30048,3,1,1,184.0,133.2,79.7,33.4,7.6,5.9,13.2,0.0,8.1,0.0,45.9,29.0,4.0,0.0,4.1,0.0,1.0,1.0,3.3,3.4,0.0,0.0,0.0,0.0,7.6,0.0,0.0,5.9
49,30049,3,1,2,687.3,1254.9,525.1,900.9,0.0,177.5,0.0,56.1,0.0,358.7,14.0,10.7,0.0,0.0,0.0,0.0,120.9,112.3,376.2,363.1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,177.5
50,30050,3,1,3,479.5,1358.0,200.9,917.7,4.3,167.3,4.8,422.3,3.3,4.3,18.4,299.8,1.6,0.0,1.7,29.6,83.1,77.6,87.1,84.2,0.0,0.0,1.0,0.0,4.3,0.0,0.0,167.3
51,30051,3,1,3,192.2,371.7,58.8,203.2,2.9,39.3,6.4,107.1,4.7,0.0,25.3,78.4,2.0,0.0,2.0,0.0,12.7,12.0,5.8,5.7,0.0,0.0,0.0,0.0,2.9,0.0,0.0,39.3
52,30052,3,1,3,1745.5,6459.1,526.6,4530.7,38.1,778.0,62.4,789.8,44.5,0.0,219.2,3575.3,10.8,0.0,11.1,0.0,145.0,134.9,31.5,30.7,0.0,0.0,2.0,0.0,38.1,0.0,0.0,778.0
53,30053,3,1,4,4682.1,8799.7,3673.3,6712.3,152.9,1245.9,301.8,830.3,212.4,1259.5,1048.6,2532.3,52.3,0.0,53.5,178.9,564.0,523.7,1436.7,1387.6,0.0,0.0,4.0,0.0,152.9,0.0,0.0,1245.9
54,30054,3,1,4,2529.1,3583.7,1994.2,2662.1,108.4,498.1,208.6,580.2,137.8,119.4,797.5,1287.4,66.5,0.0,67.9,0.0,264.0,245.2,446.0,429.9,0.0,0.0,6.0,0.0,108.4,0.0,0.0,498.1
55,30055,3,1,3,2209.3,3114.6,1802.3,2671.7,225.5,259.3,244.4,226.6,161.2,0.0,925.6,916.0,77.4,0.0,79.1,1231.1,123.5,114.9,190.0,183.1,1.0,0.0,0.0,0.0,225.5,0.0,0.0,259.3
56,30056,3,1,3,515.0,293.7,369.1,168.1,54.1,29.3,61.4,0.5,37.8,0.0,209.9,142.7,17.0,0.0,17.4,0.0,6.9,6.7,18.8,18.3,0.0,0.0,0.0,0.0,54.1,0.0,0.0,29.3
57,30057,3,1,3,642.4,369.0,496.1,227.5,49.3,39.5,82.4,1.6,50.9,0.0,282.0,192.3,22.8,0.0,23.2,0.0,9.4,8.9,25.5,24.7,0.0,0.0,0.0,0.0,49.3,0.0,0.0,39.5
58,30058,3,1,2,177.6,367.8,22.5,177.4,0.0,36.8,0.0,156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8
59,30059,3,1,2,95.1,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,30060,3,1,2,95.2,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,30061,3,1,3,3147.1,1512.1,2829.1,1132.7,141.7,196.8,442.9,4.0,273.7,0.0,1619.6,956.1,154.8,0.0,157.9,0.0,49.8,46.8,129.3,125.7,0.0,0.0,1.0,0.0,141.7,0.0,0.0,196.8
62,30062,3,1,3,2483.3,1271.3,2197.0,947.3,131.4,165.5,336.8,7.4,219.2,8.5,1259.3,786.7,114.6,0.0,116.9,0.0,41.4,38.8,108.7,105.9,0.0,0.0,0.0,0.0,131.4,0.0,0.0,165.5
63,30063,3,1,4,491.7,2851.6,374.0,2598.1,10.4,146.4,26.0,219.5,18.0,0.0,100.1,346.6,7.2,0.0,7.4,1827.5,95.7,89.5,118.6,114.9,0.0,0.0,1.0,0.0,10.4,0.0,0.0,146.4
64,30064,3,1,3,3456.5,2587.3,2952.4,1879.0,154.8,356.1,383.6,178.0,238.6,115.1,1388.9,931.4,127.8,0.0,130.4,0.0,217.1,202.4,464.0,452.1,0.0,0.0,2.0,0.0,154.8,0.0,0.0,356.1
65,30065,3,1,4,2961.7,2122.3,2619.7,1641.0,160.0,297.5,379.2,27.4,258.7,177.5,1407.8,1079.0,98.7,0.0,100.8,0.0,90.7,84.9,280.8,272.2,0.0,0.0,3.0,0.0,160.0,0.0,0.0,297.5
66,30066,3,1,3,1607.9,1780.2,1357.6,1349.8,78.3,257.6,162.4,61.3,112.1,248.4,570.8,604.5,29.4,0.0,30.1,0.0,115.7,108.4,336.1,327.3,1.0,0.0,0.0,0.0,78.3,0.0,0.0,257.6
67,30067,3,1,4,1927.1,1822.7,1671.2,1399.0,99.5,267.0,197.1,33.6,134.8,351.4,769.8,592.2,64.8,0.0,66.2,0.0,94.5,88.3,344.1,333.4,0.0,0.0,0.0,0.0,99.5,0.0,0.0,267.0
68,30068,3,1,3,1919.6,1167.1,1662.6,875.8,123.8,153.6,238.0,44.9,169.1,0.0,960.0,703.4,80.1,0.0,81.8,0.0,40.7,38.0,92.0,89.5,0.0,0.0,1.0,0.0,123.8,0.0,0.0,153.6
69,30069,3,1,3,396.1,282.7,287.6,179.3,37.4,31.0,42.0,4.7,28.6,0.0,167.0,154.9,14.1,0.0,14.5,0.0,6.1,5.7,14.3,13.9,1.0,0.0,0.0,0.0,37.4,0.0,0.0,31.0
70,30070,3,1,2,904.9,663.8,765.2,501.5,66.8,87.5,123.1,15.4,84.2,0.0,438.2,417.1,23.8,0.0,24.4,0.0,20.2,19.1,51.3,50.0,0.0,0.0,0.0,0.0,66.8,0.0,0.0,87.5
71,30071,3,1,2,35.2,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,30072,3,1,2,1175.4,868.0,903.7,634.0,149.7,108.9,127.2,29.9,91.5,8.6,519.1,520.8,43.1,0.0,44.0,0.0,24.1,22.6,53.8,52.1,0.0,0.0,1.0,0.0,149.7,0.0,0.0,108.9
73,30073,3,1,2,145.2,126.5,31.8,13.6,6.3,2.6,4.9,1.0,3.3,0.0,18.2,10.9,1.9,0.0,1.9,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.6
74,30074,3,1,2,95.1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,30075,3,1,3,2003.9,1757.5,1663.2,1283.8,104.3,229.6,225.2,211.5,141.1,41.9,824.8,690.5,76.5,0.0,78.1,53.5,104.4,98.2,192.1,188.2,14.0,0.0,7.0,0.0,104.3,0.0,0.0,229.6
76,30076,3,1,3,1104.8,588.6,952.1,403.8,40.6,71.3,150.4,9.3,92.7,0.0,544.9,334.2,50.3,0.0,51.4,0.0,17.7,16.7,44.6,43.6,0.0,0.0,0.0,0.0,40.6,0.0,0.0,71.3
77,30077,3,1,3,2020.7,5122.1,1328.1,3938.7,44.6,542.2,131.0,1111.8,83.4,0.0,480.2,1202.4,44.2,0.0,45.0,1106.8,261.8,244.6,279.5,273.2,0.0,0.0,3.0,0.0,44.6,0.0,0.0,542.2
78,30078,3,1,3,4779.9,3848.0,4206.2,2948.3,228.8,548.3,567.3,103.0,390.3,330.2,2124.3,1731.3,142.8,0.0,145.7,0.0,217.3,203.2,594.6,580.7,20.0,0.0,4.0,0.0,228.8,0.0,0.0,548.3
79,30079,3,1,3,1820.0,4093.3,1415.4,3259.4,22.7,455.6,52.8,376.3,37.5,418.1,200.2,388.9,13.4,1020.9,13.8,0.0,336.7,314.6,759.9,740.7,0.0,0.0,1.0,0.0,22.7,0.0,0.0,455.6
80,30080,3,1,3,2592.7,2916.5,2181.5,2179.8,101.9,427.6,212.2,271.3,147.8,247.3,801.1,795.3,55.6,0.0,56.8,0.0,285.4,266.8,614.6,599.1,7.0,0.0,1.0,0.0,101.9,0.0,0.0,427.6
81,30081,3,1,2,360.8,752.7,228.9,550.8,29.0,97.9,26.3,87.7,19.1,0.0,96.0,389.4,4.6,0.0,4.8,0.0,34.8,32.7,42.3,41.1,0.0,0.0,1.0,0.0,29.0,0.0,0.0,97.9
82,30082,3,1,3,3821.6,4281.8,3211.5,3222.6,157.7,609.5,400.3,323.1,276.8,316.0,1423.1,1660.0,74.1,0.0,75.7,0.0,286.5,267.9,672.9,655.6,0.0,0.0,2.0,0.0,157.7,0.0,0.0,609.5
83,30083,3,1,3,1366.2,2348.0,1055.4,1679.3,0.0,351.3,0.0,160.0,0.0,483.9,7.0,26.8,0.0,0.0,0.0,0.0,294.2,276.2,747.2,732.4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,351.3
84,30084,3,1,3,953.9,1981.4,721.0,1447.3,0.0,298.8,0.0,177.3,0.0,431.2,1.0,142.9,0.0,0.0,0.0,0.0,195.9,183.6,523.1,512.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,298.8
85,30085,3,1,3,747.5,925.5,492.8,602.4,47.2,111.8,70.0,147.2,43.8,12.8,247.6,359.9,22.1,0.0,22.5,0.0,35.5,33.3,50.3,49.2,0.0,0.0,1.0,0.0,47.2,0.0,0.0,111.8
86,30086,3,1,2,515.3,875.2,370.4,604.9,0.9,124.6,1.3,41.2,1.0,224.3,11.5,3.4,0.4,0.0,0.4,0.0,88.8,83.5,260.0,252.5,0.0,0.0,7.0,0.0,0.9,0.0,0.0,124.6
87,30087,3,1,2,88.9,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,30088,3,1,2,114.5,98.2,30.1,12.5,1.3,2.5,4.5,0.2,3.2,0.0,17.4,10.7,1.7,0.0,1.7,0.0,0.4,0.4,1.3,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,2.5
89,30089,3,1,2,3239.8,4232.6,2555.5,2962.4,30.6,620.0,115.4,377.3,72.5,433.8,403.3,345.4,32.0,0.0,32.7,0.0,602.7,563.5,1286.8,1242.4,1.0,0.0,9.0,0.0,30.6,0.0,0.0,620.0
90,30090,3,1,3,3889.9,7506.3,3330.8,5778.8,31.4,1198.7,90.8,486.9,56.2,2283.2,323.2,290.8,28.4,0.0,28.9,0.0,641.7,602.5,2157.6,2115.4,0.0,0.0,4.0,0.0,31.4,0.0,0.0,1198.7
91,30091,3,1,3,2430.1,1464.1,2159.0,1083.1,92.5,196.9,348.0,137.8,214.4,0.0,1211.9,806.2,107.3,0.0,109.5,0.0,41.6,39.2,103.3,99.9,21.0,0.0,2.0,0.0,92.5,0.0,0.0,196.9
92,30092,3,1,3,2599.8,1508.4,2254.7,1100.6,142.3,196.7,363.7,66.2,222.3,0.0,1272.1,878.2,114.0,0.0,116.4,0.0,50.3,47.3,111.9,109.0,1.0,0.0,3.0,0.0,142.3,0.0,0.0,196.7
93,30093,3,1,2,83.4,82.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,30094,3,1,2,338.5,230.7,232.4,113.8,9.6,20.6,36.3,11.3,22.7,0.0,133.3,88.1,12.5,0.0,12.9,0.0,4.7,4.6,10.1,9.8,0.0,0.0,0.0,0.0,9.6,0.0,0.0,20.6
95,30095,3,1,2,3598.0,3128.6,3174.3,2479.0,113.2,333.5,440.3,139.8,258.7,77.6,1603.9,1033.3,157.8,711.6,161.1,0.0,171.8,160.6,369.6,356.0,6.0,0.0,5.0,0.0,113.2,0.0,0.0,333.5
96,30096,3,1,2,3126.8,1908.5,2798.0,1416.1,110.6,263.5,424.1,48.5,260.1,90.4,1483.6,935.7,131.3,0.0,134.0,0.0,100.1,93.9,256.7,247.7,0.0,0.0,8.0,0.0,110.6,0.0,0.0,263.5
97,30097,3,1,1,95.1,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,30098,3,1,1,95.9,87.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,30099,3,1,2,87.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30100,3,1,2,291.7,204.2,189.0,92.8,8.5,16.8,32.5,3.3,19.4,0.0,106.7,75.9,8.2,0.0,8.3,0.0,3.8,3.8,10.1,9.8,0.0,0.0,0.0,0.0,8.5,0.0,0.0,16.8
101,30101,3,1,2,5068.8,3187.2,4540.9,2392.8,185.9,432.8,750.1,112.4,430.3,30.7,2475.0,1814.2,193.5,0.0,197.5,0.0,140.2,131.0,317.5,304.5,21.0,0.0,16.0,0.0,185.9,0.0,0.0,432.8
102,30102,3,1,1,87.2,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103,3,1,2,2460.5,1362.7,2181.0,1003.6,95.4,170.1,377.4,18.6,214.4,0.0,1232.7,832.4,96.7,0.0,98.9,0.0,45.7,43.4,114.0,109.3,0.0,0.0,1.0,0.0,95.4,0.0,0.0,170.1
104,30104,3,1,2,935.0,1544.8,765.5,1268.1,27.9,131.9,111.6,134.7,64.8,0.0,365.3,406.4,28.4,480.3,29.0,88.1,68.0,64.0,98.4,94.6,0.0,0.0,0.0,0.0,27.9,0.0,0.0,131.9
105,30105,3,1,2,393.6,310.2,287.5,178.3,10.8,33.6,41.1,8.4,25.6,8.9,137.5,107.8,9.8,0.0,10.0,0.0,16.8,15.9,38.9,37.3,8.0,0.0,0.0,0.0,10.8,0.0,0.0,33.6
106,30106,3,1,2,200.1,238.7,108.7,121.8,2.9,24.7,10.8,10.0,6.8,43.6,38.9,25.1,3.1,0.0,3.1,0.0,8.4,8.1,36.6,35.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,24.7
107,30107,3,1,1,77.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
