Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       45839.88,       31330.46,      143516.88,        3518.47,       10351.39,       25573.94,       53843.24,        1726.71,              0,          42.25,           5.02,        1702.37,              0,          65.31,           7.10,        3852.29,        1984.93,        5409.30,        1079.45,         431.91,        2124.96,         115.95,        3497.36,        3296.24,         217.91,          50.70,         259.01,          88.06,          35.18,         282.39,          27.47,          17.17,          65.96
        17,       43624.34,       27082.30,      125831.42,        3162.15,        8967.31,       21291.75,       43684.50,        1138.00,              0,         109.55,          12.65,        2107.54,              0,         117.82,          18.18,        3368.38,        1718.14,        4836.96,         986.73,         383.16,        1910.68,         117.71,        4097.85,        3023.09,         232.39,          42.23,         227.12,          82.08,          34.78,         278.39,          26.58,          16.38,          61.93
        18,       42626.29,       23713.62,      113319.57,        2723.47,        7236.01,       19195.30,       38002.33,         869.96,              0,          26.38,           8.39,        2403.27,              0,          40.12,          11.89,        2993.45,        1600.94,        4445.94,         925.85,         350.12,        1744.85,          98.34,        3484.63,        2825.60,         203.68,          40.04,         210.18,          81.30,          34.37,         243.29,          25.99,          16.27,          59.83
        19,       42157.65,       18053.74,      102679.29,        2323.04,        5902.38,       20853.67,       39332.12,        1150.31,              0,          44.69,           4.76,        4056.17,              0,          55.33,           9.33,        2797.09,        1406.49,        4008.06,         856.21,         323.16,        1588.70,          97.74,        3616.20,        2625.84,         214.79,          33.77,         189.48,          64.05,          30.82,         220.48,          21.10,          13.38,          47.89
        20,       42660.60,       15842.24,       88547.53,        1969.70,        4984.16,       17848.12,       33245.52,         684.35,              0,          45.68,          20.52,        3700.14,              0,          69.11,          24.48,        2387.32,        1264.77,        3631.12,         790.98,         301.53,        1466.23,          90.59,        3352.71,        2382.28,         205.98,          32.89,         169.14,          62.39,          27.54,         195.93,          18.27,          11.52,          43.60
        21,       43232.32,       14108.87,       83499.59,        1712.60,        4359.01,       16260.49,       28955.89,         884.32,              0,          84.13,          10.35,        3597.79,              0,         113.91,          19.05,        2208.52,        1226.93,        3464.51,         757.30,         265.08,        1373.19,          80.35,        3168.54,        2089.95,         183.96,          24.19,         143.97,          60.07,          22.48,         159.18,          15.09,           9.25,          35.97
        22,       43123.79,       12035.83,       74446.73,        1478.08,        3452.78,       14169.50,       25268.62,         519.11,              0,          62.21,          22.51,        1893.68,              0,          85.14,          27.09,        1912.55,        1050.90,        3056.54,         678.55,         242.06,        1218.66,          73.22,        2945.05,        1968.86,         171.12,          23.03,         138.43,          63.94,          19.35,         142.11,          13.00,           7.91,          32.09
        23,       39605.10,       10096.27,       66676.31,        1270.08,        2994.20,       14660.04,       25172.18,         413.87,              0,          91.91,          18.18,        2523.68,              0,         105.34,          23.95,        1681.14,         968.32,        2855.84,         647.79,         237.77,        1138.76,          73.65,        2860.45,        1750.77,         176.48,          22.24,         121.00,          61.56,          21.83,         140.67,          13.32,           7.63,          30.31
        24,       36100.19,        8020.10,       60711.32,        1132.94,        2442.60,       12913.35,       21700.75,         439.54,              0,          54.22,          29.56,        1613.22,              0,          63.18,          32.31,        1489.38,         891.10,        2645.52,         611.94,         223.65,        1061.21,          75.05,        2786.65,        1533.98,         166.59,          17.21,         101.61,          57.35,          17.95,         114.21,          11.88,           7.01,          26.10
        25,       35799.73,        7235.25,       55373.78,         956.37,        1999.82,       12209.57,       19674.04,         692.95,              0,          46.67,          25.26,        3202.42,              0,          64.05,          28.68,        1253.43,         773.20,        2365.42,         553.52,         192.65,         947.39,          63.12,        2478.65,        1481.39,         146.97,          18.51,         101.85,          53.20,          14.00,          92.21,           8.47,           4.95,          21.51
        26,       33547.04,        6421.81,       50404.10,         824.04,        1729.52,       11473.16,       18247.90,         696.25,              0,          27.85,          14.86,        2684.88,              0,          35.96,          24.58,        1104.29,         710.20,        2197.59,         510.31,         169.71,         868.99,          61.61,        2421.86,        1315.45,         145.79,          14.80,          87.02,          56.23,          18.21,          99.58,          11.01,           6.66,          27.83
        27,       32521.75,        5260.03,       46289.31,         768.26,        1458.87,       10167.61,       16010.49,         639.69,              0,          98.54,          83.01,        2627.38,              0,         110.63,          78.35,        1031.65,         656.91,        2076.46,         495.93,         176.14,         831.07,          59.41,        2390.89,        1227.65,         143.03,          11.85,          77.56,          39.81,          14.51,          84.36,           9.11,           5.41,          20.01
        28,       32322.28,        4628.89,       42629.17,         645.99,        1260.01,       10435.47,       15534.33,         962.57,              0,         110.20,          47.20,        2920.00,              0,         117.70,          51.18,         873.39,         597.53,        1918.47,         459.01,         158.89,         755.39,          57.15,        2201.94,        1119.21,         128.59,          10.67,          71.12,          35.98,          11.02,          62.80,           6.75,           3.85,          14.51
        29,       31579.83,        4000.22,       39706.79,         607.99,        1071.36,        9086.95,       13458.86,         689.22,              0,         109.80,          38.49,        2512.53,              0,         111.98,          47.41,         752.51,         546.91,        1790.23,         430.18,         145.86,         704.28,          55.20,        2064.84,        1015.59,         119.48,           8.84,          60.35,          36.73,          11.32,          58.73,           7.38,           4.35,          14.10
        30,       29520.35,        3420.20,       38314.47,         553.58,         958.75,        9095.21,       13120.57,        1079.48,              0,         119.53,         106.84,        4036.32,              0,         131.39,         113.44,         652.63,         499.63,        1672.88,         404.28,         136.32,         654.75,          52.47,        1828.91,         929.94,         105.25,           8.33,          57.81,          35.13,           9.90,          55.19,           6.07,           3.38,          11.93
        31,       28721.08,        3187.40,       34211.98,         478.63,         752.36,        8214.95,       11591.30,         963.09,              0,          70.21,          35.74,        2108.12,              0,          81.38,          49.14,         610.20,         467.73,        1603.69,         389.43,         138.36,         629.28,          50.82,        1685.00,         895.89,          95.06,           8.30,          56.47,          35.58,           8.60,          49.24,           5.12,           2.72,          10.26
        32,       26791.56,        2609.64,       33705.34,         417.53,         676.14,        7765.10,       10523.32,        1135.08,              0,         149.87,         101.92,        4290.00,              0,         151.61,         107.51,         534.74,         415.96,        1461.80,         357.67,         117.91,         568.18,          47.20,        1599.27,         808.32,          92.91,           7.35,          52.10,          29.65,           8.09,          44.09,           4.98,           2.38,           8.96
        33,       25085.62,        2359.86,       29298.29,         398.87,         568.45,        7687.08,       10255.51,         863.11,              0,          81.24,         106.39,        3178.54,              0,         108.91,         118.17,         451.66,         409.62,        1421.27,         349.15,         118.31,         548.10,          48.06,        1561.15,         798.48,          84.62,           6.15,          51.92,          27.80,           6.91,          35.76,           4.62,           2.31,           7.68
        34,       22966.53,        2086.47,       27086.36,         346.91,         566.37,        7389.84,        9410.10,         949.19,              0,         152.53,          45.87,        3919.01,              0,         153.69,          58.95,         433.70,         383.26,        1359.08,         338.99,         113.73,         525.18,          43.30,        1438.27,         764.16,          80.95,           4.96,          48.06,          24.12,           5.99,          30.93,           3.95,           1.90,           6.52
        35,       22668.73,        1804.46,       25004.08,         323.15,         507.05,        6557.68,        8487.88,        1255.22,              0,         145.56,         111.50,        4220.03,              0,         179.29,         133.54,         390.55,         366.98,        1322.73,         318.28,         112.63,         502.52,          40.64,        1355.99,         718.86,          73.65,           4.37,          45.55,          26.23,           6.38,          27.64,           3.96,           2.08,           6.38
        36,       21349.71,        1757.12,       23612.99,         292.20,         448.79,        6369.75,        8139.86,        1204.09,              0,         232.04,          90.06,        3350.41,              0,         217.05,         105.17,         356.47,         326.66,        1226.49,         302.72,         105.03,         471.58,          41.08,        1305.99,         689.98,          75.67,           5.57,          42.38,          24.47,           5.97,          25.01,           3.50,           1.85,           6.19
        37,       19776.62,        1585.45,       21588.03,         265.56,         450.57,        6252.29,        7646.89,        1192.18,              0,         115.14,         240.30,        2589.35,              0,         152.15,         249.65,         257.76,         331.16,        1217.71,         298.26,         119.83,         474.79,          39.96,        1198.41,         655.38,          75.73,           4.23,          38.26,          26.07,           6.20,          23.18,           4.07,           2.29,           8.01
        38,       19048.86,        1361.18,       20222.13,         237.86,         379.64,        5713.58,        7046.89,        1345.98,              0,         218.95,         197.24,        3879.90,              0,         234.73,         209.66,         201.20,         315.88,        1127.49,         293.06,          99.37,         444.53,          36.40,        1103.00,         623.00,          70.60,           3.45,          37.86,          22.04,           5.14,          18.64,           3.72,           2.08,           5.70
        39,       17811.82,        1269.75,       18894.06,         231.31,         378.93,        5580.65,        6548.43,        1233.53,              0,         137.43,         140.28,        3145.94,              0,         146.67,         145.84,         220.44,         279.86,        1094.17,         266.58,          93.40,         405.39,          34.88,        1062.55,         583.52,          66.89,           3.70,          34.66,          20.97,           5.29,          17.55,           3.45,           1.88,           5.36
        40,       17131.25,        1113.47,       17926.99,         211.52,         358.06,        5336.65,        6139.85,        1201.07,              0,          82.17,          86.38,        4025.57,              0,         106.47,         128.96,         167.72,         262.42,        1057.65,         257.78,          84.65,         379.43,          37.11,        1035.45,         583.16,          66.20,           3.56,          33.71,          20.06,           5.42,          19.48,           3.75,           2.06,           5.87
        41,       16115.42,        1024.98,       16829.08,         180.90,         301.46,        5054.26,        5831.78,        1338.92,              0,         183.17,          87.44,        3417.08,              0,         209.76,          96.14,         139.93,         254.97,        1020.47,         244.88,          82.79,         364.19,          31.23,         923.23,         552.51,          59.58,           3.38,          29.10,          18.35,           5.18,          17.79,           4.15,           2.38,           5.67
        42,       15535.82,        1010.49,       15776.38,         162.76,         317.30,        4780.11,        5509.08,        1545.50,              0,         137.12,         113.66,        3369.35,              0,         152.46,         150.92,         134.97,         235.29,         967.99,         238.14,          74.70,         340.46,          35.95,         969.23,         550.41,          66.75,           3.31,          28.15,          15.15,           4.10,          14.78,           2.91,           1.60,           4.90
        43,       14568.22,         876.78,       14940.37,         166.31,         304.55,        4527.00,        5092.54,        1686.85,              0,         170.32,         105.78,        2994.43,              0,         192.02,         118.76,         130.94,         225.20,         949.59,         232.23,          71.22,         327.92,          32.48,         900.48,         515.17,          66.48,           3.21,          26.19,          15.44,           4.04,          16.96,           2.75,           1.41,           4.96
        44,       13680.71,         853.97,       13972.49,         149.21,         276.32,        4249.99,        4688.30,        1123.02,              0,         160.23,         114.10,        2739.23,              0,         190.61,         152.30,         164.32,         209.26,         905.26,         222.39,          67.46,         302.75,          35.34,         920.60,         514.54,          68.28,           2.89,          26.42,          16.47,           4.77,          16.58,           3.82,           1.81,           5.27
        45,       13154.95,         776.30,       13163.33,         136.71,         272.90,        4227.29,        4614.30,        1282.01,              0,         138.24,         125.31,        1948.56,              0,         154.37,         156.40,         113.49,         209.06,         886.31,         219.84,          68.93,         300.78,          32.95,         817.45,         506.66,          64.40,           3.76,          26.71,          13.96,           4.08,          16.00,           3.06,           1.52,           4.95
        46,       12879.57,         712.15,       12685.64,         128.58,         290.62,        3897.85,        4210.95,        1510.44,              0,         141.59,         131.75,        1819.93,              0,         170.10,         148.16,          85.93,         184.03,         806.89,         204.74,          61.57,         267.41,          27.74,         707.56,         475.43,          56.06,           3.00,          24.70,          14.92,           4.21,          14.19,           3.49,           1.55,           4.93
        47,       12229.64,         647.92,       11702.80,         125.38,         234.69,        3844.58,        4182.64,        1334.59,              0,         152.67,          97.62,        1738.35,              0,         185.44,         135.93,          26.29,         181.68,         790.94,         201.05,          62.06,         264.39,          24.47,         617.31,         471.04,          51.94,           2.62,          23.93,          13.21,           3.46,          11.69,           2.71,           1.15,           3.95
        48,       11575.02,         641.19,       11375.09,         123.20,         268.54,        3766.53,        3748.99,        1030.33,              0,         107.86,         145.58,        1294.69,              0,         133.69,         182.62,           0.67,         177.62,         782.82,         194.92,          61.18,         256.13,          23.22,         591.06,         463.43,          48.37,           2.71,          22.58,          13.18,           3.90,          12.98,           3.70,           1.62,           4.54
        49,       11050.24,         541.47,       11103.33,         102.76,         246.33,        3391.45,        3559.28,        1500.47,              0,          96.61,         123.53,        1480.43,              0,         101.52,         141.29,           0.03,         164.90,         756.27,         190.80,          61.28,         243.11,          21.32,         580.33,         458.15,          47.50,           2.68,          23.52,          12.48,           3.05,          11.00,           2.74,           1.00,           3.75
        50,       10285.66,         603.46,       10127.17,          95.45,         222.81,        3240.55,        3319.19,        1130.52,              0,         139.04,          87.69,        1389.82,              0,         173.26,          92.26,              0,         166.18,         743.66,         193.36,          61.65,         238.16,          21.67,         562.33,         466.93,          45.96,           2.94,          23.89,          11.17,           3.46,          11.28,           3.16,           1.14,           3.79
        51,        9289.00,         531.95,        9228.15,          94.10,         251.52,        3004.83,        3062.69,        1240.42,              0,          76.07,         160.17,        1192.43,              0,         123.13,         211.48,              0,         160.30,         714.85,         188.92,          60.05,         230.06,          17.41,         446.25,         415.47,          39.33,           3.03,          20.20,          10.64,           3.08,          10.76,           2.61,           0.99,           3.58
        52,        8520.67,         506.58,        9119.73,          79.46,         237.48,        3000.87,        3074.55,        1496.88,              0,         123.47,         124.18,        1270.01,              0,         133.36,         171.60,              0,         151.69,         689.46,         178.08,          60.46,         226.39,          18.11,         445.22,         417.82,          38.45,           3.04,          20.47,           7.75,           3.35,          11.03,           2.83,           1.13,           3.50
        53,        8244.96,         487.12,        8551.38,          82.68,         222.15,        2835.56,        2890.66,        1225.51,              0,          59.91,         127.72,        1248.73,              0,         109.42,         158.82,              0,         148.57,         660.58,         171.45,          57.74,         220.24,          17.28,         440.78,         418.85,          39.27,           4.03,          21.74,           7.47,           3.30,          11.09,           2.87,           1.16,           3.40
        54,        7956.71,         461.60,        8397.37,          77.19,         228.56,        2653.72,        2778.49,        1331.17,              0,          67.68,          72.58,        1382.11,              0,          94.52,         105.58,              0,         135.24,         619.76,         159.47,          53.35,         207.17,          15.50,         398.56,         392.91,          33.19,           2.96,          19.87,           7.72,           3.87,          12.16,           3.57,           1.36,           4.39
        55,        7554.21,         431.22,        7641.13,          70.54,         184.17,        2610.25,        2630.64,        1294.19,              0,          89.72,         103.35,         875.02,              0,         123.45,         155.88,              0,         133.76,         594.76,         154.89,          51.42,         200.11,          14.89,         356.05,         377.24,          31.99,           3.27,          19.25,           6.18,           3.35,          13.00,           2.85,           1.00,           3.60
        56,        6949.23,         399.24,        7303.91,          71.25,         164.60,        2405.56,        2574.30,        1244.74,              0,         119.73,          85.68,        1168.58,              0,         113.69,         124.98,              0,         124.67,         575.86,         151.36,          48.38,         188.15,          13.36,         333.55,         372.86,          29.21,           3.43,          18.30,           7.01,           3.72,          13.03,           3.64,           1.38,           4.10
        57,        6452.83,         369.51,        7113.91,          64.40,         152.73,        2539.37,        2369.96,        1084.55,              0,         106.40,         148.07,         870.88,              0,         149.50,         201.28,              0,         116.41,         558.15,         147.67,          47.41,         184.37,          12.00,         316.31,         359.44,          27.51,           3.38,          16.94,           8.34,           4.07,          14.07,           3.82,           1.43,           4.90
        58,        6572.72,         369.68,        6659.73,          62.33,         152.79,        2270.55,        2283.49,        1141.09,              0,         101.71,         147.18,         842.85,              0,         119.06,         212.61,              0,         108.16,         530.18,         142.35,          41.86,         174.60,          12.96,         356.36,         350.13,          29.61,           3.10,          15.93,           6.25,           2.87,          12.25,           2.80,           1.08,           3.68
        59,        5979.44,         349.80,        6614.43,          52.00,         142.42,        2188.74,        2148.95,        1051.93,              0,          76.33,         107.92,         607.47,              0,         120.40,         138.90,              0,         110.09,         519.62,         140.98,          42.85,         173.66,           9.94,         288.37,         329.41,          22.97,           3.04,          15.79,           6.14,           2.95,          12.78,           2.73,           1.02,           3.78
        60,        5764.27,         337.61,        6047.69,          56.17,         135.79,        2120.12,        2034.98,         825.33,              0,         100.94,          75.15,         679.44,              0,         140.05,         128.05,              0,         109.44,         504.59,         138.74,          39.74,         165.03,           7.84,         244.40,         336.95,          19.10,           2.64,          15.61,           5.23,           2.76,          12.31,           2.46,           0.89,           3.30
        61,        5390.51,         319.34,        5823.51,          50.94,         138.16,        2060.91,        1907.81,         924.07,              0,          69.98,         106.36,         553.16,              0,          99.88,         145.22,              0,         106.73,         479.73,         136.71,          41.24,         160.01,           8.39,         253.67,         326.37,          21.27,           2.27,          14.87,           4.62,           2.74,          14.79,           2.20,           0.71,           2.80
        62,        5121.61,         282.16,        5667.39,          45.50,         126.03,        1935.41,        1893.02,         893.85,              0,          75.26,          74.39,         683.44,              0,         117.21,         110.30,              0,         109.42,         457.79,         138.47,          44.38,         156.09,           8.84,         247.36,         311.95,          17.29,           1.80,          14.35,           4.50,           1.99,          10.85,           1.64,           0.52,           2.21
        63,        4882.19,         263.68,        5377.84,          44.39,         130.43,        1909.59,        1835.50,         795.89,              0,          59.00,          88.24,         629.48,              0,          92.82,          97.86,              0,         104.40,         433.04,         133.25,          38.30,         142.29,           8.57,         229.87,         308.43,          18.23,           2.06,          13.07,           4.29,           2.26,          10.20,           1.49,           0.48,           2.00
        64,        4933.77,         271.50,        4928.56,          43.36,         115.33,        1776.98,        1727.61,         756.95,              0,          58.03,          57.78,         615.76,              0,          76.65,         102.61,              0,         111.21,         446.03,         134.86,          40.73,         142.15,           8.22,         243.90,         282.23,          16.64,           1.49,          11.17,           3.96,           2.09,          10.91,           1.42,           0.55,           2.42
        65,        4478.35,         299.76,        4806.69,          41.03,         101.65,        1816.80,        1710.10,         848.00,              0,          34.50,          76.18,         577.33,              0,          65.93,          92.08,              0,         106.98,         431.26,         135.13,          38.31,         134.05,           6.57,         162.81,         277.97,          12.38,           1.30,          10.70,           3.62,           1.28,           8.09,           1.08,           0.34,           1.69
        66,        3966.40,         290.00,        4540.75,          39.75,         109.07,        1790.48,        1649.70,         865.59,              0,          38.70,          48.03,         542.95,              0,          51.45,          67.21,              0,         105.24,         425.11,         130.02,          36.06,         125.95,           5.28,         134.27,         260.27,          11.21,           1.42,           9.37,           3.22,           1.91,           9.33,           1.22,           0.26,           1.76
        67,        3867.92,         302.94,        4588.53,          37.01,          86.33,        1650.74,        1519.44,         833.89,              0,          53.41,          33.55,         607.87,              0,          78.50,          44.61,              0,         102.55,         424.31,         128.41,          38.07,         121.57,           5.85,         144.36,         260.48,           9.99,           1.30,           9.73,           2.88,           1.25,           8.19,           0.84,           0.21,           1.31
        68,        3609.68,         294.27,        4127.30,          33.65,          82.16,        1561.30,        1425.05,         641.71,              0,          43.02,          45.13,         622.72,              0,          63.53,          55.98,              0,          94.34,         410.55,         127.23,          35.80,         117.24,           4.78,         131.25,         244.72,           9.66,           1.31,           9.25,           3.10,           1.41,           6.92,           0.99,           0.31,           1.30
        69,        3419.58,         279.31,        4260.23,          32.43,          74.82,        1550.06,        1365.50,         706.35,              0,          59.61,          28.47,         645.23,              0,          88.70,          35.63,              0,          93.48,         399.02,         126.17,          35.61,         115.84,           4.35,         106.32,         230.65,           7.27,           1.16,           8.09,           3.66,           1.59,           7.26,           1.25,           0.42,           1.88
        70,        3356.57,         270.35,        3762.54,          32.11,          68.88,        1429.81,        1276.99,         620.77,              0,          62.76,          53.21,         631.92,              0,          88.63,          63.40,              0,          90.62,         395.42,         122.30,          34.62,         112.03,           3.85,         116.93,         217.39,           8.56,           0.54,           7.02,           3.02,           1.28,           7.33,           0.83,           0.18,           1.26
        71,        3162.88,         256.86,        3557.66,          31.87,          61.17,        1386.92,        1181.20,         669.68,              0,          41.05,          56.56,         470.11,              0,          64.17,          65.75,              0,          89.03,         389.47,         119.82,          35.23,         112.32,           4.40,         160.90,         213.29,          11.20,           0.88,           6.89,           3.55,           1.24,           5.95,           0.86,           0.25,           1.27
        72,        2732.83,         258.84,        3489.48,          31.10,          55.29,        1418.65,        1194.79,         558.11,              0,          41.21,          45.21,         531.98,              0,          66.84,          54.37,              0,          87.53,         384.74,         121.91,          34.84,         110.67,           3.92,         100.28,         206.45,           7.26,           0.66,           6.80,           3.05,           1.00,           5.34,           0.73,           0.28,           1.06
        73,        2781.10,         267.73,        3501.59,          32.83,          57.07,        1339.77,        1129.09,         631.07,              0,          50.72,          35.50,         561.62,              0,          61.05,          45.37,              0,          85.21,         372.84,         120.86,          36.97,         109.52,           4.32,          96.98,         203.18,           7.55,           0.69,           6.71,           2.70,           0.96,           6.12,           0.77,           0.21,           1.21
        74,        2657.18,         250.67,        3115.96,          24.61,          54.98,        1254.09,        1065.26,         567.15,              0,          43.78,          48.07,         486.89,              0,          56.52,          56.84,              0,          83.63,         365.20,         118.45,          35.01,         105.77,           3.80,          95.48,         200.23,           7.94,           0.66,           6.83,           3.27,           0.91,           5.29,           0.66,           0.32,           1.02
        75,        2469.98,         260.29,        3213.23,          26.36,          49.36,        1151.08,        1033.13,         621.33,              0,          54.03,          61.21,         427.81,              0,          60.29,          63.62,              0,          77.03,         349.11,         109.08,          29.46,          98.79,           5.14,         102.31,         203.59,           8.18,           0.67,           6.47,           3.16,           1.21,           6.92,           1.04,           0.34,           1.19
        76,        2347.43,         268.19,        2987.20,          25.73,          51.02,        1135.55,         958.58,         548.49,              0,          53.25,          61.14,         501.81,              0,          69.22,          64.90,              0,          76.51,         338.05,         108.96,          30.64,          97.11,           5.41,         101.28,         199.87,           8.93,           0.86,           6.95,           2.76,           0.74,           6.03,           0.58,           0.12,           0.80
        77,        2201.82,         250.35,        2909.39,          26.53,          46.06,        1094.09,         963.97,         542.78,              0,          34.46,          51.57,         412.08,              0,          43.16,          57.58,              0,          76.89,         330.20,         107.33,          31.71,          95.83,           4.60,         112.06,         190.66,           9.77,           0.80,           6.02,           2.70,           1.28,           7.18,           0.93,           0.48,           1.17
        78,        2085.05,         278.52,        2760.28,          27.07,          40.77,        1034.08,         895.55,         543.63,              0,          41.52,          41.53,         542.46,              0,          54.58,          40.52,              0,          69.48,         316.31,          97.77,          30.27,          88.66,           5.24,         115.58,         181.92,          10.20,           0.67,           5.99,           2.88,           1.34,           7.31,           1.05,           0.55,           1.30
