ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,11644.5,21098.4,14581.6,15605.7,62930.2,9205.4,15237.0,11625.2,12025.9,48093.5,184.5,963.9,337.8,284.7,1770.9,1312.8,2523.3,1633.0,1439.0,6908.1,941.8,2374.2,985.6,1856.1,6157.7
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,41328.4,71633.2,54611.8,56828.4,224401.8,35550.4,54905.7,47082.7,48959.0,186497.8,1616.3,8124.2,2872.9,2420.9,15034.3,2872.2,5318.2,3328.0,2964.4,14482.8,1289.5,3285.1,1328.2,2484.1,8386.9
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14425.3,26325.0,20799.9,22166.3,83716.5,13629.0,23026.5,19516.8,21052.5,77224.8,630.8,2947.8,1075.7,884.6,5538.9,102.4,180.5,137.9,101.7,522.5,63.1,170.2,69.5,127.5,430.3
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36652.7,65779.9,48183.0,50972.2,201587.8,30636.3,46878.6,40158.0,42320.9,159993.8,2128.6,10832.3,3792.4,3256.2,20009.5,2422.9,4466.4,2803.7,2542.3,12235.3,1464.9,3602.6,1428.9,2852.8,9349.2
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,52766.2,97485.6,71702.3,77768.4,299722.5,45707.2,74009.5,61956.1,67503.9,249176.7,2988.8,14998.5,5309.1,4588.3,27884.7,2509.0,4633.9,2896.0,2617.7,12656.6,1561.2,3843.7,1541.1,3058.5,10004.5
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32902.8,55821.7,41261.6,46338.2,176324.3,28400.8,42438.1,35185.5,39782.5,145806.9,1153.1,5958.6,2065.8,1833.4,11010.9,2359.1,4909.1,2912.0,2685.3,12865.5,989.8,2515.9,1098.3,2037.0,6641.0
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44609.2,89210.0,63094.4,70569.1,267482.7,37787.3,68528.3,53523.6,60973.1,220812.3,2180.9,11334.2,3984.2,3503.4,21002.7,3863.9,7139.2,4554.6,4216.3,19774.0,777.1,2208.3,1032.0,1876.3,5893.7
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85119.3,168131.7,119680.7,132798.9,505730.6,74538.1,133782.4,105056.4,117861.1,431238.0,4279.6,22117.3,7429.9,6822.4,40649.2,4831.4,8798.7,5589.7,5271.1,24490.9,1470.2,3433.3,1604.7,2844.3,9352.5
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68586.5,117157.1,92550.8,96266.2,374560.6,61882.9,97307.5,83472.9,88766.4,331429.7,2611.3,12566.6,4711.8,3590.6,23480.3,3463.9,6177.8,3896.8,3143.9,16682.4,628.4,1105.2,469.3,765.3,2968.2
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43427.5,80555.0,62245.8,60526.2,246754.5,39682.4,68464.8,56623.6,56216.0,220986.8,1688.6,8277.8,3115.1,2314.2,15395.7,1761.0,3056.6,2199.9,1492.1,8509.6,295.5,755.8,307.2,503.9,1862.4
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,21570.2,45620.3,32284.5,38873.7,138348.7,19861.9,39637.5,29816.8,36522.7,125838.9,897.9,4554.0,1556.0,1482.0,8489.9,801.4,1385.5,896.2,826.3,3909.4,9.0,43.3,15.5,42.7,110.5
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,28012.4,59257.1,40487.4,50546.9,178303.8,25143.3,49271.8,36283.2,46465.9,157164.2,1389.6,7204.5,2438.7,2376.8,13409.6,1420.5,2625.4,1704.2,1562.1,7312.2,59.0,155.4,61.3,142.1,417.8
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36714.8,67667.6,52988.5,56300.6,213671.5,33872.5,57947.0,48582.3,52766.7,193168.5,1455.9,7097.4,2690.3,2095.2,13338.8,1266.9,2367.5,1598.7,1241.8,6474.9,119.5,255.7,117.2,196.9,689.3
