I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    2,   22,      0.45,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.45
    2,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   25,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    2,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   27,         0,         0,         0,         0,         0,    290.35,         0,         0,         0,         0,         0,      3.23,      1.42,    295.00
    3,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.83,         0,         0,         0,         0,      0.83
    3,    2,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    3,    3,         0,         0,         0,         0,         0,         0,         0,         0,     17.43,         0,         0,         0,         0,     17.43
    3,    4,         0,         0,         0,         0,         0,         0,         0,         0,     62.73,         0,         0,         0,         0,     62.73
    3,    5,         0,         0,         0,         0,         0,         0,         0,         0,      7.05,         0,         0,         0,         0,      7.05
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.07,         0,         0,         0,         0,      0.07
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      2.49,         0,         0,         0,         0,      2.49
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2970.33,         0,     66.99,   2413.57,   1132.38,         0,         0,         0,    308.18,    855.16,    166.33,         0,         0,   7912.94
    4,    2,     21.16,         0,         0,     42.51,     46.46,         0,         0,         0,     30.85,     33.73,      2.24,         0,         0,    176.95
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     55.85,         0,         0,         0,         0,     55.85
    4,    4,  40229.44,         0,  40253.67, 253778.10,  72605.53,         0,         0,         0,  34968.98,  17515.91,   3859.32,         0,         0, 463210.95
    4,    5,  27901.78,   2898.00,   3938.39,  75851.29,  23530.00,         0,         0,         0,   3906.73,   6449.52,   1424.16,         0,         0, 145899.87
    4,    6,      2.93,         0,         0,     79.65,      9.40,         0,         0,         0,     73.93,      1.29,      0.05,         0,         0,    167.25
    4,    7,      1.15,         0,         0,      1.26,      0.28,         0,         0,         0,     43.37,         0,         0,         0,         0,     46.06
    4,    8,  19418.11,    422.00,   2247.42,  34379.38,  11747.06,         0,         0,         0,   2336.46,    337.38,     71.27,         0,         0,  70959.08
    4,    9,   2886.77,         0,     73.15,   2167.59,   1434.11,         0,         0,         0,    400.57,     85.46,     21.17,         0,         0,   7068.82
    4,   10,         0,         0,         0,      4.88,      0.26,         0,         0,         0,      2.54,         0,         0,         0,         0,      7.68
    4,   11,    867.03,         0,      0.10,    529.47,    118.45,         0,         0,         0,     98.44,    170.65,     12.55,         0,         0,   1796.69
    4,   12,   3006.65,     41.00,      2.89,   2744.82,    701.41,         0,         0,         0,    431.21,    675.89,     43.79,         0,         0,   7647.66
    4,   13,   1353.32,      2.00,         0,   1161.11,    299.87,         0,         0,         0,    128.99,    141.74,      3.94,         0,         0,   3090.97
    4,   14,   2902.33,    234.00,      1.53,   3004.24,    952.34,         0,         0,         0,    370.96,    510.15,     11.59,         0,         0,   7987.14
    4,   15,     46.93,         0,      0.01,     41.63,     20.25,         0,         0,         0,     17.92,     58.57,      1.87,         0,         0,    187.18
    4,   16,    477.65,      1.00,      0.19,    529.26,    276.73,         0,         0,         0,    165.12,    251.59,      9.13,         0,         0,   1710.67
    4,   17,    438.18,         0,      0.04,    622.01,    260.05,         0,         0,         0,    152.26,    197.04,      5.20,         0,         0,   1674.78
    4,   18,      5.26,         0,         0,      7.18,      4.31,         0,         0,         0,      3.07,      1.68,         0,         0,         0,     21.50
    4,   19,      2.23,         0,         0,         0,         0,         0,         0,         0,      0.04,      1.09,      0.59,         0,         0,      3.95
    4,   20,    143.16,         0,         0,     34.35,     27.42,         0,         0,         0,     40.40,    168.75,     26.73,         0,         0,    440.81
    4,   21,     89.75,     80.00,         0,      0.40,      0.18,         0,         0,         0,      7.96,     39.00,     17.31,         0,         0,    234.60
    4,   22,     14.12,         0,         0,         0,         0,         0,         0,         0,      0.26,      0.58,      7.19,         0,         0,     22.15
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.02
    4,   25,      0.04,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.06
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,   9199.74,         0,         0,         0,         0,         0,    586.48,    847.66,  10633.88
    5,    1,    634.15,         0,     13.70,    189.15,    535.04,         0,         0,         0,    123.12,    557.84,    106.51,         0,         0,   2159.51
    5,    2,      4.46,         0,         0,      6.09,     28.19,         0,         0,         0,     12.26,     23.68,      1.70,         0,         0,     76.38
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      4.12,         0,         0,         0,         0,      4.12
    5,    4,  10242.61,         0,   2561.26,  24928.61,  22768.94,         0,         0,         0,   4056.88,   6393.76,   1435.28,         0,         0,  72387.34
    5,    5,  32397.64,   5165.00,  17285.63, 170039.25,  90548.15,         0,         0,         0,  19980.62,  17704.39,   3685.51,         0,         0, 356806.19
    5,    6,      3.03,         0,         0,     70.66,     16.81,         0,         0,         0,     90.40,      2.44,      0.07,         0,         0,    183.41
    5,    7,      0.31,         0,         0,      0.12,      0.34,         0,         0,         0,     10.78,         0,         0,         0,         0,     11.55
    5,    8,   9312.54,    239.00,    754.64,  11065.41,  11376.56,         0,         0,         0,   2084.87,    325.86,     75.16,         0,         0,  35234.04
    5,    9,   1829.88,         0,     51.19,   1205.42,   1973.42,         0,         0,         0,    468.17,     98.74,     22.42,         0,         0,   5649.24
    5,   10,         0,         0,         0,      3.46,      0.90,         0,         0,         0,     10.02,         0,         0,         0,         0,     14.38
    5,   11,    494.15,         0,      0.21,    199.24,    159.39,         0,         0,         0,    110.85,    185.84,     11.28,         0,         0,   1160.96
    5,   12,   1726.89,     20.00,      2.81,   1500.84,    942.62,         0,         0,         0,    486.81,    737.61,     40.95,         0,         0,   5458.53
    5,   13,    760.89,      3.00,      0.06,    477.75,    405.85,         0,         0,         0,    146.47,    157.91,      4.77,         0,         0,   1956.70
    5,   14,   1651.86,    244.00,      2.90,   1152.48,   1239.33,         0,         0,         0,    438.55,    563.14,     13.67,         0,         0,   5305.93
    5,   15,     24.47,         0,      0.14,     18.61,     46.30,         0,         0,         0,     29.79,     72.04,      1.73,         0,         0,    193.08
    5,   16,    252.30,      2.00,      0.70,    201.78,    411.94,         0,         0,         0,    214.07,    291.91,      9.19,         0,         0,   1383.89
    5,   17,    232.32,         0,      0.28,    235.85,    370.25,         0,         0,         0,    191.90,    225.73,      6.01,         0,         0,   1262.34
    5,   18,      2.47,         0,         0,      4.46,      8.80,         0,         0,         0,      4.56,      2.17,         0,         0,         0,     22.46
    5,   19,      1.05,         0,         0,         0,      0.04,         0,         0,         0,      0.36,      3.65,      0.36,         0,         0,      5.46
    5,   20,     68.54,         0,         0,     24.23,     78.79,         0,         0,         0,     75.90,    219.28,     19.02,         0,         0,    485.76
    5,   21,     38.14,     25.00,         0,      2.11,      1.57,         0,         0,         0,     21.39,     73.55,     12.14,         0,         0,    173.90
    5,   22,      5.25,         0,         0,         0,         0,         0,         0,         0,      1.25,      2.89,      4.48,         0,         0,     13.87
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,      0.02,         0,         0,      0.07
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   5633.01,         0,         0,         0,         0,         0,    527.61,    367.89,   6528.51
    6,    1,      1.23,         0,      0.01,      0.42,      0.05,         0,         0,         0,      5.16,      0.06,         0,         0,         0,      6.93
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      1.00,      0.01,         0,         0,         0,      1.03
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    4,     17.91,         0,      5.82,     64.28,      8.87,         0,         0,         0,    105.60,      1.32,      0.05,         0,         0,    203.85
    6,    5,     29.83,         0,      8.61,    134.77,     16.70,         0,         0,         0,    102.93,      2.57,      0.09,         0,         0,    295.50
    6,    6,      0.01,         0,         0,      3.93,      0.30,         0,         0,         0,    342.17,      0.03,         0,         0,         0,    346.44
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    8,     12.02,         0,      0.71,     13.32,      2.84,         0,         0,         0,     18.46,         0,         0,         0,         0,     47.35
    6,    9,      2.77,         0,      0.12,      2.70,      0.43,         0,         0,         0,      1.52,         0,         0,         0,         0,      7.54
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.36,         0,         0,         0,         0,      1.36
    6,   11,      0.75,         0,         0,      0.57,      0.02,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.36
    6,   12,      2.57,         0,         0,      1.57,      0.03,         0,         0,         0,      0.02,      0.02,         0,         0,         0,      4.21
    6,   13,      1.35,         0,         0,      1.23,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.59
    6,   14,      2.18,         0,         0,      2.13,      0.17,         0,         0,         0,      0.03,      0.03,         0,         0,         0,      4.54
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,      0.02
    6,   16,      0.16,         0,         0,      0.11,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.17,         0,         0,      0.13,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.30
    6,   18,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      4.53,         0,         0,         0,         0,         0,         0,         0,      4.53
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.20,         0,         0,         0,     47.46,         0,         0,         0,         0,     47.66
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,      9.52,         0,         0,         0,         0,      9.84
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    7,         0,         0,         0,         0,      0.06,         0,         0,         0,    269.38,         0,         0,         0,         0,    269.44
    7,    8,         0,         0,         0,         0,      2.02,         0,         0,         0,    161.02,         0,         0,         0,         0,    163.04
    7,    9,         0,         0,         0,         0,      0.18,         0,         0,         0,     81.47,         0,         0,         0,         0,     81.65
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      2.08,         0,         0,         0,         0,      2.08
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.49,         0,         0,         0,         0,      1.51
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,     10.08,         0,         0,         0,         0,     20.11
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.41,         0,         0,         0,         0,      3.42
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      6.81,         0,         0,         0,         0,      6.90
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.29,         0,         0,         0,         0,      0.29
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.07,         0,         0,         0,         0,      0.07
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    924.24,         0,     18.90,    340.98,    439.88,         0,         0,         0,    137.21,     47.22,      8.77,         0,         0,   1917.20
    8,    2,      6.07,         0,         0,     11.96,     21.87,         0,         0,         0,     10.96,      2.45,      0.08,         0,         0,     53.39
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      1.08,         0,         0,         0,         0,      1.08
    8,    4,  11659.83,         0,   2674.82,  29148.05,  11250.08,         0,         0,         0,   2346.29,    358.04,     87.18,         0,         0,  57524.29
    8,    5,  16668.60,   4074.00,   1324.98,  30826.17,  11121.62,         0,         0,         0,   2043.28,    348.34,     90.60,         0,         0,  66497.59
    8,    6,      1.60,         0,         0,     19.84,      2.77,         0,         0,         0,     16.50,         0,         0,         0,         0,     40.71
    8,    7,      3.37,         0,         0,      4.14,      2.11,         0,         0,         0,    123.83,         0,         0,         0,         0,    133.45
    8,    8,  81114.75,   1036.00,  68069.60, 442587.32, 152152.63,         0,         0,         0,  40122.95,    407.44,     93.09,         0,         0, 785583.78
    8,    9,  11608.06,         0,    951.50,  24944.97,   8423.88,         0,         0,         0,   1678.20,     18.27,      6.66,         0,         0,  47631.54
    8,   10,         0,         0,         0,     33.85,      4.55,         0,         0,         0,     54.55,         0,         0,         0,         0,     92.95
    8,   11,   2561.84,         0,      5.91,   1517.73,    480.57,         0,         0,         0,    265.28,     20.22,      1.53,         0,         0,   4853.08
    8,   12,   9184.16,    196.00,     48.06,   8839.45,   3051.54,         0,         0,         0,   1223.22,     78.03,      4.06,         0,         0,  22624.52
    8,   13,   3946.89,     19.00,      0.90,   4181.48,   1406.95,         0,         0,         0,    401.86,     12.61,      0.51,         0,         0,   9970.20
    8,   14,   8641.65,    945.00,     52.13,   9200.73,   4021.21,         0,         0,         0,   1163.03,     48.05,      1.13,         0,         0,  24072.93
    8,   15,    127.87,         0,      5.08,    154.19,    144.99,         0,         0,         0,     88.79,      6.11,      0.05,         0,         0,    527.08
    8,   16,   1282.95,     15.00,     18.40,   1359.42,   1090.67,         0,         0,         0,    545.97,     18.64,      0.27,         0,         0,   4331.32
    8,   17,   1184.89,         0,     12.06,   1506.38,    970.61,         0,         0,         0,    483.07,     13.62,      0.21,         0,         0,   4170.84
    8,   18,     14.63,         0,         0,     43.03,     31.52,         0,         0,         0,     13.12,      0.08,         0,         0,         0,    102.38
    8,   19,      5.98,         0,         0,      2.20,      3.62,         0,         0,         0,      5.98,      0.30,      0.01,         0,         0,     18.09
    8,   20,    365.56,         0,      2.95,    402.33,    401.85,         0,         0,         0,    280.09,     29.50,      0.35,         0,         0,   1482.63
    8,   21,    218.01,    427.00,         0,    153.87,     73.08,         0,         0,         0,    130.47,     13.38,      0.19,         0,         0,   1016.00
    8,   22,     41.40,         0,         0,      0.67,      0.21,         0,         0,         0,     13.19,      0.90,      0.04,         0,         0,     56.41
    8,   23,      0.06,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.06
    8,   24,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   25,      0.44,         0,         0,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,      0.79
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   6403.20,         0,         0,         0,         0,         0,    449.20,    419.83,   7272.23
    9,    1,    126.92,         0,      0.93,     39.80,     69.20,         0,         0,         0,     37.72,     18.30,      5.40,         0,         0,    298.27
    9,    2,      0.59,         0,         0,      2.46,      5.60,         0,         0,         0,      3.78,      1.14,      0.09,         0,         0,     13.66
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1084.54,         0,     49.06,    884.61,   1120.01,         0,         0,         0,    352.45,    102.03,     35.46,         0,         0,   3628.16
    9,    5,   1833.31,    924.00,     50.41,   1801.25,   1618.85,         0,         0,         0,    423.65,    118.33,     38.46,         0,         0,   6808.26
    9,    6,      0.08,         0,         0,      2.41,      0.29,         0,         0,         0,      1.26,         0,         0,         0,         0,      4.04
    9,    7,      0.10,         0,         0,      0.27,      0.13,         0,         0,         0,     64.67,         0,         0,         0,         0,     65.17
    9,    8,   6338.13,    219.00,   2130.23,  13242.23,   7412.21,         0,         0,         0,   1623.21,     20.10,      9.29,         0,         0,  30994.40
    9,    9,  29165.90,         0,  33202.45, 217809.35,  93437.58,         0,         0,         0,  22969.22,    224.16,     89.03,         0,         0, 396897.69
    9,   10,         0,         0,         0,     16.16,      2.52,         0,         0,         0,     38.72,         0,         0,         0,         0,     57.40
    9,   11,   3805.29,         0,     35.44,   3034.01,   1000.17,         0,         0,         0,    346.74,     28.71,      4.93,         0,         0,   8255.29
    9,   12,  14590.02,    322.00,    635.34,  22303.20,   7507.74,         0,         0,         0,   1983.04,    135.31,     17.96,         0,         0,  47494.61
    9,   13,   6301.77,     94.00,     12.83,  12477.26,   3383.36,         0,         0,         0,    661.61,     26.94,      3.86,         0,         0,  22961.63
    9,   14,  14311.95,   1328.00,    522.78,  22515.55,   8771.46,         0,         0,         0,   1697.46,     77.39,      3.64,         0,         0,  49228.23
    9,   15,    152.05,         0,     18.62,    167.80,    258.29,         0,         0,         0,    101.68,      6.17,      0.18,         0,         0,    704.79
    9,   16,   1610.22,     35.00,    114.43,   1854.07,   2252.78,         0,         0,         0,    650.88,     26.06,      1.43,         0,         0,   6544.87
    9,   17,   1530.43,         0,    131.28,   2149.06,   2063.97,         0,         0,         0,    585.47,     19.94,      1.12,         0,         0,   6481.27
    9,   18,     17.72,         0,         0,     31.94,     48.80,         0,         0,         0,     14.47,      0.18,         0,         0,         0,    113.11
    9,   19,      5.69,         0,      0.99,      4.98,     19.31,         0,         0,         0,     11.98,      0.89,         0,         0,         0,     43.84
    9,   20,    373.70,         0,     23.11,    345.94,    638.00,         0,         0,         0,    317.03,     49.60,      0.69,         0,         0,   1748.07
    9,   21,    190.12,    402.00,      2.24,    326.54,    342.01,         0,         0,         0,    210.76,     31.38,      0.23,         0,         0,   1505.28
    9,   22,     34.78,         0,      0.06,     17.10,     42.19,         0,         0,         0,     42.99,      5.45,         0,         0,         0,    142.57
    9,   23,      0.06,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.06
