SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     250.7,     389.4,     240.2,     304.7,    1185.0,     220.7,     332.4,     210.2,     259.7,    1023.0,         0,         0,         0,         0,         0,      13.0,      24.0,      18.0,      15.0,      70.0,      17.0,      33.0,      12.0,      30.0,      92.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.152,     6.152,     6.152,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1464.9,    2275.4,    1403.6,    1780.5,    6924.4,    1289.6,    1942.3,    1228.3,    1517.5,    5977.7,         0,         0,         0,         0,         0,      76.0,     140.2,     105.1,      87.6,     408.9,      99.3,     192.9,      70.1,     175.3,     537.6,    121.50,     25.71,     39.92,     24.63,     31.24,    121.50,     22.63,     34.08,     21.55,     26.63,    104.89,         0,         0,         0,         0,         0,      1.40,      2.60,      1.94,      1.62,      7.56,      1.91,      3.71,      1.34,      3.38,     10.34,     0.002,         0,         0,     0.004,     0.006,     0.002,         0,         0,     0.004,     0.006,         0,         0,         0,         0,         0,         0,     0.003,         0,         0,     0.003,         0,     0.002,         0,     0.009,     0.011,     0.212,     0.329,     0.202,     0.257,       5.2,       6.2,       7.5,       4.9,       5.9,       6.8,       8.5,       5.0,       9.8,       7.8
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     263.2,     442.5,     257.8,     322.9,    1286.4,     221.7,     334.1,     211.2,     260.4,    1027.4,      11.5,      51.4,      16.6,      17.5,      97.0,      13.0,      24.0,      18.0,      15.0,      70.0,      17.0,      33.0,      12.0,      30.0,      92.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.199,     3.199,     3.199,     3.199,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     799.9,    1344.8,     783.4,     981.3,    3909.4,     673.8,    1015.3,     641.8,     791.3,    3122.2,      35.0,     156.2,      50.4,      53.2,     294.8,      39.6,      72.9,      54.7,      45.6,     212.8,      51.7,     100.3,      36.5,      91.1,     279.6,     68.58,     14.04,     23.59,     13.74,     17.22,     68.59,     11.82,     17.81,     11.26,     13.88,     54.77,      0.62,      2.74,      0.89,      0.94,      5.19,      0.74,      1.35,      1.01,      0.85,      3.95,      1.00,      1.93,      0.70,      1.75,      5.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.007,         0,     0.005,     0.007,     0.019,     0.008,         0,         0,     0.006,     0.014,     0.006,     0.001,         0,         0,     0.007,     0.205,     0.344,     0.200,     0.251,       4.9,       5.4,       7.0,       4.6,       5.4,       6.5,       7.5,       4.7,       9.3,       7.2
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     390.0,     666.2,     453.7,     561.6,    2071.5,     351.9,     541.2,     405.5,     519.6,    1818.2,      22.0,     101.0,      32.1,      26.0,     181.1,      14.1,      20.0,      14.1,      13.0,      61.2,       2.0,       4.0,       2.0,       3.0,      11.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.715,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.07,      0.03,      0.10,     264.5,     451.7,     307.6,     380.8,    1404.6,     238.5,     366.9,     274.9,     352.3,    1232.6,      15.0,      68.5,      21.8,      17.6,     122.9,       9.6,      13.5,       9.5,       8.8,      41.4,       1.4,       2.8,       1.4,       2.1,       7.7,     24.63,      4.64,      7.92,      5.40,      6.68,     24.64,      4.19,      6.44,      4.83,      6.18,     21.64,      0.26,      1.20,      0.38,      0.30,      2.14,      0.18,      0.25,      0.18,      0.17,      0.78,      0.03,      0.06,      0.03,      0.04,      0.16,     0.006,     0.005,     0.009,     0.001,     0.021,     0.005,     0.004,     0.008,     0.001,     0.018,         0,         0,         0,         0,         0,     0.003,         0,     0.003,     0.007,     0.013,     0.004,     0.008,     0.004,     0.001,     0.017,     0.188,     0.322,     0.219,     0.271,       3.6,       3.0,       3.1,       2.3,       3.0,       0.5,       0.6,       0.4,       0.5,       0.5
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     448.8,     744.6,     522.2,     633.1,    2348.7,     411.0,     616.8,     471.6,     589.8,    2089.2,      21.6,     102.9,      34.1,      27.3,     185.9,      14.2,      20.5,      14.5,      13.0,      62.2,       2.0,       4.4,       2.0,       3.0,      11.4,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.077,     2.077,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     885.6,    1469.2,    1030.4,    1249.2,    4634.4,     811.0,    1217.0,     930.5,    1163.8,    4122.3,      42.7,     203.0,      67.3,      53.9,     366.9,      28.0,      40.5,      28.6,      25.6,     122.7,       3.9,       8.6,       3.9,       5.9,      22.3,     81.31,     15.54,     25.78,     18.08,     21.91,     81.31,     14.23,     21.35,     16.32,     20.41,     72.31,      0.75,      3.56,      1.18,      0.95,      6.44,      0.52,      0.75,      0.53,      0.48,      2.28,      0.08,      0.17,      0.08,      0.12,      0.45,     0.002,         0,         0,         0,     0.002,     0.002,         0,         0,         0,     0.002,     0.002,         0,         0,     0.005,     0.007,     0.001,     0.001,         0,     0.005,     0.007,     0.004,     0.003,     0.004,     0.006,     0.017,     0.191,     0.317,     0.222,     0.270,       3.2,       2.8,       2.8,       2.1,       2.6,       0.4,       0.6,       0.4,       0.5,       0.5
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     582.3,     934.6,     716.8,     798.4,    3032.1,     544.0,     808.4,     666.6,     754.4,    2773.4,      21.0,      98.0,      31.0,      26.0,     176.0,      15.3,      23.2,      17.2,      15.0,      70.7,       2.0,       5.0,       2.0,       3.0,      12.0,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.412,     0.412,     0.412,     0.413,     0.412,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.12,      0.04,      0.14,     184.2,     295.6,     226.7,     252.5,     959.0,     172.1,     255.6,     210.8,     238.6,     877.1,       6.7,      31.0,       9.8,       8.3,      55.8,       4.8,       7.3,       5.4,       4.7,      22.2,       0.6,       1.5,       0.6,       0.9,       3.6,     20.83,      4.00,      6.42,      4.92,      5.48,     20.82,      3.74,      5.55,      4.58,      5.19,     19.06,      0.15,      0.67,      0.22,      0.18,      1.22,      0.11,      0.17,      0.12,      0.11,      0.51,      0.02,      0.04,      0.02,      0.03,      0.11,     0.003,         0,         0,     0.007,     0.010,     0.002,         0,         0,     0.007,     0.009,     0.006,         0,     0.007,     0.001,     0.014,         0,         0,         0,         0,         0,     0.005,     0.001,     0.005,     0.007,     0.018,     0.192,     0.308,     0.237,     0.263,       2.6,       2.5,       2.4,       1.9,       2.3,       0.3,       0.5,       0.3,       0.4,       0.4
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     736.0,    1203.9,     914.5,     984.7,    3839.1,     695.7,    1070.7,     857.7,     938.1,    3562.2,      24.8,     109.0,      39.4,      33.6,     206.8,      14.5,      22.2,      16.4,      12.0,      65.1,       1.0,       2.0,       1.0,       1.0,       5.0,      47.7,      47.7,      47.7,      47.7,      47.7,      47.7,     3.678,     3.680,     3.679,     3.680,     3.678,     3.679,      6064,     12128,      6064,     24257,     48513,      0.17,      0.12,      0.16,      0.04,      0.17,    2151.5,    3519.3,    2673.3,    2878.5,   11222.6,    2033.7,    3129.9,    2507.2,    2742.2,   10413.0,      72.5,     318.7,     115.2,      98.2,     604.6,      42.4,      64.9,      47.9,      35.0,     190.2,       2.9,       5.8,       2.9,       2.9,      14.5,    235.37,     45.14,     73.81,     56.08,     60.37,    235.40,     42.67,     65.66,     52.60,     57.51,    218.44,      1.52,      6.69,      2.41,      2.07,     12.69,      0.95,      1.45,      1.08,      0.78,      4.26,      0.07,      0.14,      0.07,      0.07,      0.35,     0.019,     0.020,     0.017,         0,     0.056,     0.018,     0.017,     0.016,         0,     0.051,         0,     0.003,         0,     0.009,     0.012,     0.001,         0,     0.007,         0,     0.008,     0.001,     0.003,     0.001,     0.001,     0.006,     0.192,     0.314,     0.238,     0.256,       2.0,       1.8,       1.8,       1.2,       1.7,       0.1,       0.2,       0.1,       0.1,       0.1
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     742.4,    1211.9,     922.4,     993.8,    3870.5,     701.9,    1079.5,     866.1,     947.8,    3595.3,      25.0,     108.0,      38.9,      33.0,     204.9,      14.5,      22.4,      16.4,      12.0,      65.3,       1.0,       2.0,       1.0,       1.0,       5.0,      48.0,      48.0,      48.0,      47.9,      47.9,      48.0,     0.252,     0.252,     0.252,     0.252,     0.252,     0.252,      6096,     12192,      6096,     24384,     48768,      0.17,      0.12,      0.16,      0.04,      0.17,     149.7,     244.3,     186.0,     200.4,     780.4,     141.5,     217.7,     174.6,     191.1,     724.9,       5.0,      21.8,       7.8,       6.6,      41.2,       2.9,       4.5,       3.3,       2.4,      13.1,       0.2,       0.4,       0.2,       0.2,       1.0,     16.26,      3.12,      5.09,      3.88,      4.18,     16.27,      2.95,      4.54,      3.64,      3.98,     15.11,      0.11,      0.45,      0.17,      0.13,      0.86,      0.06,      0.10,      0.07,      0.05,      0.28,         0,         0,         0,         0,         0,     0.002,     0.006,     0.002,         0,     0.010,     0.002,     0.006,     0.002,         0,     0.010,     0.005,         0,     0.007,         0,     0.012,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.192,     0.313,     0.238,     0.257,       2.0,       1.8,       1.8,       1.2,       1.7,       0.1,       0.2,       0.1,       0.1,       0.1
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     687.6,    1117.2,     837.7,     904.0,    3546.5,     643.7,     975.2,     791.5,     861.2,    3271.6,      28.5,     118.7,      31.9,      29.8,     208.9,      14.4,      22.3,      13.3,      12.0,      62.0,       1.0,       1.0,       1.0,       1.0,       4.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     1.385,     1.385,     1.385,     1.385,     1.385,     1.385,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     904.9,    1470.2,    1102.4,    1189.7,    4667.2,     847.1,    1283.4,    1041.6,    1133.3,    4305.4,      37.6,     156.2,      41.9,      39.2,     274.9,      19.0,      29.4,      17.5,      15.8,      81.7,       1.3,       1.3,       1.3,       1.3,       5.2,     81.86,     15.88,     25.79,     19.34,     20.86,     81.87,     14.86,     22.51,     18.27,     19.88,     75.52,      0.66,      2.74,      0.73,      0.69,      4.82,      0.35,      0.54,      0.32,      0.29,      1.50,      0.03,      0.03,      0.03,      0.03,      0.12,     0.002,         0,         0,     0.001,     0.003,     0.002,         0,         0,     0.001,     0.003,     0.002,         0,         0,     0.002,     0.004,         0,         0,         0,         0,         0,     0.005,     0.005,     0.005,     0.005,     0.020,     0.194,     0.315,     0.236,     0.255,       2.1,       2.0,       1.6,       1.3,       1.7,       0.1,       0.1,       0.1,       0.1,       0.1
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     873.2,    1479.8,    1089.7,    1210.7,    4653.4,     821.6,    1300.3,    1028.4,    1156.7,    4307.0,      34.0,     154.0,      45.9,      39.0,     272.9,      16.6,      24.5,      14.4,      13.0,      68.5,       1.0,       1.0,       1.0,       2.0,       5.0,      56.9,      56.8,      56.9,      56.9,      56.9,      56.9,     0.263,     0.263,     0.263,     0.264,     0.264,     0.263,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     218.0,     369.5,     272.1,     302.3,    1161.9,     205.1,     324.7,     256.7,     288.8,    1075.3,       8.4,      38.5,      11.5,       9.7,      68.1,       4.1,       6.1,       3.6,       3.2,      17.0,       0.2,       0.2,       0.2,       0.4,       1.0,     20.40,      3.84,      6.49,      4.78,      5.31,     20.42,      3.60,      5.71,      4.52,      5.08,     18.91,      0.15,      0.67,      0.20,      0.18,      1.20,      0.07,      0.11,      0.07,      0.06,      0.31,         0,         0,         0,         0,         0,         0,     0.010,     0.011,     0.009,     0.030,         0,     0.009,     0.011,     0.008,     0.028,     0.001,         0,         0,     0.009,     0.010,         0,         0,     0.003,         0,     0.003,         0,         0,         0,         0,         0,     0.188,     0.318,     0.234,     0.260,       1.9,       1.7,       1.3,       1.1,       1.5,       0.1,       0.1,       0.1,       0.2,       0.1
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1004.3,    1715.4,    1274.5,    1421.4,    5415.6,     947.0,    1520.8,    1205.9,    1362.0,    5035.7,      39.6,     166.8,      52.0,      42.7,     301.1,      16.7,      26.8,      15.6,      14.7,      73.8,       1.0,       1.0,       1.0,       2.0,       5.0,      55.8,      55.8,      55.8,      55.8,      55.8,      55.8,     0.987,     0.987,     0.987,     0.988,     0.987,     0.987,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     922.3,    1575.3,    1170.4,    1305.3,    4973.3,     869.7,    1396.6,    1107.5,    1250.8,    4624.6,      36.4,     153.1,      47.8,      39.2,     276.5,      15.3,      24.6,      14.4,      13.5,      67.8,       0.9,       0.9,       0.9,       1.8,       4.5,     89.06,     16.53,     28.21,     20.98,     23.38,     89.10,     15.58,     25.01,     19.85,     22.40,     82.84,      0.65,      2.74,      0.86,      0.70,      4.95,      0.29,      0.47,      0.28,      0.25,      1.29,      0.02,      0.02,      0.02,      0.04,      0.10,     0.007,     0.001,     0.020,     0.002,     0.030,     0.007,     0.001,     0.019,     0.002,     0.029,         0,     0.001,     0.006,         0,     0.007,         0,     0.004,     0.009,         0,     0.013,     0.002,     0.002,     0.002,     0.004,     0.010,     0.185,     0.317,     0.236,     0.262,       1.7,       1.6,       1.2,       1.0,       1.4,       0.1,       0.1,       0.1,       0.1,       0.1
