Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       61103.79,        6905.24,       72696.33,        1050.65,        1734.02,       18112.82,       24645.60,        1375.06,              0,         221.29,          95.23,        5940.67,              0,         246.40,         119.74,        1827.02,        1238.29,        3861.38,         889.22,         301.79,        1529.42,         104.89,        3411.68,        2172.19,         198.96,          21.62,         156.04,         172.18,          39.65,         218.39,          26.75,          17.29,          57.87
        11,       55250.82,        4901.76,       60690.77,         814.78,        1327.07,       15446.49,       20003.22,        1448.60,              0,         309.17,          98.11,        5638.00,              0,         313.03,         123.74,        1424.64,        1041.08,        3368.41,         796.19,         262.45,        1330.28,          93.63,        2991.12,        1916.99,         177.24,          18.55,         141.19,         164.96,          31.96,         181.63,          19.87,          12.92,          44.59
        12,       48764.27,        3723.84,       50989.08,         664.82,        1154.57,       13732.19,       17259.90,        2160.74,              0,         314.73,         203.49,        6154.76,              0,         331.85,         234.49,        1131.80,         908.55,        3023.63,         720.95,         249.97,        1191.09,          88.11,        2675.63,        1703.87,         170.86,          15.09,         122.30,         141.26,          27.00,         147.16,          17.58,          11.52,          39.87
        13,       43709.90,        2991.90,       43995.78,         560.91,         946.05,       12106.11,       14808.41,        2066.36,              0,         387.90,         360.91,        7208.78,              0,         386.72,         375.75,         916.17,         793.19,        2736.27,         668.52,         228.77,        1072.16,          82.58,        2294.89,        1645.98,         152.02,          13.16,         115.34,         119.32,          23.04,         119.79,          15.77,          10.08,          33.37
        14,       40804.31,        2589.96,       38623.17,         444.15,         825.55,       10907.48,       12832.90,        2321.78,              0,         259.11,         191.54,        6152.41,              0,         298.78,         226.37,         723.54,         699.47,        2529.40,         607.06,         207.44,         968.95,          71.65,        1974.74,        1470.20,         140.29,           8.84,          94.66,         108.70,          20.54,          99.92,          14.05,           8.64,          28.86
        15,       36521.58,        2260.16,       33245.14,         370.60,         711.08,       10100.37,       11593.85,        2165.86,              0,         317.37,         236.88,        7164.45,              0,         345.32,         264.00,         549.04,         630.13,        2352.91,         578.24,         199.50,         895.03,          66.72,        1820.48,        1430.61,         136.41,           9.98,          92.08,          98.40,          20.00,          92.95,          14.58,           8.58,          26.49
        16,       32955.12,        1791.31,       29626.00,         317.60,         719.29,        8686.82,        9702.51,        2412.78,              0,         275.63,         227.88,        6988.64,              0,         326.78,         275.04,         399.14,         560.23,        2153.86,         533.46,         181.21,         811.51,          59.39,        1568.03,        1292.80,         121.65,           8.67,          81.90,          81.66,          17.91,          80.12,          13.75,           7.57,          24.64
        17,       28874.02,        1451.99,       25571.75,         278.79,         659.30,        7750.74,        8396.24,        2658.42,              0,         309.71,         274.06,        7164.60,              0,         356.34,         327.84,         307.10,         493.19,        1957.33,         481.38,         157.09,         722.75,          50.36,        1286.02,        1205.30,         102.21,           7.25,          73.20,          74.01,          18.73,          74.04,          14.84,           8.33,          23.89
        18,       26132.69,        1307.26,       22522.20,         232.16,         567.95,        7240.90,        7582.61,        2478.35,              0,         293.26,         197.90,        5785.76,              0,         326.27,         244.17,         178.18,         458.39,        1840.50,         446.27,         151.14,         661.71,          43.60,        1166.21,        1125.42,          95.36,           7.05,          65.12,          59.09,          17.01,          69.88,          13.49,           7.09,          21.79
        19,       22839.02,        1113.60,       19866.40,         203.41,         524.60,        6485.80,        6723.19,        2971.82,              0,         314.45,         260.03,        7343.26,              0,         367.56,         318.51,         147.82,         414.75,        1702.77,         418.64,         134.95,         601.21,          40.06,        1054.21,        1094.05,          83.61,           7.11,          66.40,          45.71,          15.87,          65.39,          12.55,           6.33,          19.39
        20,       20419.12,        1050.64,       17428.64,         172.89,         502.14,        6101.82,        6153.54,        3127.26,              0,         325.74,         374.99,        6098.10,              0,         369.23,         435.87,          73.78,         393.72,        1626.87,         404.74,         131.00,         566.13,          34.08,         944.85,        1054.24,          73.97,           6.73,          61.51,          43.75,          15.60,          62.12,          13.07,           6.13,          19.74
        21,       18192.23,         969.88,       15636.54,         153.66,         406.72,        5163.96,        5299.86,        3534.60,              0,         247.09,         276.89,        4194.66,              0,         340.28,         374.87,          49.05,         357.72,        1493.79,         377.22,         115.66,         513.67,          29.56,         754.25,         954.62,          62.17,           5.49,          53.87,          40.37,          16.51,          65.34,          14.94,           6.69,          21.10
        22,       16314.30,         814.18,       14240.19,         135.74,         331.44,        4683.90,        4777.10,        2975.58,              0,         251.01,         286.47,        3858.13,              0,         316.26,         367.91,          27.08,         319.33,        1367.84,         346.82,         106.65,         463.90,          23.46,         680.90,         874.89,          54.57,           6.53,          47.66,          36.87,          17.86,          67.65,          16.11,           7.50,          22.96
        23,       14213.36,         753.44,       12773.99,         123.96,         277.98,        4265.12,        4233.31,        3131.16,              0,         187.13,         187.66,        2793.98,              0,         247.11,         276.70,          23.30,         288.37,        1286.70,         325.65,          97.55,         427.20,          18.62,         544.61,         861.56,          44.33,           7.83,          48.68,          35.84,          21.53,          77.16,          20.38,           9.45,          27.51
        24,       12372.81,         734.52,       11329.59,         106.32,         258.64,        3953.15,        3890.15,        3025.11,              0,         153.55,         207.01,        2322.49,              0,         214.34,         285.56,           1.60,         268.80,        1224.88,         316.84,          98.81,         402.17,          16.58,         447.69,         806.34,          37.30,           6.54,          43.06,          32.01,          18.91,          75.92,          17.91,           7.99,          23.65
        25,       11363.09,         687.72,       10098.67,          93.18,         221.57,        3784.84,        3676.22,        2792.48,              0,         182.33,         240.81,        2576.11,              0,         243.81,         336.42,           0.16,         261.56,        1173.46,         314.19,         103.04,         387.92,          16.48,         383.23,         798.06,          32.11,           7.49,          42.62,          38.75,          22.05,          79.99,          20.75,           9.85,          28.13
        26,       10569.39,         658.20,        9342.44,          81.74,         199.38,        3607.03,        3419.25,        2595.40,              0,         198.47,         218.95,        2196.72,              0,         260.89,         301.69,              0,         242.39,        1105.68,         295.08,          98.65,         367.18,          13.33,         297.28,         761.73,          26.22,           6.97,          41.05,          29.87,          18.77,          73.96,          16.52,           7.56,          22.15
        27,        9476.09,         643.39,        8576.33,          80.73,         149.82,        3340.57,        3054.47,        2198.93,              0,         126.07,         154.48,        1513.19,              0,         163.12,         198.09,              0,         230.19,        1023.58,         274.04,          90.56,         344.53,          11.66,         258.55,         714.83,          22.66,           6.92,          42.01,          25.28,          15.19,          61.27,          12.36,           5.38,          18.54
        28,        8662.97,         616.00,        7849.95,          76.25,         125.03,        3014.58,        2689.55,        2248.54,              0,         177.81,         170.75,        1828.30,              0,         249.14,         213.96,              0,         213.49,         956.20,         253.60,          77.16,         317.31,           9.26,         254.60,         643.16,          19.98,           4.36,          30.29,          18.81,          12.54,          53.29,           9.37,           4.17,          14.41
        29,        7839.81,         612.25,        7688.33,          68.14,         101.57,        2736.46,        2404.77,        2222.85,              0,         156.22,         144.46,        1596.07,              0,         214.98,         185.85,              0,         216.27,         924.15,         253.77,          83.80,         311.61,          11.85,         205.36,         594.19,          18.07,           4.27,          27.35,          16.47,          10.16,          48.11,           6.72,           3.01,          10.40
        30,        6985.24,         657.17,        6602.33,          68.63,          79.78,        2395.05,        2121.31,        2154.21,              0,         127.79,          80.37,        1510.32,              0,         193.26,         108.30,              0,         199.40,         860.21,         247.17,          74.85,         285.88,           9.68,         187.36,         532.41,          15.47,           3.63,          25.24,          16.47,           8.34,          39.87,           5.87,           2.42,           8.85
        31,        6310.27,         701.43,        6100.61,          64.90,          54.05,        2233.22,        1920.98,        2210.87,              0,         145.41,          88.49,        1466.49,              0,         192.88,         113.64,              0,         195.48,         826.52,         241.06,          74.85,         271.13,          10.10,         207.98,         501.47,          17.77,           3.52,          24.34,          15.75,           7.25,          43.27,           4.84,           2.15,           7.87
        32,        5838.35,         668.20,        5680.78,          56.87,          31.42,        2024.44,        1749.06,        1741.07,              0,          90.53,          98.36,        1220.62,              0,         129.55,         114.63,              0,         200.00,         803.71,         241.63,          69.91,         260.78,          11.59,         237.26,         464.47,          18.11,           3.15,          21.55,          15.84,           7.31,          45.70,           5.06,           2.59,           7.81
        33,        5246.91,         661.56,        5230.46,          55.17,          16.32,        1867.44,        1617.98,        1648.90,              0,          93.87,         125.59,        1236.77,              0,         128.21,         132.35,              0,         188.95,         770.25,         238.73,          68.33,         242.89,          10.27,         210.87,         450.54,          19.64,           3.49,          22.57,          15.49,           8.85,          51.79,           6.32,           3.52,           9.98
        34,        5082.50,         687.64,        5184.79,          56.17,           7.02,        1792.66,        1500.65,        1455.16,              0,         112.46,         128.72,        1206.36,              0,         142.29,         139.84,              0,         200.83,         786.84,         244.59,          72.28,         245.69,          12.63,         266.15,         463.55,          24.26,           3.24,          24.22,          16.94,          11.10,          66.00,           7.08,           3.78,          12.02
        35,        4630.52,         649.66,        4640.24,          49.28,           1.18,        1647.22,        1385.52,        1356.11,              0,          91.95,         117.72,        1106.07,              0,         120.01,         121.38,              0,         181.98,         759.68,         241.19,          69.00,         233.40,          12.80,         271.23,         444.01,          26.08,           3.12,          22.30,          16.84,          11.31,          69.92,           7.96,           4.32,          14.17
        36,        4152.19,         628.45,        4170.13,          46.87,           0.07,        1522.98,        1243.13,        1240.92,              0,          80.10,          57.38,        1110.90,              0,         105.25,          67.07,              0,         179.37,         737.29,         235.17,          66.91,         223.47,          12.80,         318.19,         429.43,          31.74,           3.33,          20.43,          16.81,          14.95,          86.02,          10.28,           6.55,          17.14
        37,        3857.13,         580.55,        3669.56,          41.50,              0,        1371.55,        1123.60,        1260.28,              0,          71.17,          34.97,        1058.84,              0,          92.61,          41.88,              0,         164.37,         708.75,         227.34,          64.07,         213.20,          10.65,         303.07,         394.88,          29.51,           3.11,          16.72,          14.82,          14.16,          79.57,          10.71,           7.12,          17.01
        38,        3466.41,         465.69,        3277.89,          37.00,              0,        1301.91,        1068.23,        1284.79,              0,          58.43,          21.92,        1013.10,              0,          87.98,          31.11,              0,         150.16,         671.05,         214.66,          61.29,         197.87,          10.56,         318.29,         382.19,          31.72,           3.06,          16.32,          13.46,          15.28,          83.00,          11.95,           7.91,          19.07
        39,        3290.68,         478.64,        3125.89,          35.34,              0,        1208.93,        1009.56,        1204.83,              0,          74.95,          30.30,        1051.09,              0,         100.74,          38.89,              0,         157.44,         676.78,         220.04,          65.29,         202.74,          10.22,         329.29,         381.07,          34.64,           3.37,          16.39,          14.34,          17.11,          87.03,          13.84,           9.81,          21.02
        40,        3046.57,         414.30,        2930.74,          31.55,              0,        1092.65,         941.45,        1186.11,              0,          62.83,          28.91,         882.90,              0,          87.78,          33.31,              0,         133.08,         627.10,         199.69,          55.55,         179.80,           7.51,         279.25,         343.71,          28.27,           2.56,          14.53,          11.53,          12.93,          75.48,          10.21,           7.05,          16.69
        41,        2682.77,         262.84,        2468.93,          24.60,              0,        1013.43,         891.23,        1029.08,              0,          56.38,          22.67,         625.82,              0,          73.15,          27.21,              0,         124.17,         592.78,         195.88,          57.12,         172.51,           6.65,         292.27,         327.11,          29.50,           2.72,          14.72,           9.06,          13.38,          78.16,          10.53,           7.35,          18.23
        42,        2421.73,         232.77,        2363.48,          25.33,              0,         908.17,         794.85,         883.87,              0,          50.64,          32.42,         710.31,              0,          67.97,          32.11,              0,         110.33,         545.86,         177.14,          51.10,         155.40,           5.71,         263.12,         296.17,          25.33,           2.40,          13.39,           8.52,          12.84,          72.84,          10.26,           7.58,          17.16
        43,        2315.49,         231.73,        2200.71,          19.25,              0,         849.56,         723.66,         885.35,              0,          58.97,          42.62,         559.75,              0,          69.10,          39.56,              0,         101.69,         510.65,         164.97,          44.32,         142.50,           4.10,         254.23,         275.01,          22.72,           1.76,          10.59,           6.85,          11.34,          65.64,           9.27,           6.70,          15.28
        44,        2156.13,         189.64,        1945.98,          17.56,              0,         837.34,         695.62,         804.93,              0,          43.63,          45.91,         359.34,              0,          54.81,          45.52,              0,          99.34,         496.80,         162.86,          46.86,         141.28,           4.28,         237.47,         266.86,          22.41,           1.71,          11.03,           4.99,           9.87,          64.96,           8.03,           5.75,          14.74
        45,        1951.45,         169.36,        1918.98,          15.25,              0,         704.99,         592.76,         725.27,              0,          41.07,          51.55,         314.13,              0,          49.59,          48.87,              0,          82.78,         451.90,         149.58,          41.44,         125.84,           3.43,         247.64,         252.24,          23.36,           1.88,          10.90,           3.28,          11.50,          67.33,           8.58,           6.85,          15.78
        46,        1836.53,         156.94,        1750.59,          12.29,              0,         628.70,         523.35,         727.94,              0,          42.54,          63.06,         201.87,              0,          50.48,          68.68,              0,          73.72,         413.31,         138.13,          36.51,         115.02,           2.45,         218.86,         228.81,          19.07,           1.60,          11.44,           2.02,           8.79,          59.96,           6.27,           4.93,          13.64
        47,        1697.91,         154.12,        1622.21,          11.16,              0,         623.34,         484.47,         624.21,              0,          67.94,          98.36,         241.41,              0,          79.94,         101.60,              0,          64.03,         380.06,         125.85,          33.94,         103.49,           1.37,         201.31,         211.47,          18.69,           1.55,          10.36,           1.44,           9.57,          59.18,           7.45,           5.97,          14.46
        48,        1561.97,         133.05,        1460.25,           7.07,              0,         485.90,         396.57,         725.09,              0,          55.21,         122.51,         155.83,              0,          69.04,         125.97,              0,          57.59,         340.72,         117.09,          30.89,          94.72,           1.04,         199.41,         201.80,          18.62,           1.74,          10.90,           0.49,           8.91,          57.07,           6.68,           5.54,          14.32
        49,        1431.60,         111.76,        1309.51,           5.10,              0,         422.68,         346.44,         723.49,              0,          47.80,          94.74,         133.29,              0,          61.05,         106.11,              0,          45.37,         303.31,         107.06,          25.36,          82.25,           0.49,         169.09,         180.39,          14.12,           1.12,          10.46,           0.07,           7.00,          50.95,           5.13,           4.42,          12.54
        50,        1309.47,          99.90,        1146.49,           4.65,              0,         387.54,         298.71,         537.69,              0,          42.56,         125.18,         102.96,              0,          53.96,         137.95,              0,          38.37,         274.20,          97.82,          24.16,          73.33,           0.42,         160.26,         164.64,          12.78,           1.05,           9.61,           0.01,           6.06,          46.41,           4.09,           3.54,          11.44
        51,        1180.54,          88.08,        1021.27,           3.38,              0,         337.70,         264.09,         501.84,              0,          35.05,         108.27,          89.36,              0,          46.05,         130.57,              0,          29.39,         241.40,          83.81,          21.76,          61.83,           0.14,         139.76,         145.57,          11.65,           0.95,           9.40,              0,           5.54,          40.56,           4.12,           3.89,          10.96
        52,        1117.40,          72.08,         963.04,           1.69,              0,         288.78,         215.18,         510.17,              0,          34.29,          94.74,          86.28,              0,          46.43,         115.90,              0,          24.17,         210.59,          76.05,          18.49,          52.91,           0.08,         120.54,         130.62,           9.58,           0.69,           8.30,              0,           5.31,          34.92,           3.96,           4.21,          10.51
        53,        1112.52,          61.43,         951.63,           1.82,              0,         258.85,         179.31,         507.25,              0,          31.47,         120.10,          81.99,              0,          42.92,         152.70,              0,          21.06,         190.25,          66.97,          16.09,          47.29,              0,         110.54,         121.97,           9.39,           0.81,           8.77,              0,           4.59,          30.18,           3.30,           3.73,          10.23
        54,        1050.76,          60.78,         885.77,           0.54,              0,         214.53,         141.32,         441.82,              0,          37.04,         170.08,         100.37,              0,          53.30,         224.28,              0,          16.14,         166.10,          59.16,          13.57,          40.78,              0,          91.20,         112.85,           7.63,           0.50,           8.27,              0,           3.93,          28.91,           2.71,           3.06,           8.86
        55,         964.55,          53.22,         862.84,           0.27,              0,         194.14,         116.54,         527.45,              0,          31.68,         111.44,         137.02,              0,          47.50,         152.90,              0,          14.46,         151.12,          52.40,          12.21,          36.79,              0,          78.78,         109.43,           6.21,           0.66,           9.24,              0,           3.67,          24.97,           2.42,           2.78,           7.69
        56,         902.89,          42.93,         823.63,           0.09,              0,         151.51,          84.91,         535.29,              0,          30.17,         123.38,         214.42,              0,          44.30,         166.70,              0,          10.76,         129.74,          47.06,          10.86,          31.68,              0,          76.05,         104.01,           6.55,           0.77,           7.34,              0,           3.30,          24.30,           1.85,           2.45,           7.85
        57,         852.74,          38.46,         715.89,           0.01,              0,         131.65,          70.26,         355.20,              0,          20.57,         118.19,         140.88,              0,          32.48,         151.72,              0,           8.52,         117.83,          46.06,           9.67,          29.57,              0,          69.08,         101.93,           6.26,           0.75,           7.54,              0,           3.46,          24.06,           1.78,           2.51,           8.56
        58,         788.29,          31.10,         620.11,              0,              0,         115.77,          52.22,         359.67,              0,          16.88,         120.38,         133.72,              0,          26.72,         168.08,              0,           6.50,         104.20,          41.40,           8.45,          25.85,              0,          61.15,         105.03,           4.86,           1.14,           7.89,              0,           3.14,          23.07,           1.64,           2.20,           8.21
        59,         758.79,          24.64,         571.92,              0,              0,         101.12,          35.35,         296.85,              0,          24.46,         145.12,         294.35,              0,          35.79,         187.83,              0,           4.76,          95.85,          39.93,           7.66,          23.83,              0,          55.38,         104.08,           5.01,           0.69,           7.48,              0,           3.66,          25.22,           1.88,           2.54,           8.38
        60,         715.98,          20.62,         527.19,              0,              0,          91.58,          25.90,         308.98,              0,          22.16,         129.93,         221.41,              0,          35.37,         209.56,              0,           3.82,          90.76,          38.01,           7.94,          22.64,              0,          57.24,         115.21,           5.59,           0.99,           7.99,              0,           5.00,          27.14,           2.55,           3.72,          10.90
        61,         641.04,          14.83,         424.48,              0,              0,          69.64,          14.21,         348.95,              0,          23.32,         175.37,         217.21,              0,          35.08,         246.63,              0,           2.37,          78.00,          33.80,           5.24,          18.67,              0,          54.88,         105.22,           5.25,           0.82,           6.70,              0,           4.93,          27.76,           2.68,           4.23,          11.34
        62,         549.76,          10.66,         330.87,              0,              0,          53.87,           6.45,         378.03,              0,          28.26,         232.07,         251.56,              0,          38.13,         311.15,              0,           1.51,          62.52,          29.26,           5.14,          15.88,              0,          45.96,          97.21,           4.78,           0.94,           5.91,              0,           5.41,          27.18,           2.94,           4.86,          12.50
        63,         495.09,           7.90,         246.94,              0,              0,          39.56,           2.26,         329.01,              0,          32.55,         237.44,         257.80,              0,          45.04,         308.48,              0,           0.54,          55.32,          26.47,           3.96,          13.38,              0,          33.36,          95.93,           2.70,           1.08,           6.24,              0,           4.79,          22.89,           2.54,           4.06,           9.93
        64,         450.47,           4.28,         205.11,              0,              0,          26.16,           0.77,         316.24,              0,          32.17,         241.30,         222.71,              0,          43.42,         307.05,              0,           0.41,          46.07,          24.32,           3.07,          11.35,              0,          27.34,          93.00,           2.28,           1.10,           5.94,              0,           4.68,          22.12,           2.33,           3.89,           9.58
        65,         392.76,           2.58,         154.17,              0,              0,          18.24,           0.23,         300.57,              0,          41.19,         317.87,         307.08,              0,          52.28,         373.21,              0,           0.24,          38.71,          20.91,           2.93,           9.26,              0,          22.16,          81.00,           1.84,           0.70,           4.40,              0,           3.56,          18.62,           1.76,           3.05,           8.08
        66,         335.78,           0.60,          97.21,              0,              0,           9.51,           0.04,         266.18,              0,          36.36,         335.68,         276.80,              0,          46.98,         409.88,              0,           0.04,          30.57,          18.63,           2.21,           6.84,              0,          14.49,          73.98,           0.74,           0.82,           4.15,              0,           3.18,          16.07,           1.74,           2.72,           7.00
        67,         298.05,           0.03,          55.99,              0,              0,           5.34,              0,         271.40,              0,          41.12,         463.30,         288.81,              0,          52.30,         540.60,              0,              0,          26.69,          16.69,           1.75,           5.68,              0,          10.66,          71.30,           0.41,           0.93,           4.12,              0,           2.94,          14.39,           1.86,           2.83,           6.63
        68,         255.59,              0,          52.34,              0,              0,           1.75,              0,         289.53,              0,          23.96,         231.99,         188.66,              0,          34.08,         317.21,              0,           0.01,          22.50,          16.22,           1.59,           5.20,              0,           9.95,          67.13,           0.61,           0.93,           3.65,              0,           2.94,          13.78,           1.99,           3.01,           6.96
        69,         212.35,              0,          17.31,              0,              0,           0.61,              0,         303.30,              0,          24.24,         217.85,         178.57,              0,          33.16,         263.01,              0,              0,          16.63,          13.70,           1.14,           3.47,              0,           7.85,          53.49,           0.33,           0.51,           2.15,              0,           2.47,          13.50,           1.79,           2.57,           6.36
        70,         163.96,              0,           5.24,              0,              0,           0.09,              0,         284.65,              0,          20.43,         136.07,         156.59,              0,          28.24,         177.89,              0,              0,          12.62,          11.77,           0.52,           2.65,              0,           7.61,          48.80,           0.14,           0.50,           1.96,              0,           2.56,          14.03,           1.88,           2.93,           7.06
        71,         135.60,              0,           2.61,              0,              0,              0,              0,         238.23,              0,          16.47,         130.54,          98.57,              0,          21.80,         173.90,              0,              0,           8.99,          11.05,           0.61,           2.08,              0,           6.53,          40.13,           0.27,           0.45,           1.79,              0,           2.45,          14.46,           1.98,           2.91,           7.07
        72,         105.45,              0,           1.02,              0,              0,              0,              0,         260.81,              0,          13.92,         127.19,         114.19,              0,          19.65,         166.86,              0,              0,           5.58,           9.50,           0.31,           1.26,              0,           5.05,          34.04,           0.15,           0.55,           1.10,              0,           2.07,          13.18,           1.61,           2.71,           6.60
        73,          81.48,              0,              0,              0,              0,              0,              0,         257.27,              0,          15.40,         181.52,          95.67,              0,          22.14,         237.11,              0,              0,           3.58,           8.40,           0.12,           0.76,              0,           4.71,          26.22,           0.17,           0.35,           0.61,              0,           2.09,          12.74,           1.95,           3.02,           7.65
        74,          59.46,              0,           1.00,              0,              0,              0,              0,         235.10,              0,          17.14,         119.89,          90.03,              0,          22.68,         153.68,              0,              0,           2.15,           7.77,           0.11,           0.56,              0,           3.38,          20.59,           0.17,           0.31,           0.48,              0,           1.86,          12.93,           1.70,           2.59,           6.62
        75,          44.09,              0,           2.00,              0,              0,              0,              0,         198.02,              0,           9.97,          95.98,          41.60,              0,          12.87,         118.03,              0,              0,           1.16,           6.42,           0.15,           0.39,              0,           2.34,          14.47,           0.08,           0.30,           0.35,              0,           1.70,          11.84,           1.61,           2.42,           6.52
        76,          32.89,              0,           1.00,              0,              0,              0,              0,         179.16,              0,          11.80,         102.69,          32.75,              0,          14.80,         116.56,              0,              0,           0.31,           5.49,              0,           0.09,              0,           1.29,          10.39,           0.01,           0.27,           0.10,              0,           1.45,          10.76,           1.63,           2.41,           6.20
        77,          20.32,              0,              0,              0,              0,              0,              0,         175.87,              0,           8.90,          82.62,          16.91,              0,          12.96,          77.37,              0,              0,           0.05,           4.01,              0,           0.01,              0,           0.81,           5.30,           0.03,           0.17,              0,              0,           1.17,           8.91,           1.56,           2.39,           6.24
        78,          12.34,              0,              0,              0,              0,              0,              0,         142.35,              0,           8.21,          46.48,           7.57,              0,          11.96,          48.31,              0,              0,              0,           2.37,              0,              0,              0,           0.33,           2.85,              0,           0.07,              0,              0,           0.96,           7.03,           1.16,           1.84,           5.01
        79,           7.10,              0,              0,              0,              0,              0,              0,         141.44,              0,           9.00,          40.63,           3.99,              0,          11.43,          37.42,              0,              0,              0,           2.44,              0,              0,              0,           0.18,           1.42,              0,           0.07,              0,              0,           0.85,           6.57,           1.35,           1.91,           5.51
        80,           2.77,              0,              0,              0,              0,              0,              0,         134.37,              0,           8.05,          32.96,           2.02,              0,           9.89,          28.03,              0,              0,              0,           1.52,              0,              0,              0,           0.06,           0.28,              0,           0.03,              0,              0,           0.44,           6.47,           0.95,           1.37,           4.46
        81,           0.93,              0,              0,              0,              0,              0,              0,         120.74,              0,          10.43,          23.95,           1.19,              0,          13.18,          21.24,              0,              0,              0,           1.36,              0,              0,              0,              0,           0.02,              0,              0,              0,              0,           0.56,           5.42,           1.13,           1.57,           4.77
        82,           0.26,              0,              0,              0,              0,              0,              0,         104.44,              0,           7.15,          16.67,           0.81,              0,           8.88,          15.02,              0,              0,              0,           1.13,              0,              0,              0,              0,              0,              0,           0.02,              0,              0,           0.48,           4.82,           1.12,           1.55,           4.88
