I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        11,      218.87,       87.76,        5.59,       60.97,           0,           0,           0,        6.53,        1.92,           0,           0,           0,       13.64,       27.25,       15.33,           0,           0,           0,       66.58,        8.41,           0,       60.97,       97.87,       10.01,        6.72,        0.28,           0,        0.67,        6.69,        2.82,        0.97,        2.49,           0,       16.89,        7.93,        2.12,        0.14,        0.20,           0,        1.60,        6.49,        1.28,        2.14,        3.82,           0,           0,           0,           0,           0,           0
         1,        12,     1041.49,      284.80,        9.69,      438.19,        0.12,           0,        9.00,       43.33,       20.20,           0,           0,           0,       62.23,      116.23,       58.23,           0,           0,        0.12,      447.87,       63.45,      168.00,      270.19,      317.99,       33.17,       44.18,        0.87,           0,        2.84,       31.85,       12.57,        4.30,       10.70,        0.02,       72.28,       35.00,        8.06,        0.41,        0.54,           0,        5.94,       29.46,        3.97,        6.37,       12.50,           0,           0,           0,           0,           0,           0
         1,        13,      388.86,      122.91,       10.23,      170.44,           0,           0,        2.00,       20.18,       15.44,           0,           0,           0,       19.18,       22.58,        6.03,           0,           0,           0,      180.66,       35.58,           0,      170.44,      144.57,       21.45,       20.36,        0.19,           0,        0.59,       11.56,        3.80,        1.11,        2.12,           0,       14.20,        7.25,        1.10,           0,        0.03,           0,        0.16,        4.62,        0.11,        0.14,        1.00,           0,           0,           0,           0,           0,           0
         1,        14,      939.07,      322.55,       13.28,      382.08,           0,           0,        7.00,       52.44,       25.14,           0,           0,           0,       42.73,       73.03,       21.91,           0,           0,           0,      395.36,       77.30,           0,      382.08,      356.11,       33.48,       54.90,        2.82,           0,        2.94,       24.52,        8.73,        1.11,        5.56,           0,       49.11,       21.80,        1.90,        0.03,        0.25,           0,        1.15,       16.46,        0.33,        0.60,        3.37,           0,           0,           0,           0,           0,           0
         1,        15,        8.39,        2.45,           0,        0.45,           0,           0,           0,           0,           0,           0,           0,           0,        0.20,        1.49,        3.81,           0,           0,           0,        0.45,           0,           0,        0.45,        2.45,        0.02,           0,           0,           0,           0,        0.04,        0.13,        0.01,        0.02,           0,        1.26,        0.20,        0.03,           0,           0,           0,        0.11,        1.45,        0.14,        0.34,        1.77,           0,           0,           0,           0,           0,           0
         1,        16,      108.64,       39.00,        1.25,       21.03,           0,           0,           0,        2.07,        0.52,           0,           0,           0,        8.24,       17.42,       19.34,           0,           0,           0,       22.26,        2.59,           0,       21.03,       41.68,        2.72,        2.07,           0,           0,           0,        4.26,        3.03,        0.29,        0.66,           0,       12.91,        4.07,        0.45,           0,           0,           0,        0.73,       11.59,        0.76,        1.61,        4.65,           0,           0,           0,           0,           0,           0
         1,        17,      107.10,       38.51,        1.61,       27.60,           0,           0,           0,        2.11,        0.52,           0,           0,           0,        8.82,       15.87,       12.25,           0,           0,           0,       29.21,        2.63,           0,       27.60,       41.67,        3.51,        2.11,           0,           0,           0,        5.05,        3.01,        0.19,        0.57,           0,       11.54,        3.95,        0.38,           0,           0,           0,        0.29,        8.52,        0.25,        0.60,        2.59,           0,           0,           0,           0,           0,           0
         1,        18,        0.18,        0.10,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,        0.06,           0,           0,        0.06,        0.10,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       11.27,        1.78,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.08,        0.77,        8.64,           0,           0,           0,           0,           0,           0,           0,        1.89,        0.16,           0,           0,           0,           0,           0,        0.08,           0,           0,           0,           0,        0.77,           0,           0,           0,           0,        0.15,        1.80,        1.62,        2.35,        2.72,           0,           0,           0,           0,           0,           0
         1,        21,        7.42,           0,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        2.42,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,        0.96,        1.37,        0.04,           0,           0,           0,           0,           0,           0
         1,        22,        1.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.51,        0.60,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,    10160.88,           0,           0,           0,           0,           0,           0,           0,           0,     9389.24,           0,           0,           0,           0,           0,      541.39,      230.46,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      541.39,           0,           0,      230.46,           0,           0
         2,         1,     3496.12,      542.92,      405.64,     1337.88,      270.62,      342.41,           0,       73.31,      167.50,           0,           0,           0,      293.71,       45.00,       17.32,           0,           0,      613.03,     1743.52,      240.73,           0,     1337.88,      601.98,       59.02,       77.85,        4.59,      261.29,        5.95,       17.35,        2.34,        0.71,        6.08,        0.09,        2.36,       40.01,        0.61,        0.35,        1.59,        2.33,        1.15,       10.53,        0.70,        0.28,        2.34,           0,           0,           0,           0,           0,           0
         2,         2,     3007.98,       67.20,      165.45,     1573.13,           0,           0,           0,       73.33,      273.12,           0,           0,           0,      823.47,       27.90,        4.40,           0,           0,           0,     1738.58,      346.45,           0,     1573.13,       74.65,        7.46,       76.49,        3.15,      804.24,        3.99,       10.04,        0.76,        0.28,        4.15,        0.02,        0.48,       26.62,        0.09,        0.08,        0.60,        0.13,        0.26,        3.51,        0.06,        0.03,        0.40,           0,           0,           0,           0,           0,           0
         2,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      553.87,      129.14,        5.99,      208.28,       39.33,       10.37,           0,       30.38,       36.88,           0,           0,           0,       57.63,       27.00,        8.92,           0,           0,       49.70,      214.27,       67.26,           0,      208.28,      144.28,       15.16,       32.17,        1.79,       38.42,        2.97,       10.25,        1.91,        0.37,        3.71,        0.03,        1.48,       23.88,        0.41,        0.29,        0.91,        1.20,        1.09,        3.80,        0.79,        0.44,        1.60,           0,           0,           0,           0,           0,           0
         2,         5,      342.89,       86.45,        8.03,      145.34,       14.21,        2.72,           0,       20.26,       22.07,           0,           0,           0,       18.02,       18.86,        7.08,           0,           0,       16.92,      153.38,       42.27,           0,      145.34,       97.92,       11.51,       21.82,        1.55,        4.75,        2.22,        6.68,        1.49,        0.36,        2.52,        0.03,        1.25,       16.30,        0.27,        0.23,        0.78,        0.77,        0.62,        4.03,        0.37,        0.16,        1.13,           0,           0,           0,           0,           0,           0
         2,         6,        1.50,        0.01,           0,        0.27,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        1.19,        0.01,           0,           0,           0,           0,        0.27,        0.02,           0,        0.27,        0.01,           0,        0.01,           0,        1.19,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      239.08,       56.63,        4.38,      102.42,       21.59,        0.23,           0,       17.00,       17.56,           0,           0,           0,       13.64,        5.52,        0.25,           0,           0,       21.82,      106.80,       34.52,           0,      102.42,       65.64,        9.09,       18.38,        1.40,        0.60,        2.16,        6.83,        1.37,        0.33,        2.35,           0,        0.12,        4.93,        0.01,        0.03,        0.43,        0.03,           0,        0.21,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,         9,       85.41,       20.39,        4.56,       39.03,        3.07,           0,           0,        4.84,        5.70,           0,           0,           0,        5.22,        2.53,        0.15,           0,           0,        3.07,       43.58,       10.54,           0,       39.03,       23.46,        3.06,        5.18,        0.34,           0,        0.57,        2.87,        0.64,        0.16,        0.98,           0,        0.02,        2.26,           0,           0,        0.25,           0,           0,        0.15,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       16.88,        9.54,        0.42,        5.14,           0,           0,           0,        0.18,           0,           0,           0,           0,        0.72,        0.64,        0.28,           0,           0,           0,        5.55,        0.18,           0,        5.14,       10.72,        1.24,        0.19,        0.01,           0,        0.01,        0.41,        0.13,        0.03,        0.14,           0,        0.22,        0.39,        0.03,           0,           0,           0,        0.01,        0.16,           0,        0.02,        0.09,           0,           0,           0,           0,           0,           0
         2,        12,       80.92,       33.47,        0.84,       36.33,           0,           0,           0,        1.81,        0.39,           0,           0,           0,        4.09,        3.11,        1.05,           0,           0,           0,       37.16,        2.19,        4.00,       32.33,       38.25,        4.83,        1.85,        0.06,           0,        0.06,        2.26,        0.76,        0.12,        0.89,           0,        1.19,        1.78,        0.12,        0.01,        0.01,           0,        0.03,        0.70,        0.02,        0.02,        0.28,           0,           0,           0,           0,           0,           0
         2,        13,       44.75,       14.66,        1.75,       24.54,           0,           0,           0,        1.17,        0.41,           0,           0,           0,        1.53,        0.70,        0.11,           0,           0,           0,       26.24,        1.57,           0,       24.54,       17.73,        3.08,        1.20,        0.02,           0,        0.03,        0.93,        0.27,        0.03,        0.27,           0,        0.18,        0.52,           0,           0,           0,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        14,       81.22,       36.64,        1.33,       35.82,           0,           0,           0,        1.69,        0.24,           0,           0,           0,        3.25,        2.09,        0.36,           0,           0,           0,       37.10,        1.93,           0,       35.82,       41.91,        5.32,        1.73,        0.05,           0,        0.02,        2.24,        0.53,        0.02,        0.45,           0,        0.59,        1.50,        0.01,           0,           0,           0,           0,        0.34,           0,           0,        0.02,           0,           0,           0,           0,           0,           0
         2,        15,        0.19,        0.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,        0.12,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        16,        4.44,        3.51,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.41,        0.19,        0.34,           0,           0,           0,           0,           0,           0,           0,        3.96,        0.53,           0,           0,           0,           0,        0.20,        0.17,           0,        0.04,           0,        0.03,        0.16,           0,           0,           0,           0,           0,        0.30,           0,           0,        0.04,           0,           0,           0,           0,           0,           0
         2,        17,        4.80,        3.92,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.43,        0.19,        0.26,           0,           0,           0,           0,           0,           0,           0,        4.39,        0.53,           0,           0,           0,           0,        0.19,        0.19,           0,        0.05,           0,        0.03,        0.16,           0,           0,           0,           0,           0,        0.25,           0,           0,        0.01,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      549.52,           0,           0,           0,           0,           0,           0,           0,           0,      544.68,           0,           0,           0,           0,           0,        3.65,        1.20,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.65,           0,           0,        1.20,           0,           0
         3,         1,        0.44,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.44,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.44,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       29.16,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       29.16,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       29.16,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       95.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       95.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       95.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        9.37,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        9.37,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        9.37,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        1.82,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.82,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.82,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
