Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
         0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0
         1,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0
         2,        5359.62,        1469.24,       19185.79,        3219.11,        1149.67,       10129.51,       14601.10,              0,              0,              0,              0,           0.26,              0,              0,              0,       71562.33,        1058.49,        2130.80,         537.21,         295.82,        1177.84,          89.94,         977.98,        2321.06,          74.95,          45.51,         210.55,         183.52,          33.80,        1015.31,          40.13,          40.51,         178.57
         3,       14507.81,       12280.46,      182654.36,       31420.93,       10985.15,       28701.91,       55245.87,              0,              0,              0,              0,              0,              0,              0,              0,      102346.81,        1856.48,        4398.56,         872.26,         410.40,        2347.78,         187.88,        3406.82,        5379.78,         226.77,         100.56,         527.77,         497.45,         219.13,        2061.49,         163.03,         154.83,         587.68
         4,       20780.20,       22397.97,      175129.55,       20887.42,        8850.65,       25295.77,       83802.03,           0.03,              0,              0,              0,           5.17,              0,              0,              0,       67796.35,        2659.24,        6011.57,        1211.65,         620.27,        2802.89,         326.21,        3813.30,        4225.68,         164.92,          36.06,         360.54,         312.31,         199.54,         822.48,          60.83,          55.24,         239.29
         5,       30135.05,       41550.48,      308786.38,       52840.88,       24806.03,       28544.47,       90249.98,           0.50,              0,           0.30,           0.03,          18.87,              0,           0.34,           0.16,       43523.72,        2407.60,        6054.34,        1083.04,         505.03,        2742.00,         164.20,        2984.74,        4364.90,         132.63,          45.70,         347.64,         158.37,         177.05,         702.65,          41.87,          39.13,         191.63
         6,       34999.34,       51064.13,      294711.88,       50204.53,       27457.96,       30134.71,       95921.52,           1.63,              0,              0,           0.04,          34.98,              0,           0.21,           0.21,       11189.09,        2608.58,        6571.03,        1185.06,         556.77,        2819.84,          76.82,        2181.05,        6110.97,         125.90,          70.35,         510.19,         115.01,         252.99,        1079.97,          59.91,          51.13,         275.59
         7,       46353.86,       67813.43,      320107.29,       38668.47,       24089.94,       42246.26,      129546.93,           0.16,              0,           2.09,           0.42,          35.28,              0,           1.38,           0.60,       10049.90,        3498.64,        9053.15,        1593.99,         825.06,        3657.89,         107.09,        2858.23,        6324.89,         152.58,          70.71,         531.79,         126.92,         193.72,        1167.19,          72.04,          50.68,         228.67
         8,       47340.95,       69914.02,      307574.97,       21786.55,       23973.72,       41316.95,      117781.09,           9.00,              0,           0.38,              0,          97.34,              0,           0.36,              0,        7373.57,        3433.10,        8762.60,        1528.89,         749.60,        3479.18,         147.22,        3488.22,        5640.61,         188.82,          64.40,         465.17,         154.17,         101.35,         999.31,          73.00,          46.23,         191.10
         9,       45564.19,       68993.60,      292876.52,       17793.01,       25685.23,       35413.72,      102544.20,          47.84,              0,           4.17,           2.42,         279.67,              0,           4.32,           3.11,        6540.64,        2996.38,        7896.21,        1431.03,         676.61,        3200.38,         162.85,        3765.45,        5454.04,         217.47,          59.31,         451.30,         167.19,         111.10,         886.11,          75.30,          48.45,         190.47
        10,       45161.57,       63993.08,      268639.01,       13854.65,       29638.34,       33443.53,       93442.12,         415.70,              0,           9.93,           2.09,         282.28,              0,          20.04,           3.58,        6483.22,        2773.41,        7520.89,        1369.17,         598.34,        3026.57,         170.53,        3727.08,        4874.30,         217.42,          51.61,         393.10,         205.49,         126.19,         901.21,          91.87,          60.58,         222.91
        11,       47287.97,       62339.04,      243718.05,       16550.09,       31155.47,       37168.79,       94642.12,         184.93,              0,          12.38,           1.62,         350.73,              0,          21.78,           3.76,        6245.13,        3154.95,        8264.37,        1493.76,         700.59,        3206.83,         177.77,        4116.40,        4564.73,         206.21,          49.55,         354.38,         167.10,          98.74,         847.61,          67.73,          44.82,         171.09
        12,       47691.76,       56713.52,      220611.19,       15365.56,       28618.96,       35538.95,       85584.32,         479.23,              0,          59.43,           3.89,         497.41,              0,          64.01,           5.46,        5593.15,        2722.34,        7678.71,        1371.74,         630.37,        2919.13,         127.02,        3484.18,        4205.37,         186.06,          47.19,         321.78,         188.11,          88.92,         723.56,          67.41,          45.13,         165.94
        13,       44814.50,       48186.40,      196769.95,       14175.12,       19402.28,       26502.87,       65700.91,         926.52,              0,          53.72,           1.37,         563.27,              0,          41.30,           3.25,        4965.74,        2593.37,        6850.52,        1311.31,         559.69,        2711.46,         128.57,        3837.31,        4340.02,         214.28,          49.50,         343.99,         210.25,          95.57,         844.54,          70.48,          46.71,         178.34
        14,       42201.91,       41452.80,      178281.47,       10608.95,       12893.10,       22023.92,       54568.98,         884.98,              0,         125.29,          11.57,         389.16,              0,         165.61,          12.96,        4796.21,        2430.33,        6266.91,        1264.90,         502.42,        2519.31,         122.70,        3638.98,        4205.35,         207.01,          48.48,         324.98,         217.71,          93.57,         794.84,          70.64,          47.34,         172.02
        15,       45362.11,       36572.62,      157906.67,        6631.47,       10667.83,       32950.10,       67479.17,        1291.83,              0,          55.80,           5.08,        1119.42,              0,          75.80,          10.80,        4215.31,        2211.89,        6140.77,        1158.03,         488.63,        2353.32,         113.80,        3511.13,        3674.37,         213.11,          48.20,         290.53,         178.78,          74.72,         692.71,          52.60,          35.62,         145.25
