SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     250.7,     389.4,     240.2,     304.7,    1185.0,     220.7,     332.4,     210.2,     259.7,    1023.0,         0,         0,         0,         0,         0,      13.0,      24.0,      18.0,      15.0,      70.0,      17.0,      33.0,      12.0,      30.0,      92.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.152,     6.152,     6.152,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1464.9,    2275.4,    1403.6,    1780.5,    6924.4,    1289.6,    1942.3,    1228.3,    1517.5,    5977.7,         0,         0,         0,         0,         0,      76.0,     140.2,     105.1,      87.6,     408.9,      99.3,     192.9,      70.1,     175.3,     537.6,    121.50,     25.71,     39.92,     24.63,     31.24,    121.50,     22.63,     34.08,     21.55,     26.63,    104.89,         0,         0,         0,         0,         0,      1.40,      2.60,      1.94,      1.62,      7.56,      1.91,      3.71,      1.34,      3.38,     10.34,     0.002,         0,         0,     0.004,     0.006,     0.002,         0,         0,     0.004,     0.006,         0,         0,         0,         0,         0,         0,     0.003,         0,         0,     0.003,         0,     0.002,         0,     0.009,     0.011,     0.212,     0.329,     0.202,     0.257,       5.2,       6.2,       7.5,       4.9,       5.9,       6.8,       8.5,       5.0,       9.8,       7.8
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     263.2,     442.5,     257.8,     322.9,    1286.4,     221.7,     334.1,     211.2,     260.4,    1027.4,      11.5,      51.4,      16.6,      17.5,      97.0,      13.0,      24.0,      18.0,      15.0,      70.0,      17.0,      33.0,      12.0,      30.0,      92.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.199,     3.199,     3.199,     3.199,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     799.9,    1344.8,     783.4,     981.3,    3909.4,     673.8,    1015.3,     641.8,     791.3,    3122.2,      35.0,     156.2,      50.4,      53.2,     294.8,      39.6,      72.9,      54.7,      45.6,     212.8,      51.7,     100.3,      36.5,      91.1,     279.6,     68.58,     14.04,     23.59,     13.74,     17.22,     68.59,     11.82,     17.81,     11.26,     13.88,     54.77,      0.62,      2.74,      0.89,      0.94,      5.19,      0.74,      1.35,      1.01,      0.85,      3.95,      1.00,      1.93,      0.70,      1.75,      5.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.007,         0,     0.005,     0.007,     0.019,     0.008,         0,         0,     0.006,     0.014,     0.006,     0.001,         0,         0,     0.007,     0.205,     0.344,     0.200,     0.251,       4.9,       5.4,       7.0,       4.6,       5.4,       6.5,       7.5,       4.7,       9.3,       7.2
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     389.0,     664.2,     457.2,     561.6,    2072.0,     350.9,     539.2,     405.2,     519.6,    1814.9,      22.0,     101.0,      32.1,      26.0,     181.1,      14.1,      20.0,      17.0,      13.0,      64.1,       2.0,       4.0,       2.9,       3.0,      11.9,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.715,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.08,      0.03,      0.10,     263.7,     450.3,     310.0,     380.8,    1404.8,     237.9,     365.5,     274.7,     352.3,    1230.4,      15.0,      68.5,      21.8,      17.6,     122.9,       9.6,      13.5,      11.5,       8.8,      43.4,       1.4,       2.8,       2.0,       2.1,       8.3,     24.64,      4.62,      7.89,      5.44,      6.68,     24.63,      4.18,      6.42,      4.82,      6.18,     21.60,      0.26,      1.20,      0.38,      0.30,      2.14,      0.18,      0.25,      0.21,      0.17,      0.81,      0.03,      0.06,      0.04,      0.04,      0.17,     0.008,     0.010,     0.002,     0.001,     0.021,     0.007,     0.008,     0.001,     0.001,     0.017,         0,         0,         0,         0,         0,     0.003,         0,         0,     0.007,     0.010,     0.004,     0.008,     0.002,     0.001,     0.015,     0.188,     0.321,     0.220,     0.271,       3.6,       3.0,       3.7,       2.3,       3.1,       0.5,       0.6,       0.6,       0.5,       0.6
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     447.8,     742.5,     525.7,     633.1,    2349.1,     410.0,     614.7,     471.3,     589.8,    2085.8,      21.6,     102.9,      34.1,      27.3,     185.9,      14.2,      20.5,      17.4,      13.0,      65.1,       2.0,       4.4,       2.9,       3.0,      12.3,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.078,     2.077,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.09,      0.03,      0.10,     883.6,    1465.0,    1037.2,    1249.2,    4635.0,     809.0,    1212.9,     929.9,    1163.8,    4115.6,      42.7,     203.0,      67.3,      53.9,     366.9,      28.0,      40.5,      34.3,      25.6,     128.4,       3.9,       8.6,       5.7,       5.9,      24.1,     81.32,     15.51,     25.71,     18.20,     21.91,     81.33,     14.20,     21.28,     16.31,     20.41,     72.20,      0.75,      3.56,      1.18,      0.95,      6.44,      0.52,      0.75,      0.64,      0.48,      2.39,      0.08,      0.17,      0.11,      0.12,      0.48,     0.007,     0.001,         0,         0,     0.008,     0.007,     0.001,         0,         0,     0.008,     0.002,         0,         0,     0.005,     0.007,     0.001,     0.001,     0.004,     0.005,     0.011,     0.004,     0.003,         0,     0.006,     0.013,     0.191,     0.316,     0.223,     0.270,       3.2,       2.8,       3.3,       2.1,       2.8,       0.4,       0.6,       0.6,       0.5,       0.5
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     582.4,     935.2,     720.7,     798.4,    3036.7,     544.1,     809.0,     666.7,     754.4,    2774.2,      21.0,      98.0,      31.0,      26.0,     176.0,      15.3,      23.2,      20.1,      15.0,      73.6,       2.0,       5.0,       2.9,       3.0,      12.9,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.412,     0.412,     0.412,     0.413,     0.412,      5898,     11796,      5898,     23592,     47184,      0.14,      0.10,      0.13,      0.04,      0.14,     184.2,     295.8,     227.9,     252.5,     960.4,     172.1,     255.8,     210.8,     238.6,     877.3,       6.7,      31.0,       9.8,       8.3,      55.8,       4.8,       7.3,       6.3,       4.7,      23.1,       0.6,       1.5,       0.9,       0.9,       3.9,     20.86,      4.00,      6.43,      4.95,      5.48,     20.86,      3.74,      5.56,      4.58,      5.19,     19.07,      0.15,      0.67,      0.22,      0.18,      1.22,      0.11,      0.17,      0.15,      0.11,      0.54,      0.02,      0.04,      0.03,      0.03,      0.12,     0.002,     0.002,         0,     0.007,     0.011,     0.002,     0.002,         0,     0.007,     0.011,     0.006,         0,     0.007,     0.001,     0.014,         0,         0,     0.002,         0,     0.002,     0.005,     0.001,     0.008,     0.007,     0.021,     0.192,     0.308,     0.237,     0.263,       2.6,       2.5,       2.8,       1.9,       2.4,       0.3,       0.5,       0.4,       0.4,       0.4
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     736.8,    1205.9,     918.3,     984.6,    3845.6,     696.5,    1072.7,     857.7,     938.0,    3564.9,      24.8,     109.0,      39.4,      33.6,     206.8,      14.5,      22.2,      19.3,      12.0,      68.0,       1.0,       2.0,       1.9,       1.0,       5.9,      47.7,      47.7,      47.7,      47.7,      47.7,      47.7,     3.678,     3.680,     3.679,     3.680,     3.678,     3.679,      6064,     12128,      6064,     24257,     48513,      0.17,      0.12,      0.16,      0.04,      0.17,    2153.8,    3525.1,    2684.4,    2878.2,   11241.5,    2036.1,    3135.7,    2507.2,    2741.9,   10420.9,      72.5,     318.7,     115.2,      98.2,     604.6,      42.4,      64.9,      56.4,      35.0,     198.7,       2.9,       5.8,       5.5,       2.9,      17.1,    235.77,     45.19,     73.94,     56.32,     60.36,    235.81,     42.72,     65.77,     52.60,     57.50,    218.59,      1.52,      6.69,      2.41,      2.07,     12.69,      0.95,      1.45,      1.26,      0.78,      4.44,      0.07,      0.14,      0.13,      0.07,      0.41,     0.020,     0.005,     0.017,         0,     0.042,     0.019,     0.005,     0.016,         0,     0.040,         0,     0.003,         0,     0.009,     0.012,     0.001,         0,         0,         0,     0.001,     0.001,     0.003,         0,     0.001,     0.005,     0.192,     0.314,     0.238,     0.256,       2.0,       1.8,       2.1,       1.2,       1.8,       0.1,       0.2,       0.2,       0.1,       0.2
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     743.2,    1213.9,     926.2,     993.7,    3877.0,     702.7,    1081.5,     866.1,     947.7,    3598.0,      25.0,     108.0,      38.9,      33.0,     204.9,      14.5,      22.4,      19.3,      12.0,      68.2,       1.0,       2.0,       1.9,       1.0,       5.9,      48.0,      47.9,      48.0,      48.0,      47.9,      48.0,     0.252,     0.253,     0.252,     0.252,     0.252,     0.252,      6096,     12192,      6096,     24384,     48768,      0.17,      0.12,      0.16,      0.04,      0.17,     149.8,     244.8,     186.8,     200.4,     781.8,     141.7,     218.0,     174.6,     191.0,     725.3,       5.0,      21.8,       7.8,       6.6,      41.2,       2.9,       4.5,       3.9,       2.4,      13.7,       0.2,       0.4,       0.4,       0.2,       1.2,     16.29,      3.13,      5.10,      3.89,      4.18,     16.30,      2.96,      4.54,      3.64,      3.98,     15.12,      0.11,      0.45,      0.17,      0.13,      0.86,      0.06,      0.10,      0.09,      0.05,      0.30,         0,         0,         0,         0,         0,     0.009,         0,     0.002,         0,     0.011,     0.008,         0,     0.002,         0,     0.010,     0.005,         0,     0.007,         0,     0.012,         0,         0,     0.004,         0,     0.004,         0,         0,         0,         0,         0,     0.192,     0.313,     0.239,     0.256,       2.0,       1.8,       2.1,       1.2,       1.8,       0.1,       0.2,       0.2,       0.1,       0.2
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     688.4,    1118.2,     841.6,     902.9,    3551.1,     644.5,     977.2,     791.5,     861.1,    3274.3,      28.5,     118.7,      31.9,      29.8,     208.9,      14.4,      21.3,      16.3,      11.0,      63.0,       1.0,       1.0,       1.9,       1.0,       4.9,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     1.385,     1.385,     1.385,     1.385,     1.385,     1.385,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     906.0,    1471.6,    1107.6,    1188.3,    4673.5,     848.1,    1286.0,    1041.6,    1133.2,    4308.9,      37.6,     156.2,      41.9,      39.2,     274.9,      19.0,      28.1,      21.5,      14.4,      83.0,       1.3,       1.3,       2.5,       1.3,       6.4,     81.97,     15.89,     25.81,     19.43,     20.84,     81.97,     14.88,     22.56,     18.27,     19.88,     75.59,      0.66,      2.74,      0.73,      0.69,      4.82,      0.35,      0.52,      0.39,      0.27,      1.53,      0.03,      0.03,      0.05,      0.03,      0.14,     0.004,     0.004,         0,     0.004,     0.012,     0.003,     0.004,         0,     0.004,     0.011,     0.002,         0,         0,     0.002,     0.004,         0,     0.001,         0,     0.002,     0.003,     0.005,     0.005,     0.002,     0.005,     0.017,     0.194,     0.315,     0.237,     0.254,       2.1,       1.9,       1.9,       1.2,       1.8,       0.1,       0.1,       0.2,       0.1,       0.1
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     873.9,    1480.8,    1093.5,    1209.7,    4657.9,     822.3,    1302.4,    1028.3,    1156.7,    4309.7,      34.0,     154.0,      45.9,      39.0,     272.9,      16.6,      23.4,      17.4,      12.0,      69.4,       1.0,       1.0,       1.9,       2.0,       5.9,      56.9,      56.8,      56.9,      56.9,      56.9,      56.9,     0.263,     0.263,     0.263,     0.264,     0.264,     0.263,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     218.2,     369.8,     273.1,     302.0,    1163.1,     205.3,     325.2,     256.7,     288.8,    1076.0,       8.4,      38.5,      11.5,       9.7,      68.1,       4.1,       5.9,       4.3,       2.9,      17.2,       0.2,       0.2,       0.4,       0.4,       1.2,     20.42,      3.84,      6.49,      4.80,      5.31,     20.44,      3.61,      5.71,      4.52,      5.08,     18.92,      0.15,      0.67,      0.20,      0.18,      1.20,      0.07,      0.11,      0.09,      0.05,      0.32,         0,         0,         0,         0,         0,     0.005,         0,     0.012,     0.009,     0.026,     0.004,         0,     0.011,     0.008,     0.023,     0.001,         0,         0,     0.009,     0.010,         0,     0.002,     0.010,         0,     0.012,         0,         0,         0,         0,         0,     0.188,     0.318,     0.234,     0.260,       1.9,       1.6,       1.6,       1.0,       1.5,       0.1,       0.1,       0.2,       0.2,       0.1
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1005.2,    1716.5,    1278.3,    1420.4,    5420.4,     947.9,    1523.0,    1205.9,    1362.0,    5038.8,      39.6,     166.8,      52.0,      42.7,     301.1,      16.7,      25.7,      18.5,      13.7,      74.6,       1.0,       1.0,       1.9,       2.0,       5.9,      55.8,      55.8,      55.8,      55.8,      55.8,      55.8,     0.987,     0.987,     0.987,     0.988,     0.987,     0.987,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.21,      0.06,      0.21,     923.1,    1576.3,    1173.9,    1304.4,    4977.7,     870.5,    1398.6,    1107.5,    1250.8,    4627.4,      36.4,     153.1,      47.8,      39.2,     276.5,      15.3,      23.6,      17.0,      12.6,      68.5,       0.9,       0.9,       1.7,       1.8,       5.3,     89.14,     16.55,     28.23,     21.04,     23.36,     89.18,     15.60,     25.05,     19.85,     22.40,     82.90,      0.65,      2.74,      0.86,      0.70,      4.95,      0.29,      0.45,      0.32,      0.24,      1.30,      0.02,      0.02,      0.04,      0.04,      0.12,     0.013,     0.005,     0.020,     0.002,     0.040,     0.012,     0.004,     0.019,     0.002,     0.037,         0,     0.001,     0.006,         0,     0.007,         0,     0.003,         0,     0.002,     0.005,     0.002,     0.002,     0.006,     0.004,     0.014,     0.185,     0.317,     0.236,     0.262,       1.7,       1.5,       1.4,       1.0,       1.4,       0.1,       0.1,       0.1,       0.1,       0.1
