I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,HBSch,HBO,NHB,TTUNIQUE,HBOthnTT,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk,IX_MD,XI_MD,XX_MD,IX_HV,XI_HV,XX_HV
         1,        11,      224.28,       89.36,        5.33,       65.62,           0,           0,           0,        8.05,        2.50,           0,           0,           0,       14.53,       35.80,        3.13,           0,           0,           0,       70.97,       10.53,           0,       65.62,       99.67,       10.12,        8.37,        0.33,           0,        0.90,        7.18,        2.78,        1.00,        2.67,           0,       22.21,        9.99,        3.01,        0.27,        0.36,           0,        0.30,        1.59,        0.22,        0.36,        0.66,           0,           0,           0,           0,           0,           0
         1,        12,     1057.14,      286.53,        9.07,      453.48,        0.09,           0,        9.00,       48.88,       25.87,           0,           0,           0,       64.31,      149.23,       11.02,           0,           0,        0.09,      462.55,       74.66,      168.00,      285.48,      320.06,       33.34,       49.94,        1.03,           0,        3.74,       33.34,       11.82,        4.37,       11.06,        0.04,       93.54,       42.70,       11.48,        0.64,        0.90,           0,        1.03,        6.03,        0.64,        1.03,        2.29,           0,           0,           0,           0,           0,           0
         1,        13,      397.91,      122.02,        9.94,      173.98,           0,           0,        2.00,       22.03,       18.30,           0,           0,           0,       19.76,       29.26,        0.65,           0,           0,           0,      183.92,       40.32,           0,      173.98,      143.51,       21.25,       22.25,        0.23,           0,        0.78,       12.06,        3.58,        1.16,        2.18,           0,       18.56,        8.92,        1.64,        0.01,        0.13,           0,        0.01,        0.57,        0.01,        0.01,        0.05,           0,           0,           0,           0,           0,           0
         1,        14,     1012.69,      328.78,       12.54,      418.56,           0,           0,        7.00,       63.05,       35.87,           0,           0,           0,       46.63,       97.94,        2.93,           0,           0,           0,      431.10,       98.53,           0,      418.56,      363.51,       34.29,       66.16,        3.43,           0,        4.56,       26.58,        8.34,        1.20,        5.97,        0.02,       66.98,       27.42,        3.12,        0.06,        0.42,           0,        0.11,        2.51,        0.02,        0.04,        0.25,           0,           0,           0,           0,           0,           0
         1,        15,        8.12,        3.20,           0,        0.75,           0,           0,           0,           0,           0,           0,           0,           0,        0.31,        3.34,        0.52,           0,           0,           0,        0.75,           0,           0,        0.75,        3.24,        0.05,           0,           0,           0,           0,        0.12,        0.14,        0.01,        0.04,           0,        2.78,        0.47,        0.10,           0,           0,           0,        0.01,        0.18,        0.01,        0.03,        0.29,           0,           0,           0,           0,           0,           0
         1,        16,      123.24,       44.77,        1.45,       28.43,           0,           0,           0,        4.21,        1.11,           0,           0,           0,       10.81,       30.46,        2.14,           0,           0,           0,       29.87,        5.31,           0,       28.43,       48.07,        3.21,        4.21,        0.02,           0,           0,        6.31,        3.16,        0.38,        0.99,           0,       22.48,        6.85,        1.13,        0.01,        0.01,           0,        0.03,        1.45,        0.03,        0.12,        0.51,           0,           0,           0,           0,           0,           0
         1,        17,      127.02,       43.47,        1.75,       37.83,           0,           0,           0,        4.76,        1.16,           0,           0,           0,       11.41,       25.58,        1.21,           0,           0,           0,       39.57,        5.90,           0,       37.83,       47.27,        3.88,        4.76,           0,           0,           0,        7.13,        3.13,        0.26,        0.89,           0,       18.24,        6.49,        0.84,           0,        0.01,           0,           0,        1.03,           0,        0.02,        0.16,           0,           0,           0,           0,           0,           0
         1,        18,        0.29,        0.18,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,        0.06,           0,           0,        0.06,        0.18,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        19,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.03,        0.07,           0,           0,           0,           0,           0,           0,           0
         1,        20,       12.41,        3.36,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.20,        2.96,        5.89,           0,           0,           0,           0,           0,           0,           0,        3.63,        0.31,           0,           0,           0,           0,           0,        0.20,           0,           0,           0,           0,        2.96,           0,           0,           0,           0,        0.11,        1.54,        0.75,        1.32,        2.17,           0,           0,           0,           0,           0,           0
         1,        21,        6.63,        0.03,           0,           0,           0,           0,        5.00,           0,           0,           0,           0,           0,           0,           0,        1.60,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,        0.46,        0.74,        0.35,           0,           0,           0,           0,           0,           0
         1,        22,        0.69,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.69,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.26,        0.43,           0,           0,           0,           0,           0,           0,           0
         1,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         1,        27,     8249.75,           0,           0,           0,           0,           0,           0,           0,           0,     7517.96,           0,           0,           0,           0,           0,      511.84,      220.12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      511.84,           0,           0,      220.12,           0,           0
         2,         1,     3506.54,      528.94,      410.88,     1360.08,      273.30,      342.76,           0,       74.36,      172.85,           0,           0,           0,      269.62,       68.78,        5.12,           0,           0,      616.06,     1770.93,      247.18,           0,     1360.08,      586.47,       57.62,       79.00,        4.67,      240.38,        5.39,       15.64,        2.09,        0.62,        5.50,        0.19,        3.54,       60.64,        0.94,        0.73,        2.74,        0.64,        0.24,        3.48,        0.14,        0.05,        0.57,           0,           0,           0,           0,           0,           0
         2,         2,     2814.11,       61.75,      161.41,     1517.56,           0,           0,           0,       68.06,      262.78,           0,           0,           0,      702.73,       38.54,        1.29,           0,           0,           0,     1678.97,      330.84,           0,     1517.56,       68.62,        6.86,       70.99,        2.92,      687.50,        3.20,        7.92,        0.59,        0.22,        3.31,        0.04,        0.66,       36.63,        0.15,        0.13,        0.93,        0.05,        0.06,        1.04,        0.01,        0.01,        0.12,           0,           0,           0,           0,           0,           0
         2,         3,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         4,      548.91,      131.91,        5.37,      212.84,       38.20,        9.86,           0,       30.45,       38.03,           0,           0,           0,       44.54,       35.18,        2.61,           0,           0,       48.06,      218.21,       68.47,           0,      212.84,      147.28,       15.41,       32.24,        1.77,       31.53,        2.00,        7.05,        1.17,        0.23,        2.56,        0.07,        1.94,       30.70,        0.60,        0.44,        1.43,        0.37,        0.25,        1.33,        0.16,        0.07,        0.43,           0,           0,           0,           0,           0,           0
         2,         5,      347.66,       92.63,        6.68,      147.64,       13.27,        2.69,           0,       21.06,       23.43,           0,           0,           0,       13.32,       25.10,        1.99,           0,           0,       15.96,      154.32,       44.45,           0,      147.64,      104.94,       12.37,       22.65,        1.61,        4.04,        1.51,        4.77,        1.00,        0.19,        1.81,        0.07,        1.64,       21.43,        0.38,        0.34,        1.24,        0.13,        0.13,        1.44,        0.04,        0.02,        0.23,           0,           0,           0,           0,           0,           0
         2,         6,        1.38,        0.01,           0,        0.28,           0,           0,           0,        0.01,        0.01,           0,           0,           0,        1.06,        0.01,           0,           0,           0,           0,        0.28,        0.02,           0,        0.28,        0.01,           0,        0.01,           0,        1.06,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         7,        0.03,        0.01,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,        0.02,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         8,      236.05,       60.15,        3.71,      101.17,       20.27,        0.36,           0,       17.43,       18.25,           0,           0,           0,       12.46,        2.31,        0.06,           0,           0,       20.63,      104.88,       35.66,           0,      101.17,       69.78,        9.65,       18.86,        1.44,        0.88,        1.89,        6.12,        1.20,        0.25,        2.12,           0,        0.02,        2.15,           0,           0,        0.14,        0.02,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,         9,       82.42,       19.75,        4.21,       38.02,        3.73,           0,           0,        4.90,        5.96,           0,           0,           0,        4.85,        0.98,        0.06,           0,           0,        3.73,       42.23,       10.85,           0,       38.02,       22.71,        2.93,        5.24,        0.34,           0,        0.56,        2.70,        0.56,        0.11,        0.92,           0,           0,        0.93,           0,           0,        0.05,           0,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        10,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.11,           0,           0,        0.11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        11,       20.26,       10.18,        0.58,        7.32,           0,           0,           0,        0.28,        0.06,           0,           0,           0,        0.88,        0.95,        0.04,           0,           0,           0,        7.90,        0.33,           0,        7.32,       11.51,        1.32,        0.30,        0.01,           0,        0.03,        0.53,        0.13,        0.04,        0.17,           0,        0.37,        0.53,        0.04,           0,        0.01,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        12,       92.29,       34.77,        1.38,       43.84,           0,           0,           0,        2.58,        0.79,           0,           0,           0,        4.52,        4.37,        0.16,           0,           0,           0,       45.19,        3.37,        4.00,       39.84,       39.76,        5.02,        2.66,        0.09,           0,        0.15,        2.56,        0.70,        0.13,        0.99,           0,        1.71,        2.47,        0.17,        0.01,        0.01,           0,           0,        0.14,           0,           0,        0.02,           0,           0,           0,           0,           0,           0
         2,        13,       48.79,       14.98,        2.08,       26.80,           0,           0,           0,        1.40,        0.96,           0,           0,           0,        1.59,        0.99,        0.01,           0,           0,           0,       28.88,        2.35,           0,       26.80,       18.14,        3.14,        1.44,        0.03,           0,        0.06,        0.97,        0.25,        0.03,        0.28,           0,        0.28,        0.69,        0.02,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        14,      101.91,       38.94,        1.87,       50.87,           0,           0,           0,        2.89,        0.67,           0,           0,           0,        3.76,        3.00,        0.05,           0,           0,           0,       52.72,        3.56,           0,       50.87,       44.64,        5.67,        3.00,        0.12,           0,        0.09,        2.58,        0.49,        0.03,        0.58,           0,        0.88,        2.08,        0.04,           0,        0.01,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        15,        0.26,        0.24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,        0.24,        0.02,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        16,        6.62,        4.88,           0,        0.49,           0,           0,           0,           0,           0,           0,           0,           0,        0.75,        0.49,        0.03,           0,           0,           0,        0.49,           0,           0,        0.49,        5.52,        0.68,           0,           0,           0,           0,        0.42,        0.20,        0.01,        0.12,           0,        0.13,        0.36,           0,           0,           0,           0,           0,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        17,        6.66,        4.93,           0,        0.32,           0,           0,           0,           0,           0,           0,           0,           0,        0.86,        0.57,        0.01,           0,           0,           0,        0.32,           0,           0,        0.32,        5.61,        0.71,           0,           0,           0,           0,        0.53,        0.21,           0,        0.12,           0,        0.13,        0.44,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        18,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        19,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        20,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        22,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        25,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         2,        27,      294.99,           0,           0,           0,           0,           0,           0,           0,           0,      290.35,           0,           0,           0,           0,           0,        3.23,        1.42,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.23,           0,           0,        1.42,           0,           0
         3,         1,        0.83,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.83,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.83,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         2,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         3,       17.43,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       17.43,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       17.43,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         4,       62.73,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       62.73,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       62.73,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         5,        7.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        7.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        7.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         6,        0.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         8,        2.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        2.49,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        11,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        12,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
         3,        13,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
