ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,11644.5,21099.4,14582.1,15605.7,62931.7,9205.4,15237.5,11625.6,12025.9,48094.4,184.5,963.9,337.8,284.7,1770.9,1312.8,2523.7,1633.1,1439.0,6908.6,941.8,2374.3,985.6,1856.1,6157.8
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,41196.2,71491.0,54516.4,56666.9,223870.5,35572.5,55010.4,47196.4,48962.1,186741.4,1616.6,8140.3,2877.6,2420.9,15055.4,2729.1,5086.0,3134.3,2812.5,13761.9,1278.0,3254.3,1308.1,2471.4,8311.8
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,14963.8,27149.0,21336.3,22836.7,86285.8,13525.3,22970.0,19197.6,21051.5,76744.4,628.7,2941.1,1059.9,884.6,5514.3,701.9,1018.2,969.0,726.1,3415.2,107.9,219.7,109.8,174.5,611.9
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,35544.3,64082.7,47077.3,49155.3,195859.6,30759.4,46979.9,40388.2,42330.9,160458.4,2132.9,10841.1,3800.2,3256.4,20030.6,1424.7,2942.5,1550.3,1321.0,7238.5,1227.3,3319.2,1338.6,2247.0,8132.1
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,52920.8,97665.9,71832.0,77907.4,300326.1,45847.9,74089.0,62005.6,67506.1,249448.6,2990.8,14972.1,5309.3,4587.6,27859.8,2521.3,4730.8,2967.6,2668.5,12888.2,1560.8,3874.0,1549.5,3145.2,10129.5
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32175.5,55297.6,41229.8,45241.5,173944.4,28519.3,43288.6,35740.6,39814.0,147362.5,1162.6,6129.6,2102.8,1833.4,11228.4,1777.6,3922.6,2462.3,2086.6,10249.1,716.0,1956.8,924.1,1507.5,5104.4
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44074.6,88492.0,62567.7,69782.4,264916.7,37572.7,68378.5,53568.7,60982.3,220502.2,2176.9,11315.2,4001.7,3503.4,20997.2,3426.9,6417.5,4004.2,3421.4,17270.0,898.1,2380.8,993.1,1875.3,6147.3
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85235.7,168007.3,119737.5,132353.0,505333.5,75011.7,133983.0,105702.0,117810.1,432506.8,4291.4,22176.0,7510.7,6822.1,40800.2,4514.2,8321.3,5105.2,4867.6,22808.3,1418.4,3527.0,1419.6,2853.2,9218.2
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,68768.0,117267.3,92547.4,96921.9,375504.6,61950.4,97011.4,83228.3,88770.3,330960.4,2609.4,12490.9,4702.9,3590.7,23393.9,3661.6,6592.5,4198.0,3624.5,18076.6,546.6,1172.5,418.2,936.4,3073.7
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43472.9,81070.3,61939.2,61057.0,247539.4,39194.8,68170.7,55919.2,56197.0,219481.7,1670.3,8238.6,3063.2,2312.0,15284.1,2264.6,3842.4,2631.7,1968.8,10707.5,343.2,818.6,325.1,579.2,2066.1
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,21868.5,46377.4,32288.1,39686.1,140220.1,19541.1,39235.0,29266.1,36514.9,124557.1,875.2,4494.2,1523.5,1480.1,8373.0,1413.9,2517.3,1462.7,1570.4,6964.3,38.3,130.9,35.8,120.7,325.7
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,28407.8,60126.9,40774.3,51163.9,180472.9,24902.4,48942.0,36100.0,46450.8,156395.2,1386.5,7174.9,2438.9,2377.6,13377.9,2011.0,3736.2,2151.3,2092.3,9990.8,107.9,273.8,84.1,243.2,709.0
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36904.2,68138.3,52794.0,57251.1,215087.6,33367.2,57239.5,47699.0,52756.9,191062.6,1435.5,6980.4,2608.4,2095.1,13119.4,1767.9,3228.6,2145.6,1798.2,8940.3,333.6,689.8,341.0,600.9,1965.3
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,64165.4,124197.9,87097.1,98744.0,374204.4,55908.8,96626.5,75806.0,86793.8,315135.1,3454.2,17587.2,6041.9,5362.0,32445.3,3305.3,6112.9,3688.9,3469.9,16577.0,1497.1,3871.3,1560.3,3118.3,10047.0
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34713.9,68440.5,51430.2,55946.5,210531.1,31691.6,58224.2,46774.9,52156.6,188847.3,1575.0,7521.4,2831.4,2333.0,14260.8,1271.3,2411.6,1526.9,1347.3,6557.1,176.0,283.3,297.0,109.6,865.9
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,33314.4,71571.4,49202.3,58946.0,213034.1,30367.7,60918.3,44833.6,54927.5,191047.1,1580.4,8111.2,2793.6,2512.8,14998.0,1335.5,2452.3,1535.7,1435.6,6759.1,30.8,89.6,39.4,70.1,229.9
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,54447.6,98591.1,72803.8,80099.7,305942.2,47796.3,76487.6,63704.9,70136.0,258124.8,2736.5,13792.3,4846.5,4186.1,25561.4,2185.7,4023.1,2443.7,2278.0,10930.5,1729.1,4288.1,1808.7,3499.6,11325.5
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18435.1,33756.2,24298.0,29829.9,106319.2,17161.6,28465.9,22507.8,27808.4,95943.7,511.1,3233.0,930.8,691.3,5366.2,737.6,1619.5,841.8,886.2,4085.1,24.8,437.8,17.6,444.0,924.2
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,55866.7,101450.2,75996.2,79614.7,312927.8,48771.7,79934.7,66498.2,69609.9,264814.5,2267.3,11614.9,4007.5,3438.8,21328.5,3304.2,6082.2,3830.3,3450.6,16667.3,1523.5,3818.4,1660.2,3115.4,10117.5
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,45808.3,84274.9,62804.4,67624.7,260512.3,40107.4,67519.1,55048.2,59395.8,222070.5,1623.8,8170.9,2977.1,2440.4,15212.2,2614.0,4894.0,3138.0,2755.5,13401.5,1463.1,3690.9,1641.1,3033.0,9828.1
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,32497.7,58956.2,43958.0,50517.9,185929.8,29100.3,49362.2,39501.3,45194.4,163158.2,707.9,3655.1,1217.8,1082.6,6663.4,1393.0,2660.6,1718.0,1510.3,7281.9,1296.5,3278.3,1520.9,2730.6,8826.3
