I,J,HBW,HBC,HBSch,HBO,NHB,IX,XI,XX,II_LT,II_MD,II_HV,Ext_MD,Ext_HV,TOT
    2,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   25,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    2,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    2,   27,         0,         0,         0,         0,         0,    329.15,         0,         0,         0,         0,         0,      3.09,      1.62,    333.86
    3,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.94,         0,         0,         0,         0,      0.94
    3,    2,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    3,    3,         0,         0,         0,         0,         0,         0,         0,         0,     20.09,         0,         0,         0,         0,     20.09
    3,    4,         0,         0,         0,         0,         0,         0,         0,         0,     72.32,         0,         0,         0,         0,     72.32
    3,    5,         0,         0,         0,         0,         0,         0,         0,         0,      8.22,         0,         0,         0,         0,      8.22
    3,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,         0,         0,         0,      0.08
    3,    7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,    8,         0,         0,         0,         0,         0,         0,         0,         0,      2.67,         0,         0,         0,         0,      2.67
    3,    9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    3,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,    1,   2971.77,         0,     66.99,   2413.88,   1132.98,         0,         0,         0,    375.92,    561.86,    506.85,         0,         0,   8030.25
    4,    2,     21.14,         0,         0,     42.48,     46.47,         0,         0,         0,     36.16,     21.98,      8.07,         0,         0,    176.30
    4,    3,         0,         0,         0,         0,         0,         0,         0,         0,     64.30,         0,         0,         0,         0,     64.30
    4,    4,  40259.12,         0,  40266.11, 253873.80,  72648.19,         0,         0,         0,  40529.93,  10896.22,   8843.44,         0,         0, 467316.81
    4,    5,  27931.56,   2898.00,   3935.69,  75839.37,  23521.97,         0,         0,         0,   4597.58,   3986.87,   3308.99,         0,         0, 146020.03
    4,    6,      2.92,         0,         0,     79.66,      9.42,         0,         0,         0,     85.17,      0.74,      0.13,         0,         0,    178.04
    4,    7,      1.15,         0,         0,      1.26,      0.28,         0,         0,         0,     46.49,         0,         0,         0,         0,     49.18
    4,    8,  19427.46,    422.00,   2238.46,  34324.90,  11730.86,         0,         0,         0,   2603.98,    761.52,    130.14,         0,         0,  71639.32
    4,    9,   2872.38,         0,     72.75,   2163.58,   1433.13,         0,         0,         0,    459.21,    215.33,     42.53,         0,         0,   7258.91
    4,   10,         0,         0,         0,      4.87,      0.26,         0,         0,         0,      2.67,         0,         0,         0,         0,      7.80
    4,   11,    863.51,         0,      0.08,    528.89,    118.23,         0,         0,         0,    106.92,    125.35,     45.28,         0,         0,   1788.26
    4,   12,   2994.85,     41.00,      2.86,   2741.40,    699.65,         0,         0,         0,    469.88,    492.50,    172.91,         0,         0,   7615.05
    4,   13,   1351.53,      2.00,         0,   1159.21,    298.86,         0,         0,         0,    141.16,    100.32,     22.79,         0,         0,   3075.87
    4,   14,   2879.09,    234.00,      1.47,   2998.09,    949.54,         0,         0,         0,    408.95,    364.76,     67.47,         0,         0,   7903.37
    4,   15,     46.61,         0,      0.01,     41.83,     20.39,         0,         0,         0,     20.51,     41.77,     10.24,         0,         0,    181.36
    4,   16,    473.78,      1.00,      0.18,    527.30,    275.65,         0,         0,         0,    182.94,    178.46,     55.46,         0,         0,   1694.77
    4,   17,    434.13,         0,      0.03,    618.25,    257.24,         0,         0,         0,    167.96,    139.27,     33.99,         0,         0,   1650.87
    4,   18,      5.17,         0,         0,      7.08,      4.29,         0,         0,         0,      3.39,      1.14,      0.01,         0,         0,     21.08
    4,   19,      2.11,         0,         0,         0,         0,         0,         0,         0,      0.07,      1.16,      0.83,         0,         0,      4.17
    4,   20,    139.37,         0,         0,     32.49,     25.50,         0,         0,         0,     44.92,    175.33,     37.48,         0,         0,    455.09
    4,   21,     86.74,     80.00,         0,      0.28,      0.14,         0,         0,         0,      8.59,     39.18,     25.46,         0,         0,    240.39
    4,   22,     13.48,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.48,     11.20,         0,         0,     25.46
    4,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,      0.04
    4,   25,      0.04,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,         0,         0,      0.06
    4,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    4,   27,         0,         0,         0,         0,         0,  10570.49,         0,         0,         0,         0,         0,    617.52,    957.46,  12145.47
    5,    1,    633.35,         0,     13.67,    188.98,    534.90,         0,         0,         0,    155.53,    362.64,    339.15,         0,         0,   2228.22
    5,    2,      4.45,         0,         0,      6.08,     28.17,         0,         0,         0,     14.44,     15.53,      6.29,         0,         0,     74.96
    5,    3,         0,         0,         0,         0,         0,         0,         0,         0,      4.73,         0,         0,         0,         0,      4.73
    5,    4,  10257.65,         0,   2560.07,  24906.98,  22759.94,         0,         0,         0,   4772.08,   3948.22,   3336.26,         0,         0,  72541.20
    5,    5,  32434.46,   5165.00,  17294.14, 170130.88,  90614.84,         0,         0,         0,  23254.76,  11037.72,   8450.54,         0,         0, 358382.34
    5,    6,      3.03,         0,         0,     70.66,     16.83,         0,         0,         0,    104.31,      1.34,      0.36,         0,         0,    196.53
    5,    7,      0.31,         0,         0,      0.12,      0.34,         0,         0,         0,     11.44,         0,         0,         0,         0,     12.21
    5,    8,   9285.75,    239.00,    748.80,  11012.22,  11341.52,         0,         0,         0,   2312.41,    730.03,    136.34,         0,         0,  35806.07
    5,    9,   1826.37,         0,     51.05,   1202.20,   1972.70,         0,         0,         0,    528.87,    239.26,     44.81,         0,         0,   5865.26
    5,   10,         0,         0,         0,      3.46,      0.89,         0,         0,         0,     10.70,         0,         0,         0,         0,     15.05
    5,   11,    493.23,         0,      0.21,    198.98,    159.13,         0,         0,         0,    119.64,    137.05,     42.02,         0,         0,   1150.26
    5,   12,   1725.46,     20.00,      2.79,   1499.00,    940.40,         0,         0,         0,    527.38,    538.58,    166.64,         0,         0,   5420.25
    5,   13,    760.15,      3.00,      0.06,    476.11,    403.95,         0,         0,         0,    159.06,    112.65,     25.13,         0,         0,   1940.11
    5,   14,   1639.95,    244.00,      2.80,   1149.20,   1235.90,         0,         0,         0,    477.50,    408.64,     70.01,         0,         0,   5228.00
    5,   15,     24.44,         0,      0.15,     18.70,     46.41,         0,         0,         0,     33.22,     51.67,      9.00,         0,         0,    183.59
    5,   16,    250.73,      2.00,      0.66,    201.52,    410.98,         0,         0,         0,    234.53,    209.79,     52.44,         0,         0,   1362.65
    5,   17,    230.91,         0,      0.26,    235.04,    368.14,         0,         0,         0,    210.12,    161.20,     34.89,         0,         0,   1240.56
    5,   18,      2.45,         0,         0,      4.44,      8.76,         0,         0,         0,      5.00,      1.37,      0.03,         0,         0,     22.05
    5,   19,      1.03,         0,         0,         0,      0.03,         0,         0,         0,      0.40,      3.60,      0.43,         0,         0,      5.49
    5,   20,     66.88,         0,         0,     23.32,     74.59,         0,         0,         0,     83.51,    228.00,     28.22,         0,         0,    504.52
    5,   21,     37.02,     25.00,         0,      1.79,      1.30,         0,         0,         0,     22.80,     74.51,     19.21,         0,         0,    181.63
    5,   22,      5.03,         0,         0,         0,         0,         0,         0,         0,      1.38,      2.66,      7.44,         0,         0,     16.51
    5,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,      0.01
    5,   25,      0.02,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,      0.02,         0,         0,      0.07
    5,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    5,   27,         0,         0,         0,         0,         0,   6450.75,         0,         0,         0,         0,         0,    563.52,    415.23,   7429.50
    6,    1,      1.23,         0,      0.01,      0.42,      0.05,         0,         0,         0,      5.88,      0.01,         0,         0,         0,      7.60
    6,    2,         0,         0,         0,      0.01,      0.01,         0,         0,         0,      1.16,         0,         0,         0,         0,      1.18
    6,    3,         0,         0,         0,         0,         0,         0,         0,         0,      0.04,         0,         0,         0,         0,      0.04
    6,    4,     17.94,         0,      5.82,     64.31,      8.86,         0,         0,         0,    122.02,      0.74,      0.15,         0,         0,    219.84
    6,    5,     29.85,         0,      8.61,    134.89,     16.71,         0,         0,         0,    119.15,      1.36,      0.39,         0,         0,    310.96
    6,    6,      0.01,         0,         0,      3.93,      0.30,         0,         0,         0,    394.28,      0.02,         0,         0,         0,    398.54
    6,    7,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    6,    8,     12.02,         0,      0.71,     13.27,      2.84,         0,         0,         0,     19.83,      0.02,         0,         0,         0,     48.69
    6,    9,      2.77,         0,      0.12,      2.69,      0.43,         0,         0,         0,      1.67,         0,         0,         0,         0,      7.68
    6,   10,         0,         0,         0,         0,         0,         0,         0,         0,      1.45,         0,         0,         0,         0,      1.45
    6,   11,      0.74,         0,         0,      0.57,      0.02,         0,         0,         0,      0.01,         0,         0,         0,         0,      1.34
    6,   12,      2.56,         0,         0,      1.57,      0.03,         0,         0,         0,      0.02,      0.02,      0.01,         0,         0,      4.21
    6,   13,      1.35,         0,         0,      1.22,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,      2.58
    6,   14,      2.16,         0,         0,      2.14,      0.17,         0,         0,         0,      0.05,      0.03,         0,         0,         0,      4.55
    6,   15,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   16,      0.16,         0,         0,      0.11,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,      0.29
    6,   17,      0.16,         0,         0,      0.12,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.28
    6,   18,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   20,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01
    6,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    6,   27,         0,         0,         0,         0,         0,      5.24,         0,         0,         0,         0,         0,         0,         0,      5.24
    7,    1,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,    4,         0,         0,         0,         0,      0.20,         0,         0,         0,     52.49,         0,         0,         0,         0,     52.69
    7,    5,         0,         0,         0,         0,      0.32,         0,         0,         0,     10.44,         0,         0,         0,         0,     10.76
    7,    6,         0,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,         0,         0,         0,      0.03
    7,    7,         0,         0,         0,         0,      0.06,         0,         0,         0,    285.59,         0,         0,         0,         0,    285.65
    7,    8,         0,         0,         0,         0,      2.02,         0,         0,         0,    168.81,         0,         0,         0,         0,    170.83
    7,    9,         0,         0,         0,         0,      0.18,         0,         0,         0,     86.79,         0,         0,         0,         0,     86.97
    7,   10,         0,         0,         0,         0,         0,         0,         0,         0,      2.22,         0,         0,         0,         0,      2.22
    7,   11,         0,         0,         0,         0,      0.02,         0,         0,         0,      1.49,         0,         0,         0,         0,      1.51
    7,   12,         0,         0,         0,     10.00,      0.03,         0,         0,         0,     10.22,         0,         0,         0,         0,     20.25
    7,   13,         0,         0,         0,         0,      0.01,         0,         0,         0,      3.44,         0,         0,         0,         0,      3.45
    7,   14,         0,         0,         0,         0,      0.09,         0,         0,         0,      6.92,         0,         0,         0,         0,      7.01
    7,   15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   16,         0,         0,         0,         0,         0,         0,         0,         0,      0.28,         0,         0,         0,         0,      0.28
    7,   17,         0,         0,         0,         0,         0,         0,         0,         0,      0.07,         0,         0,         0,         0,      0.07
    7,   18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   22,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    7,   27,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,    1,    921.58,         0,     18.77,    341.03,    439.71,         0,         0,         0,    162.35,    123.40,     23.37,         0,         0,   2030.21
    8,    2,      6.06,         0,         0,     11.96,     21.86,         0,         0,         0,     12.45,      5.71,      0.34,         0,         0,     58.38
    8,    3,         0,         0,         0,         0,         0,         0,         0,         0,      1.28,         0,         0,         0,         0,      1.28
    8,    4,  11643.57,         0,   2670.90,  29118.34,  11237.38,         0,         0,         0,   2659.74,    757.17,    154.24,         0,         0,  58241.34
    8,    5,  16643.10,   4074.00,   1318.42,  30731.91,  11091.51,         0,         0,         0,   2304.74,    730.52,    161.63,         0,         0,  67055.83
    8,    6,      1.59,         0,         0,     19.80,      2.76,         0,         0,         0,     18.51,      0.02,         0,         0,         0,     42.68
    8,    7,      3.37,         0,         0,      4.14,      2.11,         0,         0,         0,    130.68,         0,         0,         0,         0,    140.30
    8,    8,  81219.58,   1036.00,  68092.49, 442808.23, 152242.71,         0,         0,         0,  42508.71,   2358.34,    112.36,         0,         0, 790378.42
    8,    9,  11609.04,         0,    941.83,  24896.71,   8420.11,         0,         0,         0,   1785.75,    208.78,      8.19,         0,         0,  47870.41
    8,   10,         0,         0,         0,     33.88,      4.57,         0,         0,         0,     57.78,         0,         0,         0,         0,     96.23
    8,   11,   2563.55,         0,      5.91,   1516.66,    480.23,         0,         0,         0,    270.86,     63.87,      4.30,         0,         0,   4905.38
    8,   12,   9192.03,    196.00,     47.93,   8834.28,   3048.54,         0,         0,         0,   1247.79,    254.95,     13.51,         0,         0,  22835.03
    8,   13,   3953.80,     19.00,      0.88,   4174.34,   1404.19,         0,         0,         0,    409.25,     51.91,      1.99,         0,         0,  10015.36
    8,   14,   8587.95,    945.00,     51.67,   9188.54,   4013.66,         0,         0,         0,   1185.45,    175.30,      3.91,         0,         0,  24151.48
    8,   15,    127.78,         0,      5.09,    154.52,    145.62,         0,         0,         0,     91.40,     21.22,      0.29,         0,         0,    545.92
    8,   16,   1278.26,     15.00,     18.32,   1358.06,   1089.06,         0,         0,         0,    558.02,     81.58,      1.83,         0,         0,   4400.13
    8,   17,   1179.81,         0,     11.89,   1502.52,    965.07,         0,         0,         0,    491.96,     62.15,      1.27,         0,         0,   4214.67
    8,   18,     14.56,         0,         0,     42.98,     31.44,         0,         0,         0,     13.38,      0.61,         0,         0,         0,    102.97
    8,   19,      5.63,         0,         0,      2.06,      3.35,         0,         0,         0,      5.87,      3.34,         0,         0,         0,     20.25
    8,   20,    358.41,         0,      2.69,    395.78,    393.40,         0,         0,         0,    283.19,    172.07,      0.21,         0,         0,   1605.75
    8,   21,    213.03,    427.00,         0,    146.94,     67.76,         0,         0,         0,    129.86,     82.65,      0.12,         0,         0,   1067.36
    8,   22,     39.96,         0,         0,      0.53,      0.16,         0,         0,         0,     12.91,      9.26,         0,         0,         0,     62.82
    8,   23,      0.05,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.05
    8,   24,         0,         0,         0,      0.02,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02
    8,   25,      0.43,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.16,         0,         0,         0,      0.93
    8,   26,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    8,   27,         0,         0,         0,         0,         0,   7276.67,         0,         0,         0,         0,         0,    485.04,    474.23,   8235.94
    9,    1,    126.31,         0,      0.93,     39.88,     69.17,         0,         0,         0,     46.30,     46.83,     15.25,         0,         0,    344.67
    9,    2,      0.57,         0,         0,      2.47,      5.60,         0,         0,         0,      4.53,      2.69,      0.26,         0,         0,     16.12
    9,    3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
    9,    4,   1080.10,         0,     49.12,    884.83,   1119.50,         0,         0,         0,    416.94,    208.65,     66.20,         0,         0,   3825.34
    9,    5,   1829.32,    924.00,     50.74,   1801.48,   1618.44,         0,         0,         0,    493.50,    235.16,     70.99,         0,         0,   7023.63
    9,    6,      0.08,         0,         0,      2.41,      0.29,         0,         0,         0,      1.43,         0,         0,         0,         0,      4.21
    9,    7,      0.10,         0,         0,      0.27,      0.13,         0,         0,         0,     68.50,         0,         0,         0,         0,     69.00
    9,    8,   6333.68,    219.00,   2129.05,  13218.47,   7407.27,         0,         0,         0,   1749.61,    203.69,     10.91,         0,         0,  31271.68
    9,    9,  29332.20,         0,  33208.84, 217914.58,  93495.89,         0,         0,         0,  24506.90,   1372.25,    101.98,         0,         0, 399932.64
    9,   10,         0,         0,         0,     16.22,      2.54,         0,         0,         0,     41.06,         0,         0,         0,         0,     59.82
    9,   11,   3819.22,         0,     35.66,   3033.74,   1001.11,         0,         0,         0,    358.53,     83.86,     11.71,         0,         0,   8343.83
    9,   12,  14629.33,    322.00,    632.20,  22250.94,   7499.26,         0,         0,         0,   2042.30,    399.64,     48.55,         0,         0,  47824.22
    9,   13,   6321.34,     94.00,     12.78,  12470.09,   3375.22,         0,         0,         0,    678.53,     92.22,     11.66,         0,         0,  23055.84
    9,   14,  14101.85,   1328.00,    521.41,  22507.17,   8766.31,         0,         0,         0,   1749.92,    263.94,     14.33,         0,         0,  49252.93
    9,   15,    152.46,         0,     18.73,    168.48,    259.25,         0,         0,         0,    106.49,     23.05,      0.86,         0,         0,    729.32
    9,   16,   1609.21,     35.00,    114.65,   1850.38,   2250.53,         0,         0,         0,    674.91,    103.73,      6.81,         0,         0,   6645.22
    9,   17,   1527.52,         0,    130.92,   2139.53,   2052.95,         0,         0,         0,    604.92,     81.43,      5.11,         0,         0,   6542.38
    9,   18,     17.75,         0,         0,     31.94,     48.77,         0,         0,         0,     15.17,      0.66,         0,         0,         0,    114.29
    9,   19,      5.36,         0,      0.99,      4.88,     18.98,         0,         0,         0,     12.57,      8.25,         0,         0,         0,     51.03
    9,   20,    367.25,         0,     22.88,    343.15,    630.09,         0,         0,         0,    328.83,    227.04,      0.39,         0,         0,   1919.63
    9,   21,    186.59,    402.00,      2.23,    323.42,    335.21,         0,         0,         0,    217.03,    149.32,      0.16,         0,         0,   1615.96
    9,   22,     33.86,         0,      0.06,     16.26,     40.28,         0,         0,         0,     43.83,     39.52,         0,         0,         0,    173.81
    9,   23,      0.06,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.06
