SEGIDIDX,SEGID,DISTANCE,DIRECTION,DIRECTION_NAME,FUNCGROUP,SUBAREAID,CO_FIPS,AREATYPE,ATYPENAME,LINKS,LANES,LANEMILES,FT,FTCLASS,CAP1HL,FG_Share,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHT_PC,MD_VHT_PC,PM_VHT_PC,EV_VHT_PC,DY_VHT_PC,AM_VHT_LT,MD_VHT_LT,PM_VHT_LT,EV_VHT_LT,DY_VHT_LT,AM_VHT_MD,MD_VHT_MD,PM_VHT_MD,EV_VHT_MD,DY_VHT_MD,AM_VHT_HV,MD_VHT_HV,PM_VHT_HV,EV_VHT_HV,DY_VHT_HV,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD,AM_VHD_PC,MD_VHD_PC,PM_VHD_PC,EV_VHD_PC,DY_VHD_PC,AM_VHD_LT,MD_VHD_LT,PM_VHD_LT,EV_VHD_LT,DY_VHD_LT,AM_VHD_MD,MD_VHD_MD,PM_VHD_MD,EV_VHD_MD,DY_VHD_MD,AM_VHD_HV,MD_VHD_HV,PM_VHD_HV,EV_VHD_HV,DY_VHD_HV,AM_PRDFAC,MD_PRDFAC,PM_PRDFAC,EV_PRDFAC,AM_MDPCT,MD_MDPCT,PM_MDPCT,EV_MDPCT,DY_MDPCT,AM_HVPCT,MD_HVPCT,PM_HVPCT,EV_HVPCT,DY_HVPCT
       1.0,0006_141.0,     5.843,Both,All,Total,       1.0,      49.0,       1.0,Rural,        14,       2.0,      11.7,       2.0,Principal Arterial,      1065,    1.0000,     237.7,     396.4,     239.7,     321.2,    1195.0,     214.7,     336.4,     205.7,     271.2,    1028.0,         0,         0,         0,         0,         0,      12.0,      25.0,      19.0,      17.0,      73.0,      11.0,      35.0,      15.0,      33.0,      94.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     6.152,     6.152,     6.152,     6.152,     6.153,     6.152,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,    1389.0,    2316.3,    1400.6,    1876.9,    6982.8,    1254.6,    1965.6,    1202.0,    1584.7,    6006.9,         0,         0,         0,         0,         0,      70.1,     146.1,     111.0,      99.3,     426.5,      64.2,     204.5,      87.6,     192.8,     549.1,    122.52,     24.37,     40.64,     24.58,     32.94,    122.53,     22.01,     34.49,     21.09,     27.81,    105.40,         0,         0,         0,         0,         0,      1.29,      2.71,      2.05,      1.84,      7.89,      1.23,      3.93,      1.68,      3.71,     10.55,         0,         0,         0,     0.005,     0.005,         0,         0,         0,     0.004,     0.004,         0,         0,         0,         0,         0,         0,     0.005,         0,         0,     0.005,         0,         0,         0,     0.002,     0.002,     0.199,     0.332,     0.200,     0.269,       5.0,       6.3,       7.9,       5.3,       6.1,       4.6,       8.8,       6.3,      10.3,       7.9
       2.0,0006_146.9,     3.039,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       6.1,       2.0,Principal Arterial,      1065,    1.0000,     250.1,     452.4,     256.8,     338.8,    1298.1,     216.6,     340.0,     206.2,     272.3,    1035.1,      10.5,      52.4,      16.6,      16.5,      96.0,      12.0,      25.0,      19.0,      17.0,      73.0,      11.0,      35.0,      15.0,      33.0,      94.0,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.199,     3.199,     3.199,     3.201,     3.199,     3.200,      6390,     12780,      6390,     25560,     51120,      0.07,      0.05,      0.05,      0.02,      0.07,     760.1,    1374.9,     780.4,    1029.6,    3945.0,     658.2,    1033.3,     626.7,     827.5,    3145.7,      31.9,     159.3,      50.4,      50.1,     291.7,      36.5,      75.9,      57.8,      51.7,     221.9,      33.4,     106.4,      45.6,     100.2,     285.6,     69.21,     13.34,     24.12,     13.69,     18.07,     69.22,     11.55,     18.13,     11.00,     14.52,     55.20,      0.56,      2.79,      0.89,      0.88,      5.12,      0.68,      1.41,      1.07,      0.96,      4.12,      0.64,      2.04,      0.87,      1.93,      5.48,     0.003,     0.004,     0.008,     0.003,     0.018,     0.002,     0.003,     0.007,     0.003,     0.015,         0,         0,     0.005,         0,     0.005,     0.005,     0.003,     0.001,     0.003,     0.012,         0,         0,         0,     0.001,     0.001,     0.193,     0.349,     0.197,     0.261,       4.8,       5.5,       7.4,       5.0,       5.6,       4.4,       7.7,       5.8,       9.7,       7.2
       3.0,0006_149.9,     0.678,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       1.4,       2.0,Principal Arterial,      1065,    1.0000,     398.3,     677.7,     463.5,     545.7,    2085.2,     359.2,     550.7,     406.5,     499.7,    1816.1,      20.0,      99.0,      33.0,      26.0,     178.0,      16.1,      21.0,      18.1,      15.0,      70.2,       3.0,       7.0,       5.9,       5.0,      20.9,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     0.714,     0.714,     0.714,     0.714,     0.714,     0.714,      6390,     12780,      6390,     25560,     51120,      0.10,      0.07,      0.08,      0.03,      0.10,     270.1,     459.5,     314.3,     370.0,    1413.9,     243.6,     373.4,     275.6,     338.8,    1231.4,      13.6,      67.1,      22.4,      17.6,     120.7,      10.9,      14.3,      12.3,      10.2,      47.7,       2.0,       4.7,       4.0,       3.4,      14.1,     24.80,      4.74,      8.06,      5.51,      6.49,     24.80,      4.27,      6.55,      4.84,      5.94,     21.60,      0.24,      1.18,      0.39,      0.30,      2.11,      0.20,      0.27,      0.22,      0.19,      0.88,      0.04,      0.09,      0.08,      0.07,      0.28,         0,     0.001,     0.007,         0,     0.008,         0,     0.001,     0.006,         0,     0.007,     0.002,     0.003,         0,         0,     0.005,         0,     0.006,         0,     0.002,     0.008,     0.001,         0,     0.003,     0.005,     0.009,     0.191,     0.325,     0.222,     0.262,       4.0,       3.1,       3.9,       2.7,       3.4,       0.8,       1.0,       1.3,       0.9,       1.0
       4.0,0006_150.6,     1.973,Both,All,Total,       1.0,      49.0,       1.0,Rural,         8,       2.0,       3.9,       2.0,Principal Arterial,      1065,    1.0000,     459.6,     760.5,     543.3,     617.8,    2381.2,     421.7,     628.5,     485.0,     571.0,    2106.2,      18.7,     100.5,      33.8,      26.8,     179.8,      16.2,      24.5,      18.6,      15.0,      74.3,       3.0,       7.0,       5.9,       5.0,      20.9,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     2.077,     2.077,     2.077,     2.077,     2.077,     2.077,      6390,     12780,      6390,     25560,     51120,      0.11,      0.08,      0.09,      0.03,      0.11,     906.8,    1500.5,    1072.0,    1218.9,    4698.2,     832.1,    1240.0,     956.9,    1126.6,    4155.6,      36.9,     198.3,      66.7,      52.9,     354.8,      32.0,      48.3,      36.7,      29.6,     146.6,       5.9,      13.8,      11.6,       9.8,      41.1,     82.43,     15.91,     26.33,     18.81,     21.39,     82.44,     14.59,     21.76,     16.79,     19.76,     72.90,      0.64,      3.48,      1.17,      0.93,      6.22,      0.60,      0.90,      0.68,      0.55,      2.73,      0.11,      0.26,      0.23,      0.19,      0.79,         0,     0.003,     0.001,         0,     0.004,         0,     0.003,         0,         0,     0.003,         0,     0.001,         0,     0.002,     0.003,     0.008,     0.005,         0,     0.002,     0.015,         0,         0,     0.006,         0,     0.006,     0.193,     0.319,     0.229,     0.259,       3.5,       3.2,       3.4,       2.4,       3.1,       0.7,       0.9,       1.1,       0.8,       0.9
       5.0,0006_152.6,     0.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.6,       3.0,Minor Arterial,       983,    1.0000,     607.0,     962.1,     740.9,     798.2,    3108.2,     568.7,     833.9,     682.7,     750.2,    2835.5,      18.0,      96.0,      30.0,      24.0,     168.0,      17.3,      26.2,      22.3,      19.0,      84.8,       3.0,       6.0,       5.9,       5.0,      19.9,      46.0,      46.0,      46.0,      46.0,      46.0,      46.0,     0.412,     0.413,     0.412,     0.412,     0.412,     0.412,      5898,     11796,      5898,     23592,     47184,      0.15,      0.10,      0.13,      0.04,      0.15,     191.9,     304.3,     234.4,     252.5,     983.1,     179.8,     263.7,     216.0,     237.3,     896.8,       5.6,      30.3,       9.4,       7.6,      52.9,       5.5,       8.3,       7.0,       6.0,      26.8,       0.9,       1.8,       1.8,       1.5,       6.0,     21.36,      4.17,      6.61,      5.09,      5.48,     21.35,      3.91,      5.73,      4.69,      5.15,     19.48,      0.12,      0.66,      0.20,      0.17,      1.15,      0.13,      0.20,      0.16,      0.14,      0.63,      0.02,      0.04,      0.05,      0.04,      0.15,     0.003,     0.001,         0,         0,     0.004,     0.003,     0.001,         0,         0,     0.004,         0,         0,         0,     0.005,     0.005,     0.003,     0.007,         0,         0,     0.010,         0,         0,     0.004,     0.001,     0.005,     0.195,     0.310,     0.238,     0.257,       2.9,       2.7,       3.0,       2.4,       2.7,       0.5,       0.6,       0.8,       0.6,       0.6
       6.0,0006_152.9,     2.923,Both,All,Total,       1.0,      49.0,       1.0,Rural,         4,       2.0,       5.8,       2.0,Principal Arterial,      1011,    1.0000,     753.8,    1220.9,     943.4,    1002.1,    3920.2,     714.8,    1080.0,     874.1,     950.5,    3619.4,      21.7,     109.0,      41.4,      32.6,     204.7,      16.3,      29.9,      24.0,      16.0,      86.2,       1.0,       2.0,       3.9,       3.0,       9.9,      47.7,      47.7,      47.7,      47.7,      47.7,      47.7,     3.678,     3.680,     3.679,     3.680,     3.678,     3.679,      6064,     12128,      6064,     24257,     48513,      0.18,      0.12,      0.17,      0.04,      0.18,    2203.5,    3568.9,    2757.8,    2929.3,   11459.5,    2089.5,    3157.1,    2555.2,    2778.5,   10580.3,      63.4,     318.6,     121.0,      95.3,     598.3,      47.7,      87.4,      70.1,      46.8,     252.0,       2.9,       5.8,      11.4,       8.7,      28.8,    240.34,     46.24,     74.86,     57.85,     61.44,    240.39,     43.84,     66.22,     53.61,     58.27,    221.94,      1.33,      6.69,      2.55,      2.00,     12.57,      1.07,      1.96,      1.57,      1.05,      5.65,      0.07,      0.14,      0.27,      0.21,      0.69,     0.018,     0.009,     0.023,         0,     0.050,     0.017,     0.008,     0.021,         0,     0.046,         0,     0.003,     0.010,         0,     0.013,     0.004,     0.004,         0,     0.003,     0.011,     0.001,     0.003,     0.003,     0.004,     0.011,     0.192,     0.311,     0.241,     0.256,       2.2,       2.4,       2.5,       1.6,       2.2,       0.1,       0.2,       0.4,       0.3,       0.3
       7.0,0006_155.8,     0.202,Both,All,Total,       1.0,      49.0,       2.0,Transition,         2,       2.0,       0.4,       2.0,Principal Arterial,      1016,    1.0000,     760.3,    1227.9,     952.5,    1012.1,    3952.8,     720.8,    1087.5,     883.3,     961.1,    3652.7,      22.0,     108.0,      41.0,      32.0,     203.0,      16.5,      30.4,      24.3,      16.0,      87.2,       1.0,       2.0,       3.9,       3.0,       9.9,      48.0,      48.0,      48.0,      47.9,      48.0,      48.0,     0.252,     0.252,     0.252,     0.252,     0.252,     0.252,      6096,     12192,      6096,     24384,     48768,      0.18,      0.12,      0.17,      0.04,      0.18,     153.3,     247.6,     192.1,     204.1,     797.1,     145.4,     219.3,     178.1,     193.7,     736.5,       4.4,      21.8,       8.2,       6.4,      40.8,       3.3,       6.2,       4.9,       3.2,      17.6,       0.2,       0.4,       0.8,       0.6,       2.0,     16.60,      3.19,      5.15,      4.01,      4.25,     16.60,      3.03,      4.57,      3.71,      4.03,     15.34,      0.09,      0.46,      0.17,      0.13,      0.85,      0.07,      0.14,      0.11,      0.07,      0.39,         0,         0,      0.01,      0.01,      0.02,     0.002,     0.002,         0,         0,     0.004,     0.002,     0.002,         0,         0,     0.004,         0,     0.006,         0,         0,     0.006,         0,     0.004,     0.001,         0,     0.005,         0,         0,         0,         0,         0,     0.192,     0.311,     0.241,     0.256,       2.2,       2.5,       2.6,       1.6,       2.2,       0.1,       0.2,       0.4,       0.3,       0.3
       8.0,0006_155.9,     1.316,Both,All,Total,       1.0,      49.0,       1.0,Rural,         6,       2.0,       2.6,       2.0,Principal Arterial,      1065,    1.0000,     706.2,    1124.9,     857.1,     912.9,    3601.1,     665.6,     979.7,     795.9,     866.8,    3308.0,      25.2,     116.9,      34.0,      29.1,     205.2,      14.4,      27.3,      23.3,      14.0,      79.0,       1.0,       1.0,       3.9,       3.0,       8.9,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     1.385,     1.386,     1.385,     1.385,     1.385,     1.385,      6390,     12780,      6390,     25560,     51120,      0.16,      0.10,      0.14,      0.04,      0.16,     929.4,    1480.4,    1128.0,    1201.4,    4739.2,     876.0,    1289.3,    1047.4,    1140.7,    4353.4,      33.1,     153.9,      44.8,      38.3,     270.1,      18.9,      35.9,      30.7,      18.5,     104.0,       1.3,       1.3,       5.1,       3.9,      11.6,     83.12,     16.31,     25.96,     19.79,     21.07,     83.13,     15.37,     22.62,     18.37,     20.00,     76.36,      0.59,      2.70,      0.79,      0.67,      4.75,      0.35,      0.67,      0.57,      0.34,      1.93,      0.03,      0.03,      0.10,      0.08,      0.24,     0.007,     0.007,         0,         0,     0.014,     0.006,     0.006,         0,         0,     0.012,     0.008,     0.001,     0.005,         0,     0.014,         0,     0.005,     0.002,         0,     0.007,     0.005,     0.005,     0.001,     0.004,     0.015,     0.196,     0.312,     0.238,     0.254,       2.0,       2.4,       2.7,       1.5,       2.2,       0.1,       0.1,       0.5,       0.3,       0.2
       9.0,0006_157.3,     0.250,Both,All,Total,       1.0,      49.0,       1.0,Rural,         2,       2.0,       0.5,       2.0,Principal Arterial,      1065,    1.0000,     886.9,    1495.2,    1113.3,    1222.6,    4718.0,     840.3,    1312.8,    1037.0,    1164.5,    4354.6,      30.0,     152.0,      46.0,      40.0,     268.0,      15.6,      28.4,      26.4,      15.1,      85.5,       1.0,       2.0,       3.9,       3.0,       9.9,      56.9,      56.9,      56.9,      56.8,      56.8,      56.9,     0.263,     0.263,     0.263,     0.263,     0.263,     0.263,      6390,     12780,      6390,     25560,     51120,      0.19,      0.13,      0.18,      0.05,      0.19,     221.5,     373.3,     277.9,     305.2,    1177.9,     209.8,     327.8,     258.9,     290.7,    1087.2,       7.5,      37.9,      11.5,       9.9,      66.8,       3.9,       7.1,       6.5,       3.8,      21.3,       0.2,       0.5,       0.9,       0.7,       2.3,     20.69,      3.89,      6.56,      4.89,      5.37,     20.71,      3.69,      5.75,      4.55,      5.10,     19.09,      0.13,      0.67,      0.21,      0.18,      1.19,      0.07,      0.13,      0.12,      0.07,      0.39,         0,      0.01,      0.01,      0.01,      0.03,     0.006,         0,     0.003,         0,     0.009,     0.006,         0,     0.003,         0,     0.009,         0,     0.004,     0.008,     0.005,     0.017,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     0.188,     0.317,     0.236,     0.259,       1.8,       1.9,       2.4,       1.2,       1.8,       0.1,       0.1,       0.4,       0.2,       0.2
      10.0,0006_157.6,     0.918,Both,All,Total,       1.0,      49.0,       1.0,Rural,        10,       2.0,       1.8,       2.0,Principal Arterial,      1060,    1.0000,    1023.8,    1739.0,    1304.6,    1429.9,    5497.3,     969.1,    1536.9,    1221.0,    1367.9,    5094.9,      35.0,     167.7,      52.1,      42.9,     297.7,      18.7,      32.4,      27.6,      16.1,      94.8,       1.0,       2.0,       3.9,       3.0,       9.9,      55.8,      55.8,      55.8,      55.8,      55.8,      55.8,     0.987,     0.988,     0.987,     0.988,     0.987,     0.987,      6358,     12717,      6358,     25434,     50867,      0.21,      0.15,      0.22,      0.06,      0.22,     940.2,    1597.0,    1198.0,    1313.1,    5048.3,     890.0,    1411.4,    1121.3,    1256.2,    4678.9,      32.2,     154.1,      47.9,      39.4,     273.6,      17.1,      29.7,      25.3,      14.8,      86.9,       0.9,       1.8,       3.6,       2.7,       9.0,     90.41,     16.86,     28.60,     21.48,     23.52,     90.46,     15.95,     25.28,     20.10,     22.49,     83.82,      0.58,      2.76,      0.86,      0.70,      4.90,      0.32,      0.56,      0.48,      0.28,      1.64,      0.02,      0.04,      0.07,      0.06,      0.19,     0.013,     0.006,     0.021,         0,     0.040,     0.013,     0.005,     0.020,         0,     0.038,     0.005,     0.006,     0.004,         0,     0.015,         0,         0,         0,         0,         0,     0.002,     0.004,         0,     0.006,     0.012,     0.186,     0.316,     0.238,     0.260,       1.8,       1.9,       2.1,       1.1,       1.7,       0.1,       0.1,       0.3,       0.2,       0.2
