ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,13065.2,23962.1,16311.4,17523.5,70862.2,10362.2,17312.0,13127.5,13586.5,54388.2,242.4,1181.5,411.6,342.1,2177.6,1164.1,2190.3,1428.6,1248.6,6031.6,1296.5,3278.3,1343.7,2346.3,8264.8
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,42645.0,75306.0,56369.7,58988.4,233309.1,36391.1,56615.3,48238.6,50246.2,191491.2,1821.7,9162.0,3246.9,2772.5,17003.1,2596.3,4787.9,3016.3,2686.4,13086.9,1835.9,4740.8,1867.9,3283.3,11727.9
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,15517.5,28437.5,21860.2,23716.1,89531.3,13540.8,22979.2,19232.7,21080.4,76833.1,670.3,3175.6,1130.2,938.0,5914.1,1080.0,1732.6,1276.5,1204.9,5294.0,226.4,550.1,220.8,492.8,1490.1
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,36024.5,66255.6,48054.8,49316.7,199651.6,31109.5,48135.3,41072.8,43197.5,163515.1,2333.4,11638.8,4076.4,3499.2,21547.8,875.6,1833.6,1094.8,395.0,4199.0,1706.0,4647.9,1810.8,2225.0,10389.7
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,53967.6,101054.1,73253.5,79792.1,308067.3,46115.6,74968.4,62485.3,68215.6,251784.9,3158.2,15831.8,5606.4,4814.7,29411.1,2590.3,4922.2,3077.9,2784.0,13374.4,2103.5,5331.7,2083.9,3977.8,13496.9
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,32982.1,56669.5,42205.7,46384.4,178241.7,29149.2,44432.5,36781.4,40728.5,151091.6,1218.7,6236.0,2057.1,1819.9,11331.7,1678.3,3551.4,2233.0,1951.9,9414.6,935.9,2449.6,1134.2,1884.1,6403.8
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44092.0,88513.6,62621.5,69730.8,264957.9,37973.0,68819.1,53936.8,61251.3,221980.2,2138.3,11411.4,3987.3,3489.7,21026.7,2855.9,5338.3,3543.3,2882.8,14620.3,1124.8,2944.8,1154.1,2107.0,7330.7
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85192.9,168389.3,120089.2,132857.1,506528.5,75064.3,133962.7,106204.6,118138.5,433370.1,4277.0,22355.9,7554.6,6913.7,41101.2,4145.2,7698.7,4619.0,4452.7,20915.6,1706.4,4372.0,1711.0,3352.2,11141.6
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,69251.9,118274.5,92890.5,97300.1,377717.0,62560.7,98042.2,83785.6,89294.9,333683.4,2720.8,12647.5,4726.3,3581.4,23676.0,3198.3,5790.4,3751.1,3179.3,15919.1,772.1,1794.4,627.5,1244.5,4438.5
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43303.9,80880.8,62094.7,60720.9,247000.3,39302.2,68338.5,56333.5,56189.9,220164.1,1642.0,8206.4,3103.8,2275.2,15227.4,2004.1,3429.6,2322.3,1691.8,9447.8,355.6,906.3,335.1,564.0,2161.0
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,21775.4,46362.7,32208.0,39546.8,139892.9,19633.2,39443.5,29398.1,36590.8,125065.6,875.7,4504.3,1516.1,1469.9,8366.0,1188.0,2194.5,1236.5,1301.4,5920.4,78.5,220.4,57.3,184.7,540.9
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,28256.5,59681.8,40497.0,50982.6,179417.9,24915.2,49047.6,36072.6,46446.8,156482.2,1394.4,7155.8,2452.9,2359.1,13362.2,1795.1,3010.3,1829.7,1850.5,8485.6,151.8,468.1,141.8,326.2,1087.9
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,36886.2,68610.6,52923.5,57270.9,215691.2,33505.0,57758.1,47925.6,52871.2,192059.9,1400.4,7007.2,2633.0,2098.3,13138.9,1582.0,2836.4,1911.6,1561.6,7891.6,398.8,1008.9,453.3,739.8,2600.8
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,64459.6,124755.3,87330.8,99407.5,375953.2,56059.4,96661.2,75857.1,86985.0,315562.7,3484.9,17575.4,6006.5,5408.5,32475.3,3117.3,5957.7,3628.7,3406.4,16110.1,1798.0,4561.0,1838.5,3607.6,11805.1
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34574.6,68113.4,51173.0,55822.6,209683.6,31714.6,58218.1,46643.2,52122.9,188698.8,1528.0,7488.4,2836.4,2339.8,14192.6,1086.8,2086.5,1299.1,1179.5,5651.9,245.2,320.4,394.3,180.4,1140.3
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,33220.3,71611.1,49061.6,58787.4,212680.4,30444.1,61093.0,44871.2,54855.3,191263.6,1576.2,8094.3,2773.2,2536.3,14980.0,1144.6,2205.7,1343.4,1257.9,5951.6,55.4,218.1,73.8,137.9,485.2
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,54965.1,100078.8,73372.5,81183.7,309600.1,47935.4,77038.2,63764.8,70480.8,259219.2,2727.0,13748.0,4802.4,4182.9,25460.3,2329.6,4387.9,2707.4,2546.1,11971.0,1973.1,4904.7,2097.9,3973.9,12949.6
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18488.5,34219.5,24482.2,30075.6,107265.8,17019.2,28589.0,22526.2,27778.3,95912.7,526.0,3103.6,880.3,684.8,5194.7,902.2,1864.1,1055.7,1083.5,4905.5,41.1,662.8,20.0,529.0,1252.9
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,57309.7,104365.3,77379.9,81501.0,320555.9,49355.2,81187.3,66887.3,70449.1,267878.9,2285.2,11552.9,3994.1,3447.7,21279.9,3965.5,7364.6,4637.8,4157.8,20125.7,1703.8,4260.5,1860.7,3446.4,11271.4
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,47144.3,86804.0,64256.2,69617.1,267821.6,40678.8,68712.5,55753.4,60457.4,225602.1,1614.4,8095.2,2932.4,2428.8,15070.8,3207.4,5878.8,3738.4,3359.1,16183.7,1643.7,4117.5,1832.0,3371.8,10965.0
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,33790.2,61676.0,45596.3,52540.9,193603.4,29995.3,51104.0,40593.5,46596.3,168289.1,706.1,3657.9,1197.0,1062.7,6623.7,1646.0,3234.7,2109.7,1818.5,8808.9,1442.8,3679.4,1696.1,3063.4,9881.7
