Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       68008.21,       71753.36,      287778.66,       15926.93,       22454.51,       40922.35,      102376.54,        2398.51,              0,          78.29,          20.43,        3522.68,              0,         113.73,          31.52,        7859.52,        3885.66,       10361.38,        1971.13,         886.73,        4050.10,         206.64,        5539.61,        6242.96,         287.10,          66.00,         502.27,         310.89,         152.04,        1239.78,         115.00,          77.89,         283.40
        11,       69257.13,       57764.89,      252066.84,        8263.70,       16932.73,       41365.30,       95332.95,        1869.98,              0,          55.10,          14.27,        6750.49,              0,          89.16,          25.36,        6998.85,        3502.91,        9534.88,        1896.97,         822.31,        3769.83,         180.80,        5294.95,        5372.06,         307.30,          60.50,         435.05,         354.94,         129.78,        1211.90,          96.33,          65.32,         251.26
        12,       68876.16,       45380.55,      211256.43,        5116.64,       13091.76,       36269.95,       76920.91,        1600.67,              0,         123.06,          18.13,        6840.69,              0,         163.89,          30.91,        6198.10,        3173.39,        8492.84,        1716.12,         692.25,        3375.54,         164.44,        4971.26,        4978.96,         278.62,          59.00,         406.59,         327.21,         120.30,        1050.99,          94.98,          63.98,         239.65
        13,       68214.84,       34188.67,      177086.18,        3828.45,        9927.35,       34676.43,       66620.17,        1554.94,              0,         105.49,          32.30,        6642.60,              0,         134.64,          39.55,        5216.11,        2677.72,        7577.38,        1518.60,         573.24,        2930.95,         142.14,        4954.29,        4689.03,         268.01,          50.66,         365.85,         306.76,         103.76,         952.27,          76.68,          52.05,         204.10
        14,       71434.59,       25852.56,      155157.01,        3088.42,        7282.47,       31938.25,       57555.34,        1172.67,              0,         223.21,         138.31,        4948.02,              0,         248.43,         126.55,        4640.37,        2471.02,        6875.15,        1424.09,         542.16,        2688.94,         127.85,        4771.74,        4102.24,         269.53,          42.95,         315.10,         293.59,          98.48,         806.31,          71.58,          48.51,         186.80
        15,       70844.55,       19943.39,      132698.11,        2478.18,        5445.93,       37023.01,       60238.65,        1264.65,              0,         133.68,          73.85,        3521.15,              0,         151.51,          89.03,        3980.85,        2272.53,        6253.71,        1286.35,         487.91,        2435.11,         115.24,        4702.54,        3518.46,         259.03,          34.86,         261.75,         279.13,          86.59,         721.72,          59.77,          40.34,         159.12
        16,       67465.52,       14235.49,      107033.25,        1931.81,        4151.59,       25419.57,       41961.34,        1530.74,              0,          75.50,         122.92,        5789.16,              0,         106.84,         129.99,        3318.32,        1828.00,        5252.61,        1149.32,         445.46,        2116.79,         110.66,        4620.99,        3150.50,         259.68,          34.17,         238.13,         279.45,          74.78,         605.85,          48.29,          33.47,         134.65
        17,       61851.67,       11087.60,       91441.00,        1536.77,        3115.50,       21833.70,       34687.89,        1958.50,              0,         164.49,          37.10,        7386.50,              0,         218.64,          57.11,        2744.71,        1582.58,        4640.77,        1041.80,         376.57,        1850.66,          92.61,        3880.11,        2739.42,         220.32,          27.78,         199.99,         266.68,          70.51,         526.66,          45.76,          30.32,         116.43
        18,       57218.08,        8341.62,       79839.44,        1268.74,        2268.48,       19846.26,       29981.56,        1850.71,              0,         269.08,         149.28,        9236.91,              0,         305.82,         181.26,        2277.88,        1409.84,        4177.10,         959.17,         342.64,        1663.63,          94.40,        3847.89,        2325.38,         222.66,          21.55,         165.69,         238.45,          56.98,         403.49,          38.11,          24.62,          93.99
        19,       56350.37,        6639.14,       71114.88,        1003.11,        1724.36,       19187.73,       28130.26,        2371.45,              0,         293.69,         180.06,        6268.82,              0,         325.78,         213.66,        1915.76,        1274.51,        3813.83,         880.43,         314.84,        1518.29,          85.52,        3414.99,        2084.67,         192.72,          18.21,         148.68,         209.51,          47.87,         367.25,          28.76,          19.26,          81.74
        20,       52778.39,        4980.61,       60922.92,         826.82,        1330.86,       16628.43,       22570.53,        2593.40,              0,         345.71,         228.14,        7563.57,              0,         376.15,         245.36,        1603.01,        1057.50,        3324.52,         790.32,         277.19,        1316.27,          87.12,        3164.16,        1875.86,         176.51,          17.35,         135.45,         176.54,          39.58,         289.70,          23.84,          15.67,          64.70
        21,       49607.40,        4248.60,       58127.07,         706.28,        1059.20,       14767.67,       19748.51,        2606.38,              0,         310.38,         288.45,        6961.38,              0,         336.27,         333.97,        1286.18,         939.40,        3045.03,         740.83,         262.74,        1206.93,          80.26,        2816.62,        1715.50,         156.28,          13.37,         121.20,         156.49,          33.30,         238.94,          21.06,          13.51,          48.79
        22,       45425.22,        3428.74,       48557.22,         572.04,         914.87,       13448.02,       17511.49,        2722.77,              0,         368.67,         306.77,        6184.65,              0,         424.37,         311.18,        1047.84,         812.80,        2731.91,         663.43,         238.81,        1075.65,          76.44,        2526.34,        1586.24,         143.86,          12.74,         115.30,         147.31,          26.72,         199.65,          16.09,          10.19,          39.37
        23,       41132.21,        2855.92,       41503.08,         498.03,         772.02,       12252.51,       14381.11,        2737.26,              0,         261.15,         326.64,        6480.97,              0,         340.18,         382.01,         933.70,         717.42,        2456.52,         604.66,         202.95,         957.88,          73.22,        2280.53,        1550.47,         134.19,          12.29,         110.46,         146.96,          25.73,         166.61,          17.32,          11.30,          37.52
        24,       37446.90,        2389.92,       36287.78,         414.13,         696.14,       10717.00,       12701.82,        2993.67,              0,         306.59,         292.99,        6282.28,              0,         338.19,         359.98,         739.27,         623.61,        2251.11,         554.79,         186.51,         865.39,          62.53,        1909.19,        1383.24,         118.61,          11.09,          95.82,         127.07,          25.31,         152.68,          16.75,          10.32,          35.36
        25,       33265.53,        2071.40,       31662.81,         357.95,         616.20,        9665.91,       11255.03,        2605.04,              0,         411.08,         218.02,        5005.15,              0,         432.19,         277.28,         602.55,         574.10,        2103.42,         519.21,         176.31,         804.27,          61.38,        1723.39,        1257.11,         104.58,           9.25,          81.63,         127.83,          25.40,         125.44,          19.55,          12.64,          36.31
        26,       29851.79,        1686.74,       28502.43,         315.43,         575.02,        9118.77,        9807.14,        2953.33,              0,         251.67,         264.74,        3848.11,              0,         306.53,         318.33,         481.29,         510.87,        1918.42,         470.84,         157.73,         725.93,          55.64,        1622.05,        1186.15,         103.82,           8.39,          74.78,         103.92,          20.03,         109.33,          15.14,           8.65,          28.43
        27,       27134.73,        1478.55,       24977.02,         262.40,         528.67,        7874.74,        8648.21,        2621.93,              0,         282.72,         266.05,        3432.00,              0,         360.12,         336.37,         350.11,         470.41,        1839.86,         452.75,         155.82,         680.05,          48.93,        1363.97,        1145.28,          92.48,           7.07,          69.23,         100.05,          22.80,          96.60,          19.07,          10.96,          32.11
        28,       25267.44,        1297.76,       23206.13,         228.10,         516.17,        7603.52,        7997.40,        2658.14,              0,         192.40,         256.84,        2660.86,              0,         248.85,         326.80,         278.04,         467.57,        1773.09,         446.01,         153.70,         655.62,          50.29,        1344.62,        1068.44,          93.29,           6.68,          63.96,          89.96,          21.27,          94.53,          18.42,           9.70,          28.90
        29,       22851.44,        1201.11,       20502.25,         202.65,         427.79,        7145.99,        7164.98,        2529.49,              0,         173.03,         212.42,        2607.10,              0,         245.19,         287.39,         264.86,         422.20,        1661.99,         407.22,         127.32,         590.97,          44.04,        1174.09,        1052.38,          88.56,           6.48,          60.29,          81.90,          22.83,          86.31,          20.66,          10.59,          31.31
        30,       21454.22,        1014.32,       19186.67,         179.27,         410.29,        6393.30,        6561.03,        2586.47,              0,         223.39,         149.01,        2195.99,              0,         258.26,         266.24,         216.77,         397.24,        1563.32,         390.22,         124.01,         553.08,          39.16,        1056.62,         976.15,          81.08,           6.38,          54.24,          70.57,          23.67,          87.69,          22.08,          10.83,          31.83
        31,       19527.17,         915.82,       17081.11,         154.75,         380.98,        6294.17,        6177.29,        2149.80,              0,         217.18,         219.92,        1755.55,              0,         279.31,         292.80,         213.16,         373.10,        1529.73,         376.00,         127.37,         524.23,          41.96,        1050.86,         911.54,          81.05,           5.98,          47.94,          64.85,          18.53,          76.59,          16.45,           7.99,          26.52
        32,       17510.61,         851.00,       16157.28,         142.80,         370.85,        5505.23,        5353.80,        2327.38,              0,         136.82,         340.58,        1614.20,              0,         218.97,         397.55,         137.17,         324.77,        1383.53,         346.85,         107.02,         461.08,          33.78,         845.61,         855.30,          65.03,           5.46,          45.07,          56.13,          15.81,          78.33,          14.15,           6.55,          25.35
        33,       16780.66,         784.40,       14493.81,         123.84,         311.20,        4777.18,        4626.15,        1716.57,              0,         111.85,         133.57,        1704.36,              0,         166.82,         269.95,         109.77,         296.70,        1281.01,         325.70,         100.14,         421.09,          34.49,         851.29,         813.76,          65.04,           4.47,          40.12,          41.41,          14.45,          71.78,          12.19,           5.63,          20.16
        34,       15458.07,         751.01,       12874.81,         103.34,         267.81,        4545.74,        4259.26,        1811.35,              0,         149.60,         129.12,        1381.06,              0,         180.29,         159.20,          70.45,         269.61,        1219.07,         313.04,         103.88,         400.33,          25.68,         676.08,         728.17,          52.57,           3.84,          37.10,          37.33,          14.84,          78.12,          11.54,           5.22,          18.94
        35,       13439.87,         661.87,       11608.74,         102.55,         253.10,        4170.16,        3958.72,        1881.87,              0,         127.53,         133.38,        1438.06,              0,         185.57,         185.54,          33.11,         259.13,        1159.81,         299.89,         102.10,         384.33,          19.35,         502.85,         674.25,          37.83,           4.23,          33.73,          27.36,          10.23,          64.05,           7.15,           3.28,          13.57
        36,       11967.70,         614.13,       10518.78,          91.84,         215.87,        3848.17,        3592.94,        1884.02,              0,         105.88,         117.43,        1617.06,              0,         167.78,         144.20,           6.48,         247.24,        1101.79,         288.14,          96.00,         369.34,          17.70,         461.03,         647.34,          36.33,           3.86,          30.89,          24.59,           9.17,          52.37,           6.21,           2.80,          11.06
        37,       10693.88,         592.91,        9783.80,          84.40,         214.50,        3682.46,        3239.07,        1619.25,              0,         121.86,         107.20,        1205.12,              0,         165.59,         160.53,           1.36,         221.23,        1010.97,         265.74,          86.23,         336.31,          15.31,         402.22,         622.76,          33.38,           4.95,          31.24,          20.40,           8.68,          52.75,           5.89,           2.54,          11.09
        38,        9812.26,         571.49,        8612.83,          73.07,         181.01,        3272.57,        2872.13,        1555.35,              0,         106.99,         122.17,        1242.42,              0,         150.14,         137.75,           0.63,         217.56,         965.63,         260.21,          81.18,         323.00,          14.17,         387.56,         582.90,          28.12,           3.69,          26.20,          18.56,           7.91,          46.88,           5.31,           2.16,           9.47
        39,        8762.65,         571.88,        7860.73,          71.72,         147.92,        2953.97,        2664.00,        1511.74,              0,          92.83,          69.56,        1068.20,              0,         135.35,          95.32,              0,         201.08,         896.05,         236.38,          72.47,         295.27,          11.54,         430.75,         545.79,          30.51,           2.90,          22.35,          20.23,           7.39,          40.31,           5.47,           2.32,          10.43
        40,        7919.12,         587.33,        7553.79,          62.45,         117.95,        2771.91,        2396.78,        1074.32,              0,          94.84,         117.42,        1017.37,              0,         123.09,         117.02,              0,         185.94,         840.58,         232.69,          70.29,         276.79,          12.23,         338.15,         501.00,          22.76,           2.66,          18.78,          20.89,           8.07,          39.27,           6.22,           2.88,          10.16
        41,        7212.53,         557.72,        6346.06,          55.84,          98.98,        2411.66,        2055.60,        1220.25,              0,          65.26,         101.49,         937.85,              0,          95.44,         119.29,              0,         175.09,         767.03,         227.86,          65.14,         248.06,          10.66,         312.59,         473.63,          22.21,           2.28,          16.57,          16.10,           6.06,          36.39,           4.58,           2.15,           8.30
        42,        6657.83,         535.41,        5934.70,          59.24,          70.91,        2155.55,        1862.74,        1279.01,              0,          74.10,         127.62,        1118.77,              0,          91.57,         133.63,              0,         177.14,         753.66,         231.17,          67.45,         237.59,          10.44,         284.10,         422.58,          19.97,           1.61,          13.32,          17.33,           6.21,          34.09,           4.84,           2.23,           7.85
        43,        6003.43,         511.86,        5925.25,          59.93,          58.15,        1998.95,        1671.46,        1024.69,              0,          74.31,          88.17,         764.81,              0,          85.42,          89.46,              0,         168.52,         719.59,         218.42,          61.54,         218.30,          10.94,         298.07,         405.39,          21.72,           1.28,          12.94,          17.88,           7.05,          37.54,           5.59,           2.74,           9.22
        44,        5533.62,         488.39,        5156.04,          50.31,          35.43,        1886.10,        1606.65,         783.01,              0,          53.97,          53.20,         940.42,              0,          90.04,          79.78,              0,         163.16,         704.61,         219.93,          64.47,         207.20,           9.99,         268.59,         382.89,          20.06,           1.45,          12.53,          16.90,           6.95,          41.21,           5.77,           2.93,           8.64
        45,        5048.63,         457.39,        4746.57,          52.00,          26.69,        1767.16,        1410.87,         762.83,              0,          53.17,          67.52,         709.80,              0,          87.33,          74.22,              0,         161.17,         690.67,         223.08,          63.50,         202.96,           8.53,         261.92,         373.67,          19.72,           1.49,          12.51,          15.08,           7.64,          45.96,           5.84,           2.94,           8.82
        46,        4261.30,         412.35,        4172.95,          45.58,          22.26,        1625.54,        1313.17,         805.22,              0,          58.22,          31.57,         613.91,              0,          65.00,          42.85,              0,         154.42,         666.49,         206.73,          60.18,         190.54,          10.56,         314.18,         365.89,          24.64,           1.83,          13.06,          15.68,           9.19,          55.08,           7.07,           3.93,          11.48
        47,        4028.15,         425.29,        4275.97,          39.22,          12.95,        1470.77,        1218.25,         805.46,              0,          49.12,          28.61,         580.54,              0,          63.17,          34.96,              0,         153.36,         662.94,         209.55,          61.55,         191.41,           9.96,         291.58,         351.06,          23.41,           1.42,          12.23,          14.93,          10.20,          57.75,           8.01,           4.77,          11.49
        48,        3553.65,         430.16,        3835.82,          36.10,          11.96,        1432.95,        1106.35,         755.96,              0,          39.86,          29.47,         581.82,              0,          51.12,          30.73,              0,         144.09,         639.43,         203.57,          61.00,         183.89,           9.55,         297.02,         338.95,          27.38,           2.36,          12.98,          15.35,          12.46,          67.08,           9.41,           6.11,          14.16
        49,        3667.26,         448.20,        3598.62,          35.44,           7.03,        1247.90,        1000.27,         846.42,              0,          39.46,          24.41,         453.50,              0,          43.61,          27.67,              0,         130.88,         593.42,         191.56,          55.53,         169.83,           8.69,         268.82,         325.17,          23.18,           1.82,          12.14,          16.07,          13.12,          73.28,          10.68,           6.70,          15.79
        50,        3322.97,         407.98,        3336.62,          29.34,           6.22,        1133.12,         946.34,         785.34,              0,          42.89,          24.59,         384.08,              0,          46.60,          22.43,              0,         121.57,         562.20,         175.73,          51.23,         157.10,           8.43,         274.53,         322.57,          23.92,           2.22,          13.71,          18.87,          15.01,          78.13,          12.42,           8.11,          18.13
        51,        3199.72,         397.16,        3250.34,          26.09,           3.47,        1084.46,         893.99,         750.70,              0,          45.14,          24.66,         405.74,              0,          57.34,          21.68,              0,         113.87,         531.21,         168.22,          46.78,         149.79,           8.73,         275.16,         325.92,          28.79,           3.11,          15.31,          16.40,          14.20,          78.45,          11.60,           7.82,          17.52
        52,        3048.90,         385.57,        3224.79,          22.38,           3.08,         990.83,         797.79,         811.48,              0,          47.43,          26.27,         264.03,              0,          57.28,          24.71,              0,         106.24,         486.94,         155.12,          42.88,         138.89,           6.89,         236.07,         297.03,          22.84,           2.30,          14.19,          12.81,          14.43,          77.69,          11.86,           7.82,          18.36
        53,        2952.43,         390.38,        2836.69,          22.34,           1.35,         895.56,         734.99,         683.00,              0,          39.30,          35.73,         236.37,              0,          56.09,          31.45,              0,          95.25,         452.96,         140.03,          38.07,         124.73,           7.24,         232.34,         284.14,          20.79,           2.11,          13.82,          13.01,          15.96,          80.62,          13.37,           9.53,          21.45
        54,        2890.81,         396.42,        2585.43,          20.39,           0.38,         820.01,         683.47,         716.53,              0,          49.07,          55.10,         242.01,              0,          50.10,          45.05,              0,          89.40,         426.09,         136.38,          38.43,         119.36,           5.24,         209.06,         270.09,          18.83,           1.96,          13.57,           9.67,          13.36,          73.50,          10.29,           7.13,          17.10
        55,        2680.10,         384.84,        2363.90,          16.30,              0,         757.88,         614.74,         714.85,              0,          41.72,          64.31,         150.52,              0,          55.03,          46.86,              0,          75.90,         382.74,         122.25,          33.40,         104.67,           5.69,         198.75,         258.56,          18.52,           1.78,          13.68,           7.11,          13.60,          73.22,          10.69,           8.07,          17.83
        56,        2525.52,         306.47,        2190.99,          15.51,              0,         677.68,         532.64,         695.11,              0,          47.48,          51.59,         127.90,              0,          56.24,          69.41,              0,          66.68,         338.26,         109.54,          28.66,          94.22,           4.02,         184.21,         237.80,          15.75,           1.46,          11.84,           3.87,          10.77,          65.97,           8.44,           6.26,          14.74
        57,        2246.28,         277.21,        1978.49,          14.06,              0,         623.17,         504.87,         770.39,              0,          55.46,         108.24,         117.36,              0,          59.43,          74.37,              0,          62.81,         322.06,         100.67,          28.87,          87.85,           3.90,         179.18,         228.90,          13.93,           0.77,           9.96,           2.88,          10.38,          66.25,           7.43,           5.42,          13.55
        58,        2084.45,         232.50,        1863.02,           9.92,              0,         612.39,         442.33,         677.13,              0,          45.40,          91.48,          75.82,              0,          61.90,         131.15,              0,          51.75,         285.43,          90.01,          24.85,          76.11,           2.81,         200.40,         211.63,          14.14,           0.87,           9.69,           2.14,           8.66,          57.81,           5.94,           4.48,          12.18
        59,        1937.18,         212.56,        1785.30,           9.48,              0,         520.64,         381.41,         533.26,              0,          47.15,         106.63,          62.19,              0,          54.32,         108.82,              0,          48.76,         264.92,          86.28,          23.91,          73.62,           3.26,         149.81,         200.49,          12.56,           0.78,          10.04,           1.12,           7.42,          52.61,           5.17,           4.05,          10.70
        60,        1824.63,         236.79,        1812.05,           7.30,              0,         499.36,         359.33,         404.50,              0,          48.23,          89.39,          62.46,              0,          58.43,         106.97,              0,          42.49,         242.81,          78.26,          24.73,          67.34,           2.44,         139.94,         172.97,          10.96,           0.66,           8.23,           0.35,           6.67,          52.45,           4.25,           3.13,           9.36
        61,        1754.45,         221.18,        1583.36,           6.17,              0,         437.57,         298.00,         454.03,              0,          40.41,         129.56,          90.22,              0,          50.87,         147.27,              0,          33.21,         210.40,          68.57,          19.42,          56.39,           1.95,         132.62,         167.00,          10.88,           0.74,           8.52,           0.27,           6.20,          47.58,           3.75,           3.01,          10.34
        62,        1653.21,         165.28,        1393.83,           5.76,              0,         372.00,         244.33,         527.34,              0,          45.55,         118.60,          97.48,              0,          51.22,         138.22,              0,          28.65,         188.90,          62.68,          17.97,          51.34,           1.27,         125.29,         163.33,          10.92,           0.86,           9.21,           0.14,           6.55,          46.10,           4.67,           4.05,          11.28
        63,        1515.43,         106.82,        1223.55,           3.27,              0,         325.06,         208.85,         482.84,              0,          52.63,         113.15,         102.24,              0,          45.92,         138.83,              0,          25.62,         168.42,          52.43,          13.77,          43.52,           1.12,         118.09,         153.92,          10.75,           0.86,           9.93,           0.03,           4.79,          37.42,           3.34,           3.23,           9.93
        64,        1472.16,          96.50,        1033.72,           3.11,              0,         315.98,         186.41,         450.23,              0,          50.13,         163.15,         115.94,              0,          62.63,         171.79,              0,          22.74,         152.85,          50.38,          15.24,          40.09,           0.98,         107.48,         151.07,          10.76,           1.05,           9.80,              0,           5.26,          40.67,           3.12,           2.94,           9.50
        65,        1323.50,          79.52,         921.88,           1.92,              0,         260.31,         145.59,         411.20,              0,          49.41,         186.70,         132.71,              0,          62.46,         249.13,              0,          19.18,         130.46,          47.06,          11.17,          35.15,           0.55,          83.84,         135.16,           7.87,           0.53,          10.13,              0,           6.22,          39.84,           4.22,           4.20,          13.49
        66,        1242.91,          73.25,         834.11,           1.41,              0,         220.16,         105.27,         389.72,              0,          42.65,         234.98,         215.67,              0,          53.26,         281.85,              0,          13.19,         111.73,          39.15,          10.45,          29.24,           0.39,          83.00,         126.57,           8.46,           0.99,           9.42,              0,           6.29,          37.16,           4.25,           4.80,          12.64
        67,        1049.65,          55.04,         759.60,           0.95,              0,         159.00,          79.13,         446.55,              0,          33.57,         252.48,         256.26,              0,          52.92,         306.83,              0,          12.74,          99.46,          34.16,           8.38,          26.80,           0.23,          70.07,         114.34,           6.25,           0.56,           7.64,              0,           6.46,          34.28,           4.28,           4.98,          12.69
        68,         906.90,          41.20,         704.83,           0.41,              0,         158.69,          63.41,         400.50,              0,          43.52,         247.74,         286.82,              0,          39.92,         377.75,              0,           8.06,          84.51,          30.81,           6.39,          20.98,           0.24,          67.60,         117.49,           7.43,           0.76,           8.08,              0,           5.04,          31.93,           3.02,           4.04,          10.14
        69,         802.01,          31.84,         579.76,           0.26,              0,         127.38,          48.51,         312.06,              0,          29.98,         256.78,         300.30,              0,          46.46,         359.68,              0,           8.76,          79.51,          28.58,           6.85,          20.80,           0.24,          49.35,         111.13,           4.37,           0.75,           9.03,              0,           4.37,          29.79,           2.40,           3.38,          10.12
        70,         752.29,          27.92,         458.17,           0.31,              0,         113.03,          34.60,         283.74,              0,          27.95,         285.79,         370.03,              0,          41.41,         296.64,              0,           6.25,          69.59,          26.04,           4.89,          16.68,           0.17,          45.13,         108.62,           3.61,           0.90,           8.64,              0,           5.35,          29.83,           3.06,           4.27,          10.49
        71,         669.48,          19.43,         369.31,           0.37,              0,          89.61,          21.76,         248.38,              0,          33.69,         265.93,         221.61,              0,          48.55,         390.01,              0,           3.40,          56.00,          23.35,           3.91,          13.08,           0.03,          37.17,          95.27,           3.21,           0.68,           7.18,              0,           4.21,          26.91,           2.01,           3.20,           8.60
        72,         652.94,          15.05,         322.18,           0.02,              0,          62.43,          10.50,         221.87,              0,          31.35,         267.79,         292.82,              0,          48.01,         317.33,              0,           4.43,          51.30,          21.59,           3.03,          12.56,           0.03,          30.64,          97.99,           2.59,           0.81,           7.00,              0,           3.45,          21.52,           1.70,           2.53,           7.12
        73,         593.47,          12.22,         245.18,           0.07,              0,          59.54,          39.69,         239.78,              0,          33.46,         255.18,         351.98,              0,          47.06,         356.30,              0,           2.37,          43.93,          17.13,           2.98,           9.00,              0,          28.31,          95.36,           2.24,           1.17,           7.55,              0,           2.93,          20.38,           1.33,           2.10,           6.28
        74,         531.95,          12.25,         175.73,           0.16,              0,          97.46,           4.60,         207.75,              0,          31.40,         355.85,         173.34,              0,          44.28,         361.96,              0,           0.89,          32.85,          17.70,           2.44,           8.03,              0,          28.12,          94.02,           1.51,           0.81,           7.03,              0,           2.80,          17.62,           1.49,           2.21,           6.54
        75,         450.83,           6.18,         153.78,           0.04,              0,          23.76,           2.56,         192.71,              0,          20.06,         286.82,         191.76,              0,          27.73,         382.34,              0,           0.44,          28.70,          15.95,           2.13,           6.83,              0,          23.71,          90.44,           2.08,           0.70,           6.26,              0,           2.81,          15.00,           1.34,           2.08,           6.16
        76,         374.95,           4.75,         111.03,           0.09,              0,          17.53,           2.57,         165.70,              0,          27.35,         235.65,         146.23,              0,          37.68,         354.68,              0,           0.49,          23.97,          14.48,           1.49,           6.28,              0,          22.46,          80.89,           1.75,           0.51,           4.70,              0,           2.79,          14.34,           1.28,           2.06,           6.00
        77,         300.74,           2.49,          76.87,           0.07,              0,          14.67,           0.19,         154.29,              0,          28.05,         127.05,         115.75,              0,          40.42,         200.94,              0,              0,          18.24,          11.14,           1.37,           4.14,              0,          15.10,          78.63,           0.89,           0.70,           4.90,              0,           3.17,          15.79,           1.45,           2.15,           6.42
        78,         279.31,           1.44,          53.43,           0.05,              0,           7.52,           0.49,         132.00,              0,          13.47,         205.34,          83.90,              0,          24.37,         197.38,              0,           0.05,          15.06,          10.84,           0.75,           3.67,              0,          15.08,          74.77,           1.12,           0.61,           3.93,              0,           3.23,          14.63,           1.45,           2.36,           6.97
        79,         236.03,           0.97,          33.62,              0,              0,           5.50,           0.12,         121.20,              0,          13.40,         162.46,         106.05,              0,          22.83,         225.51,              0,              0,          10.49,           8.52,           0.80,           2.28,              0,          13.48,          71.85,           0.81,           0.72,           4.42,              0,           3.66,          14.45,           2.04,           3.14,           7.99
