Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        16,       45824.21,       31316.05,      143492.48,        3542.55,       10271.49,       25242.92,       53918.40,        2061.82,              0,          49.92,           5.80,        2059.07,              0,          53.37,           8.29,        3926.99,        2017.49,        5508.96,        1098.34,         438.04,        2162.30,          97.41,        2972.18,        3225.86,         173.85,          39.61,         266.36,         218.11,          72.77,         663.05,          57.90,          39.01,         152.57
        17,       43776.38,       26994.26,      125810.99,        3151.47,        9071.84,       21392.50,       43901.86,        1388.70,              0,         113.17,          14.28,        2517.39,              0,         142.69,          19.84,        3423.23,        1756.91,        4942.33,        1005.55,         388.96,        1950.40,          97.83,        3476.06,        2868.89,         185.85,          31.22,         226.76,         205.19,          73.28,         661.62,          56.59,          38.08,         145.46
        18,       42654.83,       23847.83,      113401.46,        2733.78,        7230.75,       19398.85,       37812.98,         961.92,              0,          29.11,           9.61,        2602.74,              0,          45.09,          14.71,        3042.00,        1622.27,        4512.50,         938.21,         353.70,        1769.21,          81.17,        2958.69,        2749.40,         162.28,          30.69,         214.70,         203.06,          71.47,         587.08,          55.38,          37.21,         138.65
        19,       41991.23,       18012.49,      102502.46,        2333.54,        5924.21,       20610.60,       39241.57,        1234.95,              0,          46.86,           5.33,        4648.53,              0,          59.03,          10.72,        2839.77,        1438.73,        4091.96,         871.46,         329.97,        1620.59,          81.02,        3096.35,        2551.61,         173.86,          25.76,         197.92,         164.00,          62.28,         536.39,          43.41,          29.43,         113.50
        20,       42738.94,       15860.72,       88863.88,        1950.54,        4996.67,       17911.23,       33288.33,         866.96,              0,          47.47,          13.00,        4783.91,              0,          73.90,          18.73,        2436.91,        1290.77,        3706.43,         800.68,         304.70,        1490.66,          75.96,        2854.31,        2358.75,         166.80,          26.31,         177.93,         161.49,          55.88,         474.49,          38.34,          26.86,         104.23
        21,       43023.40,       14079.00,       83314.15,        1727.39,        4292.99,       16390.19,       28738.44,         943.02,              0,          86.92,          19.16,        4161.03,              0,         117.24,          25.24,        2239.07,        1246.49,        3519.17,         769.93,         269.06,        1396.44,          65.37,        2697.61,        2055.80,         148.45,          19.46,         151.44,         157.18,          47.96,         402.71,          32.01,          21.67,          86.52
        22,       43154.34,       12102.60,       74483.21,        1478.66,        3498.99,       14237.38,       25626.93,         576.24,              0,          66.24,          27.97,        1889.58,              0,          92.61,          34.04,        1941.57,        1057.16,        3068.83,         686.68,         239.74,        1226.31,          61.82,        2534.47,        1943.54,         139.40,          19.14,         146.58,         161.82,          39.85,         356.12,          26.76,          18.32,          75.71
        23,       39640.48,        9999.86,       66640.04,        1267.46,        2979.76,       14553.61,       24803.25,         513.32,              0,          96.64,          20.12,        3040.38,              0,         114.71,          25.05,        1715.81,         986.00,        2900.97,         656.72,         239.82,        1156.20,          64.11,        2543.15,        1735.14,         146.54,          17.78,         128.23,         167.39,          46.09,         349.82,          28.88,          19.35,          76.52
        24,       36166.11,        8037.73,       60834.74,        1134.01,        2432.57,       12840.94,       21940.25,         471.55,              0,          61.54,          30.96,        1835.41,              0,          57.68,          39.94,        1518.57,         904.34,        2687.50,         619.25,         226.02,        1077.07,          60.01,        2331.39,        1532.76,         135.98,          14.81,         111.79,         151.24,          37.59,         294.91,          24.73,          16.26,          64.58
        25,       35593.71,        7242.67,       55026.34,         954.07,        2015.74,       12221.22,       19593.81,         733.54,              0,          54.70,          30.05,        3546.60,              0,          81.16,          32.93,        1274.88,         785.12,        2397.74,         561.24,         194.20,         959.34,          52.04,        2114.65,        1461.65,         118.27,          14.97,         109.26,         146.00,          28.28,         239.61,          17.24,          11.44,          53.45
        26,       33715.29,        6402.49,       50510.84,         825.36,        1739.84,       11440.22,       18236.17,         847.03,              0,          29.36,          18.66,        3039.73,              0,          36.59,          29.14,        1126.92,         725.05,        2237.95,         519.79,         172.36,         885.00,          51.92,        2088.59,        1335.04,         120.95,          13.50,          96.36,         145.40,          37.61,         255.96,          23.26,          15.55,          66.64
        27,       32358.67,        5286.60,       46514.41,         769.07,        1447.00,       10178.94,       16012.00,         641.37,              0,         109.83,          89.51,        2615.63,              0,         124.07,          83.92,        1053.46,         669.49,        2115.60,         503.59,         178.76,         845.53,          50.47,        2077.59,        1256.91,         118.57,          11.03,          89.34,         114.37,          31.89,         222.89,          20.20,          13.40,          51.83
        28,       32230.65,        4590.52,       42405.69,         648.17,        1237.00,       10362.82,       15517.72,        1077.87,              0,         115.78,          54.82,        3578.81,              0,         126.32,          58.71,         890.35,         606.70,        1938.83,         466.25,         159.86,         765.65,          47.42,        1918.37,        1147.89,         108.16,           9.73,          81.52,         102.45,          22.66,         172.65,          14.01,           9.08,          37.79
        29,       31659.25,        4005.67,       39810.50,         609.45,        1101.86,        9171.47,       13415.10,         716.63,              0,         111.63,          38.50,        2520.80,              0,         119.60,          53.96,         765.58,         557.30,        1825.32,         436.78,         149.07,         718.17,          46.21,        1796.64,        1061.79,         100.92,           8.21,          71.61,         101.77,          22.80,         158.12,          15.68,          10.63,          36.09
        30,       29638.61,        3416.36,       38178.19,         550.73,         952.43,        9041.96,       13066.49,        1193.53,              0,         141.65,         124.77,        4403.40,              0,         145.93,         126.38,         667.67,         511.84,        1703.59,         411.84,         138.42,         668.20,          44.45,        1603.25,         989.52,          89.50,           8.81,          70.36,         101.20,          21.46,         152.69,          13.71,           9.20,          31.96
        31,       28629.27,        3166.24,       34162.20,         477.54,         749.63,        8194.46,       11624.55,        1033.81,              0,          83.24,          42.36,        2549.64,              0,          91.44,          61.02,         624.29,         478.64,        1633.89,         398.85,         141.53,         642.44,          43.31,        1476.44,         956.34,          80.81,           9.14,          68.51,          97.64,          18.87,         136.47,          11.85,           7.35,          28.24
        32,       26697.96,        2614.47,       33834.53,         419.97,         676.62,        7717.70,       10509.47,        1158.16,              0,         121.18,         119.00,        4377.08,              0,         138.98,         105.61,         543.32,         423.53,        1481.24,         360.58,         119.36,         575.58,          40.89,        1411.58,         878.98,          79.99,           8.06,          64.56,          81.80,          15.74,         119.41,           9.03,           5.64,          22.97
        33,       25047.48,        2372.62,       29100.66,         398.77,         567.68,        7722.50,       10218.43,         995.52,              0,         134.96,         108.95,        3239.16,              0,         152.01,         126.55,         461.57,         415.04,        1440.74,         355.03,         119.89,         556.68,          41.16,        1378.74,         865.39,          72.03,           7.76,          65.92,          76.39,          14.21,         100.08,           9.48,           6.07,          21.39
        34,       22961.39,        2067.97,       27179.72,         347.74,         534.76,        7329.12,        9465.37,        1044.86,              0,         145.92,          50.76,        4717.28,              0,         170.83,          92.07,         440.99,         390.29,        1380.32,         343.51,         114.40,         532.35,          37.35,        1268.83,         837.67,          69.11,           5.99,          61.64,          70.55,          12.09,          92.17,           7.08,           4.62,          18.63
        35,       22767.77,        1831.01,       24806.36,         322.09,         549.92,        6572.24,        8427.45,        1264.72,              0,         169.72,         113.98,        4395.60,              0,         191.84,         129.63,         399.42,         378.27,        1343.86,         326.81,         114.76,         515.02,          36.45,        1208.70,         798.94,          64.77,           5.92,          58.84,          72.48,          13.43,          80.03,           7.89,           4.92,          18.25
        36,       21279.88,        1751.04,       23779.50,         289.32,         441.73,        6322.34,        8130.13,        1371.56,              0,         181.42,         109.59,        3369.43,              0,         194.62,         130.53,         364.56,         336.33,        1259.20,         306.06,         108.49,         481.56,          35.66,        1154.66,         763.23,          65.15,           6.12,          53.59,          67.84,          12.54,          70.52,           7.23,           4.74,          16.46
        37,       19869.22,        1579.85,       21597.89,         266.37,         444.46,        6369.15,        7678.10,        1199.64,              0,         196.64,         241.04,        3046.02,              0,         178.96,         200.13,         262.45,         332.65,        1224.97,         303.43,         118.86,         479.24,          34.72,        1061.63,         737.05,          66.13,           5.59,          51.41,          74.01,          14.03,          69.34,           9.31,           6.18,          21.16
        38,       18960.88,        1375.55,       20185.90,         239.07,         383.36,        5700.13,        7059.32,        1449.38,              0,         239.70,         242.00,        4206.57,              0,         279.52,         297.83,         207.82,         325.57,        1155.74,         296.23,         103.02,         453.77,          32.18,         976.47,         701.85,          60.54,           4.72,          49.15,          63.85,          11.53,          58.66,           7.94,           5.31,          16.23
        39,       17814.91,        1274.42,       18915.65,         229.71,         371.28,        5551.14,        6520.11,        1400.34,              0,         137.11,         148.36,        3123.80,              0,         157.50,         169.34,         223.88,         281.64,        1100.58,         272.76,          93.28,         410.11,          30.77,         937.61,         663.26,          57.77,           4.98,          46.42,          57.96,          10.88,          53.98,           7.50,           5.06,          14.51
        40,       17190.89,        1094.28,       17856.28,         211.32,         366.29,        5298.48,        6126.56,        1256.24,              0,          90.53,          90.28,        4208.13,              0,         121.15,         119.47,         171.62,         270.57,        1081.60,         263.81,          86.45,         389.01,          32.34,         916.07,         650.84,          58.05,           4.48,          43.29,          56.65,          11.55,          57.18,           8.18,           5.39,          15.87
        41,       16130.22,        1039.51,       16812.85,         183.04,         305.30,        5108.81,        5803.53,        1458.38,              0,         203.88,         102.79,        3840.43,              0,         219.62,         100.59,         142.47,         256.54,        1031.08,         249.25,          82.75,         369.12,          27.83,         833.82,         632.76,          54.28,           4.17,          39.64,          53.97,          12.21,          54.62,           9.14,           6.06,          16.35
        42,       15504.11,         986.51,       15740.32,         162.32,         314.58,        4759.94,        5548.83,        1560.88,              0,         137.13,         129.78,        3574.48,              0,         158.29,         178.03,         138.78,         241.91,         987.80,         242.90,          77.37,         348.60,          31.90,         857.75,         616.28,          56.29,           3.82,          37.14,          44.58,           9.09,          46.41,           6.85,           4.56,          13.38
        43,       14589.24,         882.88,       14936.02,         164.63,         303.85,        4511.34,        5097.27,        1865.63,              0,         176.73,         110.33,        3292.38,              0,         204.03,         129.89,         134.40,         228.98,         967.94,         235.20,          71.74,         332.95,          28.78,         798.50,         584.91,          58.13,           3.93,          34.77,          46.98,           9.25,          52.58,           6.79,           4.42,          13.78
        44,       13753.03,         847.64,       14055.17,         150.98,         273.98,        4240.28,        4641.69,        1266.89,              0,         169.27,         114.72,        2881.12,              0,         201.73,         152.08,         165.57,         211.00,         911.48,         223.80,          67.18,         304.70,          31.17,         815.02,         578.81,          58.85,           3.59,          34.22,          50.05,          10.72,          51.99,           8.78,           5.24,          15.68
        45,       13146.10,         781.71,       13075.99,         137.03,         277.13,        4221.95,        4629.93,        1355.37,              0,         143.62,         136.85,        2144.66,              0,         165.43,         165.92,         116.72,         216.17,         908.18,         228.12,          71.05,         310.16,          29.09,         733.92,         566.59,          55.23,           4.05,          35.35,          44.76,          11.00,          51.25,           8.72,           4.82,          14.74
        46,       12824.59,         718.04,       12737.53,         126.78,         286.99,        3940.48,        4205.38,        1683.42,              0,         156.79,         129.21,        2116.24,              0,         171.46,         160.74,          88.08,         187.96,         823.29,         209.05,          63.19,         273.47,          24.57,         621.49,         540.67,          47.63,           3.33,          32.83,          45.31,          10.33,          45.21,           8.70,           4.59,          14.28
        47,       12368.29,         641.72,       11685.91,         127.04,         234.47,        3888.05,        4157.73,        1413.92,              0,         153.42,         106.27,        1918.39,              0,         198.87,         136.62,          26.40,         185.65,         804.85,         204.75,          63.06,         270.14,          21.86,         542.13,         528.73,          43.06,           2.91,          30.98,          40.35,           8.29,          38.06,           6.57,           3.33,          12.28
        48,       11525.62,         659.29,       11370.91,         121.65,         256.08,        3580.15,        3762.09,        1223.92,              0,         117.41,         164.72,        1512.22,              0,         144.19,         200.89,           0.64,         177.07,         787.54,         195.62,          59.92,         257.38,          21.04,         541.46,         518.44,          42.95,           3.02,          29.81,          39.25,           9.63,          40.09,           8.75,           4.01,          13.44
        49,       11015.67,         540.56,       10984.76,         103.97,         255.66,        3540.53,        3562.31,        1628.94,              0,          95.53,         121.33,        1463.09,              0,         109.48,         152.32,           0.04,         172.33,         772.03,         197.27,          64.25,         250.07,          19.04,         513.05,         513.58,          40.41,           2.79,          29.38,          38.49,           8.45,          35.53,           7.39,           3.64,          12.55
        50,       10199.36,         584.78,       10253.90,          94.39,         226.54,        3237.91,        3310.82,        1124.05,              0,         139.00,          92.90,        1618.46,              0,         174.21,          95.60,              0,         168.66,         755.73,         196.90,          62.69,         242.01,          19.20,         493.27,         526.19,          38.17,           2.99,          30.22,          34.40,           9.21,          34.77,           8.54,           4.04,          12.67
        51,        9317.95,         545.11,        9189.67,          94.98,         247.15,        2976.27,        3078.25,        1539.20,              0,          91.20,         180.75,        1290.78,              0,         145.69,         197.70,              0,         164.73,         730.42,         193.70,          61.90,         236.48,          15.94,         410.89,         473.66,          34.08,           2.65,          25.67,          33.13,           8.41,          34.49,           7.53,           3.53,          11.96
        52,        8544.18,         498.31,        9185.43,          79.99,         238.06,        2976.77,        3085.77,        1633.96,              0,         134.76,         116.30,        1282.72,              0,         148.51,         199.89,              0,         155.53,         699.45,         182.51,          60.70,         230.41,          16.16,         405.16,         460.86,          33.35,           2.59,          25.84,          25.17,           9.51,          35.44,           8.32,           4.03,          11.80
        53,        8180.83,         491.30,        8464.53,          81.22,         216.89,        2837.58,        2841.61,        1288.40,              0,          60.34,         144.28,        1446.80,              0,         106.85,         181.79,              0,         148.13,         667.70,         170.34,          57.26,         222.15,          14.89,         386.15,         460.63,          32.45,           3.17,          25.38,          22.83,           9.07,          34.28,           8.23,           3.89,          11.78
        54,        8053.27,         448.07,        8393.07,          77.70,         233.77,        2672.88,        2771.84,        1391.20,              0,          78.07,          72.33,        1502.00,              0,          96.60,         116.86,              0,         139.97,         627.99,         164.66,          55.00,         212.78,          14.08,         358.47,         430.95,          28.37,           2.69,          24.57,          23.24,          10.85,          36.44,          10.30,           5.19,          14.30
        55,        7459.29,         432.20,        7647.34,          69.22,         180.62,        2588.75,        2620.54,        1454.17,              0,          90.40,         120.60,        1006.64,              0,         137.29,         170.47,              0,         137.65,         611.38,         159.16,          53.53,         206.00,          13.26,         326.73,         420.38,          27.89,           3.05,          23.13,          18.24,           8.71,          36.92,           7.71,           3.31,          11.14
        56,        7012.82,         402.89,        7281.51,          71.13,         172.56,        2407.75,        2591.01,        1289.51,              0,         100.99,          83.87,        1251.75,              0,         123.45,         124.06,              0,         126.02,         582.91,         153.58,          49.61,         190.53,          11.97,         302.33,         407.81,          25.38,           2.89,          21.40,          20.74,          10.67,          38.80,          10.32,           4.79,          13.70
        57,        6452.00,         379.62,        7196.13,          65.30,         149.27,        2542.00,        2358.12,        1252.89,              0,         137.33,         150.11,        1023.99,              0,         146.02,         200.21,              0,         119.15,         568.39,         152.51,          48.92,         188.47,          10.92,         291.11,         389.94,          23.49,           2.97,          19.60,          24.33,          11.00,          40.91,          10.48,           5.24,          14.46
        58,        6617.33,         368.35,        6595.35,          62.99,         153.11,        2273.35,        2287.13,        1322.18,              0,         115.28,         164.58,         958.03,              0,         136.18,         235.95,              0,         112.40,         544.49,         146.32,          43.38,         180.48,          12.16,         334.44,         385.11,          26.51,           3.02,          18.61,          18.56,           9.12,          35.60,           8.51,           4.09,          11.85
        59,        5975.00,         351.36,        6602.02,          51.01,         145.89,        2118.81,        2135.91,        1283.99,              0,          78.10,         107.18,         726.92,              0,         129.36,         144.97,              0,         112.90,         528.22,         143.62,          42.82,         177.65,           9.06,         271.38,         364.26,          20.42,           2.88,          18.50,          18.39,           8.66,          36.80,           8.30,           3.84,          11.96
        60,        5673.71,         334.78,        6048.30,          56.31,         133.56,        2165.25,        2017.61,         864.80,              0,         106.82,          87.64,         749.26,              0,         146.42,         151.62,              0,         109.76,         510.15,         140.57,          40.51,         166.65,           7.81,         227.64,         370.68,          16.90,           2.52,          18.95,          15.09,           7.56,          35.50,           6.87,           3.09,          10.70
        61,        5448.19,         327.44,        5814.24,          52.01,         138.65,        2026.60,        1924.66,        1043.41,              0,          71.71,         114.06,         561.64,              0,         109.08,         147.64,              0,         112.05,         494.12,         140.93,          41.97,         164.86,           8.28,         242.27,         364.50,          19.81,           2.48,          19.05,          12.98,           8.04,          41.25,           6.42,           2.74,           9.57
        62,        5174.86,         283.64,        5638.98,          45.31,         122.18,        1950.96,        1882.46,        1020.28,              0,          80.03,          71.23,         705.08,              0,         133.07,         117.67,              0,         110.36,         461.21,         139.22,          44.78,         157.84,           8.44,         234.26,         350.09,          16.50,           2.03,          18.19,          12.20,           5.15,          30.07,           4.00,           1.74,           7.08
        63,        4831.73,         260.80,        5345.44,          43.30,         130.44,        1930.98,        1843.46,         909.56,              0,          63.91,          73.49,         745.24,              0,          93.59,         105.97,              0,         108.44,         445.08,         139.32,          40.36,         148.32,           8.00,         206.23,         341.02,          15.76,           2.10,          15.83,          11.83,           6.41,          27.71,           4.49,           1.99,           7.37
        64,        4810.51,         260.09,        5009.05,          44.17,         118.92,        1758.06,        1701.52,         807.68,              0,          50.01,          85.96,         696.56,              0,          76.84,         106.09,              0,         113.29,         454.94,         138.38,          42.48,         145.24,           7.89,         240.25,         318.67,          16.62,           1.99,          15.37,          11.22,           6.15,          31.02,           4.19,           1.85,           7.47
        65,        4524.77,         301.14,        4740.72,          39.95,          98.06,        1827.50,        1718.74,         942.74,              0,          50.16,          46.48,         644.37,              0,          84.20,          71.72,              0,         110.88,         446.75,         140.09,          39.96,         138.70,           6.52,         171.78,         310.88,          12.67,           1.71,          14.14,           9.58,           4.52,          23.72,           3.58,           1.53,           5.72
        66,        3930.84,         290.36,        4596.91,          40.10,         109.18,        1762.03,        1634.51,         962.93,              0,          34.76,          92.25,         642.35,              0,          54.74,         108.97,              0,         107.89,         431.82,         134.72,          36.37,         129.20,           5.35,         135.68,         295.90,          11.05,           1.90,          13.21,           9.47,           5.19,          26.63,           3.31,           1.41,           6.28
        67,        3786.24,         302.72,        4531.83,          36.58,          90.32,        1650.25,        1520.66,         923.73,              0,          55.63,          37.51,         684.02,              0,          78.12,          47.01,              0,         103.82,         432.37,         129.98,          38.59,         123.45,           6.28,         152.24,         294.21,          10.74,           1.66,          12.42,           8.83,           3.55,          22.03,           2.22,           0.95,           4.39
        68,        3606.06,         296.05,        4104.43,          33.89,          81.09,        1547.64,        1425.95,         785.41,              0,          52.51,          45.72,         673.63,              0,          71.16,          51.22,              0,          97.32,         422.10,         132.41,          37.82,         122.52,           5.12,         136.36,         278.77,          10.50,           1.94,          12.22,           8.88,           3.90,          19.71,           2.80,           1.06,           4.75
        69,        3472.69,         289.13,        4263.56,          32.69,          72.47,        1550.72,        1365.89,         718.66,              0,          58.58,          31.65,         639.05,              0,          91.42,          48.94,              0,          98.01,         412.08,         129.34,          35.96,         119.13,           4.79,         115.97,         266.36,           8.77,           1.85,          11.59,           9.30,           4.02,          19.98,           3.04,           1.29,           5.37
        70,        3375.36,         262.45,        3751.36,          31.48,          71.38,        1426.61,        1264.64,         694.51,              0,          69.03,          50.45,         722.32,              0,          88.48,          62.01,              0,          94.74,         409.68,         127.95,          37.65,         118.84,           3.97,         122.28,         245.76,           9.43,           1.40,          10.45,           8.83,           3.68,          19.49,           2.35,           1.11,           4.28
        71,        3115.87,         261.99,        3591.99,          32.01,          58.91,        1392.52,        1179.85,         762.78,              0,          42.64,          71.62,         596.80,              0,          77.64,          82.06,              0,          91.16,         402.31,         124.40,          36.19,         115.68,           4.49,         159.28,         238.30,          11.31,           1.41,           9.47,           9.06,           3.53,          16.48,           2.81,           1.14,           4.08
        72,        2738.12,         261.14,        3414.86,          31.94,          55.85,        1410.80,        1189.01,         594.66,              0,          48.85,          44.80,         592.14,              0,          69.26,          58.07,              0,          89.69,         396.44,         125.90,          36.19,         114.31,           4.20,         106.88,         236.66,           7.87,           1.53,          10.50,          10.15,           2.90,          15.23,           2.29,           1.01,           3.93
        73,        2763.12,         263.29,        3512.81,          32.51,          58.46,        1316.58,        1141.46,         649.33,              0,          52.25,          39.20,         647.83,              0,          65.99,          51.38,              0,          89.48,         387.30,         125.92,          37.94,         114.21,           4.32,         103.58,         227.79,           7.76,           1.49,           9.45,           7.64,           3.45,          18.86,           2.40,           1.00,           4.02
        74,        2622.62,         251.20,        3182.04,          25.32,          52.62,        1269.94,        1055.48,         720.72,              0,          52.59,          65.30,         568.22,              0,          64.58,          56.91,              0,          87.28,         378.53,         122.67,          35.88,         110.05,           4.26,         103.45,         225.41,           8.37,           1.25,          10.07,           8.62,           3.32,          16.13,           2.68,           1.12,           3.82
        75,        2506.70,         265.54,        3169.63,          25.83,          50.33,        1128.61,        1006.97,         668.27,              0,          50.99,          71.60,         428.22,              0,          57.97,          81.38,              0,          80.42,         360.17,         114.62,          32.22,         104.29,           4.68,         103.74,         225.47,           7.92,           1.08,           9.06,           8.66,           3.23,          19.25,           2.45,           1.19,           3.87
        76,        2317.21,         259.89,        2965.55,          25.70,          48.79,        1135.60,        1006.35,         619.72,              0,          57.10,          68.40,         575.21,              0,          70.05,          75.17,              0,          78.73,         353.35,         114.19,          32.38,         101.38,           5.12,         104.46,         221.27,           8.55,           1.25,           9.94,           8.56,           2.98,          18.64,           2.10,           1.08,           3.26
        77,        2216.99,         259.46,        2860.66,          26.32,          47.96,        1096.59,         940.14,         596.53,              0,          42.05,          61.98,         421.97,              0,          58.73,          65.73,              0,          80.42,         343.34,         112.85,          33.37,         100.82,           4.75,         109.99,         209.35,           8.86,           1.34,           9.54,           8.40,           3.51,          20.79,           2.82,           1.20,           3.63
        78,        2079.63,         266.57,        2745.35,          27.05,          39.20,         997.32,         881.62,         587.19,              0,          46.92,          44.04,         620.79,              0,          54.80,          48.11,              0,          73.70,         329.92,         103.78,          31.40,          94.85,           4.85,         112.78,         199.29,           9.02,           1.10,           7.97,           8.54,           4.03,          21.72,           3.33,           1.76,           4.64
