ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
1.01,"['0015_349.4', '0089_422.7', '0126_020.8']",3,11910.6,21776.8,14901.7,15833.4,64422.5,9204.1,15277.6,11638.4,12013.8,48133.9,240.1,1195.4,442.4,366.3,2244.2,1339.7,2491.3,1633.1,1378.1,6842.2,1126.7,2812.5,1187.8,2075.2,7202.2
1.02,"['0015_337.0', '0060_000.8', '0084_081.7', '0089_408.1', '0126_007.7', 'WFRC_8006', 'WFRC_8414']",7,44325.2,78682.0,57679.8,60150.4,240837.4,35251.8,54638.4,46439.8,48509.5,184839.5,1787.5,9102.9,3182.0,2735.5,16807.9,4813.4,8660.8,5569.5,4930.4,23974.1,2472.5,6279.9,2488.5,3975.0,15215.9
1.03,"['0108_000.1', '0126_004.6', '0193_003.8', '1470_000.4']",4,15533.3,29099.9,22527.8,23573.1,90734.1,13311.1,23001.7,19605.7,20954.8,76873.3,664.5,3079.0,1160.8,931.5,5835.8,1228.1,2152.2,1441.6,1242.2,6064.1,329.6,867.0,319.7,444.6,1960.9
1.04,"['0015_319.5', '0067_007.3', '1428_001.7']",3,39460.9,72150.0,51130.1,54148.8,216889.8,30346.6,46625.3,39674.5,42016.5,158662.9,2293.7,11536.7,4035.9,3469.1,21335.4,4467.3,8037.4,5124.3,4644.7,22273.7,2353.3,5950.6,2295.4,4018.5,14617.8
1.05,"['0015_311.8', '0068_062.6', '0089_383.5', '0215_025.7', '2338_001.9']",5,55874.0,104158.6,75038.8,81202.0,316273.4,45325.5,73249.8,61365.6,67019.7,246960.6,3126.5,15664.7,5572.2,4770.8,29134.2,5026.9,9126.9,5752.6,5247.5,25153.9,2395.1,6117.2,2348.4,4164.0,15024.7
2.01,"['0080_113.3', '0201_010.8', '2250_000.0', '2290_000.0', 'WFRC_8256', 'WFRC_8257']",6,33067.7,56496.8,41324.5,46353.3,177242.3,28462.8,42771.8,35241.5,39719.2,146195.3,1213.9,6113.1,2075.3,1856.4,11258.7,2231.3,4570.7,2736.3,2489.0,12027.3,1159.7,3041.2,1271.4,2288.7,7761.0
2.02,"['0080_117.7', '0201_015.3', '2250_004.6', '2254_001.0', '2269_000.0', '2290_004.6', '2292_001.1', '2322_000.7', '2330_001.0']",9,44230.0,88141.4,62766.0,70059.6,265197.0,37945.8,68396.3,53760.8,60888.0,220990.9,2153.8,11268.2,3966.7,3496.1,20884.8,3138.5,5876.9,3817.9,3512.2,16345.5,991.9,2600.0,1220.6,2163.3,6975.8
2.03,"['0015_305.2', '0071_020.6', '0089_376.8', '0186_006.9', '2076_005.1', '2128_006.5', '2148_004.3', '2176_002.3', '2178_004.1', '2180_004.7', '2204_002.5', '2258_002.4', '2264_003.2', '2266_006.7', '2274_000.6', '2282_000.5', '2284_000.5', 'WFRC_8409']",18,85393.9,169283.6,119891.3,133434.4,508003.2,74109.9,132946.1,104669.5,117347.1,429072.6,4266.7,22247.6,7410.0,6886.8,40811.1,5189.0,9661.6,5908.6,5761.5,26520.7,1828.3,4428.3,1903.2,3439.0,11598.8
2.04,"['0068_054.8', '0111_009.6', '0154_019.5', '0172_004.5', '0215_017.5', '2040_016.1', '2094_011.5', '2151_001.5', '2154_003.7', '2156_012.1', '2164_003.5', '2168_002.6', '2238_001.5', 'WFRC_8155']",14,69109.8,118568.5,92989.7,96170.7,376838.7,62122.4,98034.4,83601.3,88676.8,332434.9,2719.2,12815.1,4835.5,3583.5,23953.3,3386.7,5817.1,3816.5,2871.3,15891.6,881.5,1901.9,736.4,1039.1,4558.9
2.05,"['0071_018.3', '0089_374.5', '0215_000.7', '2076_003.0', '2148_002.0', '2178_001.8', '2180_002.4', '2186_004.6', '2191_000.0', '2194_001.8', '2204_000.0', '2214_000.0', '2264_000.9', '2266_004.3']",14,43502.8,80898.9,62349.9,60378.0,247129.6,39895.8,68867.9,56915.2,56231.1,221910.0,1682.1,8287.9,3144.0,2257.8,15371.8,1569.0,2800.9,1925.0,1317.8,7612.7,355.9,942.2,365.7,571.3,2235.1
