Bin,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,NHBW,NHBNW,IX,IX_LT,IX_MD,IX_HV,XI,XI_LT,XI_MD,XI_HV,II_LT_D2D,II_LT_HnS,II_LT_Lcl,II_LT_Reg,II_LT_LHl,II_LT_Unk,II_MD_D2D,II_MD_HnS,II_MD_Lcl,II_MD_Reg,II_MD_LHl,II_MD_Unk,II_HV_D2D,II_HV_HnS,II_HV_Lcl,II_HV_Reg,II_HV_LHl,II_HV_Unk
        10,       67708.92,       71761.86,      287408.11,       15841.62,       22655.14,       41111.80,      102375.77,        2104.14,              0,          70.26,          19.65,        2935.15,              0,         106.19,          27.01,        7837.73,        3872.72,       10323.05,        1964.92,         884.92,        4034.77,         216.74,        5689.68,        7156.98,         315.25,         106.41,         817.31,         454.40,         160.78,        1429.00,         119.29,          81.86,         305.21
        11,       69319.47,       57783.87,      252164.92,        8360.75,       16571.39,       41225.64,       95276.04,        1708.23,              0,          52.52,          12.52,        5414.37,              0,          82.07,          22.26,        7007.75,        3491.16,        9513.36,        1892.68,         818.95,        3762.46,         187.81,        5370.10,        6036.85,         324.65,          95.04,         668.34,         457.14,         137.88,        1411.73,          98.95,          68.01,         271.47
        12,       68984.39,       45256.22,      211682.86,        5118.71,       13250.80,       36133.08,       76862.51,        1415.03,              0,         122.87,          16.00,        6237.17,              0,         157.61,          24.80,        6193.85,        3171.55,        8466.79,        1713.81,         687.58,        3367.64,         170.27,        5096.71,        5593.38,         300.97,          91.06,         629.35,         419.46,         122.56,        1194.69,          93.62,          64.57,         251.18
        13,       67971.27,       34358.50,      176826.69,        3847.71,        9864.75,       34992.37,       66370.22,        1438.47,              0,          99.96,          34.01,        6050.48,              0,         133.92,          43.40,        5205.91,        2676.19,        7569.57,        1520.27,         575.99,        2931.60,         149.29,        5037.03,        5154.02,         281.18,          75.93,         543.79,         436.14,         113.99,        1107.85,          83.41,          57.07,         229.34
        14,       71361.40,       25774.52,      155916.94,        3110.55,        7346.27,       31520.99,       57928.10,        1065.70,              0,         201.56,         117.72,        4195.44,              0,         224.75,         107.53,        4639.35,        2462.63,        6867.92,        1419.38,         542.71,        2682.95,         131.83,        4838.94,        4503.02,         283.18,          67.49,         463.34,         402.65,         105.60,         957.35,          74.00,          51.40,         203.84
        15,       70836.96,       20111.72,      131964.55,        2469.91,        5504.26,       37160.14,       59610.40,        1221.19,              0,         121.93,          67.26,        3366.11,              0,         138.37,          78.43,        3977.57,        2269.56,        6229.04,        1285.72,         487.47,        2430.57,         118.27,        4746.56,        3878.42,         270.12,          56.07,         383.42,         400.76,          98.63,         883.93,          66.40,          46.25,         185.32
        16,       67516.23,       14193.89,      107522.90,        1924.74,        4155.82,       25332.22,       42432.83,        1397.41,              0,          69.26,         108.00,        5105.59,              0,          99.37,         115.88,        3323.79,        1835.76,        5277.98,        1147.73,         444.84,        2121.52,         111.50,        4647.84,        3462.09,         266.09,          53.01,         342.60,         401.53,          83.58,         748.52,          54.77,          38.59,         158.75
        17,       61837.00,       11109.75,       91596.95,        1553.05,        3105.90,       21991.21,       34909.19,        1788.37,              0,         156.29,          33.03,        7034.17,              0,         194.05,          51.11,        2743.84,        1583.34,        4641.57,        1040.56,         378.75,        1851.48,          96.57,        3982.81,        3068.86,         236.59,          47.26,         296.87,         398.15,          83.65,         676.37,          52.35,          36.02,         143.01
        18,       57319.86,        8335.89,       79494.43,        1263.66,        2296.31,       19846.84,       29953.58,        1713.92,              0,         241.50,         131.59,        8200.68,              0,         284.18,         161.85,        2273.06,        1404.10,        4154.85,         955.50,         338.46,        1656.14,          96.90,        3903.54,        2653.79,         236.82,          40.95,         252.47,         367.28,          69.49,         562.50,          45.05,          30.31,         120.83
        19,       56162.66,        6654.08,       71429.41,        1002.70,        1717.08,       19121.42,       27706.98,        2139.67,              0,         274.32,         159.50,        5869.37,              0,         310.03,         186.38,        1916.83,        1269.20,        3810.14,         874.61,         314.66,        1512.30,          92.31,        3526.13,        2425.92,         212.52,          37.85,         235.72,         356.19,          65.89,         526.44,          40.17,          27.52,         117.57
        20,       53050.04,        5003.06,       61046.29,         830.49,        1335.88,       16677.90,       22783.98,        2367.64,              0,         320.30,         226.75,        7106.43,              0,         336.77,         252.32,        1599.40,        1057.54,        3312.60,         786.98,         274.01,        1313.41,          95.94,        3332.80,        2287.97,         202.62,          37.70,         229.43,         339.77,          58.02,         454.05,          35.70,          24.34,          98.07
        21,       49481.93,        4231.21,       57984.11,         707.53,        1070.34,       14861.25,       19845.44,        2378.00,              0,         300.23,         244.14,        6192.56,              0,         343.50,         272.28,        1279.54,         932.48,        3034.40,         735.49,         260.83,        1200.51,          90.04,        2987.76,        2166.48,         190.97,          38.32,         217.67,         332.60,          52.95,         404.32,          33.53,          22.61,          82.09
        22,       45631.32,        3451.94,       48722.20,         574.26,         922.21,       14082.59,       17583.70,        2660.39,              0,         332.94,         307.03,        6047.60,              0,         362.13,         346.57,        1047.97,         816.44,        2745.17,         667.44,         240.97,        1081.01,          89.63,        2734.62,        2028.61,         184.86,          36.47,         205.85,         352.30,          52.10,         368.17,          34.57,          23.58,          83.32
        23,       41267.97,        2853.01,       41637.98,         493.86,         755.90,       11640.74,       14313.57,        2478.30,              0,         253.39,         293.98,        6204.23,              0,         307.99,         308.34,         935.64,         718.55,        2455.23,         604.31,         204.74,         959.38,          88.61,        2493.29,        1995.25,         171.92,          34.85,         202.74,         334.18,          50.05,         332.99,          32.41,          22.58,          76.66
        24,       37310.36,        2402.49,       36253.03,         417.95,         717.01,       10712.10,       12809.55,        2763.43,              0,         282.90,         242.87,        5435.78,              0,         330.21,         311.42,         729.28,         624.14,        2245.70,         553.87,         185.02,         862.58,          77.30,        2110.16,        1832.50,         158.09,          34.23,         181.78,         342.09,          49.74,         311.79,          33.37,          22.71,          76.39
        25,       33434.87,        2064.85,       31740.11,         359.16,         616.67,        9779.54,       11378.64,        2551.21,              0,         385.35,         222.48,        4934.22,              0,         402.67,         263.66,         609.65,         572.83,        2106.77,         520.34,         176.99,         805.30,          72.90,        1890.87,        1643.39,         139.37,          29.14,         152.86,         299.54,          48.94,         276.24,          35.62,          24.39,          72.89
        26,       29902.33,        1708.13,       28449.11,         314.49,         567.97,        9077.73,        9683.26,        2569.83,              0,         240.58,         255.31,        3336.21,              0,         282.06,         317.33,         483.91,         518.11,        1938.58,         474.82,         160.79,         734.73,          70.50,        1794.58,        1579.35,         134.87,          25.38,         144.98,         263.22,          41.55,         240.68,          29.47,          18.93,          60.19
        27,       27307.46,        1497.62,       25125.12,         264.13,         540.05,        7861.55,        8729.58,        2434.16,              0,         267.08,         230.51,        3162.91,              0,         344.62,         302.73,         350.70,         467.79,        1827.92,         449.76,         153.49,         677.42,          58.74,        1488.67,        1473.48,         116.93,          21.88,         128.26,         265.10,          43.30,         213.36,          34.68,          21.33,          62.34
        28,       25272.03,        1303.89,       23322.29,         230.36,         504.77,        7662.19,        8049.78,        2300.47,              0,         183.96,         251.43,        2435.65,              0,         240.65,         323.19,         277.23,         469.05,        1780.18,         445.17,         155.80,         657.49,          58.66,        1471.49,        1366.12,         113.78,          18.26,         113.97,         211.97,          35.09,         192.89,          27.41,          15.31,          50.13
        29,       22790.69,        1189.20,       20308.61,         204.15,         434.62,        7109.71,        7137.36,        2258.16,              0,         165.70,         195.05,        2497.30,              0,         214.01,         254.42,         264.84,         421.24,        1653.13,         407.42,         125.59,         588.83,          51.42,        1255.30,        1310.82,         106.72,          16.60,         102.15,         175.68,          32.61,         167.48,          25.79,          13.68,          46.51
        30,       21407.11,        1013.46,       19345.80,         179.30,         406.40,        6517.35,        6669.36,        2322.83,              0,         205.22,         142.90,        1775.88,              0,         252.84,         237.65,         216.52,         401.66,        1578.04,         387.60,         128.63,         560.24,          47.28,        1173.73,        1233.63,          99.64,          16.37,          95.58,         152.08,          30.86,         156.06,          24.69,          12.47,          43.23
        31,       19430.97,         913.09,       17154.81,         155.47,         413.04,        6232.92,        6140.07,        1964.77,              0,         203.32,         198.35,        1623.73,              0,         260.87,         279.42,         213.04,         365.95,        1510.17,         372.30,         121.74,         512.51,          48.72,        1144.09,        1115.68,          98.18,          14.83,          83.29,         132.63,          25.02,         138.33,          19.88,           9.48,          36.87
        32,       17725.58,         842.26,       16234.45,         143.32,         346.04,        5440.27,        5283.14,        1976.66,              0,         124.30,         307.34,        1424.10,              0,         207.99,         387.46,         138.64,         325.13,        1382.13,         350.07,         105.09,         462.20,          43.25,         996.13,        1066.82,          83.72,          13.11,          74.93,         122.25,          24.33,         138.16,          19.16,           9.18,          36.69
        33,       16945.57,         795.39,       14663.45,         123.83,         323.36,        4781.86,        4667.75,        1610.90,              0,         119.40,         148.51,        1594.12,              0,         149.10,         243.39,         108.73,         296.47,        1282.47,         322.20,          99.34,         420.31,          41.73,         967.24,        1021.13,          86.97,          12.95,          69.56,         104.46,          22.79,         128.62,          17.91,           8.19,          32.17
        34,       15404.72,         745.51,       12650.29,         104.02,         262.22,        4580.79,        4266.60,        1596.51,              0,         139.76,         118.41,        1275.11,              0,         176.58,         141.82,          69.10,         270.64,        1216.84,         313.13,         104.39,         400.64,          34.84,         811.28,         941.51,          74.49,          13.85,          69.07,          89.80,          24.14,         140.34,          17.63,           8.11,          30.95
        35,       13457.41,         652.93,       11604.77,         104.95,         262.54,        4207.43,        3907.88,        1660.93,              0,         109.84,         128.05,        1245.70,              0,         160.88,         185.54,          34.01,         258.75,        1155.62,         300.93,         102.50,         382.58,          28.49,         659.91,         876.42,          63.35,          15.29,          65.32,          80.28,          20.81,         130.32,          14.85,           7.21,          27.49
        36,       11847.57,         631.28,       10464.72,          90.51,         206.11,        3748.76,        3579.36,        1659.76,              0,          98.58,         110.73,        1400.06,              0,         160.93,         135.12,           6.73,         240.40,        1086.29,         280.25,          91.73,         361.75,          27.28,         609.29,         862.07,          60.38,          14.10,          62.99,          81.86,          22.96,         127.80,          17.14,           7.96,          29.11
        37,       10747.72,         584.06,        9841.91,          84.58,         215.97,        3690.64,        3245.85,        1472.26,              0,         104.87,         104.23,        1030.77,              0,         147.75,         142.97,           1.43,         226.68,        1022.32,         272.31,          90.55,         342.36,          22.68,         534.70,         831.85,          57.78,          16.32,          61.35,          71.84,          22.57,         126.14,          17.39,           8.47,          28.72
        38,        9777.64,         566.15,        8643.62,          72.78,         186.55,        3271.52,        2873.94,        1434.24,              0,          99.60,          84.20,        1085.16,              0,         146.34,         106.60,           0.55,         216.48,         962.82,         257.33,          79.75,         321.81,          22.66,         554.13,         771.77,          54.47,          13.96,          55.11,          68.87,          22.96,         120.42,          17.88,           8.52,          27.35
        39,        8715.13,         567.24,        7799.39,          71.73,         144.40,        2970.54,        2654.70,        1354.73,              0,         101.76,          63.99,        1012.89,              0,         125.33,          87.82,              0,         195.80,         893.20,         235.26,          72.42,         293.93,          19.86,         546.82,         728.69,          52.96,          12.27,          50.83,          73.83,          23.25,         114.26,          19.28,           9.48,          28.97
        40,        7978.38,         587.00,        7544.57,          60.89,         118.12,        2800.16,        2415.76,         975.87,              0,          79.22,          98.66,         892.76,              0,         110.99,         103.44,              0,         188.63,         842.52,         233.27,          71.10,         277.79,          18.69,         492.91,         646.97,          44.21,           9.39,          38.13,          70.49,          23.28,         110.24,          19.82,           9.76,          28.87
        41,        7246.74,         562.49,        6381.01,          56.32,          97.45,        2445.69,        2066.40,        1152.09,              0,          61.80,          88.04,         877.59,              0,          88.95,          97.17,              0,         174.02,         770.48,         225.03,          64.97,         249.11,          16.68,         444.91,         606.71,          41.26,           8.30,          33.47,          62.52,          19.67,         104.85,          15.44,           7.60,          24.54
        42,        6634.15,         525.19,        6041.28,          62.64,          72.93,        2176.56,        1884.89,        1160.51,              0,          65.27,         115.57,        1002.78,              0,          85.15,         120.32,              0,         175.25,         746.59,         228.80,          66.38,         236.60,          15.84,         404.37,         535.35,          34.92,           6.22,          27.27,          53.99,          17.58,          94.75,          14.31,           7.09,          21.65
        43,        5941.82,         512.20,        5743.00,          58.65,          57.66,        1958.99,        1651.74,         909.96,              0,          70.62,          74.74,         749.62,              0,          82.02,          70.29,              0,         166.98,         718.68,         217.85,          61.46,         217.70,          15.74,         410.52,         501.66,          34.93,           4.78,          23.35,          52.71,          17.52,          93.06,          14.79,           7.76,          21.43
        44,        5587.97,         500.46,        5211.79,          49.01,          33.79,        1904.25,        1600.06,         736.22,              0,          46.52,          44.36,         846.68,              0,          80.35,          73.66,              0,         165.19,         701.70,         219.25,          64.53,         207.64,          12.99,         375.88,         459.99,          30.85,           3.99,          22.78,          42.94,          15.73,          87.52,          13.30,           7.07,          19.27
        45,        5045.63,         447.41,        4739.94,          52.11,          27.21,        1723.51,        1405.82,         754.64,              0,          57.26,          59.41,         690.83,              0,          83.01,          64.69,              0,         161.26,         689.43,         222.60,          62.13,         202.12,          12.16,         347.72,         446.46,          28.90,           3.91,          23.08,          33.53,          13.98,          86.40,          11.63,           6.24,          16.46
        46,        4345.50,         430.13,        4196.92,          45.43,          18.91,        1587.76,        1328.74,         712.56,              0,          49.35,          28.47,         607.98,              0,          57.31,          37.86,              0,         154.28,         672.41,         209.23,          62.43,         193.39,          12.53,         389.85,         421.44,          30.76,           3.22,          21.66,          33.32,          15.20,          90.22,          12.00,           6.63,          18.45
        47,        3997.67,         435.06,        4276.94,          38.53,          14.08,        1522.01,        1185.36,         757.77,              0,          48.18,          25.17,         572.05,              0,          68.77,          32.97,              0,         149.86,         650.04,         207.47,          58.28,         186.19,          12.11,         372.67,         411.12,          31.70,           3.73,          23.12,          28.63,          14.46,          89.25,          11.32,           6.52,          17.06
        48,        3613.78,         426.09,        3836.51,          35.80,          11.46,        1428.50,        1103.98,         746.72,              0,          34.76,          25.58,         532.74,              0,          46.39,          27.63,              0,         141.81,         634.96,         198.42,          59.41,         181.41,          11.91,         374.44,         401.34,          34.26,           4.58,          23.94,          26.80,          15.93,          93.70,          12.08,           7.56,          18.77
        49,        3602.34,         435.37,        3590.72,          35.90,           6.58,        1294.48,        1027.94,         747.69,              0,          35.72,          23.08,         442.53,              0,          41.92,          25.65,              0,         139.50,         609.68,         198.50,          58.30,         177.04,          10.26,         351.41,         385.14,          30.93,           4.04,          23.45,          25.17,          16.95,          98.24,          13.38,           8.29,          20.59
        50,        3337.51,         422.49,        3331.53,          28.69,           6.31,        1112.82,         950.77,         734.39,              0,          40.66,          15.57,         368.49,              0,          41.05,          14.63,              0,         119.90,         558.82,         176.05,          51.84,         157.13,          10.14,         358.00,         388.34,          32.17,           5.04,          25.94,          26.95,          20.19,         108.52,          16.17,          10.32,          23.96
        51,        3292.68,         391.08,        3298.94,          26.92,           2.27,        1097.32,         889.04,         692.40,              0,          38.36,          30.26,         377.26,              0,          53.39,          25.61,              0,         114.70,         534.10,         166.55,          46.06,         148.82,           9.13,         347.67,         388.85,          33.78,           5.29,          28.50,          24.40,          17.92,         103.99,          14.32,           9.49,          22.87
        52,        2988.73,         391.25,        3168.73,          22.19,           2.77,         985.08,         817.37,         745.67,              0,          47.66,          20.64,         247.15,              0,          53.96,          19.61,              0,         111.89,         502.04,         161.56,          46.55,         145.54,           8.06,         315.53,         376.60,          31.38,           5.76,          30.32,          20.64,          19.90,         106.76,          16.47,          11.26,          25.44
        53,        2882.76,         395.04,        2831.07,          22.97,           0.87,         895.91,         730.77,         624.70,              0,          38.30,          27.50,         231.57,              0,          52.71,          26.95,              0,          94.17,         454.04,         141.07,          38.50,         124.93,           7.10,         289.99,         349.07,          26.11,           5.10,          28.88,          17.56,          19.82,         104.06,          15.49,          10.74,          25.82
        54,        2969.20,         396.25,        2606.08,          20.02,           0.33,         833.21,         671.91,         698.91,              0,          44.77,          49.54,         235.96,              0,          49.89,          41.95,              0,          89.59,         427.45,         136.69,          37.46,         119.87,           6.14,         260.97,         339.50,          23.34,           4.73,          28.66,          17.43,          20.28,         104.31,          16.42,          11.33,          26.82
        55,        2682.47,         373.84,        2355.00,          17.49,              0,         781.19,         629.19,         629.63,              0,          40.35,          52.40,         147.45,              0,          48.98,          40.59,              0,          79.64,         393.09,         125.25,          35.17,         108.58,           6.10,         257.94,         338.11,          23.45,           5.71,          32.35,          12.14,          18.09,          95.06,          14.37,          10.66,          23.77
        56,        2536.25,         301.61,        2192.00,          14.47,           0.01,         668.06,         529.18,         638.06,              0,          45.62,          55.20,         124.45,              0,          52.71,          61.14,              0,          65.89,         340.57,         109.79,          28.63,          93.68,           3.88,         217.32,         303.32,          18.33,           3.79,          26.37,           7.59,          14.61,          86.40,          11.21,           7.71,          19.54
        57,        2307.53,         264.52,        2005.62,          14.34,              0,         633.94,         516.79,         741.10,              0,          52.85,          90.80,         112.87,              0,          59.94,          74.68,              0,          65.21,         324.81,         102.10,          28.83,          89.89,           3.85,         203.62,         288.48,          16.12,           2.24,          22.82,           5.50,          16.94,          91.35,          12.39,           9.18,          21.33
        58,        2065.41,         223.14,        1833.99,          10.72,              0,         615.93,         448.44,         606.89,              0,          43.27,          88.94,          68.66,              0,          59.13,         119.79,              0,          52.54,         286.49,          90.09,          24.57,          76.75,           3.04,         232.79,         273.23,          15.30,           2.68,          22.70,           4.26,          12.04,          78.51,           8.63,           6.37,          16.57
        59,        1937.64,         220.07,        1824.56,           8.82,              0,         530.06,         386.59,         461.95,              0,          42.13,         107.01,          57.84,              0,          47.46,          91.88,              0,          50.10,         270.73,          87.57,          24.99,          75.11,           2.90,         182.07,         259.85,          15.33,           2.46,          22.06,           2.19,           9.89,          64.89,           7.04,           5.27,          14.30
        60,        1793.37,         245.56,        1761.68,           7.26,              0,         490.38,         363.47,         389.50,              0,          48.55,          82.18,          55.93,              0,          59.08,         110.93,              0,          42.48,         243.89,          79.96,          24.46,          68.15,           2.10,         162.47,         233.70,          12.78,           1.90,          19.58,           0.87,           8.34,          63.11,           5.40,           4.03,          12.10
        61,        1788.51,         208.57,        1639.15,           6.44,              0,         438.87,         294.51,         371.14,              0,          38.32,         112.60,          83.11,              0,          47.65,         100.10,              0,          33.94,         210.92,          69.19,          19.40,          56.67,           1.82,         150.85,         226.77,          11.20,           1.87,          21.35,           0.48,           8.74,          60.84,           5.50,           4.18,          12.85
        62,        1606.42,         139.29,        1368.79,           5.58,              0,         375.36,         252.69,         456.21,              0,          41.99,         104.33,          87.64,              0,          47.09,         139.56,              0,          28.88,         192.61,          61.70,          18.36,          50.89,           1.31,         143.30,         235.66,          11.78,           2.46,          24.42,           0.29,           7.08,          53.92,           4.81,           3.99,          13.42
        63,        1555.09,         105.20,        1201.93,           3.65,              0,         324.79,         202.29,         469.32,              0,          44.64,         113.45,          94.38,              0,          45.05,         150.10,              0,          26.29,         172.13,          54.03,          14.40,          45.03,           0.93,         128.74,         226.48,          11.40,           3.10,          27.14,           0.06,           6.73,          48.37,           4.50,           4.21,          12.57
        64,        1520.34,          96.44,        1009.42,           2.66,              0,         326.03,         190.20,         387.87,              0,          49.84,         148.94,          95.40,              0,          57.98,         160.33,              0,          23.30,         154.08,          51.19,          14.92,          40.73,           0.90,         117.37,         224.61,          10.67,           2.66,          26.30,           0.01,           6.09,          45.95,           3.76,           3.57,          10.76
        65,        1311.52,          79.85,         953.88,           2.05,              0,         257.08,         143.12,         371.76,              0,          47.16,         147.65,         131.04,              0,          61.12,         189.29,              0,          19.40,         133.76,          47.26,          11.98,          35.90,           0.51,         102.84,         215.46,           9.49,           2.79,          26.87,              0,           6.52,          43.93,           4.36,           4.09,          13.39
        66,        1202.99,          70.82,         810.58,           1.29,              0,         219.67,         107.27,         336.32,              0,          40.53,         195.32,         180.15,              0,          48.22,         272.29,              0,          13.12,         112.98,          40.39,           9.78,          29.52,           0.24,          86.03,         200.20,           7.97,           2.66,          25.66,              0,           7.93,          43.52,           5.41,           5.51,          14.91
        67,        1033.47,          54.78,         784.04,           0.87,              0,         161.20,          83.65,         382.38,              0,          35.34,         240.66,         235.64,              0,          48.33,         302.27,              0,          12.39,          99.84,          34.37,           8.62,          26.53,           0.20,          78.62,         185.63,           6.33,           1.51,          22.45,              0,           7.70,          39.81,           5.16,           5.61,          13.87
        68,         905.97,          39.29,         682.35,           0.45,              0,         154.14,          61.57,         358.44,              0,          35.70,         241.13,         263.31,              0,          35.90,         331.22,              0,           7.74,          85.05,          30.59,           6.40,          20.69,           0.27,          77.25,         184.59,           8.19,           1.86,          22.12,              0,           5.26,          33.69,           3.07,           3.62,           9.88
        69,         826.26,          32.25,         593.84,           0.29,              0,         138.31,          48.78,         288.53,              0,          32.21,         245.12,         300.04,              0,          46.78,         306.90,              0,           9.04,          80.44,          29.44,           7.21,          21.70,           0.16,          57.74,         181.23,           4.92,           2.13,          23.57,              0,           4.80,          30.31,           2.75,           3.51,          10.94
        70,         747.77,          26.50,         451.59,           0.23,              0,         107.38,          35.84,         262.42,              0,          26.93,         225.07,         358.08,              0,          39.75,         246.16,              0,           6.20,          70.63,          25.92,           4.83,          16.51,           0.16,          45.36,         174.77,           3.49,           2.40,          21.94,              0,           5.99,          31.40,           3.41,           4.55,          11.21
        71,         647.80,          19.62,         370.18,           0.35,              0,          86.62,          21.99,         225.89,              0,          32.38,         234.48,         191.44,              0,          44.91,         355.65,              0,           3.66,          57.41,          23.49,           4.05,          13.43,           0.01,          40.32,         156.94,           3.35,           1.73,          19.16,              0,           4.60,          26.46,           2.42,           3.44,           8.63
        72,         632.18,          14.82,         313.33,           0.05,              0,          69.03,          11.00,         211.90,              0,          29.99,         239.51,         284.90,              0,          46.04,         282.08,              0,           5.77,          58.57,          22.41,           3.78,          14.03,           0.02,          33.58,         157.49,           2.69,           1.86,          18.33,              0,           3.86,          23.27,           1.80,           2.70,           7.32
        73,         638.55,          14.15,         240.61,           0.05,              0,         127.43,          40.05,         217.78,              0,          32.67,         243.71,         348.17,              0,          45.93,         340.06,              0,           1.38,          40.01,          17.66,           2.15,           8.75,              0,          29.19,         154.21,           2.23,           2.01,          18.03,              0,           3.23,          19.69,           1.48,           2.07,           6.50
        74,         512.13,          10.98,         181.84,           0.17,              0,          29.65,           4.42,         196.19,              0,          30.42,         265.69,         175.89,              0,          43.59,         333.80,              0,           0.88,          34.02,          17.66,           2.61,           7.59,              0,          29.41,         141.69,           1.48,           1.32,          15.24,              0,           3.18,          17.18,           1.83,           2.49,           6.94
        75,         444.38,           6.34,         158.55,           0.04,              0,          28.82,           2.84,         185.45,              0,          19.39,         288.62,         179.91,              0,          28.23,         306.67,              0,           0.75,          30.92,          17.05,           2.09,           7.82,              0,          24.32,         138.12,           2.12,           1.24,          13.99,              0,           2.77,          14.04,           1.34,           1.88,           5.83
        76,         379.26,           4.07,         111.38,           0.08,              0,          17.16,           2.47,         143.79,              0,          27.71,         216.44,         153.24,              0,          36.57,         325.41,              0,           0.22,          23.53,          14.44,           1.43,           5.79,              0,          23.16,         128.81,           1.67,           1.25,          12.25,              0,           2.92,          13.25,           1.51,           2.42,           6.54
        77,         299.45,           2.48,          77.74,           0.09,              0,          14.51,           0.19,         154.37,              0,          27.82,         142.18,         101.77,              0,          39.68,         201.45,              0,              0,          19.33,          11.49,           1.33,           4.39,              0,          16.74,         118.49,           1.17,           1.02,          10.48,              0,           3.19,          14.08,           1.50,           2.11,           6.34
        78,         282.01,           1.15,          51.24,           0.03,              0,           8.89,           0.54,         121.00,              0,          13.27,         174.80,          89.19,              0,          20.59,         160.45,              0,           0.05,          16.96,          11.34,           1.03,           4.08,              0,          15.32,         110.08,           1.02,           0.92,           9.07,              0,           2.96,          13.09,           1.46,           2.20,           6.22
        79,         238.99,           0.95,          33.62,              0,              0,           4.83,           0.12,         119.09,              0,          12.59,         140.91,         103.88,              0,          23.14,         218.93,              0,              0,          10.48,           8.88,           0.71,           2.29,              0,          12.33,         105.21,           0.74,           1.05,           9.38,              0,           3.19,          12.94,           1.87,           2.60,           7.36
